date,value
2004-04-22,194241.78884134977
2004-04-23,194523.56209565996
2004-04-26,192454.8364712257
2004-04-27,191658.84410419903
2004-04-28,188038.47645386434
2004-04-29,185736.07499600356
2004-04-30,184878.04870475456
2004-05-03,186665.40003454871
2004-05-04,187399.86961013236
2004-05-05,189190.69689627964
2004-05-06,187080.1669235769
2004-05-07,185500.33512063744
2004-05-10,184297.973621294
2004-05-11,185995.25613438172
2004-05-12,186346.38379089558
2004-05-13,185909.91905888158
2004-05-14,186138.27836172274
2004-05-17,185076.00840836845
2004-05-18,186379.09599988017
2004-05-19,185584.53744514345
2004-05-20,186955.85740370594
2004-05-21,188516.13628660157
2004-05-24,188864.88688679048
2004-05-25,193371.02856896602
2004-05-26,195611.47718676776
2004-05-27,196976.63474285198
2004-05-28,196543.77564414826
2004-06-01,197736.16904670864
2004-06-02,197844.4486553089
2004-06-03,196492.1274168724
2004-06-04,196804.51500037135
2004-06-07,199182.88651451498
2004-06-08,199232.03534669869
2004-06-09,195279.06499910523
2004-06-10,196138.6184966482
2004-06-14,193805.82186971448
2004-06-15,195503.29436104646
2004-06-16,195742.76699740556
2004-06-17,194659.0717972611
2004-06-18,193940.19727518762
2004-06-21,192428.5292389191
2004-06-22,193978.96440767642
2004-06-23,195557.90984973134
2004-06-24,196144.2301730508
2004-06-25,198061.01188060446
2004-06-28,199179.3285231159
2004-06-29,199847.2603431241
2004-06-30,200378.57802637326
2004-07-01,198704.6298072038
2004-07-02,199085.17054742237
2004-07-06,198155.457487855
2004-07-07,198452.6015662542
2004-07-08,196344.58274670085
2004-07-09,197043.40009712576
2004-07-12,197055.56737412786
2004-07-13,196385.10258629365
2004-07-14,196342.70696628152
2004-07-15,195868.8588891629
2004-07-16,194164.50577568857
2004-07-19,192871.7876645621
2004-07-20,194459.745180281
2004-07-21,191101.36578711454
2004-07-22,192953.09946924285
2004-07-23,191032.90967657525
2004-07-26,191866.28494171324
2004-07-27,194752.16999063393
2004-07-28,194184.17419634454
2004-07-29,194567.1233601687
2004-07-30,194202.21821290598
2004-08-02,196036.54807077796
2004-08-03,194842.10520950294
2004-08-04,194712.15917895574
2004-08-05,192787.17917310103
2004-08-06,192362.54323532965
2004-08-09,192366.44585339044
2004-08-10,195398.96962039988
2004-08-11,195522.81212376832
2004-08-12,195411.02408654493
2004-08-13,195530.4223406851
2004-08-16,196791.7853171078
2004-08-17,195732.86959370424
2004-08-18,197207.39891679137
2004-08-19,197140.8563537864
2004-08-20,197698.62774743402
2004-08-23,197533.16567583522
2004-08-24,197862.40756952777
2004-08-25,198512.79408787942
2004-08-26,198407.19738146613
2004-08-27,198797.10423294216
2004-08-30,198330.28154285846
2004-08-31,199742.90941828288
2004-09-01,199750.20223651396
2004-09-02,201651.31795200278
2004-09-03,200941.48659212436
2004-09-07,203004.14513807005
2004-09-08,202915.38593372272
2004-09-09,202917.10230787483
2004-09-10,203132.24703435018
2004-09-13,203445.57752968906
2004-09-14,203725.1893133073
2004-09-15,202450.61946658988
2004-09-16,202762.03318459258
2004-09-17,203126.67780738143
2004-09-20,202291.795581079
2004-09-21,203992.9247732095
2004-09-22,200263.20656060913
2004-09-23,198690.05356379086
2004-09-24,197931.0121482499
2004-09-27,198685.56463232508
2004-09-28,199639.28510948972
2004-09-29,200582.8067272703
2004-09-30,199120.71937833223
2004-10-01,202354.1499508415
2004-10-04,203639.1772095008
2004-10-05,203477.3737786545
2004-10-06,203383.36810080553
2004-10-07,202333.5595027366
2004-10-08,200689.42814519678
2004-10-11,200601.08939929254
2004-10-12,200568.83801968428
2004-10-13,199962.6557431345
2004-10-14,200629.45416941145
2004-10-15,201580.8754352976
2004-10-18,202758.85968540347
2004-10-19,202181.12946435387
2004-10-20,205454.8050046247
2004-10-21,204717.85652218282
2004-10-22,204029.06818350023
2004-10-25,202670.5551318559
2004-10-26,202949.99173615332
2004-10-27,206930.89341636456
2004-10-28,208167.77645990675
2004-10-29,208011.06866434615
2004-11-01,207057.68083940598
2004-11-02,207559.23968694243
2004-11-03,208488.21810375972
2004-11-04,209425.4136733118
2004-11-05,210158.08432693596
2004-11-08,210682.7291261736
2004-11-09,209957.99672785547
2004-11-10,209501.96498137387
2004-11-11,213349.57532171492
2004-11-12,214092.63711839714
2004-11-15,213790.09262948454
2004-11-16,211673.6443713537
2004-11-17,212304.72802988504
2004-11-18,212996.29554468908
2004-11-19,211768.61189372092
2004-11-22,211963.8461260751
2004-11-23,212677.52839567568
2004-11-24,213922.48182668298
2004-11-26,213776.31663597544
2004-11-29,213487.06057220226
2004-11-30,212004.7531403301
