date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions,above_sma_today
2021-08-23,409469.50102938735,5.64366854751304,1,1.0,-0.01510638105531287,1.0,False,1,True
2021-08-24,410337.47600070393,5.644244112122846,1,1.0,-0.013018648001573896,1.0,False,1,True
2021-08-25,410490.64588785067,5.644819735431106,1,1.0,-0.012650229732959763,1.0,False,1,True
2021-08-26,408346.00675406004,5.645395417443807,1,1.0,-0.01780871258827854,1.0,False,1,True
2021-08-27,412073.60608468356,5.645971158166936,1,1.0,-0.008842748601739083,1.0,False,1,True
2021-08-30,411971.4339309908,5.646546957606479,1,1.0,-0.009088502442140205,1.0,False,1,True
2021-08-31,411767.2686132943,5.647122815768426,1,1.0,-0.009579579600375605,1.0,False,1,True
2021-09-01,415494.6883697006,5.6476897689717545,1,1.0,-0.0006140475206624465,1.0,False,1,True
2021-09-02,417179.7758202556,5.6482567790953855,1,1.0,0.0,1.0,False,1,True
2021-09-03,419069.0740557797,5.648823846145032,1,1.0,0.0,1.0,False,1,True
2021-09-07,419375.36835459317,5.649390970126412,1,1.0,0.0,1.0,False,1,True
2021-09-08,416056.3713021452,5.6499581510452375,1,1.0,-0.007914145345853036,1.0,False,1,True
2021-09-09,415341.5218937971,5.650525388907227,1,1.0,-0.009618702795685411,1.0,False,1,True
2021-09-10,414422.4617005939,5.6510926837180975,1,1.0,-0.0118102005864739,1.0,False,1,True
2021-09-13,417690.4633055433,5.651660035483566,1,1.0,-0.004017655168953565,1.0,False,1,True
2021-09-14,415954.290624661,5.652227444209351,1,1.0,-0.008157556584125081,1.0,False,1,True
2021-09-15,417179.78035838646,5.6527949099011705,1,1.0,-0.0052353779676825325,1.0,False,1,True
2021-09-16,416515.9275323544,5.653362432564744,1,1.0,-0.006818334135789455,1.0,False,1,True
2021-09-17,411052.33566218993,5.653930012205791,1,1.0,-0.01984626157859022,1.0,False,1,True
2021-09-20,403444.238756682,5.6544976488300325,1,1.0,-0.03798775838469744,1.0,False,1,True
2021-09-21,407427.0005548444,5.655065342443189,1,1.0,-0.028490868250849982,1.0,False,1,True
2021-09-22,409469.5129939329,5.655633093050982,1,1.0,-0.02362050009583592,1.0,False,1,True
2021-09-23,413911.91740085185,5.656200900659133,1,1.0,-0.013027592781580513,1.0,False,1,True
2021-09-24,410031.19479366764,5.656768765273366,1,1.0,-0.022281170602488513,1.0,False,1,True
2021-09-27,409775.8084292162,5.657336686899403,1,1.0,-0.02289013904407921,1.0,False,1,True
2021-09-28,400840.00473694096,5.657904665542969,1,1.0,-0.0441975508918271,1.0,False,1,True
2021-09-29,399920.89965312113,5.658472701209787,1,1.0,-0.04638915572423034,1.0,False,1,True
2021-09-30,398338.0309585185,5.659040793905583,1,1.0,-0.05016350399096334,1.0,False,1,True
2021-10-01,399308.1337942397,5.659642628402713,1,1.0,-0.04785029516855306,1.0,False,1,True
2021-10-04,395100.47859804257,395100.47859804257,0,1.0,-0.05783433694165245,0.0,False,1,False
2021-10-05,395122.0432203696,4.7410353110171854,1,1.0,-0.057883441871639754,1.0,False,1,True
2021-10-06,392464.40625289525,392464.40625289525,0,1.0,-0.0641203814888017,0.0,False,1,False
2021-10-07,392485.84803102055,8.464432692911942,1,1.0,-0.06416915282192726,1.0,False,1,True
2021-10-08,392435.58904351096,8.46533287861103,1,1.0,-0.06423786956531416,1.0,False,1,True
2021-10-11,391177.50000848965,8.466233160044151,1,1.0,-0.0672377811720761,1.0,False,1,True
2021-10-12,391378.7616739425,8.467133537221489,1,1.0,-0.06675787300258407,1.0,False,1,True
2021-10-13,395253.6848842909,8.468034010153225,1,1.0,-0.05751812383597038,1.0,False,1,True
2021-10-14,399179.04495386593,8.468934578849543,1,1.0,-0.048158108046582694,1.0,False,1,True
2021-10-15,402500.4015140153,8.469835243320627,1,1.0,-0.04023833781046992,1.0,False,1,True
2021-10-18,400789.3540901906,8.470736003576663,1,1.0,-0.044318328084180375,1.0,False,1,True
2021-10-19,403204.9708434026,8.471636859627838,1,1.0,-0.038558293195641614,1.0,False,1,True
2021-10-20,404614.06255703757,8.472537811484338,1,1.0,-0.03519831590592219,1.0,False,1,True
2021-10-21,402701.62163984793,8.473438859156353,1,1.0,-0.03975852869283158,1.0,False,1,True
2021-10-22,405117.1941504885,8.474340002654072,1,1.0,-0.0339985993006449,1.0,False,1,True
2021-10-25,404311.97501998954,8.475241241987687,1,1.0,-0.03591864323110763,1.0,False,1,True
2021-10-26,405117.195953063,8.47614257716739,1,1.0,-0.03399859500286551,1.0,False,1,True
2021-10-27,403506.80103387637,8.477044008203375,1,1.0,-0.03783857951507185,1.0,False,1,True
2021-10-28,407432.1611044096,8.477945535105835,1,1.0,-0.028478563723399578,1.0,False,1,True
2021-10-29,405066.89452708955,8.478847157884966,1,1.0,-0.034118538685915946,1.0,False,1,True
2021-11-01,408992.16609190905,8.479728688819634,1,1.0,-0.02475873388786098,1.0,False,1,True
2021-11-02,408136.6428112391,8.480610311405535,1,1.0,-0.026798727996523525,1.0,False,1,True
2021-11-03,411458.08783815603,8.481492025652196,1,1.0,-0.018878746811513126,1.0,False,1,True
2021-11-04,411206.3910957554,8.482373831569149,1,1.0,-0.01947891735438451,1.0,False,1,True
2021-11-05,411810.35124431556,8.483255729165922,1,1.0,-0.01803877519525362,1.0,False,1,True
2021-11-08,411760.0479957507,8.48413771845205,1,1.0,-0.01815872322380376,1.0,False,1,True
2021-11-09,410854.30907070276,8.485019799437064,1,1.0,-0.020318456468732364,1.0,False,1,True
2021-11-10,405872.07737078314,8.485901972130497,1,1.0,-0.032198581235141355,1.0,False,1,True
2021-11-11,407331.4731962849,8.486784236541885,1,1.0,-0.028718653858538702,1.0,False,1,True
2021-11-12,409545.69643734465,8.487666592680764,1,1.0,-0.023438841527987406,1.0,False,1,True
2021-11-15,408790.9141471851,8.48854904055667,1,1.0,-0.02523861888070283,1.0,False,1,True
2021-11-16,407884.99825116026,8.48943158017914,1,1.0,-0.02739877411268728,1.0,False,1,True
2021-11-17,407381.7808568141,8.490314211557715,1,1.0,-0.028598695310759287,1.0,False,1,True
2021-11-18,407784.3475125475,8.491196934701932,1,1.0,-0.02763877566354416,1.0,False,1,True
2021-11-19,404311.9918584972,8.492079749621334,1,1.0,-0.03591860303577583,1.0,False,1,True
2021-11-22,401946.85799103766,8.492962656325462,1,1.0,-0.04155826155179887,1.0,False,1,True
2021-11-23,401544.24885816703,8.493845654823858,1,1.0,-0.042518282486128184,1.0,False,1,True
2021-11-24,398877.0689932715,8.494728745126066,1,1.0,-0.0488781692755024,1.0,False,1,True
2021-11-26,388137.74625395605,388137.74625395605,0,1.0,-0.07443767288074042,0.0,False,1,False
2021-11-29,388178.10025773325,388178.10025773325,0,1.0,-0.07448606775165886,0.0,False,1,False
2021-11-30,388218.4584570458,388218.4584570458,0,1.0,-0.07438984368409969,0.0,False,1,False
2021-12-01,388259.2830171613,388259.2830171613,0,1.0,-0.07429360961229221,0.0,False,1,False
2021-12-02,388300.1118703357,388300.1118703357,0,1.0,-0.07419626350377923,0.0,False,1,False
2021-12-03,388340.9450170205,388340.9450170205,0,1.0,-0.07409890715847312,0.0,False,1,False
2021-12-06,388381.7824576671,388381.7824576671,0,1.0,-0.07400154057529726,0.0,False,1,False
2021-12-07,388402.8981927271,12.142791115795262,1,1.0,-0.07390416375317528,1.0,False,1,True
2021-12-08,389136.4669745304,12.144068036289582,1,1.0,-0.07210462258578675,1.0,False,1,True
2021-12-09,385908.4702352278,12.14534509106324,1,1.0,-0.07980177645560481,1.0,False,1,True
2021-12-10,386739.90535030747,12.146622280130355,1,1.0,-0.07781922054582996,1.0,False,1,True
2021-12-13,383097.66433124413,383097.66433124413,0,1.0,-0.08645710272143432,0.0,False,1,False
2021-12-14,383137.950395152,383137.950395152,0,1.0,-0.08650413629604317,0.0,False,1,False
2021-12-15,383158.67219549115,2.45827489788644,1,1.0,-0.08640807423101084,1.0,False,1,True
2021-12-16,383208.06803810666,2.458533406953083,1,1.0,-0.08624087942240602,1.0,False,1,True
2021-12-17,378350.8890941283,378350.8890941283,0,1.0,-0.09777615499899937,0.0,False,1,False
2021-12-20,378390.67599317984,378390.67599317984,0,1.0,-0.09782281544436724,0.0,False,1,False
2021-12-21,378430.4670761712,378430.4670761712,0,1.0,-0.09772794363726117,0.0,False,1,False
2021-12-22,378451.0438435423,63.239331518358085,1,1.0,-0.09763306185355637,1.0,False,1,True
2021-12-23,380681.1408486295,63.24598168615664,1,1.0,-0.09226634913716353,1.0,False,1,True
2021-12-27,383638.4585346529,63.252632553278396,1,1.0,-0.08521462910666434,1.0,False,1,True
2021-12-28,383783.8339148571,63.259284119796895,1,1.0,-0.08486798171038261,1.0,False,1,True
2021-12-29,383638.4718384854,63.265936385785686,1,1.0,-0.08521459738702925,1.0,False,1,True
2021-12-30,382632.83689751785,63.27258935131832,1,1.0,-0.08761253254858326,1.0,False,1,True
2021-12-31,382292.7561335804,63.27924301646836,1,1.0,-0.08842345467300672,1.0,False,1,True
2022-01-03,384770.3989116025,63.285897381309375,1,1.0,-0.08251551881343708,1.0,False,1,True
2022-01-04,386956.42447993613,63.29255244591495,1,1.0,-0.07730294379690542,1.0,False,1,True
2022-01-05,383555.8921037182,63.299208210358664,1,1.0,-0.08541150866150327,1.0,False,1,True
2022-01-06,381612.69170604437,63.305864674714115,1,1.0,-0.09004506738956543,1.0,False,1,True
2022-01-07,382730.0267094611,63.31252183905491,1,1.0,-0.08738078358314963,1.0,False,1,True
2022-01-10,379183.7066766517,63.31917970345465,1,1.0,-0.09583697891818659,1.0,False,1,True
2022-01-11,383313.0230886342,63.32583826798696,1,1.0,-0.08599062950695709,1.0,False,1,True
2022-01-12,387053.69809048926,63.332497532725455,1,1.0,-0.077070995013803,1.0,False,1,True
2022-01-13,384236.06499520526,63.33915749774378,1,1.0,-0.08378963732949071,1.0,False,1,True
2022-01-14,383847.38835203764,63.34581816311557,1,1.0,-0.08471643626237259,1.0,False,1,True
2022-01-18,378192.8970029054,378192.8970029054,0,1.0,-0.09815373676941593,0.0,False,1,False
2022-01-19,378232.66728770925,378232.66728770925,0,1.0,-0.09819954737271767,0.0,False,1,False
2022-01-20,378272.4417547058,378272.4417547058,0,1.0,-0.09810471518226282,0.0,False,1,False
2022-01-21,378312.2204043348,378312.2204043348,0,1.0,-0.0980098730193752,0.0,False,1,False
2022-01-24,378352.003237036,378352.003237036,0,1.0,-0.09791502088300617,0.0,False,1,False
2022-01-25,378391.7902532494,378391.7902532494,0,1.0,-0.09782015877210702,0.0,False,1,False
2022-01-26,378431.5814534149,378431.5814534149,0,1.0,-0.09772528668562873,0.0,False,1,False
2022-01-27,378471.37683797255,378471.37683797255,0,1.0,-0.09763040462252226,0.0,False,1,False
2022-01-28,378511.1764073623,378511.1764073623,0,1.0,-0.09753551258173845,0.0,False,1,False
2022-01-31,378550.98016202415,378550.98016202415,0,1.0,-0.09744061056222815,0.0,False,1,False
2022-02-01,378599.8012209736,378599.8012209736,0,1.0,-0.09734569856294208,0.0,False,1,False
2022-02-02,378648.6285762898,378648.6285762898,0,1.0,-0.09722928481374883,0.0,False,1,False
2022-02-03,378697.46222878475,378697.46222878475,0,1.0,-0.09711285605087758,0.0,False,1,False
2022-02-04,378746.3021792706,378746.3021792706,0,1.0,-0.09699641227239211,0.0,False,1,False
2022-02-07,378795.1484285596,378795.1484285596,0,1.0,-0.09687995347635582,0.0,False,1,False
2022-02-08,378844.0009774641,378844.0009774641,0,1.0,-0.09676347966083193,0.0,False,1,False
2022-02-09,378892.8598267965,378892.8598267965,0,1.0,-0.09664699082388341,0.0,False,1,False
2022-02-10,378941.7249773694,378941.7249773694,0,1.0,-0.09653048696357294,0.0,False,1,False
2022-02-11,378990.5964299955,378990.5964299955,0,1.0,-0.09641396807796307,0.0,False,1,False
2022-02-14,379039.47418548743,379039.47418548743,0,1.0,-0.09629743416511592,0.0,False,1,False
2022-02-15,379088.35824465816,379088.35824465816,0,1.0,-0.09618088522309363,0.0,False,1,False
2022-02-16,379137.24860832066,379137.24860832066,0,1.0,-0.09606432124995777,0.0,False,1,False
2022-02-17,379186.145277288,379186.145277288,0,1.0,-0.09594774224376977,0.0,False,1,False
2022-02-18,379235.04825237335,379235.04825237335,0,1.0,-0.09583114820259094,0.0,False,1,False
2022-02-22,379283.95753439004,379283.95753439004,0,1.0,-0.09571453912448215,0.0,False,1,False
2022-02-23,379332.87312415143,379332.87312415143,0,1.0,-0.09559791500750413,0.0,False,1,False
2022-02-24,379381.795022471,379381.795022471,0,1.0,-0.09548127584971736,0.0,False,1,False
2022-02-25,379430.7232301624,379430.7232301624,0,1.0,-0.09536462164918216,0.0,False,1,False
2022-02-28,379479.6577480393,379479.6577480393,0,1.0,-0.0952479524039583,0.0,False,1,False
2022-03-01,379531.30914589943,379531.30914589943,0,1.0,-0.09513126811210568,0.0,False,1,False
2022-03-02,379582.9675740887,379582.9675740887,0,1.0,-0.09500810542359873,0.0,False,1,False
2022-03-03,379634.6330335641,379634.6330335641,0,1.0,-0.09488492597128143,0.0,False,1,False
2022-03-04,379686.3055252825,379686.3055252825,0,1.0,-0.09476172975287196,0.0,False,1,False
2022-03-07,379737.98505020124,379737.98505020124,0,1.0,-0.09463851676608838,0.0,False,1,False
2022-03-08,379789.67160927755,379789.67160927755,0,1.0,-0.0945152870086482,0.0,False,1,False
2022-03-09,379841.3652034688,379841.3652034688,0,1.0,-0.09439204047826874,0.0,False,1,False
2022-03-10,379893.06583373266,379893.06583373266,0,1.0,-0.09426877717266713,0.0,False,1,False
2022-03-11,379944.7735010267,379944.7735010267,0,1.0,-0.09414549708956002,0.0,False,1,False
2022-03-14,379996.48820630874,379996.48820630874,0,1.0,-0.09402220022666392,0.0,False,1,False
2022-03-15,380048.20995053684,380048.20995053684,0,1.0,-0.09389888658169482,0.0,False,1,False
2022-03-16,380099.938734669,380099.938734669,0,1.0,-0.09377555615236839,0.0,False,1,False
2022-03-17,380151.67455966346,380151.67455966346,0,1.0,-0.09365220893640022,0.0,False,1,False
2022-03-18,380203.4174264785,380203.4174264785,0,1.0,-0.09352884493150543,0.0,False,1,False
2022-03-21,380255.16733607266,380255.16733607266,0,1.0,-0.09340546413539888,0.0,False,1,False
2022-03-22,380306.92428940453,380306.92428940453,0,1.0,-0.09328206654579516,0.0,False,1,False
2022-03-23,380358.68828743283,380358.68828743283,0,1.0,-0.09315865216040828,0.0,False,1,False
2022-03-24,380410.4593311164,380410.4593311164,0,1.0,-0.0930352209769523,0.0,False,1,False
2022-03-25,380462.23742141423,380462.23742141423,0,1.0,-0.0929117729931408,0.0,False,1,False
2022-03-28,380514.02255928545,380514.02255928545,0,1.0,-0.09278830820668714,0.0,False,1,False
2022-03-29,380565.81474568933,380565.81474568933,0,1.0,-0.09266482661530422,0.0,False,1,False
2022-03-30,380617.61398158525,380617.61398158525,0,1.0,-0.09254132821670469,0.0,False,1,False
2022-03-31,380669.42026793276,380669.42026793276,0,1.0,-0.09241781300860091,0.0,False,1,False
2022-04-01,380726.2185623854,380726.2185623854,0,1.0,-0.09229428098870483,0.0,False,1,False
2022-04-04,380783.02533150424,380783.02533150424,0,1.0,-0.09215884553221747,0.0,False,1,False
