date,value,positions,exposure,cash
2021-03-31,1205875.640257714,2,0.399915189269429,723627.6553486565
2021-04-01,1205720.6624147058,0,0.0,1205720.6624147058
2021-04-05,1205864.2005888028,0,0.0,1205864.2005888028
2021-04-06,1206007.7558507777,0,0.0,1206007.7558507777
2021-04-07,1206151.3282026646,0,0.0,1206151.3282026646
2021-04-08,1206294.9176464982,0,0.0,1206294.9176464982
2021-04-09,1206438.5241843131,0,0.0,1206438.5241843131
2021-04-12,1206582.1478181446,0,0.0,1206582.1478181446
2021-04-13,1206725.7885500276,0,0.0,1206725.7885500276
2021-04-14,1206869.4463819978,0,0.0,1206869.4463819978
2021-04-15,1207013.121316091,0,0.0,1207013.121316091
2021-04-16,1207156.813354343,0,0.0,1207156.813354343
2021-04-19,1207300.52249879,0,0.0,1207300.52249879
2021-04-20,1207444.2487514683,0,0.0,1207444.2487514683
2021-04-21,1207587.992114415,0,0.0,1207587.992114415
2021-04-22,1207731.7525896668,0,0.0,1207731.7525896668
2021-04-23,1212377.7642675252,1,0.20303529739823398,966222.2843404622
2021-04-26,1209523.905328221,2,0.40161727893841426,723758.2056593366
2021-04-27,1206065.2110241926,2,0.39982982617018137,723844.3673504866
2021-04-28,1204822.7037658386,2,0.3991393613049982,723930.5392989807
2021-04-29,1204597.445611875,2,0.3989554567432476,724016.7215060401
2021-04-30,1207587.5169773416,2,0.4003723094245329,724102.913972886
2021-05-03,1209789.0293594315,2,0.40139222697019383,724189.11670074
2021-05-04,1208276.2155140655,1,0.19273796518342862,975395.5163563506
2021-05-05,1212302.5915872073,2,0.3947544221597792,733740.7825623965
2021-05-06,1219432.2183840512,2,0.4063847285733339,723873.5873024702
2021-05-07,1222525.5284727858,2,0.4078162411594614,723959.7627295301
2021-05-10,1210749.0008123438,2,0.4019850952346227,724045.9484155694
2021-05-11,1208275.9990681768,3,0.6010510447696273,482040.44745818386
2021-05-12,1184019.244955551,3,0.5928293942183036,482097.83322573843
2021-05-13,1182071.8991588478,3,0.6006233638233248,472091.8988050346
2021-05-14,1200892.92986004,3,0.6068358065222466,472148.100221559
2021-05-17,1193751.6081069252,2,0.3944838179731746,722835.9160292883
2021-05-18,1192319.8152808119,2,0.3932187067356662,723477.3595007826
2021-05-19,1179247.1468484423,3,0.5887315542165011,484987.1412789842
2021-05-20,1197457.7965293352,3,0.5949378097088205,485044.8778434222
2021-05-21,1196977.9729582015,3,0.5947271944508871,485102.6212812607
2021-05-24,1202970.9703634595,3,0.5966981884469464,485160.37159331795
2021-05-25,1203951.7934125536,2,0.394925089094952,728481.0241330735
2021-05-26,1204993.5512108803,2,0.39537622642677966,728567.748064518
2021-05-27,1206580.334523609,2,0.39609948755883495,728654.4823202399
2021-05-28,1204288.487059931,1,0.19720254900380585,966799.7276757758
2021-06-01,1204284.8378859146,0,0.0,1204284.8378859146
2021-06-02,1204428.20512852,0,0.0,1204428.20512852
2021-06-03,1204571.5894386545,0,0.0,1204571.5894386545
2021-06-04,1204714.9908183496,0,0.0,1204714.9908183496
2021-06-07,1204858.4092696374,0,0.0,1204858.4092696374
2021-06-08,1205001.8447945504,0,0.0,1205001.8447945504
2021-06-09,1205145.2973951213,0,0.0,1205145.2973951213
2021-06-10,1205288.7670733826,0,0.0,1205288.7670733826
2021-06-11,1205432.2538313675,0,0.0,1205432.2538313675
2021-06-14,1203609.758455167,1,0.19870675491132217,964444.3691729405
2021-06-15,1204215.97133231,1,0.19901478892392221,964559.1839787944
2021-06-16,1201819.1167011245,1,0.1973217940641408,964674.0124530776
2021-06-17,1186026.670899717,3,0.5919772076035354,483925.9141171851
2021-06-18,1177619.7721264893,2,0.39488555989560437,712594.7290661866
2021-06-21,1195748.2718743873,4,0.805037007601022,233126.66124053733
2021-06-22,1197041.893265813,4,0.8052245157616045,233154.41441449453
2021-06-23,1198488.7080856995,4,0.8054364890388879,233182.17089240102
2021-06-24,1208692.9940825482,4,0.807056107864953,233209.93067465012
2021-06-25,1218992.5236375812,3,0.6049950998193427,481508.0201204304
2021-06-28,1218928.1256834008,1,0.20077191403736291,974201.5928159691
2021-06-29,1218921.7387970642,0,0.0,1218921.7387970642
2021-06-30,1219066.8485278734,0,0.0,1219066.8485278734
2021-07-01,1219211.9755336505,0,0.0,1219211.9755336505
2021-07-02,1219357.119816452,0,0.0,1219357.119816452
2021-07-06,1219502.2813783349,0,0.0,1219502.2813783349
2021-07-07,1219647.460221356,0,0.0,1219647.460221356
2021-07-08,1219792.6563475728,0,0.0,1219792.6563475728
2021-07-09,1219937.8697590427,0,0.0,1219937.8697590427
2021-07-12,1220083.1004578236,0,0.0,1220083.1004578236
2021-07-13,1220228.3484459734,0,0.0,1220228.3484459734
2021-07-14,1220373.6137255502,0,0.0,1220373.6137255502
2021-07-15,1220518.8962986127,0,0.0,1220518.8962986127
2021-07-16,1220664.1961672197,0,0.0,1220664.1961672197
2021-07-19,1229004.6192139233,1,0.20539891471464086,976568.4042481029
2021-07-20,1250428.182838405,4,0.8088627780880738,239003.36906811094
2021-07-21,1280716.1009214167,3,0.6077730171148045,502331.41219689883
2021-07-22,1280386.7099356493,0,0.0,1280386.7099356493
2021-07-23,1280539.1369249274,0,0.0,1280539.1369249274
2021-07-26,1280691.5820602756,0,0.0,1280691.5820602756
2021-07-27,1280844.0453438542,0,0.0,1280844.0453438542
2021-07-28,1276736.3642943567,1,0.19731203796229624,1024820.9103148644
2021-07-29,1276556.6350179326,1,0.19710345417632844,1024942.9128041875
2021-07-30,1276088.4134754534,1,0.19671323789718395,1025064.9298176166
2021-08-02,1272810.072737366,3,0.5956051666791828,514717.81721368444
2021-08-03,1280759.0971573666,3,0.598067197580831,514779.0931443051
2021-08-04,1277381.9596826676,3,0.5969565935489036,514840.3763696794
2021-08-05,1283375.8111930438,3,0.5987912017665223,514901.6668906758
2021-08-06,1282870.3595903649,3,0.598585343516241,514962.96470816276
2021-08-09,1281282.8143747363,2,0.4009535065300748,767547.9770944628
2021-08-10,1276249.5059674103,2,0.3985193739434499,767639.3518536408
2021-08-11,1276040.1669646432,2,0.3983490822886936,767730.7374907662
2021-08-12,1275877.408766274,0,0.0,1275877.408766274
2021-08-13,1276029.2989339845,0,0.0,1276029.2989339845
2021-08-16,1276181.2071838577,0,0.0,1276181.2071838577
2021-08-17,1276333.1335180462,0,0.0,1276333.1335180462
2021-08-18,1276485.0779387031,0,0.0,1276485.0779387031
2021-08-19,1276637.0404479816,0,0.0,1276637.0404479816
2021-08-20,1276045.951226938,3,0.5999746701367858,510450.7025601748
2021-08-23,1307799.2187121832,4,0.8048115975008877,255267.24029001826
2021-08-24,1318376.9284359736,2,0.402554417053995,787658.4725519938
2021-08-25,1320150.7923503604,1,0.20103846337948622,1054749.7056270328
2021-08-26,1314835.3761010997,1,0.19771304435372306,1054875.2710681788
2021-08-27,1323223.267601009,1,0.20270382384501295,1055000.8514575916
2021-08-30,1323214.7517323964,0,0.0,1323214.7517323964
2021-08-31,1323372.2772980789,0,0.0,1323372.2772980789
2021-09-01,1323529.821616805,0,0.0,1323529.821616805
2021-09-02,1330378.119944368,1,0.20409635420993436,1058852.7959430558
2021-09-03,1328067.3647017658,1,0.2026166156976972,1058978.8498473347
2021-09-07,1328356.1706404313,2,0.4027392336853818,793375.0244154558
2021-09-08,1324637.2922177394,3,0.6015904482076209,527748.1498799404
2021-09-09,1322455.7938092868,3,0.600885731295184,527810.9770406404
2021-09-10,1320527.007691354,3,0.6002551946259443,527873.8116807643
2021-09-13,1336941.9533770082,3,0.6051162487139573,527936.6538012025
2021-09-14,1321156.609487486,3,0.5919134763233117,539146.2079982283
2021-09-15,1332716.1088369666,3,0.5954049114472199,539210.392070609
2021-09-16,1332641.1005228423,3,0.5953339698345083,539274.5837839508
2021-09-17,1330661.4302154267,2,0.3914941133381873,809715.3134399139
2021-09-20,1332356.876981009,1,0.19533396353332413,1072102.327359427
2021-09-21,1330832.9138501051,1,0.19431662124518023,1072229.9585888747
2021-09-22,1328859.5406814616,1,0.19302411414934553,1072357.6050125163
2021-09-23,1335341.1519060712,2,0.3957749515373066,806846.5722246747
2021-09-24,1340721.9275342445,1,0.203657823768463,1067673.4174939613
2021-09-27,1341328.6556885429,1,0.20392327641423472,1067800.5214722343
2021-09-28,1331453.1561458982,1,0.19792323473608425,1067927.6405819333
2021-09-29,1330150.4612787173,2,0.39729566536006444,801687.4487359927
2021-09-30,1329164.9126508464,2,0.39677696869161744,801782.8877179851
2021-10-01,1336081.8577338876,3,0.598850933043525,535967.9906074229
2021-10-04,1314580.296564731,3,0.5922411147334614,536031.7963205904
2021-10-05,1331988.4976801847,3,0.6056213299541358,525307.8522315
2021-10-06,1335821.3243530635,3,0.6067060921227536,525370.3888805752
2021-10-07,1345306.6614951643,2,0.40452781566888835,801092.6963157209
2021-10-08,1344297.066650058,1,0.1973935671249925,1078941.4733883392
2021-10-11,1344292.8342669257,0,0.0,1344292.8342669257
2021-10-12,1344452.8691281478,0,0.0,1344452.8691281478
2021-10-13,1344612.9230411393,0,0.0,1344612.9230411393
2021-10-14,1344772.996008168,0,0.0,1344772.996008168
2021-10-15,1344933.0880315022,0,0.0,1344933.0880315022
2021-10-18,1345093.1991134107,0,0.0,1345093.1991134107
2021-10-19,1345253.3292561623,0,0.0,1345253.3292561623
2021-10-20,1345413.4784620262,0,0.0,1345413.4784620262
2021-10-21,1345573.6467332717,0,0.0,1345573.6467332717
2021-10-22,1345733.8340721685,0,0.0,1345733.8340721685
2021-10-25,1345894.0404809865,0,0.0,1345894.0404809865
2021-10-26,1346054.265961996,0,0.0,1346054.265961996
2021-10-27,1346214.5105174677,0,0.0,1346214.5105174677
2021-10-28,1346240.1544078737,1,0.19999365099551888,1077000.670811072
2021-10-29,1343772.9926595548,1,0.19842942888379994,1077128.8851766447
2021-11-01,1347396.9367205051,1,0.20049015590920022,1077257.1148058323
2021-11-02,1345583.1666920292,1,0.19931715380396178,1077385.359700452
2021-11-03,1349224.8012740642,1,0.20138318029372723,1077513.619862321
2021-11-04,1348576.212355635,1,0.20090397159617812,1077641.895293257
2021-11-05,1351193.8608608001,1,0.20235710269696877,1077770.1859950775
2021-11-08,1352469.7741809045,1,0.20301472717021876,1077898.4919696008
2021-11-09,1352460.809788843,0,0.0,1352460.809788843
2021-11-10,1364221.5263114285,1,0.20666643780717944,1082282.7230887723
2021-11-11,1362939.370057385,1,0.19923817155801632,1091389.822022717
2021-11-12,1355386.3183522082,1,0.19467997086654867,1091519.7493824817
2021-11-15,1350401.9348245352,1,0.19161127953239132,1091649.692209789
2021-11-16,1361277.7862583576,1,0.2063574050061886,1080368.0347935138
2021-11-17,1361265.9466248625,0,0.0,1361265.9466248625
2021-11-18,1361428.0020946988,0,0.0,1361428.0020946988
2021-11-19,1361590.076856853,0,0.0,1361590.076856853
2021-11-22,1361752.1709136216,0,0.0,1361752.1709136216
2021-11-23,1361914.2842673017,0,0.0,1361914.2842673017
2021-11-24,1362076.4169201907,0,0.0,1362076.4169201907
2021-11-26,1362238.568874586,0,0.0,1362238.568874586
2021-11-29,1362400.7401327852,0,0.0,1362400.7401327852
2021-11-30,1362562.9306970867,0,0.0,1362562.9306970867
2021-12-01,1354218.6736707182,2,0.39635062241826696,817473.2594708891
2021-12-02,1405414.3037406462,5,0.996492799164617,4929.070220138354
2021-12-03,1398428.6175760408,3,0.5891818111432185,574499.9119180818
2021-12-06,1411658.877657523,4,0.7911681660272287,294799.3123651645
2021-12-07,1467046.254799574,5,0.9919799273088652,11765.817604749638
2021-12-08,1474554.4106065638,3,0.5902045287786701,604265.7195360071
2021-12-09,1449908.0979696116,2,0.38211796818225335,895872.1615224681
2021-12-10,1454025.832318413,2,0.3837944326328443,895978.8129702684
2021-12-13,1439889.0568227689,1,0.18703263600312048,1170582.8109731595
2021-12-14,1439893.7587963885,0,0.0,1439893.7587963885
2021-12-15,1466591.5603837452,2,0.41092306471329165,863935.2617082081
2021-12-16,1451802.2931283482,1,0.19175129390436405,1173417.3249276646
2021-12-17,1453638.8671672742,1,0.19267636276589592,1173557.0174663465
2021-12-20,1436516.6030626742,2,0.3850665120022455,883362.165288016
2021-12-21,1443626.8560263559,2,0.3999504580919564,866247.6336447641
2021-12-22,1443512.9610150326,2,0.39983167331323116,866350.7583630551
2021-12-23,1445071.9495725757,2,0.4004077820385494,866453.8953580983
2021-12-27,1452592.4493402175,2,0.40344103741902665,866557.0446313552
2021-12-28,1449753.4009688944,1,0.19165429406437964,1171901.9363387674
2021-12-29,1448513.8896056376,1,0.19086626860503372,1172041.4484740458
2021-12-30,1448026.5342552653,1,0.19049758447915713,1172180.9772179117
2021-12-31,1445658.6698043982,1,0.189075162029111,1172320.5225723425
2022-01-03,1445661.5626977552,0,0.0,1445661.5626977552
2022-01-04,1445833.665264743,0,0.0,1445833.665264743
2022-01-05,1446005.7883201316,0,0.0,1446005.7883201316
2022-01-06,1442478.5128447537,1,0.19769831237523955,1157302.9452178006
2022-01-07,1428108.374871598,2,0.3914040633559476,869140.9540341956
2022-01-10,1450312.0057406172,5,0.9912753322877041,12653.490329240274
2022-01-11,1458653.4939505546,5,0.99132419265465,12654.996697136612
2022-01-12,1466435.1275119407,5,0.9913692034465674,12656.503244362462
2022-01-13,1413321.8995888592,5,0.991043788414641,12658.009970939172
2022-01-14,1406207.0513312337,4,0.7996487355085339,281735.36087102874
2022-01-18,1394363.1943371783,3,0.6043323747484386,551704.3738415728
2022-01-19,1395594.4584817924,3,0.6046343910436963,551770.0529336968
2022-01-20,1379231.404829265,4,0.80236137156628,272589.4031431688
2022-01-21,1348358.2048861047,5,0.9954119347456385,6186.355430271302
2022-01-24,1366661.671898043,4,0.8051360117520983,266313.14397159807
2022-01-25,1346651.0799163447,4,0.8124667043940751,252541.91504798998
2022-01-26,1357528.563961863,4,0.8139472079876019,252571.97956168617
2022-01-27,1332997.14957748,4,0.8105006843153728,252602.04765449112
2022-01-28,1363648.368813754,4,0.8147380768353083,252632.11932683093
2022-01-31,1401577.0901023634,3,0.6133147580163992,541969.1762449032
2022-02-01,1406199.2786295156,1,0.19795942281007584,1127828.8810760716
2022-02-02,1405929.2840390292,1,0.19770989961985583,1127963.146419057
2022-02-03,1396092.8540365237,1,0.1919610329038336,1128097.4277460116
2022-02-04,1396093.1536362052,0,0.0,1396093.1536362052
2022-02-07,1396259.3552021142,0,0.0,1396259.3552021142
2022-02-08,1393632.4171611355,1,0.19847051095725893,1117037.479240565
2022-02-09,1403599.190852748,1,0.20406732408122455,1117170.4598928557
2022-02-10,1399517.7214318328,1,0.20165108360823455,1117303.4563761763
2022-02-11,1391377.8518253462,1,0.1968849674971837,1117436.4686924117
2022-02-14,1390106.0776396883,1,0.19605452071613955,1117569.4968434465
2022-02-15,1399916.8058868223,1,0.20159359746872868,1117702.5408311659
2022-02-16,1398957.2024106903,1,0.20095082341961903,1117835.6006574554
2022-02-17,1391753.931045842,1,0.19671958427011876,1117968.6763242004
2022-02-18,1386903.4536689215,1,0.19728687672999037,1113285.602968543
2022-02-22,1383444.7538207031,1,0.19518424288795458,1113418.1369688965
2022-02-23,1372463.6423402163,1,0.1886483165059522,1113550.6867471072
2022-02-24,1372466.7514203656,0,0.0,1372466.7514203656
2022-02-25,1384373.3494676466,2,0.40522283688282434,823393.6534913892
2022-02-28,1383252.8458225676,2,0.4046701736184194,823491.6765453763
2022-03-01,1356817.2351411502,2,0.3929987842591811,823589.7112687746
2022-03-02,1375600.9474708652,2,0.40121605820541295,823687.7576629733
2022-03-03,1364746.445223075,2,0.39638178314162265,823785.8157293617
2022-03-04,1343092.5404986264,2,0.3865769776642043,823883.8854693295
2022-03-07,1303162.559465836,2,0.37898553773205457,809282.7961143956
2022-03-08,1303011.9627741738,0,0.0,1303011.9627741738
2022-03-09,1303167.0832459326,0,0.0,1303167.0832459326
2022-03-10,1303322.2221844143,0,0.0,1303322.2221844143
2022-03-11,1303477.3795918173,0,0.0,1303477.3795918173
2022-03-14,1303632.5554703402,0,0.0,1303632.5554703402
2022-03-15,1303787.7498221819,0,0.0,1303787.7498221819
2022-03-16,1302833.436139303,1,0.19938149305689898,1043072.5604373987
2022-03-17,1309879.5560623421,1,0.20359339077083585,1043196.7357422127
2022-03-18,1308956.947443876,1,0.20293717232855313,1043320.9258298011
2022-03-21,1321000.5792340282,1,0.21011001273976945,1043445.1307019237
2022-03-22,1320986.021168179,0,0.0,1320986.021168179
2022-03-23,1321143.2814087945,0,0.0,1321143.2814087945
2022-03-24,1321300.560370867,0,0.0,1321300.560370867
2022-03-25,1321457.8580566254,0,0.0,1321457.8580566254
2022-03-28,1321615.1744682987,0,0.0,1321615.1744682987
2022-03-29,1321772.5096081162,0,0.0,1321772.5096081162
2022-03-30,1321929.8634783076,0,0.0,1321929.8634783076
2022-03-31,1322087.2360811026,0,0.0,1322087.2360811026
2022-04-01,1322244.6274187313,0,0.0,1322244.6274187313
2022-04-04,1318345.7454218527,1,0.19755945345650583,1057894.0804896017
2022-04-05,1317079.204289714,1,0.19669218311614992,1058020.0202610886
2022-04-06,1298459.5392459864,2,0.388039696224693,794605.694076919
2022-04-07,1295457.407493678,3,0.5962936861946506,522984.33467110706
2022-04-08,1286109.3626590995,3,0.5933109501438336,523046.5947109489
2022-04-11,1286908.0535519957,2,0.4024796945604923,768953.6932309507
2022-04-12,1288929.813739496,4,0.8028536023503913,254107.86960192287
2022-04-13,1313049.958772728,4,0.8064520555057051,254138.12053878023
2022-04-14,1306216.6584040995,2,0.3961496501620096,788759.3861415263
2022-04-18,1307547.2159657562,2,0.3966923133358517,788853.2860684479
2022-04-19,1316310.1925161867,2,0.40063732571589095,788947.1971739322
2022-04-20,1316317.177758413,1,0.20127663062682685,1051373.2913829857
2022-04-21,1314230.5274446704,1,0.19991323218268234,1051498.454870055
2022-04-22,1311793.6868197038,1,0.1983315335149366,1051623.6332575395
2022-04-25,1311788.7950825961,0,0.0,1311788.7950825961
2022-04-26,1308166.8133512647,2,0.398185836214896,787273.3168684156
2022-04-27,1315796.1358906291,2,0.4016040795336585,787367.0398823285
2022-04-28,1328255.14266794,2,0.4071464519444318,787460.774053743
2022-04-29,1320757.836576649,2,0.39366414148642315,800822.8367292368
2022-05-02,1325268.2690336697,2,0.3956558143769454,800918.1727812283
2022-05-03,1332883.7291060896,2,0.3990372133059523,801013.5201827498
2022-05-04,1348892.0248396937,2,0.40609858744597527,801108.8789351525
2022-05-05,1339798.1327153095,1,0.19439296984603063,1079350.7947026142
2022-05-06,1339796.4031885297,0,0.0,1339796.4031885297
2022-05-09,1339955.9027603378,0,0.0,1339955.9027603378
2022-05-10,1340115.4213201902,0,0.0,1340115.4213201902
2022-05-11,1340274.9588703474,0,0.0,1340274.9588703474
2022-05-12,1341740.8115034213,2,0.4007163327944006,804083.3539571872
2022-05-13,1347033.9580411748,2,0.40300014460258293,804179.0781659916
2022-05-16,1351125.394039395,2,0.4047371048470689,804274.8137705352
2022-05-17,1361314.1723940312,2,0.4091220255515344,804370.5607721745
2022-05-18,1352214.09836562,1,0.19717859908564375,1085586.4167860302
2022-05-19,1347053.7090597549,2,0.39486984783904117,815142.8159323136
2022-05-20,1335407.1833810022,2,0.38951964098343494,815239.8567437341
2022-05-23,1339671.8796695676,1,0.20160995837934517,1069580.687767407
2022-05-24,1344094.0717534777,1,0.20414200071119598,1069708.018801665
2022-05-25,1346091.8305819954,1,0.20522854333658194,1069835.3649943795
2022-05-26,1329355.5281948128,1,0.1951267334779118,1069962.726347355
2022-05-27,1334800.8919134522,1,0.19831481283443705,1070090.1028623963
2022-05-31,1334928.2835923643,1,0.19829588773016693,1070217.4945413084
2022-06-01,1334923.335042427,0,0.0,1334923.335042427
2022-06-02,1335082.254487075,0,0.0,1335082.254487075
2022-06-03,1335241.1928507043,0,0.0,1335241.1928507043
2022-06-06,1335400.1501355674,0,0.0,1335400.1501355674
2022-06-07,1335559.1263439169,0,0.0,1335559.1263439169
2022-06-08,1335718.1214780055,0,0.0,1335718.1214780055
2022-06-09,1331263.9434725586,1,0.19727693020335968,1068636.2794138733
2022-06-10,1332902.4069502975,1,0.1981682286372986,1068763.4980185654
2022-06-13,1323422.6278941229,1,0.19232850546828995,1068890.7317683294
2022-06-14,1315281.4303042965,2,0.38855912779923507,804216.8249347287
2022-06-15,1311662.6980399848,2,0.38679923868017435,804312.5650329352
2022-06-16,1288623.7880805589,2,0.384485011816192,793167.2556937791
2022-06-17,1254609.4032288885,2,0.3839558444602526,772894.790344367
2022-06-21,1279575.7934993543,2,0.4078523548318739,757697.7929347791
2022-06-22,1252237.4251303782,2,0.3872196564225899,767346.4796118846
2022-06-23,1229160.323268124,2,0.384379087025114,756696.8004028286
2022-06-24,1241251.0471727168,2,0.40606736880584887,737219.5004197871
2022-06-27,1251863.039502595,2,0.4110320047958415,737307.2646460276
2022-06-28,1255910.6856885238,1,0.2060236891852173,997163.3329358383
2022-06-29,1255900.021932735,0,0.0,1255900.021932735
2022-06-30,1256049.533840108,0,0.0,1256049.533840108
2022-07-01,1256199.0635465174,0,0.0,1256199.0635465174
2022-07-05,1256348.6110540824,0,0.0,1256348.6110540824
2022-07-06,1256498.1763649222,0,0.0,1256498.1763649222
2022-07-07,1264546.902695851,1,0.205024972062962,1005283.209298329
2022-07-08,1265088.8361195829,1,0.20527092077205825,1005402.8858708645
2022-07-11,1263881.1501082745,1,0.20441682621465668,1005522.5766906111
2022-07-12,1260561.7234630613,1,0.20222686200836906,1005642.2817592648
2022-07-13,1261707.1216687318,1,0.20285620663827067,1005762.0010785218
2022-07-14,1256698.3300785455,1,0.1995837739458048,1005881.7346500788
2022-07-15,1261041.5876697241,1,0.20224559418803928,1006001.4824756323
2022-07-18,1265867.591915583,1,0.20519235109387754,1006121.2445568794
2022-07-19,1265857.4950805414,0,0.0,1265857.4950805414
2022-07-20,1266008.1924013842,0,0.0,1266008.1924013842
2022-07-21,1266158.9076623844,0,0.0,1266158.9076623844
2022-07-22,1266309.6408656775,0,0.0,1266309.6408656775
2022-07-25,1266460.3920133996,0,0.0,1266460.3920133996
2022-07-26,1266611.161107687,0,0.0,1266611.161107687
2022-07-27,1266761.948150676,0,0.0,1266761.948150676
2022-07-28,1266912.7531445033,0,0.0,1266912.7531445033
2022-07-29,1267063.5760913063,0,0.0,1267063.5760913063
2022-08-01,1267214.416993222,0,0.0,1267214.416993222
2022-08-02,1267365.2758523878,0,0.0,1267365.2758523878
2022-08-03,1267516.1526709415,0,0.0,1267516.1526709415
2022-08-04,1267667.0474510214,0,0.0,1267667.0474510214
2022-08-05,1267817.9601947656,0,0.0,1267817.9601947656
2022-08-08,1270141.0026176,2,0.40105104548579174,760749.6256034396
2022-08-09,1275369.6049754887,2,0.4034355311065441,760840.191035059
2022-08-10,1279262.4960690783,2,0.40518011777374235,760930.7672482776
2022-08-11,1284042.4013024839,2,0.4073238130824751,761021.3542443785
2022-08-12,1290656.1167475157,1,0.20142960927109796,1030679.7594477109
2022-08-15,1295723.8578565738,1,0.20445822374201023,1030802.4594190738
2022-08-16,1295714.1117358573,0,0.0,1295714.1117358573
2022-08-17,1295868.3634158259,0,0.0,1295868.3634158259
2022-08-18,1296022.6334590896,0,0.0,1296022.6334590896
2022-08-19,1296176.9218678346,0,0.0,1296176.9218678346
2022-08-22,1296331.2286442474,0,0.0,1296331.2286442474
2022-08-23,1296485.5537905146,0,0.0,1296485.5537905146
2022-08-24,1296639.897308823,0,0.0,1296639.897308823
2022-08-25,1296794.2592013597,0,0.0,1296794.2592013597
2022-08-26,1296948.6394703123,0,0.0,1296948.6394703123
2022-08-29,1297103.0381178684,0,0.0,1297103.0381178684
2022-08-30,1297257.4551462156,0,0.0,1297257.4551462156
2022-08-31,1297411.8905575424,0,0.0,1297411.8905575424
2022-09-01,1297566.3443540374,0,0.0,1297566.3443540374
2022-09-02,1297720.8165378892,0,0.0,1297720.8165378892
2022-09-06,1297875.3071112866,0,0.0,1297875.3071112866
2022-09-07,1298029.8160764189,0,0.0,1298029.8160764189
2022-09-08,1298184.3434354756,0,0.0,1298184.3434354756
2022-09-09,1298338.8891906466,0,0.0,1298338.8891906466
2022-09-12,1298493.4533441216,0,0.0,1298493.4533441216
2022-09-13,1298648.035898091,0,0.0,1298648.035898091
2022-09-14,1298802.6368547457,0,0.0,1298802.6368547457
2022-09-15,1298957.256216276,0,0.0,1298957.256216276
2022-09-16,1299111.893984873,0,0.0,1299111.893984873
2022-09-19,1299266.5501627284,0,0.0,1299266.5501627284
2022-09-20,1299421.2247520336,0,0.0,1299421.2247520336
2022-09-21,1299575.9177549803,0,0.0,1299575.9177549803
2022-09-22,1299730.6291737605,0,0.0,1299730.6291737605
2022-09-23,1299885.359010567,0,0.0,1299885.359010567
2022-09-26,1290823.9039312196,2,0.39576139943420585,779965.6292882754
2022-09-27,1295114.311425685,2,0.397691404181397,780058.4823393811
2022-09-28,1319446.1924984986,2,0.4087281839306159,780151.3464444216
2022-09-29,1320723.4252485114,2,0.40922966406997785,780244.2216047125
2022-09-30,1316527.9630451114,1,0.20101097816928643,1051891.3894061954
2022-10-03,1330626.0659418402,1,0.20938222878794627,1052016.614571601
2022-10-04,1330612.0012893183,0,0.0,1330612.0012893183
2022-10-05,1330770.407479948,0,0.0,1330770.407479948
2022-10-06,1330928.8325284575,0,0.0,1330928.8325284575
2022-10-07,1331087.2764370919,0,0.0,1331087.2764370919
2022-10-10,1331245.7392080964,0,0.0,1331245.7392080964
2022-10-11,1331404.2208437165,0,0.0,1331404.2208437165
2022-10-12,1331562.7213461979,0,0.0,1331562.7213461979
2022-10-13,1331721.2407177868,0,0.0,1331721.2407177868
2022-10-14,1331879.7789607295,0,0.0,1331879.7789607295
2022-10-17,1332038.3360772724,0,0.0,1332038.3360772724
2022-10-18,1332196.9120696625,0,0.0,1332196.9120696625
2022-10-19,1332355.506940147,0,0.0,1332355.506940147
2022-10-20,1332514.120690973,0,0.0,1332514.120690973
2022-10-21,1332672.7533243885,0,0.0,1332672.7533243885
2022-10-24,1332831.4048426414,0,0.0,1332831.4048426414
2022-10-25,1332990.07524798,0,0.0,1332990.07524798
2022-10-26,1333148.7645426523,0,0.0,1333148.7645426523
2022-10-27,1333307.4727289074,0,0.0,1333307.4727289074
2022-10-28,1333466.199808994,0,0.0,1333466.199808994
2022-10-31,1333624.9457851618,0,0.0,1333624.9457851618
2022-11-01,1333783.71065966,0,0.0,1333783.71065966
2022-11-02,1333942.4944347385,0,0.0,1333942.4944347385
2022-11-03,1330117.7501137995,1,0.19767079517545355,1067192.3167718195
2022-11-04,1322163.3560985725,1,0.1927477353285352,1067319.363476197
2022-11-07,1320150.3512695378,1,0.1914205648783412,1067446.4253051823
2022-11-08,1320151.076261949,0,0.0,1320151.076261949
2022-11-09,1320308.2371043612,0,0.0,1320308.2371043612
2022-11-10,1320465.4166563975,0,0.0,1320465.4166563975
2022-11-11,1320622.6149202853,0,0.0,1320622.6149202853
2022-11-14,1320779.831898252,0,0.0,1320779.831898252
2022-11-15,1320937.0675925256,0,0.0,1320937.0675925256
2022-11-16,1321094.3220053343,0,0.0,1321094.3220053343
2022-11-17,1321251.5951389063,0,0.0,1321251.5951389063
2022-11-18,1321408.8869954704,0,0.0,1321408.8869954704
2022-11-21,1321566.1975772555,0,0.0,1321566.1975772555
2022-11-22,1321723.5268864909,0,0.0,1321723.5268864909
2022-11-23,1321880.874925406,0,0.0,1321880.874925406
2022-11-25,1322038.2416962304,0,0.0,1322038.2416962304
2022-11-28,1322195.6272011942,0,0.0,1322195.6272011942
2022-11-29,1322353.0314425277,0,0.0,1322353.0314425277
2022-11-30,1322510.4544224613,0,0.0,1322510.4544224613
2022-12-01,1322667.896143226,0,0.0,1322667.896143226
2022-12-02,1322825.3566070525,0,0.0,1322825.3566070525
