symbol,entry_date,exit_date,exit_reason,pnl,return,days_held
UNH,2005-05-18 00:00:00-04:00,2005-05-31 00:00:00-04:00,hold_expired,367.1743916569685,0.014169738755189032,8
XOM,2005-05-18 00:00:00-04:00,2005-05-31 00:00:00-04:00,hold_expired,1230.6644609674222,0.0474929469577374,8
MRK,2005-05-18 00:00:00-04:00,2005-05-31 00:00:00-04:00,hold_expired,-402.80898849784245,-0.01554492433281886,8
HPQ,2005-05-18 00:00:00-04:00,2005-05-31 00:00:00-04:00,hold_expired,-50.0904873041232,-0.0019330572484004774,8
AAPL,2005-05-19 00:00:00-04:00,2005-06-01 00:00:00-04:00,hold_expired,3463.5754992399975,0.07234767550413425,8
AET,2005-05-26 00:00:00-04:00,2005-06-08 00:00:00-04:00,hold_expired,1412.4366850208826,0.021502350313683853,8
JNJ,2005-05-26 00:00:00-04:00,2005-06-08 00:00:00-04:00,hold_expired,-674.1331677269392,-0.015749486732659038,8
ELV,2005-05-31 00:00:00-04:00,2005-06-10 00:00:00-04:00,hold_expired,554.9007776968725,0.019529736845449154,8
UNH,2005-05-31 00:00:00-04:00,2005-06-10 00:00:00-04:00,hold_expired,1291.8013239082975,0.04546495684731866,8
TXN,2005-05-31 00:00:00-04:00,2005-06-10 00:00:00-04:00,hold_expired,-268.94151918752607,-0.009465398694065123,8
MRK,2005-05-31 00:00:00-04:00,2005-06-10 00:00:00-04:00,hold_expired,-595.7208733141817,-0.020966400403069203,8
GE,2005-05-31 00:00:00-04:00,2005-06-10 00:00:00-04:00,hold_expired,116.54456778917114,0.004101786898075833,8
AAPL,2005-06-01 00:00:00-04:00,2005-06-13 00:00:00-04:00,hold_expired,-4578.524682399999,-0.11000936469113194,8
AET,2005-06-08 00:00:00-04:00,2005-06-20 00:00:00-04:00,hold_expired,3840.247661860342,0.061085256497696375,8
HPQ,2005-06-08 00:00:00-04:00,2005-06-20 00:00:00-04:00,hold_expired,2906.2262592332745,0.06677996194105366,8
ELV,2005-06-10 00:00:00-04:00,2005-06-22 00:00:00-04:00,hold_expired,998.5441362066897,0.03213497429987056,8
UNH,2005-06-10 00:00:00-04:00,2005-06-22 00:00:00-04:00,hold_expired,354.0561554857764,0.011394173822369071,8
TXN,2005-06-10 00:00:00-04:00,2005-06-22 00:00:00-04:00,hold_expired,1087.6856227555043,0.03500371016785174,8
JNJ,2005-06-10 00:00:00-04:00,2005-06-22 00:00:00-04:00,hold_expired,-225.18983506020575,-0.00724702023662369,8
GE,2005-06-10 00:00:00-04:00,2005-06-22 00:00:00-04:00,hold_expired,-772.2485508804539,-0.024852368999860555,8
AAPL,2005-06-13 00:00:00-04:00,2005-06-23 00:00:00-04:00,hold_expired,2969.1624043294055,0.08235664699520458,8
AET,2005-06-20 00:00:00-04:00,2005-06-30 00:00:00-04:00,hold_expired,-1778.4563429405998,-0.026589256753930843,8
MSI,2005-06-20 00:00:00-04:00,2005-06-30 00:00:00-04:00,hold_expired,220.23386706980895,0.005487864545091986,8
UNH,2005-06-22 00:00:00-04:00,2005-07-05 00:00:00-04:00,hold_expired,1340.3628483894724,0.03618284511786763,8
ELV,2005-06-22 00:00:00-04:00,2005-07-05 00:00:00-04:00,hold_expired,195.1860234526346,0.005269010301385959,8
TXN,2005-06-22 00:00:00-04:00,2005-07-05 00:00:00-04:00,hold_expired,782.1615640551511,0.021114305550442414,8
XOM,2005-06-22 00:00:00-04:00,2005-07-05 00:00:00-04:00,hold_expired,290.5478050166878,0.00784328380996761,8
JNJ,2005-06-22 00:00:00-04:00,2005-07-05 00:00:00-04:00,hold_expired,-480.56654524551925,-0.01745202940227113,8
AAPL,2005-06-23 00:00:00-04:00,2005-07-06 00:00:00-04:00,hold_expired,-1266.9408095616345,-0.039428628250385324,8
AET,2005-06-30 00:00:00-04:00,2005-07-13 00:00:00-04:00,hold_expired,-760.0811857289839,-0.012583606030710359,8
HPQ,2005-06-30 00:00:00-04:00,2005-07-13 00:00:00-04:00,hold_expired,1438.2446991412414,0.03855484387172479,8
ELV,2005-07-05 00:00:00-04:00,2005-07-15 00:00:00-04:00,hold_expired,-830.8633539051682,-0.020628523146460732,8
UNH,2005-07-05 00:00:00-04:00,2005-07-15 00:00:00-04:00,hold_expired,-1824.546435653564,-0.04529950466917308,8
XOM,2005-07-05 00:00:00-04:00,2005-07-15 00:00:00-04:00,hold_expired,-1327.4118977166015,-0.03295673943041617,8
SLB,2005-07-05 00:00:00-04:00,2005-07-15 00:00:00-04:00,hold_expired,-1539.7412473498885,-0.03822841362689678,8
TXN,2005-07-05 00:00:00-04:00,2005-07-15 00:00:00-04:00,hold_expired,1826.9824394121608,0.0628328598088064,8
AAPL,2005-07-06 00:00:00-04:00,2005-07-18 00:00:00-04:00,hold_expired,3240.491969999438,0.10876280188276204,8
AET,2005-07-13 00:00:00-04:00,2005-07-25 00:00:00-04:00,hold_expired,-4039.5756525691395,-0.07058239923800641,8
MSI,2005-07-13 00:00:00-04:00,2005-07-25 00:00:00-04:00,hold_expired,1923.7970788409211,0.05602431120445205,8
UNH,2005-07-15 00:00:00-04:00,2005-07-27 00:00:00-04:00,hold_expired,471.37334679543113,0.01178136640685569,8
ELV,2005-07-15 00:00:00-04:00,2005-07-27 00:00:00-04:00,hold_expired,-1045.9910282696349,-0.026143191264643987,8
TXN,2005-07-15 00:00:00-04:00,2005-07-27 00:00:00-04:00,hold_expired,1350.6399623558132,0.03375749687256149,8
SLB,2005-07-15 00:00:00-04:00,2005-07-27 00:00:00-04:00,hold_expired,4832.75389849959,0.12078842560670595,8
XOM,2005-07-15 00:00:00-04:00,2005-07-27 00:00:00-04:00,hold_expired,771.092549795133,0.02472503933662137,8
AAPL,2005-07-18 00:00:00-04:00,2005-07-28 00:00:00-04:00,hold_expired,1751.9517515366674,0.054871890242294497,8
AET,2005-07-25 00:00:00-04:00,2005-08-04 00:00:00-04:00,hold_expired,547.7308431080514,0.00996929123333899,8
AMD,2005-07-25 00:00:00-04:00,2005-08-04 00:00:00-04:00,hold_expired,665.9645393505405,0.020202512330646755,8
TXN,2005-07-27 00:00:00-04:00,2005-08-08 00:00:00-04:00,hold_expired,-349.8335885665614,-0.007761156380274392,8
MSI,2005-07-27 00:00:00-04:00,2005-08-08 00:00:00-04:00,hold_expired,1505.4024275066824,0.03339777550519865,8
UNH,2005-07-27 00:00:00-04:00,2005-08-08 00:00:00-04:00,hold_expired,-211.520987202598,-0.004692652486903875,8
ELV,2005-07-27 00:00:00-04:00,2005-08-08 00:00:00-04:00,hold_expired,2285.899454585183,0.05109905617453751,8
SLB,2005-07-27 00:00:00-04:00,2005-08-08 00:00:00-04:00,hold_expired,397.042774015142,0.014792691517616842,8
AAPL,2005-07-28 00:00:00-04:00,2005-08-09 00:00:00-04:00,hold_expired,-9.034359323836453,-0.0003054405919643683,8
AMGN,2005-08-04 00:00:00-04:00,2005-08-16 00:00:00-04:00,hold_expired,-2048.2406932838876,-0.038357891663693744,8
AMD,2005-08-04 00:00:00-04:00,2005-08-16 00:00:00-04:00,hold_expired,236.90948540709846,0.007394522151417358,8
MSI,2005-08-08 00:00:00-04:00,2005-08-18 00:00:00-04:00,hold_expired,-2410.9055561255377,-0.04943854676908323,8
TXN,2005-08-08 00:00:00-04:00,2005-08-18 00:00:00-04:00,hold_expired,-2.4936747940035553,-5.113583052517105e-05,8
SLB,2005-08-08 00:00:00-04:00,2005-08-18 00:00:00-04:00,hold_expired,-2614.5244314741703,-0.053613999128224635,8
AET,2005-08-08 00:00:00-04:00,2005-08-18 00:00:00-04:00,hold_expired,1634.837086759918,0.03642868780338864,8
LOW,2005-08-08 00:00:00-04:00,2005-08-18 00:00:00-04:00,hold_expired,1305.5593685395665,0.048486740397019605,8
AAPL,2005-08-09 00:00:00-04:00,2005-08-19 00:00:00-04:00,hold_expired,1262.3446542668294,0.04510780550000286,8
AMGN,2005-08-16 00:00:00-04:00,2005-08-26 00:00:00-04:00,hold_expired,-525.4443355584037,-0.010457789326758038,8
AMD,2005-08-16 00:00:00-04:00,2005-08-26 00:00:00-04:00,hold_expired,1038.040554033818,0.03443353641429343,8
MSI,2005-08-18 00:00:00-04:00,2005-08-30 00:00:00-04:00,hold_expired,3231.1058054828914,0.06509558704760521,8
TXN,2005-08-18 00:00:00-04:00,2005-08-30 00:00:00-04:00,hold_expired,1004.9879497701846,0.020247025168611654,8
AMZN,2005-08-18 00:00:00-04:00,2005-08-30 00:00:00-04:00,hold_expired,-1430.1807719848978,-0.02881318735479802,8
ELV,2005-08-18 00:00:00-04:00,2005-08-30 00:00:00-04:00,hold_expired,357.1528145108924,0.007950241078141452,8
UNH,2005-08-18 00:00:00-04:00,2005-08-30 00:00:00-04:00,hold_expired,-431.5145241665963,-0.016009411441539213,8
AAPL,2005-08-19 00:00:00-04:00,2005-08-31 00:00:00-04:00,hold_expired,624.3857916756214,0.022400921030106404,8
AMD,2005-08-26 00:00:00-04:00,2005-09-08 00:00:00-04:00,hold_expired,4859.77784966348,0.09899999636695497,8
AMGN,2005-08-26 00:00:00-04:00,2005-09-08 00:00:00-04:00,hold_expired,1350.7735061446301,0.045863144969661346,8
MSI,2005-08-30 00:00:00-04:00,2005-09-12 00:00:00-04:00,hold_expired,2226.857470679552,0.04378017755459479,8
TXN,2005-08-30 00:00:00-04:00,2005-09-12 00:00:00-04:00,hold_expired,1483.719791005997,0.02917003748411714,8
AMZN,2005-08-30 00:00:00-04:00,2005-09-12 00:00:00-04:00,hold_expired,2382.2134149737212,0.04683448655951054,8
ELV,2005-08-30 00:00:00-04:00,2005-09-12 00:00:00-04:00,hold_expired,1360.5627039226306,0.02955504933997159,8
SLB,2005-08-30 00:00:00-04:00,2005-09-12 00:00:00-04:00,hold_expired,-145.441304181766,-0.005265681352444962,8
AAPL,2005-08-31 00:00:00-04:00,2005-09-13 00:00:00-04:00,hold_expired,2324.6171067393666,0.08310128463230929,8
GOOGL,2005-09-08 00:00:00-04:00,2005-09-20 00:00:00-04:00,hold_expired,2141.4976296462523,0.04224839325080522,8
GOOG,2005-09-08 00:00:00-04:00,2005-09-20 00:00:00-04:00,hold_expired,1284.758519665122,0.0422476269655464,8
MSI,2005-09-12 00:00:00-04:00,2005-09-22 00:00:00-04:00,hold_expired,-1603.2300467152154,-0.030224339354639116,8
AMD,2005-09-12 00:00:00-04:00,2005-09-22 00:00:00-04:00,hold_expired,-2656.7547080198597,-0.050085548260368276,8
HPQ,2005-09-12 00:00:00-04:00,2005-09-22 00:00:00-04:00,hold_expired,509.4370918828196,0.009603986387639025,8
AMGN,2005-09-12 00:00:00-04:00,2005-09-22 00:00:00-04:00,hold_expired,361.9927744933122,0.0075391390784118285,8
SLB,2005-09-12 00:00:00-04:00,2005-09-22 00:00:00-04:00,hold_expired,424.8341202412761,0.014746709554210122,8
AAPL,2005-09-13 00:00:00-04:00,2005-09-23 00:00:00-04:00,hold_expired,1357.8441319503358,0.04617514803887391,8
GOOGL,2005-09-20 00:00:00-04:00,2005-09-30 00:00:00-04:00,hold_expired,1422.1498761404862,0.027636970183304622,8
GOOG,2005-09-20 00:00:00-04:00,2005-09-30 00:00:00-04:00,hold_expired,853.1971093502907,0.027636373112620974,8
AMD,2005-09-22 00:00:00-04:00,2005-10-04 00:00:00-04:00,trailing_stop,5134.86247306108,0.0967582897102101,8
MSI,2005-09-22 00:00:00-04:00,2005-10-04 00:00:00-04:00,hold_expired,406.4938214232483,0.00765972743087587,8
AMGN,2005-09-22 00:00:00-04:00,2005-10-04 00:00:00-04:00,hold_expired,-2464.8504732711954,-0.046446174057500574,8
HPQ,2005-09-22 00:00:00-04:00,2005-10-04 00:00:00-04:00,hold_expired,920.0269294905024,0.019151375097293543,8
AMZN,2005-09-22 00:00:00-04:00,2005-10-04 00:00:00-04:00,hold_expired,1938.319391596258,0.06725281252322994,8
AAPL,2005-09-23 00:00:00-04:00,2005-10-05 00:00:00-04:00,hold_expired,-252.22100893252139,-0.008522291315022535,8
GOOGL,2005-09-30 00:00:00-04:00,2005-10-12 00:00:00-04:00,hold_expired,-2532.4807084562294,-0.049074797020422264,8
GOOG,2005-09-30 00:00:00-04:00,2005-10-12 00:00:00-04:00,hold_expired,-1519.3769894262093,-0.04907536043253794,8
AMD,2005-10-04 00:00:00-04:00,2005-10-12 00:00:00-04:00,position_stop,-7561.680962314432,-0.13797210698440357,6
AMGN,2005-10-04 00:00:00-04:00,2005-10-14 00:00:00-04:00,hold_expired,-2977.360012474449,-0.05432557075860511,8
MSI,2005-10-04 00:00:00-04:00,2005-10-14 00:00:00-04:00,hold_expired,-5304.600479215388,-0.09678891617821082,8
HPQ,2005-10-04 00:00:00-04:00,2005-10-14 00:00:00-04:00,hold_expired,-1761.313193716196,-0.03550168537934389,8
SLB,2005-10-04 00:00:00-04:00,2005-10-14 00:00:00-04:00,hold_expired,694.0551807585834,0.023318003974508006,8
AAPL,2005-10-05 00:00:00-04:00,2005-10-17 00:00:00-04:00,hold_expired,351.40471627762304,0.011872510023826824,8
GOOGL,2005-10-12 00:00:00-04:00,2005-10-24 00:00:00-04:00,hold_expired,7327.663905583848,0.15828729076940368,8
GOOG,2005-10-12 00:00:00-04:00,2005-10-24 00:00:00-04:00,hold_expired,7327.62279043621,0.15828640262750565,8
AMD,2005-10-12 00:00:00-04:00,2005-10-24 00:00:00-04:00,hold_expired,1653.2863210254864,0.05328575424920945,8
HPQ,2005-10-14 00:00:00-04:00,2005-10-26 00:00:00-04:00,hold_expired,-1038.5686487423247,-0.02118987471308381,8
MSI,2005-10-14 00:00:00-04:00,2005-10-26 00:00:00-04:00,hold_expired,2479.0002807584247,0.05057894384409013,8
AMZN,2005-10-14 00:00:00-04:00,2005-10-26 00:00:00-04:00,hold_expired,-4544.207888898176,-0.0927152922944142,8
AMGN,2005-10-14 00:00:00-04:00,2005-10-26 00:00:00-04:00,hold_expired,-230.43752360336717,-0.007280898561862345,8
AAPL,2005-10-17 00:00:00-04:00,2005-10-27 00:00:00-04:00,hold_expired,1122.4121702651973,0.03623959442621936,8
GOOGL,2005-10-24 00:00:00-04:00,2005-11-03 00:00:00-05:00,hold_expired,6307.86560459604,0.10686860189740481,8
GOOG,2005-10-24 00:00:00-04:00,2005-11-03 00:00:00-05:00,hold_expired,5444.371881427108,0.1068681947412709,8
AMD,2005-10-24 00:00:00-04:00,2005-11-03 00:00:00-05:00,hold_expired,3287.1999082669367,0.10754968673179531,8
HPQ,2005-10-26 00:00:00-04:00,2005-11-07 00:00:00-05:00,hold_expired,3442.2675796790095,0.06552007801582943,8
ELV,2005-10-26 00:00:00-04:00,2005-11-07 00:00:00-05:00,hold_expired,1009.9476016664211,0.019223330005988158,8
UNH,2005-10-26 00:00:00-04:00,2005-11-07 00:00:00-05:00,hold_expired,3888.4743948823357,0.08371105427880826,8
AMGN,2005-10-26 00:00:00-04:00,2005-11-07 00:00:00-05:00,hold_expired,1737.6480782244807,0.06234778670354938,8
AAPL,2005-10-27 00:00:00-04:00,2005-11-08 00:00:00-05:00,hold_expired,2377.6731054768466,0.08043002437246503,8
GOOGL,2005-11-03 00:00:00-05:00,2005-11-15 00:00:00-05:00,hold_expired,1117.0731933391785,0.017644248672951286,8
GOOG,2005-11-03 00:00:00-05:00,2005-11-15 00:00:00-05:00,hold_expired,964.1324963076488,0.01764367337922542,8
AMD,2005-11-03 00:00:00-05:00,2005-11-15 00:00:00-05:00,hold_expired,1336.8048713218152,0.040775510204081634,8
ELV,2005-11-07 00:00:00-05:00,2005-11-17 00:00:00-05:00,hold_expired,2961.1442179432615,0.052240704146448914,8
AET,2005-11-07 00:00:00-05:00,2005-11-17 00:00:00-05:00,hold_expired,3700.1946206692664,0.06527908073215256,8
AMZN,2005-11-07 00:00:00-05:00,2005-11-17 00:00:00-05:00,hold_expired,6454.009536796712,0.12877503147424826,8
UNH,2005-11-07 00:00:00-05:00,2005-11-17 00:00:00-05:00,hold_expired,1273.7282706760132,0.042370884046115734,8
AAPL,2005-11-08 00:00:00-05:00,2005-11-18 00:00:00-05:00,hold_expired,2380.099410827823,0.07723844897745014,8
GOOG,2005-11-15 00:00:00-05:00,2005-11-28 00:00:00-05:00,hold_expired,4949.960663815461,0.07800305022580097,8
GOOGL,2005-11-15 00:00:00-05:00,2005-11-28 00:00:00-05:00,hold_expired,4272.403790382737,0.0780032340081114,8
AMD,2005-11-15 00:00:00-05:00,2005-11-28 00:00:00-05:00,hold_expired,1274.4924471277557,0.03878430474973192,8
HPQ,2005-11-17 00:00:00-05:00,2005-11-30 00:00:00-05:00,hold_expired,1403.9962128040277,0.02298087952852653,8
SLB,2005-11-17 00:00:00-05:00,2005-11-30 00:00:00-05:00,hold_expired,383.36583567838215,0.006275005590992663,8
MSI,2005-11-17 00:00:00-05:00,2005-11-30 00:00:00-05:00,hold_expired,1237.817890008228,0.022915659700925267,8
GS,2005-11-17 00:00:00-05:00,2005-11-30 00:00:00-05:00,hold_expired,-360.69925418751467,-0.011129449827528604,8
AAPL,2005-11-18 00:00:00-05:00,2005-12-01 00:00:00-05:00,hold_expired,3551.754544280592,0.1085292201597632,8
GOOGL,2005-11-28 00:00:00-05:00,2005-12-08 00:00:00-05:00,hold_expired,-2027.7251478788912,-0.03039150737678862,8
GOOG,2005-11-28 00:00:00-05:00,2005-12-08 00:00:00-05:00,hold_expired,-1750.2231995776517,-0.030392433678816135,8
AMD,2005-11-28 00:00:00-05:00,2005-12-08 00:00:00-05:00,hold_expired,-1096.8965538532523,-0.031747835404091866,8
SLB,2005-11-30 00:00:00-05:00,2005-12-12 00:00:00-05:00,hold_expired,3257.7186489659866,0.052131622887756066,8
AET,2005-11-30 00:00:00-05:00,2005-12-12 00:00:00-05:00,hold_expired,3741.5712831239416,0.05987447172621426,8
UNH,2005-11-30 00:00:00-05:00,2005-12-12 00:00:00-05:00,hold_expired,3081.758699174805,0.05577526674889101,8
GS,2005-11-30 00:00:00-05:00,2005-12-12 00:00:00-05:00,hold_expired,269.5606420479719,0.008131196911454107,8
AAPL,2005-12-01 00:00:00-05:00,2005-12-13 00:00:00-05:00,hold_expired,1608.0867179933853,0.04674036199240853,8
GOOG,2005-12-08 00:00:00-05:00,2005-12-20 00:00:00-05:00,hold_expired,3020.371234583319,0.04638890346028485,8
GOOGL,2005-12-08 00:00:00-05:00,2005-12-20 00:00:00-05:00,hold_expired,2606.9547529169145,0.04638919680786558,8
AMD,2005-12-08 00:00:00-05:00,2005-12-20 00:00:00-05:00,hold_expired,4691.358815054722,0.13914229036658052,8
HPQ,2005-12-12 00:00:00-05:00,2005-12-22 00:00:00-05:00,hold_expired,-2333.8137140084414,-0.03582124215189477,8
AMZN,2005-12-12 00:00:00-05:00,2005-12-22 00:00:00-05:00,hold_expired,172.6030136344184,0.002649249299733498,8
SLB,2005-12-12 00:00:00-05:00,2005-12-22 00:00:00-05:00,hold_expired,-563.3191960139757,-0.009780853966313926,8
GS,2005-12-12 00:00:00-05:00,2005-12-22 00:00:00-05:00,hold_expired,-537.2529290030885,-0.015547430794526817,8
AAPL,2005-12-13 00:00:00-05:00,2005-12-23 00:00:00-05:00,hold_expired,-779.5733155642605,-0.02218397710885171,8
GOOG,2005-12-20 00:00:00-05:00,2006-01-03 00:00:00-05:00,hold_expired,875.7264861494577,0.012681193253928854,8
GOOGL,2005-12-20 00:00:00-05:00,2006-01-03 00:00:00-05:00,hold_expired,755.8645419185455,0.012681315464761273,8
AMD,2005-12-20 00:00:00-05:00,2006-01-03 00:00:00-05:00,hold_expired,3890.580619028851,0.10879542392978452,8
SLB,2005-12-22 00:00:00-05:00,2006-01-05 00:00:00-05:00,hold_expired,3038.500480898719,0.04688980183543862,8
UNH,2005-12-22 00:00:00-05:00,2006-01-05 00:00:00-05:00,hold_expired,-2095.256166045322,-0.03233376036566796,8
AET,2005-12-22 00:00:00-05:00,2006-01-05 00:00:00-05:00,hold_expired,-1829.8725999273174,-0.03193701346546306,8
AMZN,2005-12-22 00:00:00-05:00,2006-01-05 00:00:00-05:00,hold_expired,-1110.5212089172353,-0.032303955113366534,8
AAPL,2005-12-23 00:00:00-05:00,2006-01-06 00:00:00-05:00,hold_expired,1366.5871229850934,0.03976300063407276,8
GOOGL,2006-01-03 00:00:00-05:00,2006-01-13 00:00:00-05:00,hold_expired,4993.080806461292,0.0711801951977531,8
GOOG,2006-01-03 00:00:00-05:00,2006-01-13 00:00:00-05:00,hold_expired,4309.596600574342,0.07117960459745336,8
AMD,2006-01-03 00:00:00-05:00,2006-01-13 00:00:00-05:00,trailing_stop,1938.45282621684,0.053364180889168215,8
VLO,2006-01-05 00:00:00-05:00,2006-01-18 00:00:00-05:00,hold_expired,5090.747469033341,0.07829189051047855,8
SLB,2006-01-05 00:00:00-05:00,2006-01-18 00:00:00-05:00,hold_expired,3062.0170503974655,0.04709153323931394,8
AMZN,2006-01-05 00:00:00-05:00,2006-01-18 00:00:00-05:00,hold_expired,-4041.9333996958344,-0.07030424252989288,8
UNH,2006-01-05 00:00:00-05:00,2006-01-18 00:00:00-05:00,hold_expired,-352.89179334681444,-0.010233029569564067,8
AAPL,2006-01-06 00:00:00-05:00,2006-01-19 00:00:00-05:00,trailing_stop,1241.1356356791184,0.03547329887551489,8
GOOG,2006-01-13 00:00:00-05:00,2006-01-20 00:00:00-05:00,position_stop,-10474.208024361458,-0.1433360611885945,4
GOOGL,2006-01-13 00:00:00-05:00,2006-01-20 00:00:00-05:00,position_stop,-9040.510830517951,-0.14333572780914025,4
AMD,2006-01-13 00:00:00-05:00,2006-01-26 00:00:00-05:00,hold_expired,6961.756990911623,0.18397300271879602,8
VLO,2006-01-18 00:00:00-05:00,2006-01-30 00:00:00-05:00,hold_expired,4701.879649864252,0.07006503720437605,8
SLB,2006-01-18 00:00:00-05:00,2006-01-30 00:00:00-05:00,hold_expired,13246.065516135584,0.19738618218916706,8
NEM,2006-01-18 00:00:00-05:00,2006-01-30 00:00:00-05:00,hold_expired,3539.2280773688585,0.05964784821296734,8
HAL,2006-01-18 00:00:00-05:00,2006-01-30 00:00:00-05:00,hold_expired,5877.300438108508,0.16508980689318012,8
AAPL,2006-01-19 00:00:00-05:00,2006-01-31 00:00:00-05:00,hold_expired,-1616.404748437866,-0.04508247930917391,8
GOOG,2006-01-20 00:00:00-05:00,2006-02-01 00:00:00-05:00,trailing_stop,388.9721815254205,0.005706552241570559,8
GOOGL,2006-01-20 00:00:00-05:00,2006-02-01 00:00:00-05:00,trailing_stop,233.39672773363185,0.005707265645726238,8
AMD,2006-01-26 00:00:00-05:00,2006-02-07 00:00:00-05:00,hold_expired,629.5333603115425,0.014823025894157583,8
VLO,2006-01-30 00:00:00-05:00,2006-02-09 00:00:00-05:00,position_stop,-12301.3294314305,-0.1617399129771639,8
NEM,2006-01-30 00:00:00-05:00,2006-02-09 00:00:00-05:00,hold_expired,-5470.978470364582,-0.07193332937136081,8
SLB,2006-01-30 00:00:00-05:00,2006-02-09 00:00:00-05:00,hold_expired,-7480.420946671966,-0.11123624933560274,8
HAL,2006-01-30 00:00:00-05:00,2006-02-09 00:00:00-05:00,hold_expired,-4187.867190774659,-0.10379316870617454,8
AAPL,2006-01-31 00:00:00-05:00,2006-02-09 00:00:00-05:00,position_stop,-5318.010978505088,-0.1402912652686165,7
GOOG,2006-02-01 00:00:00-05:00,2006-02-13 00:00:00-05:00,position_stop,-9304.388979106207,-0.1396795764407353,8
GOOGL,2006-02-01 00:00:00-05:00,2006-02-13 00:00:00-05:00,position_stop,-5582.250651907884,-0.13967937549885778,8
AMD,2006-02-07 00:00:00-05:00,2006-02-17 00:00:00-05:00,hold_expired,-684.6558522001458,-0.01660562102781027,8
AAPL,2006-02-09 00:00:00-05:00,2006-02-22 00:00:00-05:00,hold_expired,4348.806354036732,0.09756131785201269,8
SLB,2006-02-09 00:00:00-05:00,2006-02-22 00:00:00-05:00,hold_expired,344.31907403904336,0.007724469633754142,8
VLO,2006-02-09 00:00:00-05:00,2006-02-22 00:00:00-05:00,hold_expired,1373.7048744480223,0.030817757099365822,8
NEM,2006-02-09 00:00:00-05:00,2006-02-22 00:00:00-05:00,hold_expired,747.9141038051058,0.016778738731284708,8
HAL,2006-02-09 00:00:00-05:00,2006-02-22 00:00:00-05:00,hold_expired,-1047.3439746584086,-0.023496161956531272,8
GOOGL,2006-02-13 00:00:00-05:00,2006-02-24 00:00:00-05:00,hold_expired,5424.5513765551,0.09158162424010324,8
GOOG,2006-02-13 00:00:00-05:00,2006-02-24 00:00:00-05:00,hold_expired,4919.527702401836,0.09158085743688449,8
AMD,2006-02-17 00:00:00-05:00,2006-03-02 00:00:00-05:00,hold_expired,1200.4941266266637,0.02477064107720311,8
SLB,2006-02-22 00:00:00-05:00,2006-03-06 00:00:00-05:00,hold_expired,225.71689857398744,0.0048296765305134385,8
AAPL,2006-02-22 00:00:00-05:00,2006-03-06 00:00:00-05:00,hold_expired,-3848.787574697221,-0.0823527132345115,8
HAL,2006-02-22 00:00:00-05:00,2006-03-06 00:00:00-05:00,hold_expired,-1375.816678883292,-0.029438422937188752,8
VLO,2006-02-22 00:00:00-05:00,2006-03-06 00:00:00-05:00,hold_expired,195.3762692417952,0.004180476464712145,8
NEM,2006-02-22 00:00:00-05:00,2006-03-06 00:00:00-05:00,hold_expired,-5218.675557647053,-0.11405413420574333,8
ADBE,2006-02-24 00:00:00-05:00,2006-03-08 00:00:00-05:00,hold_expired,-1123.4420043451173,-0.014632273632193738,8
AET,2006-02-24 00:00:00-05:00,2006-03-08 00:00:00-05:00,hold_expired,-1104.725301981558,-0.023981246806257614,8
AMD,2006-03-02 00:00:00-05:00,2006-03-09 00:00:00-05:00,position_stop,-5888.0566559130075,-0.12390521460693944,5
AAPL,2006-03-06 00:00:00-05:00,2006-03-16 00:00:00-05:00,hold_expired,-734.5951001822842,-0.018377440864781835,8
SLB,2006-03-06 00:00:00-05:00,2006-03-16 00:00:00-05:00,hold_expired,2199.6063164535053,0.0550277765212349,8
NEM,2006-03-06 00:00:00-05:00,2006-03-16 00:00:00-05:00,hold_expired,-653.878725536095,-0.016358151052595728,8
HPQ,2006-03-06 00:00:00-05:00,2006-03-16 00:00:00-05:00,hold_expired,1312.255290988216,0.03282882502707797,8
VLO,2006-03-06 00:00:00-05:00,2006-03-16 00:00:00-05:00,hold_expired,2727.6244635805892,0.06823726059205401,8
ADBE,2006-03-08 00:00:00-05:00,2006-03-20 00:00:00-05:00,hold_expired,-2232.6530917301766,-0.03258336638462004,8
AET,2006-03-08 00:00:00-05:00,2006-03-20 00:00:00-05:00,hold_expired,1147.2190545821545,0.01961687677927636,8
AMD,2006-03-09 00:00:00-05:00,2006-03-21 00:00:00-05:00,hold_expired,-2530.8599897336994,-0.048909154999760854,8
SLB,2006-03-16 00:00:00-05:00,2006-03-28 00:00:00-05:00,hold_expired,227.21188914780947,0.006275746331978398,8
HPQ,2006-03-16 00:00:00-05:00,2006-03-28 00:00:00-05:00,hold_expired,-1917.7567163703768,-0.052969739935390885,8
GOOGL,2006-03-16 00:00:00-05:00,2006-03-28 00:00:00-05:00,hold_expired,4102.75576470956,0.11332089415721265,8
GOOG,2006-03-16 00:00:00-05:00,2006-03-28 00:00:00-05:00,hold_expired,4102.742215281436,0.11332051991282707,8
GS,2006-03-16 00:00:00-05:00,2006-03-28 00:00:00-05:00,hold_expired,1585.7187648432885,0.04379862673269149,8
ADBE,2006-03-20 00:00:00-05:00,2006-03-30 00:00:00-05:00,hold_expired,-2620.7708878435164,-0.033953430634034006,8
HAL,2006-03-20 00:00:00-05:00,2006-03-30 00:00:00-05:00,hold_expired,5090.9714268060425,0.08479051314252914,8
AMD,2006-03-21 00:00:00-05:00,2006-03-31 00:00:00-05:00,hold_expired,-2072.332280886234,-0.037195087990027735,8
