date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage,inverse_value
2006-05-16,145657.6831206901,24914.275985549728,5,-0.08165171106438354,1.6666022403555572,False,True,0,0.0
2006-05-17,143442.42774462738,24908.311976135796,5,-0.09561854028050515,1.3539851735188173,False,True,0,0.0
2006-05-18,141763.6002035216,25186.613100186038,5,-0.10620327818626327,1.3529629808730204,False,True,0,0.0
2006-05-19,141791.7215481411,24169.808396458182,5,-0.10602597762675568,1.3023956184791925,False,True,0,0.0
2006-05-22,140437.74010865038,24451.556439183245,5,-0.11456261305556854,1.279991301732554,False,True,0,0.0
2006-05-23,141086.94854778543,24447.4650506881,5,-0.11046945815656996,1.2633048724943283,False,True,0,0.0
2006-05-24,139942.63702158123,24444.546595701508,5,-0.11768415847023748,1.2119991006975854,False,True,0,0.0
2006-05-25,142522.02469687842,24964.999178019112,5,-0.10142153361338013,1.1397368451662095,False,True,0,0.0
2006-05-26,143597.5404620272,27987.047391420205,5,-0.09464057951960084,1.1316339366376102,False,True,0,0.0
2006-05-30,141136.08443277498,26165.065774050476,5,-0.11015966429648158,1.0471776182437094,False,True,0,0.0
2006-05-31,142524.12196810858,26167.47772192979,5,-0.10140831065524716,1.0211503581903767,False,True,0,0.0
2006-06-01,143383.2471031087,26170.592897849067,5,-0.09599166471659654,0.9890170474905309,False,True,0,0.0
2006-06-02,143661.9809206754,25844.237271258877,5,-0.094234292781614,0.9921566325650062,False,True,0,0.0
2006-06-05,139570.3466673452,27768.186433235012,5,-0.12003138933698555,0.973517283929575,False,True,0,0.0
2006-06-06,138965.4278882516,26939.94396786584,5,-0.12384530504553987,0.9736783357983786,False,True,0,0.0
2006-06-07,138211.27491755475,26943.15110405249,5,-0.12860011835436694,0.9714612393263923,False,True,0,0.0
2006-06-08,137266.70579656807,26946.358622041065,5,-0.1345554748961896,0.9718130369601478,False,True,0,0.0
2006-06-09,136642.99050282533,26009.370391335153,5,-0.13848789960952945,0.9981658496891191,False,True,0,0.0
2006-06-12,134602.30138035506,86622.0025507418,2,-0.1513541166446945,0.3,True,True,1,13459.645446152654
2006-06-13,134011.42361620604,86632.3146939026,2,-0.155079506010024,0.3,True,False,1,13772.278865486356
2006-06-14,135549.41421780805,86642.6280646995,2,-0.14538272237925623,0.3,True,False,1,13558.755353946199
2006-06-15,136211.9532523169,86652.94266327863,2,-0.141205520218282,0.3,True,False,1,12983.458667595682
2006-06-16,135963.02232932934,86663.25848978617,2,-0.14277498969143956,0.3,True,False,1,13172.690149585596
2006-06-19,135753.65825444882,87649.05930130204,2,-0.1440949965445748,0.3,True,False,1,13379.809081077226
2006-06-20,135913.42533455833,87659.49371312362,2,-0.14308769077461253,0.3,True,False,1,13288.932009781398
2006-06-21,135994.87312451273,87669.92936713708,2,-0.1425741755453456,0.3,True,False,1,13091.889739615704
2006-06-22,135669.16029373385,87680.36626349032,2,-0.1446277426104095,0.3,True,False,1,13207.094976478906
2006-06-23,135566.9393957099,87690.80440233121,2,-0.14527222894839398,0.3,True,False,1,13211.332947952484
2006-06-26,135611.7548559759,87518.2549437219,2,-0.14498967467201548,0.3,True,False,1,13094.551112004003
2006-06-27,134757.4150527536,87528.67378359615,2,-0.15037614986267656,0.3,True,False,1,13320.838300055104
2006-06-28,135672.55267271367,87539.09386380849,2,-0.14460635420600268,0.3,True,False,1,13140.23805166143
2006-06-29,136138.59272468777,87549.51518450657,2,-0.14166804655798626,0.3,True,False,1,12609.360715139122
2006-06-30,135519.1601622433,87559.93774583806,2,-0.14557346933860638,0.3,True,False,1,12607.38012809654
2006-07-03,135437.10034639385,87826.39240360456,2,-0.14609084329280597,0.3,True,True,1,12504.35958586816
2006-07-05,134809.64671986146,87836.84792650976,2,-0.15004683759373844,0.3,True,True,1,12647.216746957374
2006-07-06,135003.74934216661,87847.30469412006,2,-0.14882305174699967,0.3,True,True,1,12573.551332638675
