date,portfolio_value,cash,positions_count,regime_mult
2022-03-10,1065300.4301575893,10185.620133066066,31,0.75
2022-03-11,1053135.5935136804,10185.620133066066,31,0.75
2022-03-14,1060965.6227989916,10185.620133066066,31,0.75
2022-03-15,1081506.0606186276,10185.620133066066,31,0.75
2022-03-16,1086685.3464252485,10185.620133066066,31,0.75
2022-03-17,1101074.2379776987,10185.620133066066,31,0.75
2022-03-18,1102417.151619721,10185.620133066066,31,0.75
2022-03-21,1104989.6995576974,10185.620133066066,31,0.75
2022-03-22,1103211.6735793294,10185.620133066066,31,0.75
2022-03-23,1095238.3420755256,10185.620133066066,31,0.75
2022-03-24,1112693.8678382684,10185.620133066066,31,0.75
2022-03-25,1114596.2654288602,10185.620133066066,31,0.75
2022-03-28,1117090.1914787334,10185.620133066066,31,0.75
2022-03-29,1116789.5652468565,10185.620133066066,31,0.75
2022-03-30,1128273.848205539,10185.620133066066,31,0.75
2022-03-31,1105344.3329642566,10185.620133066066,31,0.75
2022-04-01,1110733.8397343184,10185.620133066066,31,0.75
2022-04-04,1108077.542142304,10185.620133066066,31,0.75
2022-04-05,1115852.2247131465,10185.620133066066,31,0.75
2022-04-06,1135515.110209026,10185.620133066066,31,1.0
2022-04-07,1148219.7159636596,10185.620133066066,31,0.75
2022-04-08,1160215.2590728707,10185.620133066066,31,1.0
2022-04-11,1141377.8774192547,10185.620133066066,31,1.0
2022-04-12,1134792.8748345473,10185.620133066066,31,0.75
2022-04-13,1143022.4635250634,10185.620133066066,31,0.75
2022-04-14,1135771.668370233,10185.620133066066,31,0.75
2022-04-18,1132764.3408587598,10185.620133066066,31,0.75
2022-04-19,1144044.894638789,10185.620133066066,31,0.75
2022-04-20,1157973.8248280196,10185.620133066066,31,0.75
2022-04-21,1141728.9718040705,10185.620133066066,31,0.75
2022-04-22,1110796.9458988104,10185.620133066066,31,0.75
2022-04-25,1117388.7271573094,10185.620133066066,31,0.75
2022-04-26,1095950.6561565108,10185.620133066066,31,0.75
2022-04-27,1096513.9367323078,10185.620133066066,31,0.75
2022-04-28,1119267.7199904476,10185.620133066066,31,0.75
2022-04-29,1085179.3070574035,10185.620133066066,31,0.75
2022-05-02,1076482.4859938165,10185.620133066066,31,0.75
2022-05-03,1076184.8073724827,10185.620133066066,31,0.75
2022-05-04,1099827.1654473448,10185.620133066066,31,0.75
2022-05-05,1071415.5308274282,10185.620133066066,31,0.75
2022-05-06,1077016.812191763,10185.620133066066,31,0.75
2022-05-09,1051090.7467772425,10185.620133066066,31,0.75
2022-05-10,1053080.5312210724,10185.620133066066,31,0.75
2022-05-11,1047533.9877076676,10185.620133066066,31,0.75
2022-05-12,1040124.9364581873,10185.620133066066,31,0.75
2022-05-13,1056219.3711225383,10185.620133066066,31,0.75
2022-05-16,1063208.0126834316,10185.620133066066,31,0.5
2022-05-17,1071548.7709404905,10185.620133066066,31,0.5
2022-05-18,1024297.2414768861,10185.620133066066,31,0.75
2022-05-19,1029662.607157997,10185.620133066066,31,0.5
2022-05-20,1039064.1820013202,10185.620133066066,31,0.5
2022-05-23,1056332.878110349,10185.620133066066,31,0.5
2022-05-24,1064854.2785026976,10185.620133066066,31,0.5
2022-05-25,1067022.0167130514,10185.620133066066,31,0.5
2022-05-26,1080143.7917695574,10185.620133066066,31,0.5
2022-05-27,1092580.2714096177,10185.620133066066,31,0.5
2022-05-31,1075879.4758355771,10185.620133066066,31,0.5
2022-06-01,1066275.841924278,10185.620133066066,31,0.5
2022-06-02,1074643.0420219048,10185.620133066066,31,0.75
2022-06-03,1062535.5480922277,10185.620133066066,31,0.75
2022-06-06,1067086.0842452527,10185.620133066066,31,0.75
2022-06-07,1078559.1730216828,10185.620133066066,31,0.75
2022-06-08,1069511.3088971993,10185.620133066066,31,0.75
2022-06-09,1056757.5336582558,10185.620133066066,31,0.75
2022-06-10,1042167.904505025,10185.620133066066,31,0.75
2022-06-13,1009994.1408110552,10185.620133066066,31,0.75
2022-06-14,995931.9878209315,10185.620133066066,31,0.75
2022-06-15,1002161.0980552007,10185.620133066066,31,0.75
2022-06-16,985500.9955410011,10185.620133066066,31,0.75
2022-06-17,976703.2704402521,10185.620133066066,31,0.75
2022-06-21,1022788.4062301614,10185.620133066066,31,0.75
2022-06-22,1034109.0768054639,10185.620133066066,31,0.5
2022-06-23,1050833.509312142,10185.620133066066,31,0.5
2022-06-24,1054808.3220266355,10185.620133066066,31,0.5
2022-06-27,1067131.5871669438,10185.620133066066,31,0.5
2022-06-28,1061553.190873446,10185.620133066066,31,0.5
2022-06-29,1070547.7245199617,10185.620133066066,31,0.5
2022-06-30,1067177.445823756,10185.620133066066,31,0.5
2022-07-01,1076087.9901303384,10185.620133066066,31,0.5
2022-07-05,1059881.0072504007,10185.620133066066,31,0.5
2022-07-06,1073283.4609188307,10185.620133066066,31,0.5
2022-07-07,1076564.9029800387,10185.620133066066,31,0.5
2022-07-08,1082090.409994764,10185.620133066066,31,0.5
2022-07-11,1077875.2623026806,10185.620133066066,31,0.5
2022-07-12,1070373.9949410139,10185.620133066066,31,0.5
2022-07-13,1053938.9402849001,10185.620133066066,31,0.75
2022-07-14,1056761.2339585975,10185.620133066066,31,0.75
2022-07-15,1097310.1389990065,10185.620133066066,31,0.75
2022-07-18,1080415.1044175979,10185.620133066066,31,0.75
2022-07-19,1104577.1446525475,10185.620133066066,31,0.5
2022-07-20,1087302.2677340521,10185.620133066066,31,0.75
2022-07-21,1093554.1064536946,10185.620133066066,31,0.75
2022-07-22,1090213.4777888174,10185.620133066066,31,0.75
2022-07-25,1101819.1701077626,10185.620133066066,31,0.75
2022-07-26,1099997.1070096074,10185.620133066066,31,0.75
2022-07-27,1109854.6141432321,10185.620133066066,31,0.75
2022-07-28,1123163.1076786055,10185.620133066066,31,0.75
2022-07-29,1127773.6814078037,10185.620133066066,31,0.75
2022-08-01,1121054.9560788192,10185.620133066066,31,0.75
2022-08-02,1118216.6785274262,10185.620133066066,31,0.75
2022-08-03,1126061.8893394403,10185.620133066066,31,0.75
2022-08-04,1115846.8677294517,10185.620133066066,31,0.75
2022-08-05,1117443.9989078827,10185.620133066066,31,0.75
2022-08-08,1118221.5538857605,10185.620133066066,31,0.75
2022-08-09,1117462.6792077855,10185.620133066066,31,0.75
2022-08-10,1123738.763362427,10185.620133066066,31,0.75
2022-08-11,1116385.6004832117,10185.620133066066,31,0.75
2022-08-12,1135142.8538856865,10185.620133066066,31,1.0
2022-08-15,1137745.9602334362,10185.620133066066,31,1.0
2022-08-16,1143400.1455829493,10185.620133066066,31,1.0
2022-08-17,1140506.2046289125,10185.620133066066,31,1.0
2022-08-18,1142010.9804597516,10185.620133066066,31,1.0
2022-08-19,1142282.9690064697,10185.620133066066,31,1.0
2022-08-22,1130805.3638497086,10185.620133066066,31,1.0
2022-08-23,1118227.6714385478,10185.620133066066,31,1.0
2022-08-24,1119474.6490752548,10185.620133066066,31,1.0
2022-08-25,1130688.7810160958,10185.620133066066,31,1.0
2022-08-26,1102493.6623261357,10185.620133066066,31,1.0
2022-08-29,1101031.8794309525,10185.620133066066,31,1.0
2022-08-30,1088110.0095115998,10185.620133066066,31,1.0
2022-08-31,1079820.020444821,10185.620133066066,31,1.0
2022-09-01,1088802.8621796619,10185.620133066066,31,1.0
2022-09-02,1074106.4968135424,10185.620133066066,31,1.0
2022-09-06,1073777.67460225,10185.620133066066,31,0.75
2022-09-07,1084412.8625926469,10185.620133066066,31,0.75
2022-09-08,1095847.4844684182,10185.620133066066,31,0.75
2022-09-09,1099170.5541537185,10185.620133066066,31,0.75
2022-09-12,1109738.8212010737,10185.620133066066,31,1.0
2022-09-13,1071182.5297254168,10185.620133066066,31,0.75
2022-09-14,1068316.8427804064,10185.620133066066,31,0.75
2022-09-15,1080654.6766470114,10185.620133066066,31,0.75
2022-09-16,1078259.3559167571,10185.620133066066,31,0.75
2022-09-19,1082512.9933635206,10185.620133066066,31,0.75
2022-09-20,1077153.739755608,10185.620133066066,31,0.75
2022-09-21,1058782.310247367,10185.620133066066,31,0.75
2022-09-22,1063864.6020292195,10185.620133066066,31,0.75
2022-09-23,1051914.9489203463,10185.620133066066,31,0.75
2022-09-26,1043138.3265398653,10185.620133066066,31,0.75
2022-09-27,1040995.5099275464,10185.620133066066,31,0.75
2022-09-28,1054801.5542167425,10185.620133066066,31,0.75
2022-09-29,1042413.6103092509,10185.620133066066,31,0.75
2022-09-30,1032303.3515333391,10185.620133066066,31,0.75
2022-10-03,1054303.2798032176,10185.620133066066,31,0.75
2022-10-04,1072608.873567514,10185.620133066066,31,0.75
2022-10-05,1076311.6147292526,10185.620133066066,31,0.75
2022-10-06,1063327.8486913168,10185.620133066066,31,0.75
2022-10-07,1035607.5155191352,10185.620133066066,31,0.75
2022-10-10,1026465.7585898495,10185.620133066066,31,0.75
2022-10-11,1028679.0883976392,10185.620133066066,31,0.75
2022-10-12,1029382.6001079922,10185.620133066066,31,0.75
2022-10-13,1051354.3413549957,10185.620133066066,31,0.75
2022-10-14,1048006.448220718,10185.620133066066,31,0.75
2022-10-17,1067231.3809406562,10185.620133066066,31,0.75
2022-10-18,1072265.6885040165,10185.620133066066,31,0.75
2022-10-19,1065409.0223794924,10185.620133066066,31,0.75
2022-10-20,1063133.5526123806,10185.620133066066,31,0.75
2022-10-21,1087469.0307233583,10185.620133066066,31,0.75
2022-10-24,1104661.378220609,10185.620133066066,31,0.75
2022-10-25,1106430.646863882,10185.620133066066,31,0.75
2022-10-26,1110681.0547863708,10185.620133066066,31,0.75
2022-10-27,1108124.7609223637,10185.620133066066,31,0.75
2022-10-28,1130072.6844304388,10185.620133066066,31,0.75
2022-10-31,1131401.9012817633,10185.620133066066,31,0.75
2022-11-01,1121891.2002799623,10185.620133066066,31,0.75
2022-11-02,1109798.1525390674,10185.620133066066,31,0.75
2022-11-03,1109341.2366235305,10185.620133066066,31,0.75
2022-11-04,1107794.0112245549,10185.620133066066,31,0.75
2022-11-07,1120609.926695077,10185.620133066066,31,0.75
2022-11-08,1132549.316258332,10185.620133066066,31,0.75
2022-11-09,1109967.1635594359,10185.620133066066,31,0.75
2022-11-10,1131227.4527636934,10185.620133066066,31,0.75
2022-11-11,1105480.9453239506,10185.620133066066,31,0.75
2022-11-14,1093849.832469101,10185.620133066066,31,0.75
2022-11-15,1085552.7409834175,10185.620133066066,31,0.75
2022-11-16,1094569.6371758883,10185.620133066066,31,0.75
2022-11-17,1099959.2099952404,10185.620133066066,31,0.75
2022-11-18,1120418.4891194976,10185.620133066066,31,0.75
2022-11-21,1106201.8572920533,10185.620133066066,31,0.75
2022-11-22,1119861.5120782745,10185.620133066066,31,0.75
2022-11-23,1129073.7533121943,10185.620133066066,31,0.75
2022-11-25,1139163.1701938303,10185.620133066066,31,0.75
2022-11-28,1127904.8476645283,10185.620133066066,31,0.75
2022-11-29,1122149.0877575576,10185.620133066066,31,0.75
2022-11-30,1155855.1826177682,10185.620133066066,31,0.75
2022-12-01,1139425.9290609048,10185.620133066066,31,0.75
2022-12-02,1138356.0021139034,10185.620133066066,31,0.75
2022-12-05,1129498.05461866,10185.620133066066,31,0.75
2022-12-06,1127455.297128753,10185.620133066066,31,0.75
2022-12-07,1133275.4260679067,10185.620133066066,31,0.75
2022-12-08,1142610.4038561243,10185.620133066066,31,0.75
2022-12-09,1128055.9813648062,10185.620133066066,31,0.75
2022-12-12,1142677.3499638236,10185.620133066066,31,0.75
2022-12-13,1136995.6745928228,10185.620133066066,31,0.75
2022-12-14,1135668.9537177903,10185.620133066066,31,0.75
2022-12-15,1113700.90028333,10185.620133066066,31,0.75
2022-12-16,1103934.9505237539,10185.620133066066,31,0.75
2022-12-19,1103147.5003285555,10185.620133066066,31,0.75
2022-12-20,1100172.4639112207,10185.620133066066,31,0.75
2022-12-21,1115127.703440947,10185.620133066066,31,0.75
2022-12-22,1109987.571548009,10185.620133066066,31,0.75
2022-12-23,1118696.7167001676,10185.620133066066,31,0.75
2022-12-27,1119961.0300041074,10185.620133066066,31,0.75
2022-12-28,1111435.5839672,10185.620133066066,31,0.75
2022-12-29,1117818.1354682986,10185.620133066066,31,1.0
2022-12-30,1117145.8609082643,10185.620133066066,31,1.0
2023-01-03,1101356.3712784518,10185.620133066066,31,1.0
2023-01-04,1085610.8354912833,10185.620133066066,31,1.0
2023-01-05,1065028.3105993983,10185.620133066066,31,1.0
2023-01-06,1074664.0858963851,10185.620133066066,31,0.75
2023-01-09,1070063.0307791713,10185.620133066066,31,0.75
2023-01-10,1066556.8678276215,10185.620133066066,31,0.75
2023-01-11,1077383.1203094379,10185.620133066066,31,1.0
2023-01-12,1080206.726297072,10185.620133066066,31,1.0
2023-01-13,1075011.3638493398,10185.620133066066,31,1.0
2023-01-17,1067732.11917374,10185.620133066066,31,1.0
2023-01-18,1047756.1191876513,10185.620133066066,31,1.0
2023-01-19,1053071.8318589267,10185.620133066066,31,1.0
2023-01-20,1060748.134519388,10185.620133066066,31,1.0
2023-01-23,1063891.979526105,10185.620133066066,31,1.0
2023-01-24,1070811.170228164,10185.620133066066,31,1.0
2023-01-25,1071789.469593863,10185.620133066066,31,1.0
2023-01-26,1074120.8094072621,10185.620133066066,31,1.0
2023-01-27,1064041.8433487872,10185.620133066066,31,1.0
2023-01-30,1058858.0414216479,10185.620133066066,31,1.0
2023-01-31,1081448.1953145575,10185.620133066066,31,1.0
2023-02-01,1084413.501657686,10185.620133066066,31,0.75
2023-02-02,1053657.7671012958,10185.620133066066,31,0.75
2023-02-03,1051613.759222629,10185.620133066066,31,0.75
2023-02-06,1054129.096668726,10185.620133066066,31,0.75
