date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage
2006-11-28,131281.1409735873,25117.13035708927,5,-0.017757844282663963,1.7955631322106218,False,True,0
2006-11-29,131436.40120849988,25107.740880226902,5,-0.016596191156352316,1.654365540746079,False,True,0
2006-11-30,131327.79635778206,24853.841933250653,5,-0.01740876988547757,1.7438758068757505,False,True,0
2006-12-01,130138.74533374142,24843.72035062794,5,-0.026305219386526375,1.7303908553591933,False,True,0
2006-12-04,131411.02102459923,25392.56216913431,5,-0.016786085046382498,1.69035955807376,False,True,0
2006-12-05,131249.6398463561,25475.384017127064,5,-0.017993534914918004,1.8296644814086234,False,True,0
2006-12-06,130641.99816006277,25464.273403246545,5,-0.02253989454755218,1.8336542907853195,False,True,0
2006-12-07,128350.64523938113,24465.38309857928,5,-0.03968373878617252,1.7860488344897525,False,True,0
2006-12-08,129864.47468430988,24454.0500907208,5,-0.028357305405506253,1.8541400663926801,False,True,0
2006-12-11,130494.17274794103,24705.84260053935,5,-0.023645920518955543,1.8501412270871744,False,True,0
2006-12-12,129311.09556733251,24563.906647109066,5,-0.032497673875476904,1.8456585607110283,False,True,0
2006-12-13,130558.9018600522,24551.848576546072,5,-0.023161618949467132,1.9301870908432712,False,True,0
2006-12-14,130890.8566554078,25123.913541353897,5,-0.020677941618719407,1.8178644953880845,False,True,0
2006-12-15,130956.37400721827,25112.851123217395,5,-0.020187742459861126,1.8203735349314667,False,True,0
2006-12-18,130457.82430685159,25078.98850689318,5,-0.023917878630135003,1.7978207388039114,False,True,0
2006-12-19,129880.09221067082,24464.548718572092,5,-0.028240455470732898,1.7961367438980997,False,True,0
2006-12-20,129174.88603648619,24453.859632596188,5,-0.033516790118796665,1.7927199624922736,False,True,0
2006-12-21,127917.98855550586,24809.258530960375,5,-0.04292086508400587,1.7643549007819406,False,True,0
2006-12-22,127592.30572451801,24799.41568756689,5,-0.045357615736972764,1.7276258341457622,False,True,0
2006-12-26,127649.39673213902,25031.830365042137,5,-0.044930462270893264,2.0,False,True,0
2006-12-27,128551.8902954706,24104.334428410995,5,-0.038178028398108924,2.0,False,True,0
2006-12-28,128131.62992441106,24091.948410641773,5,-0.04132240579893563,2.0,False,True,0
2006-12-29,128714.26632524865,24617.09070050184,5,-0.036963135075707754,2.0,False,True,0
2007-01-03,128675.41688315861,24604.700980896523,5,-0.03725380561272428,2.0,False,True,0
2007-01-04,130081.24206629854,24531.434368683167,5,-0.02673545737010125,2.0,False,True,0
