date,symbol,action,shares,price,cost,stop_price,proceeds,pnl_pct
2003-06-30 00:00:00-04:00,CVX,SELL_TIME_EXIT,387,15.416658401489258,,,5960.280554574966,-0.010328988217269679
2003-06-30 00:00:00-04:00,NEE,SELL_TIME_EXIT,1454,4.213814735412598,,,6120.759738664627,0.01142034585291087
2003-06-30 00:00:00-04:00,NKE,SELL_TIME_EXIT,1148,5.068052768707275,,,5812.306453897476,-0.039426147086838954
2003-06-30 00:00:00-04:00,ABT,SELL_TIME_EXIT,550,10.833518028259277,,,5952.47648062706,-0.014322104443068615
2003-06-30 00:00:00-04:00,XOM,SELL_TIME_EXIT,342,17.171306610107422,,,5866.714273796081,-0.027066024908292595
2003-07-01 00:00:00-04:00,AAPL,BUY,14536,0.286264568567276,4165.302910462618,0.2719513401389122,,
2003-07-01 00:00:00-04:00,BAC,BUY,176,23.531612396240234,4145.705345520019,22.355031776428223,,
2003-07-01 00:00:00-04:00,AMZN,BUY,2234,1.8624999523162842,4164.985718368053,1.7693749547004698,,
2003-07-01 00:00:00-04:00,MSFT,BUY,259,16.025245666503906,4154.689166252136,15.22398338317871,,
2003-07-01 00:00:00-04:00,ACN,BUY,330,12.574461936950684,4153.722011632919,11.945738840103148,,
2003-07-01 00:00:00-04:00,WMT,BUY,353,11.782746315002441,4163.468758645057,11.19360899925232,,
2003-07-01 00:00:00-04:00,JPM,BUY,223,18.61530303955078,4155.363790397643,17.684537887573242,,
2003-07-01 00:00:00-04:00,HD,BUY,212,19.621789932250977,4163.979285102844,18.640700435638426,,
2003-07-01 00:00:00-04:00,PEP,BUY,173,23.96025276184082,4149.26885152626,22.76224012374878,,
2003-07-01 00:00:00-04:00,DIS,BUY,268,15.490609169006348,4155.634740550994,14.71607871055603,,
2003-07-01 00:00:00-04:00,COST,BUY,170,24.358274459838867,4145.047564830779,23.140360736846922,,
2003-07-01 00:00:00-04:00,NVDA,BUY,22836,0.18222086131572723,4165.356784594953,0.17310981824994087,,
2003-07-01 00:00:00-04:00,ADBE,BUY,254,16.378345489501953,4164.259854087829,15.559428215026855,,
2003-07-08 00:00:00-04:00,AMZN,SELL_PROFIT_TARGET_1,1117,2.0255000591278076,,,2260.2210824797153,0.08751683811256455
2003-07-14 00:00:00-04:00,JPM,SELL_PROFIT_TARGET_1,111,20.296716690063477,,,2250.6826170444488,0.0903242696044378
2003-07-15 00:00:00-04:00,ACN,SELL_PROFIT_TARGET_1,165,14.363821029663086,,,2367.6604394245146,0.14230104649283493
2003-07-15 00:00:00-04:00,AAPL,BUY_ADD,1733,0.29406246542930603,,,,
2003-07-15 00:00:00-04:00,BAC,BUY_ADD,20,24.561138153076172,,,,
2003-07-15 00:00:00-04:00,AMZN,BUY_ADD,265,1.9214999675750732,,,,
2003-07-15 00:00:00-04:00,MSFT,BUY_ADD,30,16.711605072021484,,,,
2003-07-15 00:00:00-04:00,ACN,BUY_ADD,35,14.363821029663086,,,,
2003-07-15 00:00:00-04:00,WMT,BUY_ADD,41,12.426616668701172,,,,
2003-07-15 00:00:00-04:00,JPM,BUY_ADD,25,20.291288375854492,,,,
2003-07-15 00:00:00-04:00,HD,BUY_ADD,25,19.663286209106445,,,,
2003-07-15 00:00:00-04:00,PEP,BUY_ADD,19,25.633522033691406,,,,
2003-07-15 00:00:00-04:00,DIS,BUY_ADD,30,16.627676010131836,,,,
2003-07-15 00:00:00-04:00,COST,BUY_ADD,20,24.778583526611328,,,,
2003-07-15 00:00:00-04:00,NVDA,BUY_ADD,2845,0.17916502058506012,,,,
2003-07-15 00:00:00-04:00,ADBE,BUY_ADD,29,17.516145706176758,,,,
2003-07-17 00:00:00-04:00,AAPL,SELL_PROFIT_TARGET_1,8134,0.31340622901916504,,,2546.6970205750467,0.09164561010291267
2003-07-17 00:00:00-04:00,NVDA,SELL_STOP_LOSS,25681,0.16808603703975677,,,4312.3008997007755,-0.0758528405213053
2003-07-17 00:00:00-04:00,AAPL,BUY_ADD,1845,0.31340622901916504,,,,
2003-07-17 00:00:00-04:00,BAC,BUY_ADD,24,23.978717803955078,,,,
2003-07-17 00:00:00-04:00,AMZN,BUY_ADD,318,1.815999984741211,,,,
2003-07-17 00:00:00-04:00,MSFT,BUY_ADD,35,16.356178283691406,,,,
2003-07-17 00:00:00-04:00,ACN,BUY_ADD,41,13.874543190002441,,,,
2003-07-17 00:00:00-04:00,WMT,BUY_ADD,47,12.09709358215332,,,,
2003-07-17 00:00:00-04:00,JPM,BUY_ADD,30,19.066944122314453,,,,
2003-07-17 00:00:00-04:00,HD,BUY_ADD,29,19.621789932250977,,,,
2003-07-17 00:00:00-04:00,PEP,BUY_ADD,22,25.250303268432617,,,,
2003-07-17 00:00:00-04:00,DIS,BUY_ADD,35,16.21491050720215,,,,
2003-07-17 00:00:00-04:00,COST,BUY_ADD,23,24.324907302856445,,,,
2003-07-17 00:00:00-04:00,ADBE,BUY_ADD,33,17.076993942260742,,,,
2003-07-18 00:00:00-04:00,AMZN,SELL_STOP_LOSS,1700,1.7489999532699585,,,2970.3266206383705,-0.0611910388675587
2003-07-28 00:00:00-04:00,DIS,SELL_PROFIT_TARGET_1,166,17.063810348510742,,,2829.7599253349304,0.08900500008647123
2003-07-28 00:00:00-04:00,AAPL,BUY_ADD,1721,0.31475573778152466,,,,
2003-07-28 00:00:00-04:00,BAC,BUY_ADD,22,24.364059448242188,,,,
2003-07-28 00:00:00-04:00,MSFT,BUY_ADD,33,16.30714988708496,,,,
2003-07-28 00:00:00-04:00,ACN,BUY_ADD,39,13.867557525634766,,,,
2003-07-28 00:00:00-04:00,WMT,BUY_ADD,44,12.175134658813477,,,,
2003-07-28 00:00:00-04:00,JPM,BUY_ADD,28,19.31181526184082,,,,
2003-07-28 00:00:00-04:00,HD,BUY_ADD,28,18.82151222229004,,,,
2003-07-28 00:00:00-04:00,PEP,BUY_ADD,21,25.03438377380371,,,,
2003-07-28 00:00:00-04:00,DIS,BUY_ADD,31,17.063810348510742,,,,
2003-07-28 00:00:00-04:00,COST,BUY_ADD,22,24.61178970336914,,,,
2003-07-28 00:00:00-04:00,ADBE,BUY_ADD,32,16.448209762573242,,,,
2003-07-30 00:00:00-04:00,HD,SELL_STOP_LOSS,294,18.55474853515625,,,5449.640973266602,-0.05086438689243604
2003-07-30 00:00:00-04:00,AAPL,BUY_ADD,1822,0.30410927534103394,,,,
2003-07-30 00:00:00-04:00,BAC,BUY_ADD,22,24.340524673461914,,,,
2003-07-30 00:00:00-04:00,MSFT,BUY_ADD,34,16.07427406311035,,,,
2003-07-30 00:00:00-04:00,ACN,BUY_ADD,40,13.80465030670166,,,,
2003-07-30 00:00:00-04:00,WMT,BUY_ADD,45,12.118770599365234,,,,
2003-07-30 00:00:00-04:00,JPM,BUY_ADD,29,19.07783317565918,,,,
2003-07-30 00:00:00-04:00,PEP,BUY_ADD,22,25.01819610595703,,,,
2003-07-30 00:00:00-04:00,DIS,BUY_ADD,32,16.89247703552246,,,,
2003-07-30 00:00:00-04:00,COST,BUY_ADD,22,24.491724014282227,,,,
2003-07-30 00:00:00-04:00,ADBE,BUY_ADD,34,16.00905990600586,,,,
2003-07-31 00:00:00-04:00,AAPL,SELL_TIME_EXIT,13523,0.31610599160194397,,,4270.426623108655,0.06613372822178087
2003-07-31 00:00:00-04:00,BAC,SELL_TIME_EXIT,264,24.287574768066406,,,6405.507819030761,0.021042645930768666
2003-07-31 00:00:00-04:00,MSFT,SELL_TIME_EXIT,391,16.184585571289062,,,6321.844785415649,0.003036714354616877
2003-07-31 00:00:00-04:00,ACN,SELL_TIME_EXIT,320,13.57398796081543,,,4339.332471313476,0.024597641057432153
2003-07-31 00:00:00-04:00,WMT,SELL_TIME_EXIT,530,12.120939254760742,,,6417.67370721817,0.016726200567256943
2003-07-31 00:00:00-04:00,JPM,SELL_TIME_EXIT,224,19.072391510009766,,,4267.943482543946,0.0032932366122842365
2003-07-31 00:00:00-04:00,PEP,SELL_TIME_EXIT,257,24.867063522338867,,,6384.444489915848,0.020282550910005984
2003-07-31 00:00:00-04:00,DIS,SELL_TIME_EXIT,230,17.07160758972168,,,3922.5432758903503,0.06515496350389811
2003-07-31 00:00:00-04:00,COST,SELL_TIME_EXIT,257,24.678524017333984,,,6336.038291782379,0.010540115614371796
2003-07-31 00:00:00-04:00,ADBE,SELL_TIME_EXIT,382,16.333433151245117,,,6233.132092311859,-0.009978653695173792
2003-08-01 00:00:00-04:00,DIS,BUY,449,17.538888931274414,7882.836091272353,16.66194448471069,,
2003-08-01 00:00:00-04:00,ACN,BUY,555,14.21005630493164,7894.467830486296,13.499553489685058,,
2003-08-01 00:00:00-04:00,TXN,BUY,678,11.619119644165039,7885.64088186264,11.038163661956787,,
2003-08-01 00:00:00-04:00,DHR,BUY,1092,7.219716548919678,7891.814401891707,6.858730721473694,,
2003-08-01 00:00:00-04:00,AMZN,BUY,3941,2.001499891281128,7895.798982610463,1.9014248967170715,,
2003-08-01 00:00:00-04:00,TMO,BUY,372,21.165878295898438,7881.580432800292,20.107584381103514,,
2003-08-01 00:00:00-04:00,COST,BUY,322,24.46502113342285,7885.61454176712,23.241770076751706,,
2003-08-05 00:00:00-04:00,COST,SELL_STOP_LOSS,322,20.055044174194336,,,6451.266499866486,-0.18025641323496885
2003-08-05 00:00:00-04:00,DIS,BUY_ADD,61,16.78343963623047,,,,
2003-08-05 00:00:00-04:00,ACN,BUY_ADD,75,13.608935356140137,,,,
2003-08-05 00:00:00-04:00,TXN,BUY_ADD,91,11.261983871459961,,,,
2003-08-05 00:00:00-04:00,DHR,BUY_ADD,143,7.174741268157959,,,,
2003-08-05 00:00:00-04:00,AMZN,BUY_ADD,532,1.933500051498413,,,,
2003-08-05 00:00:00-04:00,TMO,BUY_ADD,50,20.512428283691406,,,,
2003-08-06 00:00:00-04:00,ACN,SELL_STOP_LOSS,630,13.420215606689453,,,8446.281096382141,-0.050803053418372775
2003-08-06 00:00:00-04:00,DIS,BUY_ADD,100,16.674406051635742,,,,
2003-08-06 00:00:00-04:00,TXN,BUY_ADD,148,11.237356185913086,,,,
2003-08-06 00:00:00-04:00,DHR,BUY_ADD,232,7.180736541748047,,,,
2003-08-06 00:00:00-04:00,AMZN,BUY_ADD,857,1.9470000267028809,,,,
2003-08-06 00:00:00-04:00,TMO,BUY_ADD,81,20.379844665527344,,,,
2003-08-18 00:00:00-04:00,TXN,SELL_PROFIT_TARGET_1,458,12.875234603881836,,,5890.960591129303,0.117441718391882
2003-08-18 00:00:00-04:00,AMZN,SELL_PROFIT_TARGET_1,2665,2.1510000228881836,,,5726.682645936013,0.0831089921437953
2003-08-18 00:00:00-04:00,DIS,BUY_ADD,131,17.445430755615234,,,,
2003-08-18 00:00:00-04:00,TXN,BUY_ADD,178,12.875234603881836,,,,
2003-08-18 00:00:00-04:00,DHR,BUY_ADD,299,7.655455589294434,,,,
2003-08-18 00:00:00-04:00,AMZN,BUY_ADD,1066,2.1510000228881836,,,,
2003-08-18 00:00:00-04:00,TMO,BUY_ADD,110,20.834426879882812,,,,
2003-08-22 00:00:00-04:00,TXN,SELL_PROFIT_TARGET_2,637,14.045149803161621,,,8937.813664189338,0.1802461650993388
