date,value,cash,active_pairs,qualifying_pairs,gross_exposure
2019-02-22,144450.7799106258,14293.86248097435,9,30,260938.05663976597
2019-02-25,143741.72389594934,14292.81035051274,9,30,260938.05663976597
2019-02-26,143844.67272071846,14291.7600838084,9,30,260938.05663976597
2019-02-27,143212.0482761739,14676.746067812266,9,30,260512.66504209273
2019-02-28,143291.09807703143,14675.627911787002,9,30,260512.66504209273
2019-03-01,143647.8270548331,14674.506909904829,9,30,260512.66504209273
2019-03-04,143657.90756587446,14673.396760516975,9,30,260512.66504209273
2019-03-05,144283.27452495974,15096.70484454334,9,30,260726.9102918499
2019-03-06,144321.30880723125,15095.443258741276,9,30,260726.9102918499
2019-03-07,144820.15343121393,15094.208933402544,9,30,260726.9102918499
2019-03-08,144548.72340908856,1592.8519134498783,10,30,289447.230504665
2019-03-11,145633.76600573654,2710.0459355955754,10,30,290004.1523689169
2019-03-12,144827.63874976643,17007.605504829437,9,30,260933.18223590514
2019-03-13,144808.92290651807,2525.529143126985,10,30,289894.96681720874
2019-03-14,144817.1516960834,2522.125960131031,10,30,289894.96681720874
2019-03-15,144042.8581951418,2518.680627443072,10,30,289894.96681720874
2019-03-18,144280.2473775645,2702.4334173788466,10,30,289485.65750785155
2019-03-19,144216.1951440053,2888.0921006592635,10,30,289419.1518548349
2019-03-20,144378.38851131612,3174.9419113772838,10,30,289451.59052829706
2019-03-21,143579.01862915826,3472.4597403577864,10,30,289097.7755958795
2019-03-22,145409.31967638285,3674.464644918031,10,30,289583.9151592973
2019-03-25,145558.04589995812,18200.646462312983,9,30,260868.11143346567
2019-03-26,145299.50221935645,18199.575963788135,9,30,260868.11143346567
2019-03-27,145785.18772381652,18073.784493748164,9,30,261168.494073237
2019-03-28,145880.5268167665,3484.8628647723053,10,30,290344.59943659033
2019-03-29,145567.61097985046,3482.020449778991,10,30,290344.59943659033
2019-04-01,145073.12388689368,3933.0971741747035,10,30,290210.1211207946
2019-04-02,144834.74875877707,3930.0003397688292,10,30,290210.1211207946
2019-04-03,144513.82285221663,3926.8890145861387,10,30,290210.1211207946
2019-04-04,144611.3894277092,3923.7793755712064,10,30,290210.1211207946
2019-04-05,144227.45238001578,3920.6577291095928,10,30,290210.1211207946
2019-04-08,143930.70676482457,3917.53129816426,10,30,290210.1211207946
2019-04-09,144459.09664106808,3926.3768068514764,10,30,290245.8909734954
2019-04-10,144043.67628375505,3923.2626520558465,10,30,290245.8909734954
2019-04-11,143968.37109739517,3920.148982755636,10,30,290245.8909734954
2019-04-12,143155.11505793044,4605.664069772109,10,30,289459.08012369066
2019-04-15,142866.57138083404,3975.425215221492,10,30,288905.64119871013
2019-04-16,140813.03508932737,4810.117544769455,10,30,288437.22520498955
2019-04-17,138253.16430864303,4501.372663493807,10,30,287073.2332893394
2019-04-18,137833.07400155067,5599.799390042166,10,30,285463.7427262962
2019-04-22,137416.9480277678,5596.317136653566,10,30,285463.7427262962
2019-04-23,136102.39843922257,5592.777961709335,10,30,285463.7427262962
2019-04-24,136272.14741268134,5589.236299936278,10,30,285463.7427262962
2019-04-25,137146.53825828966,5585.718678109296,10,30,285463.7427262962
2019-04-26,139140.27616327064,6792.064925229726,10,30,285641.16509722173
2019-04-29,138841.51057841905,6788.752073212558,10,30,285641.16509722173
2019-04-30,140337.6243815934,8578.928463336197,10,30,286381.54481689486
2019-05-01,140367.61646762854,7230.951174778693,10,30,285409.2091549514
2019-05-02,140872.38648812243,8098.925095020211,10,30,283887.48949730874
2019-05-03,139879.75140475563,8096.520782867632,10,30,283887.48949730874
2019-05-06,140455.60014805562,8094.142918178846,10,30,283887.48949730874
2019-05-07,141296.36350102027,8091.842759532425,10,30,283887.48949730874
2019-05-08,141472.1466912698,8089.548760548087,10,30,283887.48949730874
2019-05-09,141902.3772863307,8087.281404373541,10,30,283887.48949730874
2019-05-10,141558.95019247688,8084.985710463746,10,30,283887.48949730874
2019-05-13,142869.57674241113,6976.746542406234,10,30,283863.9541686391
2019-05-14,141969.16634282004,6974.441774877571,10,30,283863.9541686391
2019-05-15,142350.90470348843,6933.17155808801,10,30,284162.8758252336
2019-05-16,141946.90587412726,6930.757289820594,10,30,284162.8758252336
2019-05-17,142221.5089811524,6928.364981008086,10,30,284162.8758252336
2019-05-20,142821.56477633648,6926.029444178313,10,30,284162.8758252336
2019-05-21,143014.3108180362,6338.354657692569,10,30,284603.1309709754
2019-05-22,144324.93868372057,2964.7092772902397,10,30,284736.55568292417
2019-05-23,145103.69043029367,2741.302729550949,10,30,285683.7704754572
2019-05-24,145357.50311694268,2645.4157980109485,10,30,286687.746222527
2019-05-28,144877.59102264693,2643.014739831855,10,30,286687.746222527
2019-05-29,145417.6112319437,2640.642776558915,10,30,286687.746222527
2019-05-30,145284.21416982258,2638.25291925418,10,30,286687.746222527
2019-05-31,144691.83852050907,2635.8888488843004,10,30,286687.746222527
2019-06-03,143888.68836934658,2633.53285842924,10,30,286687.746222527
2019-06-04,144239.21357117803,2631.12012649696,10,30,286687.746222527
2019-06-05,143594.34484238861,2628.6775134988006,10,30,286687.746222527
2019-06-06,143572.13762015564,2626.211232981275,10,30,286687.746222527
2019-06-07,143573.66964713886,2623.7055737253236,10,30,286687.746222527
2019-06-10,143978.2003100507,2130.495740362612,10,30,287234.9300573674
2019-06-11,143693.76079926765,2127.797277144644,10,30,287234.9300573674
2019-06-12,143919.96213206815,2125.123943589143,10,30,287234.9300573674
2019-06-13,143531.50013856063,2122.4239914177538,10,30,287234.9300573674
2019-06-14,143861.0432674738,1853.5977269363484,10,30,287832.6614132377
2019-06-17,143904.33247275432,1850.8778208683307,10,30,287832.6614132377
2019-06-18,143241.080185504,1848.1076171370983,10,30,287832.6614132377
2019-06-19,143190.1392684452,1845.3306866593741,10,30,287832.6614132377
2019-06-20,144092.81987554958,2842.906000005083,10,30,287846.18911379157
2019-06-21,144395.8125164308,2839.8053533350976,10,30,287846.18911379157
2019-06-24,144539.5052864966,2836.707699339313,10,30,287846.18911379157
2019-06-25,144718.7489870876,2833.6374415515484,10,30,287846.18911379157
2019-06-26,143923.16656736046,2509.0141329889193,10,30,288160.641486566
2019-06-27,143988.8256496821,2505.8874339872214,10,30,288160.641486566
2019-06-28,144126.76086733263,17177.60405653507,9,30,259376.0081730939
2019-07-01,143667.00527588348,2809.798248882442,10,30,288109.4092282706
2019-07-02,143559.26243593846,2806.6021187013444,10,30,288109.4092282706
2019-07-03,143848.14379485277,2803.38936189843,10,30,288109.4092282706
2019-07-05,143780.37068307016,2800.184748680943,10,30,288109.4092282706
2019-07-08,144076.72325596065,2797.0032601018997,10,30,288109.4092282706
2019-07-09,144053.49030729535,2793.8167374348523,10,30,288109.4092282706
2019-07-10,144119.94162669496,2619.224707401081,10,30,287861.89693022106
2019-07-11,144499.73143063398,1615.1304238037173,10,30,288187.9278678656
2019-07-12,143955.3500411773,973.5984299526517,10,30,288114.01013935695
2019-07-15,144055.37760356686,970.1734338422061,10,30,288114.01013935695
2019-07-16,144502.5703275569,966.762735212046,10,30,288114.01013935695
2019-07-17,145456.78051729532,145421.34512496757,0,30,0.0
2019-07-18,145421.34512496757,145438.6571898634,0,30,0.0
2019-07-19,145438.6571898634,145455.97131571936,0,30,0.0
2019-07-22,145455.97131571936,145473.28750278076,0,30,0.0
2019-07-23,145473.28750278076,145490.60575129298,0,30,0.0
2019-07-24,145490.60575129298,145507.92606150146,0,30,0.0
2019-07-25,145507.92606150146,145525.24843365164,0,30,0.0
2019-07-26,145525.24843365164,145542.572867989,0,30,0.0
2019-07-29,145542.572867989,145559.89936475898,0,30,0.0
2019-07-30,145559.89936475898,145577.22792420717,0,30,0.0
2019-07-31,145577.22792420717,145594.5585465791,0,30,0.0
2019-08-01,145594.5585465791,145611.89123212034,0,30,0.0
2019-08-02,145611.89123212034,145629.22598107654,0,30,0.0
2019-08-05,145629.22598107654,145646.56279369333,0,30,0.0
2019-08-06,145646.56279369333,145663.90167021638,0,30,0.0
2019-08-07,145663.90167021638,116548.46227684813,2,30,58265.56066808655
2019-08-08,146022.69563274394,72755.365522298,5,30,145879.17804773292
2019-08-09,145751.70176279984,58187.3837896885,6,30,175029.5184002929
2019-08-12,146443.41721603565,58192.72800088935,6,30,175029.5184002929
2019-08-13,147089.69741794866,43489.10275733317,7,30,204447.45788388263
2019-08-14,147097.05900513852,14024.120774185705,9,30,263555.3529344058
2019-08-15,147857.06262805098,14276.207443797313,9,30,263922.22633346723
2019-08-16,147499.2054002333,14275.485177810137,9,30,263922.22633346723
2019-08-19,147607.32893458492,28987.05938233633,8,30,234502.81453243952
2019-08-20,147310.9094585655,14257.463705587052,9,30,263964.99642415263
2019-08-21,146898.0670036391,14256.832220489716,9,30,263964.99642415263
2019-08-22,146794.68615551203,14256.19768857106,9,30,263964.99642415263
2019-08-23,147553.711297766,14255.664898449279,9,30,263964.99642415263
2019-08-26,147482.84193955624,14255.091520958988,9,30,263964.99642415263
2019-08-27,147256.1139815351,30127.69780651205,8,30,234760.45729760383
2019-08-28,147297.0101658075,30159.029797387047,8,30,235087.078996722
2019-08-29,147234.13951443843,15436.910476592879,9,30,264533.9068996097
2019-08-30,147125.97814306468,15329.518973793873,9,30,264826.32219417935
2019-09-03,147342.71033048673,15328.689729768923,9,30,264826.32219417935
2019-09-04,147509.99200469983,1167.655365103452,10,30,294625.7798695105
2019-09-05,147250.50618628896,1164.3847061658885,10,30,294625.7798695105
2019-09-06,146985.58429140222,1161.1299802334834,10,30,294625.7798695105
2019-09-09,147275.32075714594,1633.8227348813762,10,30,294634.016118052
2019-09-10,147503.7564608208,1811.5070865204616,10,30,294715.35560918844
2019-09-11,147445.3084178931,1808.0402086072802,10,30,294715.35560918844
2019-09-12,147430.37351141058,1804.564699764599,10,30,294715.35560918844
2019-09-13,147382.33703493106,2278.2646470565214,10,30,294773.883532585
2019-09-16,147542.78374551705,3059.223037891372,10,30,294711.02775607817
2019-09-17,147741.21995446732,3055.355014090227,10,30,294711.02775607817
2019-09-18,147276.2424608444,3051.4758621952583,10,30,294711.02775607817
2019-09-19,147793.8635900487,3047.6054307986296,10,30,294711.02775607817
2019-09-20,147918.44267255085,3043.752866750957,10,30,294711.02775607817
2019-09-23,147518.94475498045,3039.8964722700634,10,30,294711.02775607817
2019-09-24,148245.71789813897,3036.1057674658173,10,30,294711.02775607817
2019-09-25,148212.04285722267,3032.2946171180806,10,30,294711.02775607817
2019-09-26,148954.2074509709,3749.237373071308,10,30,295668.33474990586
2019-09-27,148872.79628020732,3745.599562439065,10,30,295668.33474990586
2019-09-30,148632.6026143417,3598.7355377033873,10,30,295892.8568718342
2019-10-01,149440.2182294503,3693.7015944584055,10,30,296304.43311073806
2019-10-02,150769.04201508666,3690.201434495977,10,30,296304.43311073806
2019-10-03,151073.0085441652,3686.6690952115573,10,30,296304.43311073806
2019-10-04,149676.30192134168,3683.067852081958,10,30,296304.43311073806
2019-10-07,149882.81801029725,3679.4825955734655,10,30,296304.43311073806
2019-10-08,150925.691555144,3675.961037579021,10,30,296304.43311073806
2019-10-09,150241.46732834607,18798.342227357647,9,30,266795.87636163464
2019-10-10,149663.26054433148,18796.95626796512,9,30,266795.87636163464
2019-10-11,148862.16827408414,33650.93015500206,8,30,236907.8327157446
2019-10-14,148786.4236755325,2929.2284742436077,10,30,296760.2751200364
2019-10-15,148924.35528968615,3471.3790297004434,10,30,296748.3342555225
2019-10-16,149014.97470115457,2861.739463444934,10,30,297049.3307948135
2019-10-17,148581.2243920668,2761.5945140430085,10,30,296974.73418303265
2019-10-18,148949.18921853587,2757.584645106504,10,30,296974.73418303265
2019-10-21,148508.8237306244,2753.537389400911,10,30,296974.73418303265
2019-10-22,148077.17986378574,2847.933238689744,10,30,296691.03665833396
2019-10-23,148171.27916770673,2843.9862535949105,10,30,296691.03665833396
2019-10-24,148296.0249718868,2840.008852750364,10,30,296691.03665833396
2019-10-25,147152.19495231097,2246.201859259796,10,30,296659.293757083
2019-10-28,146441.00043218653,2241.8965895787965,10,30,296659.293757083
2019-10-29,146761.92272343044,2237.613690085468,10,30,296659.293757083
2019-10-30,147911.53304748895,2233.355732866133,10,30,296659.293757083
2019-10-31,147852.5801032852,2561.7339050344126,10,30,296472.5250426335
2019-11-01,146809.86808882296,2557.350818463691,10,30,296472.5250426335
2019-11-04,145836.68016708884,2552.9213082136143,10,30,296472.5250426335
2019-11-05,146116.54145077275,2821.117985061379,10,30,295910.96227485087
2019-11-06,145848.9063325214,2816.691218977492,10,30,295910.96227485087
2019-11-07,145525.70613284453,2812.2411761766166,10,30,295910.96227485087
2019-11-08,145271.23338651547,2807.779377446357,10,30,295910.96227485087
2019-11-11,144994.0004914853,3687.8040773358352,10,30,294900.38312335324
2019-11-12,145005.55189386234,3683.469028950903,10,30,294900.38312335324
2019-11-13,145129.86356641792,4495.963782788556,10,30,294355.8398159797
2019-11-14,144933.97971318345,4491.980505927358,10,30,294355.8398159797
2019-11-15,143494.60995020033,4487.922565624954,10,30,294355.8398159797
2019-11-18,142933.8767818025,4483.832546978986,10,30,294355.8398159797
2019-11-19,142487.78400788392,5393.765828795647,10,30,293854.5965192595
2019-11-20,143471.05377142632,5389.694488827218,10,30,293854.5965192595
2019-11-21,144435.56193532157,4950.7764688210755,10,30,292210.39038040006
2019-11-22,145188.02462757594,4947.168585294063,10,30,292210.39038040006
2019-11-25,144388.4836335417,4943.502825857036,10,30,292210.39038040006
2019-11-26,145535.64013686957,2439.795351605704,10,30,291601.2735293606
2019-11-27,145407.40600258348,2436.2075637215953,10,30,291601.2735293606
2019-11-29,145533.95485043328,2432.631543944873,10,30,291601.2735293606
2019-12-02,145347.3323662928,2429.0759792659887,10,30,291601.2735293606
2019-12-03,145671.74039134412,2425.5492116869664,10,30,291601.2735293606
2019-12-04,145096.78061299765,2422.0014033065195,10,30,291601.2735293606
2019-12-05,145181.9659148486,2418.457703975671,10,30,291601.2735293606
2019-12-06,144603.36566770435,2414.8734020078678,10,30,291601.2735293606
2019-12-09,144736.25097618275,17340.461386185976,9,30,262575.30081607704
2019-12-10,144257.6553292228,17338.93329489327,9,30,262575.30081607704
2019-12-11,143928.64386260646,32106.01027188701,8,30,233468.17278870312
2019-12-12,142593.81900056428,3705.604649273464,10,30,290025.6640907446
2019-12-13,142659.13533748974,3359.7919066022623,10,30,288612.8964006892
2019-12-16,140678.58830360434,3356.066730850084,10,30,288612.8964006892
2019-12-17,140925.6333495328,3352.3430103470314,10,30,288612.8964006892
2019-12-18,140827.6495557753,3829.414280069519,10,30,288246.5992443463
2019-12-19,140186.48886278862,4995.466582615756,10,30,287270.60392185097
2019-12-20,139620.98064132727,4992.15166582867,10,30,287270.60392185097
2019-12-23,138666.77690211296,4988.786798205165,10,30,287270.60392185097
2019-12-24,137981.15128444982,4985.390617124784,10,30,287270.60392185097
2019-12-26,137932.85389124718,4981.964401532518,10,30,287270.60392185097
2019-12-27,138105.43792188447,4978.545358918425,10,30,287270.60392185097
2019-12-30,138932.94849383918,4975.199223769685,10,30,287270.60392185097
2019-12-31,138544.8533749204,4971.828084676023,10,30,287270.60392185097
2020-01-02,137299.69620548995,4887.986366877463,10,30,283576.84949411434
2020-01-03,136987.39125387554,4885.032011355762,10,30,283576.84949411434
2020-01-06,136767.2951755718,4048.39866390502,10,30,281505.1129006158
2020-01-07,135988.03288971962,4045.3450749743715,10,30,281505.1129006158
2020-01-08,135354.5563282218,4042.2201627608274,10,30,281505.1129006158
2020-01-09,135318.11547443565,4039.0875841395023,10,30,281505.1129006158
2020-01-10,135921.28665886,4035.982557130492,10,30,281505.1129006158
2020-01-13,133145.36409225487,4032.7076844391454,10,30,281505.1129006158
2020-01-14,133000.10510955672,4029.4180846879663,10,30,281505.1129006158
2020-01-15,133828.48579642698,133789.43836552874,0,21,0.0
2020-01-16,133789.43836552874,133805.36567961986,0,21,0.0
2020-01-17,133805.36567961986,133821.2948898198,0,21,0.0
2020-01-21,133821.2948898198,133837.2259963543,0,21,0.0
2020-01-22,133837.2259963543,133853.1589994491,0,21,0.0
2020-01-23,133853.1589994491,133869.09389933,0,21,0.0
2020-01-24,133869.09389933,133885.0306962228,0,21,0.0
2020-01-27,133885.0306962228,133900.9693903533,0,21,0.0
2020-01-28,133900.9693903533,133916.9099819474,0,21,0.0
2020-01-29,133916.9099819474,133932.85247123096,0,21,0.0
2020-01-30,133932.85247123096,133948.7968584299,0,21,0.0
2020-01-31,133948.7968584299,133964.7431437702,0,21,0.0
2020-02-03,133964.7431437702,133980.6913274778,0,21,0.0
2020-02-04,133980.6913274778,133996.6414097787,0,21,0.0
2020-02-05,133996.6414097787,134012.59339089892,0,21,0.0
2020-02-06,134012.59339089892,26818.472558345347,8,21,214420.1494254383
2020-02-07,134362.12201934497,13383.416777618899,9,21,241292.5738293073
2020-02-10,133948.28984272404,13382.494212161431,9,21,241292.5738293073
2020-02-11,134260.07524610747,13381.572053116673,9,21,241292.5738293073
2020-02-12,134454.05572492236,13380.629595950059,9,21,241292.5738293073
2020-02-13,134809.60861875722,13379.702814148823,9,21,241292.5738293073
2020-02-14,135555.5848673769,13378.790841636592,9,21,241292.5738293073
2020-02-18,136075.2055213202,13377.8957713771,9,21,241292.5738293073
2020-02-19,136813.71830891704,13376.998522619315,9,21,241292.5738293073
2020-02-20,136400.4871525641,13376.111836531398,9,21,241292.5738293073
2020-02-21,136322.10419666197,26905.917500115964,8,21,214420.1494254383
2020-02-24,135727.99952694774,108562.34229252269,2,21,54291.1998107791
2020-02-25,135901.70304009548,13688.40480739723,9,21,244588.3247695423
2020-02-26,136898.44446067917,13687.557565984565,9,21,244588.3247695423
2020-02-27,136590.53562293737,14020.71383568846,9,21,244726.0912861107
2020-02-28,134877.5264467279,14019.90133998571,9,21,244726.0912861107
2020-03-02,134413.29032268375,14018.975772054977,9,21,244726.0912861107
2020-03-03,134298.52213915464,14018.117926318548,9,21,244726.0912861107
2020-03-04,132284.586889082,13917.980605232155,9,21,243864.9015393396
2020-03-05,130819.51388043957,835.4166512589964,10,21,270028.8043154275
2020-03-06,130876.54073469508,833.042775103404,10,21,270028.8043154275
2020-03-09,128899.85905903121,1023.9931736973031,10,21,269351.85874941736
2020-03-10,127401.95294434503,1021.5978684203478,10,21,269351.85874941736
2020-03-11,122882.9584325482,1019.3020655933426,10,21,269351.85874941736
2020-03-12,122279.9272497172,1017.2571076561742,10,21,269351.85874941736
2020-03-13,119797.29837364767,1014.9581789127353,10,21,269351.85874941736
2020-03-16,117780.63867939633,1012.9365248739597,10,21,269351.85874941736
2020-03-17,115012.36377702795,1010.8046554940304,10,21,269351.85874941736
2020-03-18,115110.51353695442,1008.8177386635783,10,21,269351.85874941736
2020-03-19,114652.88659079382,1006.8022285324965,10,21,269351.85874941736
2020-03-20,116750.748280316,1004.8972253548463,10,21,269351.85874941736
2020-03-23,117958.14883877993,1002.9829808303167,10,21,269351.85874941736
2020-03-24,118827.37095786717,1000.9092354745704,10,21,269351.85874941736
2020-03-25,122641.13583182174,998.8374856197916,10,21,269351.85874941736
2020-03-26,122600.06957533109,996.6010415698794,10,21,269351.85874941736
2020-03-27,121270.06607851964,994.4557212681183,10,21,269351.85874941736
2020-03-30,119349.6837143052,992.2509522434125,10,21,269351.85874941736
2020-03-31,120245.45187029144,990.1068873848079,10,21,269351.85874941736
2020-04-01,118946.29920115603,988.0589042192249,10,21,269351.85874941736
2020-04-02,115810.30173074757,985.9331869784568,10,21,269351.85874941736
2020-04-03,117130.49770298273,983.8664892849108,10,21,269351.85874941736
2020-04-06,117720.17948014852,981.6217080528791,10,21,269351.85874941736
2020-04-07,116614.9759415745,979.3669425995074,10,21,269351.85874941736
2020-04-08,116670.7639869742,13966.458847108934,9,21,243571.88693761113
2020-04-09,117549.91104780608,16101.295808587463,9,21,239936.2692417828
2020-04-13,116781.58918477483,16101.008356645689,9,21,239936.2692417828
2020-04-14,113964.53293018501,16100.629153188644,9,21,239936.2692417828
2020-04-15,115508.06039710599,1294.9968948738351,10,21,254880.42426400824
2020-04-16,112788.646337219,1292.9066172145187,10,21,254880.42426400824
2020-04-17,116307.54751660938,11066.385778462785,9,21,209122.3659644342
2020-04-20,114320.55177871189,11065.9222108493,9,21,209122.3659644342
2020-04-21,113219.48258775147,11065.518469725,9,21,209122.3659644342
2020-04-22,112175.0571449025,11065.0589985619,9,21,209122.3659644342
2020-04-23,112812.87999652159,11064.592860557628,9,21,209122.3659644342
2020-04-24,110324.08031768144,11064.107966576214,9,21,209122.3659644342
2020-04-27,109803.95842427936,11063.595686445762,9,21,209122.3659644342
2020-04-28,111029.96910891918,11063.103476574795,9,21,209122.3659644342
2020-04-29,112320.49027648248,11062.570227294096,9,21,209122.3659644342
2020-04-30,114308.76654645319,11062.061975208502,9,21,209122.3659644342
2020-05-01,113071.16996379996,11061.604379487375,9,21,209122.3659644342
2020-05-04,112350.73503094562,11061.136175915872,9,21,209122.3659644342
2020-05-05,110747.77137606866,11060.653887107454,9,21,209122.3659644342
2020-05-06,109827.11401501957,11060.175311886065,9,21,209122.3659644342
2020-05-07,111581.61414274413,11059.681383271383,9,21,209122.3659644342
2020-05-08,112546.44656672687,23350.64121166478,8,21,185860.85646111233
2020-05-11,111264.08033805863,23351.768710018154,8,21,185860.85646111233
2020-05-12,111009.2493836878,23352.936148407476,8,21,185860.85646111233
2020-05-13,110256.07320673768,23354.12898334571,8,21,185860.85646111233
2020-05-14,109370.07899052424,23355.27852318147,8,21,185860.85646111233
2020-05-15,108762.87549365597,26641.100248183953,8,21,184103.44935028232
2020-05-18,111924.42441210197,26642.56799070242,8,21,184103.44935028232
2020-05-19,111329.87250604917,26644.055468218052,8,21,184103.44935028232
2020-05-20,111853.30931524214,4274.8441494184335,10,21,228844.7730763792
2020-05-21,113685.1396483108,4366.39256645531,10,21,228480.18892662012
2020-05-22,113215.89159669785,4364.476115004934,10,21,228480.18892662012
2020-05-26,114265.32338142944,1755.3961509386245,10,21,226757.75963924156
2020-05-27,114549.8743388762,1514.842041923057,10,21,226406.22500369494
2020-05-28,114878.26400175793,1512.7550112330346,10,21,226406.22500369494
2020-05-29,115063.8129134904,1364.7601264568275,10,21,227048.32572334458
2020-06-01,115822.38092776986,1362.674070669988,10,21,227048.32572334458
2020-06-02,115938.92219803188,1360.5603932471354,10,21,227048.32572334458
2020-06-03,118070.14357597409,1358.3732260422728,10,21,227048.32572334458
2020-06-04,119525.19448633061,1356.1549194788179,10,21,227048.32572334458
2020-06-05,121798.647994073,11213.165212980774,9,21,205295.7506246134
2020-06-08,125611.81312106272,11212.11538187175,9,21,205295.7506246134
2020-06-09,124044.64932772044,11211.104381880745,9,21,205295.7506246134
2020-06-10,122326.26062781081,11210.122284536932,9,21,205295.7506246134
2020-06-11,118541.80006397048,34138.64872875625,7,21,160188.06083190278
2020-06-12,121320.68133190593,22009.02622363787,8,21,184452.19709828397
2020-06-15,121527.08311263933,9857.12183097524,9,21,208757.61372081185
2020-06-16,122232.7832104232,9856.208070224886,9,21,208757.61372081185
2020-06-17,121388.83191742942,9855.302142381288,9,21,208757.61372081185
2020-06-18,121218.44849708979,9854.391070367297,9,21,208757.61372081185
2020-06-19,120829.43227538778,9853.503993323564,9,21,208757.61372081185
2020-06-22,120809.60512258206,9852.594638116376,9,21,208757.61372081185
2020-06-23,120395.34580307004,9851.67316612032,9,21,208757.61372081185
2020-06-24,119177.62021532876,9850.820966700014,9,21,208757.61372081185
2020-06-25,118685.25031907624,9849.963155556596,9,21,208757.61372081185
2020-06-26,118185.57079300706,21991.793541350744,8,21,185179.33638911013
2020-06-29,121692.08663044592,22602.551522571266,8,21,186664.6890389134
2020-06-30,120241.77247090352,22603.457549916595,8,21,186664.6890389134
2020-07-01,120558.94901244958,11040.92703452953,9,21,211251.15448529186
2020-07-02,120494.38592101938,11040.184277671806,9,21,211251.15448529186
2020-07-06,121330.43111219222,2791.9922449688893,10,21,241009.62898592826
2020-07-07,120993.34156334848,3424.45074674209,10,21,240942.21107615952
2020-07-08,121021.12681770268,3422.810959622658,10,21,240942.21107615952
2020-07-09,120903.59032495713,3421.187852528134,10,21,240942.21107615952
2020-07-10,121624.73243027218,3419.5437022938745,10,21,240942.21107615952
2020-07-13,121335.70876083284,3417.9402926902158,10,21,240942.21107615952
2020-07-14,121441.29405487883,1441.9578910184155,10,21,242377.40521084945
2020-07-15,122450.8407791805,1403.09531352273,10,21,242603.43710030435
2020-07-16,121117.59075871225,121089.42348734409,0,22,0.0
2020-07-17,121089.42348734409,121103.8388949021,0,22,0.0
2020-07-20,121103.8388949021,121118.25601858007,0,22,0.0
2020-07-21,121118.25601858007,121132.67485858228,0,22,0.0
2020-07-22,121132.67485858228,121147.09541511306,0,22,0.0
2020-07-23,121147.09541511306,121161.51768837676,0,22,0.0
2020-07-24,121161.51768837676,121175.94167857776,0,22,0.0
2020-07-27,121175.94167857776,121190.36738592044,0,22,0.0
2020-07-28,121190.36738592044,121204.79481060924,0,22,0.0
2020-07-29,121204.79481060924,121219.2239528486,0,22,0.0
2020-07-30,121219.2239528486,121233.65481284299,0,22,0.0
2020-07-31,121233.65481284299,121248.08739079689,0,22,0.0
2020-08-03,121248.08739079689,121262.52168691484,0,22,0.0
2020-08-04,121262.52168691484,121276.95770140138,0,22,0.0
2020-08-05,121276.95770140138,121291.39543446107,0,22,0.0
2020-08-06,121291.39543446107,97047.55579940628,2,22,48516.55817378443
2020-08-07,121358.04714836781,97058.90752676736,2,22,48516.55817378443
2020-08-10,121427.85724802937,97070.26098244198,2,22,48516.55817378443
2020-08-11,121085.75899248947,72864.46407834615,4,22,96950.86177078023
2020-08-12,121369.37619361868,72872.73372783471,4,22,96950.86177078023
2020-08-13,120692.314248694,12534.850278947633,9,22,217643.17601947425
2020-08-14,120340.56698327149,12535.249906890025,9,22,217643.17601947425
2020-08-17,119859.69919260553,12535.651848405001,9,22,217643.17601947425
2020-08-18,119566.70188384835,648.3010566705489,10,22,241252.70497451565
2020-08-19,119316.7150270317,12931.146253558582,9,22,216994.42588762345
2020-08-20,119485.73326610518,25144.33550441543,8,22,192777.27408912557
2020-08-21,119266.40481785513,13219.718286522111,9,22,216630.5550526966
2020-08-24,119361.7773482877,1283.7985134067967,10,22,240502.91052235416
2020-08-25,119732.5123720089,1282.2871393663736,10,22,240502.91052235416
2020-08-26,119961.02341043341,1421.3598244171299,10,22,240641.8342408698
2020-08-27,119705.75188820586,1419.9923970510579,10,22,240641.8342408698
2020-08-28,120269.5261101672,1418.6222916537756,10,22,240641.8342408698
2020-08-31,120231.74372538275,1417.2547048433466,10,22,240641.8342408698
2020-09-01,120163.08036409684,1620.5193492053313,10,22,240761.1099369195
2020-09-02,121162.67169173576,1619.2211354505168,10,22,240761.1099369195
2020-09-03,119439.51561105071,1830.290627244478,10,22,240776.6575894721
2020-09-04,119498.44434242786,1829.276412578653,10,22,240776.6575894721
2020-09-08,118306.87009407119,1828.2860302461136,10,22,240776.6575894721
2020-09-09,118164.48858763467,1827.2723423716936,10,22,240776.6575894721
2020-09-10,117513.87500417822,1826.2751207515778,10,22,240776.6575894721
2020-09-11,118319.96763520382,1570.792644492254,10,22,240182.37202962066
2020-09-14,119691.18886515472,1973.5363389245667,10,22,239982.1469529128
2020-09-15,119711.74980203122,1972.6987184643663,10,22,239982.1469529128
2020-09-16,119555.28528284827,1971.8554367913137,10,22,239982.1469529128
2020-09-17,119934.87395250112,1971.0245972465827,10,22,239982.1469529128
2020-09-18,119150.3921852737,1970.1986225994067,10,22,239982.1469529128
2020-09-21,117766.91901916987,1969.3877963822706,10,22,239982.1469529128
2020-09-22,118090.54046281718,1893.7414455836133,10,22,239936.26151843547
2020-09-23,117373.29553373945,1892.684682538252,10,22,239936.26151843547
2020-09-24,116492.58130806817,1891.6191960965225,10,22,239936.26151843547
