date,value,cash,long_positions,short_positions,drawdown,leverage,in_protection,risk_on
2022-12-19,76341.77273825592,27157.213203583815,2,10,-0.007381549389317182,1.0,False,False
2022-12-20,76593.03775419325,27156.525145707612,2,10,-0.004114526868534169,1.0,False,False
2022-12-21,76913.78250473415,27155.82642323762,2,10,0.0,1.0,False,False
2022-12-22,76704.36932527354,27155.130678999605,2,10,-0.0027227003098920233,1.0,False,False
2022-12-23,76841.7760169946,30497.26111467425,2,10,-0.0009361974589549904,1.0,False,False
2022-12-27,77164.67198202884,30496.560846027103,2,10,0.0,1.0,False,False
2022-12-28,76608.68060649026,30495.86214897723,2,10,-0.007205258070274252,1.0,False,False
2022-12-29,76590.54739494661,30495.156214565533,2,10,-0.007440251767232824,1.0,False,False
2022-12-30,76844.11116352335,30494.4508862643,2,10,-0.004154243260181868,1.0,False,False
2023-01-03,75991.91607022395,27219.0412947337,2,10,-0.015198093657133968,1.0,False,False
2023-01-04,75870.49991913428,27218.315201418212,2,10,-0.016771561773708657,1.0,False,False
2023-01-05,76079.96801419038,27217.59789842453,2,10,-0.014057002252158623,1.0,False,False
2023-01-06,76404.35615708343,27216.868535050664,2,10,-0.009853159553668372,1.0,False,False
2023-01-09,74556.15574632015,27216.138726198427,2,10,-0.033804539936568415,1.0,False,False
2023-01-10,74751.34868890887,26899.55142831457,2,10,-0.031274976373670355,1.0,False,False
2023-01-11,75216.02262811214,26898.809681186263,2,10,-0.025253128197972857,1.0,False,False
2023-01-12,75164.82551224327,26898.06114487375,2,10,-0.025916606893000446,1.0,False,False
2023-01-13,75355.54106281891,10821.689871676981,5,10,-0.023445067188664574,0.7863900021370487,False,True
2023-01-17,74478.26275359279,10820.939912390733,5,10,-0.034813978462342195,0.8957617098154281,False,True
2023-01-18,73804.4201452556,23321.22046497033,5,10,-0.04354650580975478,0.8714580360380626,False,True
2023-01-19,73997.58914600268,23320.491760596724,5,10,-0.041043171112860544,0.8757143488548425,False,True
2023-01-20,74234.93806337827,23319.754344881298,5,10,-0.037967295698903336,0.8234637587238728,False,True
2023-01-23,74079.43390183042,14239.9301790057,5,10,-0.03998252051038275,0.8348865522596516,False,True
2023-01-24,74300.7110168049,14239.183745035702,5,10,-0.03711492437745272,0.8836092453472676,False,True
2023-01-25,74311.3161544416,25429.894697011652,5,10,-0.036977489235640926,0.8850244844523437,False,True
2023-01-26,74053.01532957761,25429.14318209987,5,10,-0.040324886668032696,0.879782622781416,False,True
2023-01-27,73935.58284346442,25428.391806183994,5,10,-0.04184672928197576,0.9345243883549836,False,True
2023-01-30,73398.00543466792,17031.097312304213,5,10,-0.04881335526493458,0.9304939169567075,False,True
2023-01-31,74278.78701174677,17030.338076091644,5,10,-0.03739904409823938,0.9039873401134255,False,True
2023-02-01,75909.1281164039,22174.220601233697,5,10,-0.016270967443720287,0.905722556176367,False,True
2023-02-02,76528.7435957265,22173.458622960246,5,10,-0.008241185635447896,0.8851271502368151,False,True
