date,portfolio_value,cash,positions_value,positions_count
2021-02-17,1953384.4276672404,9462.312542037682,1943922.1151252028,22
2021-02-18,1942878.800372512,9462.312542037682,1933416.4878304745,22
2021-02-19,1938306.8202632691,9462.312542037682,1928844.5077212316,22
2021-02-22,1900376.8325269236,9462.312542037682,1890914.519984886,22
2021-02-23,1898087.612258557,9462.312542037682,1888625.2997165194,22
2021-02-24,1909194.2886321412,9462.312542037682,1899731.9760901036,22
2021-02-25,1839907.3902653547,9462.312542037682,1830445.077723317,22
2021-02-26,1842092.1616429433,9462.312542037682,1832629.8491009057,22
2021-03-01,1906117.908975116,9462.312542037682,1896655.5964330784,22
2021-03-02,1876197.073493109,9462.312542037682,1866734.7609510715,22
2021-03-03,1836236.6197344577,9462.312542037682,1826774.3071924201,22
2021-03-04,1804025.183679494,9462.312542037682,1794562.8711374565,22
2021-03-05,1829014.9755989965,9462.312542037682,1819552.663056959,22
2021-03-08,1781220.6736729518,9462.312542037682,1771758.3611309142,22
2021-03-09,1839284.6681163155,9462.312542037682,1829822.355574278,22
2021-03-10,1835874.148503177,9462.312542037682,1826411.8359611395,22
2021-03-11,1865406.5556971962,9462.312542037682,1855944.2431551586,22
2021-03-12,1856392.638747941,9462.312542037682,1846930.3262059034,22
2021-03-15,1882589.3765183405,9462.312542037682,1873127.063976303,22
2021-03-16,1895807.3429381344,9462.312542037682,1886345.0303960969,22
2021-03-17,1890283.6189325214,9462.312542037682,1880821.3063904839,22
2021-03-18,1845497.7217790836,9462.312542037682,1836035.409237046,22
2021-03-19,1842921.4543921282,9462.312542037682,1833459.1418500906,22
2021-03-22,1877715.561214287,9462.312542037682,1868253.2486722495,22
2021-03-23,1869265.2593474262,9462.312542037682,1859802.9468053887,22
2021-03-24,1842287.4546168288,9462.312542037682,1832825.1420747912,22
2021-03-25,1845797.7113064453,9462.312542037682,1836335.3987644077,22
2021-03-26,1871213.8096827038,9462.312542037682,1861751.4971406662,22
2021-03-29,1874844.258528146,9462.312542037682,1865381.9459861084,22
2021-03-30,1859227.014108686,9462.312542037682,1849764.7015666484,22
2021-03-31,1884064.798303078,9462.312542037682,1874602.4857610404,22
2021-04-01,1906446.385935298,9462.312542037682,1896984.0733932604,22
2021-04-05,1939875.8021815384,9462.312542037682,1930413.4896395009,22
2021-04-06,1938722.6965630527,9462.312542037682,1929260.3840210151,22
2021-04-07,1957863.0308714418,9462.312542037682,1948400.7183294042,22
2021-04-08,1983013.8113542516,9462.312542037682,1973551.498812214,22
2021-04-09,2014269.1249489158,9462.312542037682,2004806.8124068782,22
2021-04-12,2015817.1967846982,9462.312542037682,2006354.8842426606,22
2021-04-13,2047011.6006103272,9462.312542037682,2037549.2880682896,22
2021-04-14,2022017.046742906,9462.312542037682,2012554.7342008685,22
2021-04-15,2065760.6679949376,9462.312542037682,2056298.3554529,22
2021-04-16,2065014.724456965,9462.312542037682,2055552.4119149274,22
2021-04-19,2055732.5860631734,9462.312542037682,2046270.2735211358,22
2021-04-20,2035228.7268622685,9462.312542037682,2025766.414320231,22
2021-04-21,2047221.019896922,9462.312542037682,2037758.7073548844,22
2021-04-22,2020869.0184691497,9462.312542037682,2011406.7059271121,22
2021-04-23,2053145.3277275092,9462.312542037682,2043683.0151854716,22
2021-04-26,2058559.2256711945,9462.312542037682,2049096.913129157,22
2021-04-27,2056896.990071733,9462.312542037682,2047434.6775296954,22
2021-04-28,2051455.188298082,9462.312542037682,2041992.8757560444,22
2021-04-29,2057038.184317005,9462.312542037682,2047575.8717749675,22
2021-04-30,2029578.1359296993,9462.312542037682,2020115.8233876617,22
2021-05-03,2036536.6104974481,9462.312542037682,2027074.2979554106,22
2021-05-04,1990443.4541788166,9462.312542037682,1980981.141636779,22
2021-05-05,1991721.344414982,9462.312542037682,1982259.0318729444,22
2021-05-06,2012694.2098717107,9462.312542037682,2003231.8973296732,22
2021-05-07,2025794.4414027648,9462.312542037682,2016332.1288607272,22
2021-05-10,1988027.1058143748,9462.312542037682,1978564.7932723372,22
2021-05-11,1974525.9632840096,9462.312542037682,1965063.650741972,22
2021-05-12,1926901.047588545,9462.312542037682,1917438.7350465073,22
2021-05-13,1950060.381077332,9462.312542037682,1940598.0685352944,22
2021-05-14,1985738.4373635189,9462.312542037682,1976276.1248214813,22
2021-05-17,1973424.8857671437,9462.312542037682,1963962.573225106,22
2021-05-18,1956064.2592186532,9462.312542037682,1946601.9466766156,22
2021-05-19,1954126.1768130208,9462.312542037682,1944663.8642709833,22
2021-05-20,1988554.736412344,9462.312542037682,1979092.4238703065,22
2021-05-21,1980860.9085702768,9462.312542037682,1971398.5960282392,22
2021-05-24,2009850.9635667463,9462.312542037682,2000388.6510247088,22
2021-05-25,2009303.4564108893,9462.312542037682,1999841.1438688517,22
2021-05-26,2009856.3184358906,9462.312542037682,2000394.005893853,22
2021-05-27,1991928.1002418643,9462.312542037682,1982465.7876998268,22
2021-05-28,2003223.759694589,9462.312542037682,1993761.4471525515,22
2021-06-01,1996884.7396998722,9462.312542037682,1987422.4271578346,22
2021-06-02,2011746.5381592133,9462.312542037682,2002284.2256171757,22
2021-06-03,2001937.9517535826,9462.312542037682,1992475.639211545,22
2021-06-04,2035270.252754936,9462.312542037682,2025807.9402128984,22
2021-06-07,2033728.8994659306,9462.312542037682,2024266.586923893,22
2021-06-08,2037472.5940017467,9462.312542037682,2028010.2814597092,22
2021-06-09,2038693.8937420596,9462.312542037682,2029231.581200022,22
2021-06-10,2039261.5393560557,9462.312542037682,2029799.226814018,22
2021-06-11,2057062.3139932947,9462.312542037682,2047600.0014512572,22
2021-06-14,2087209.7689352387,9462.312542037682,2077747.4563932011,22
2021-06-15,2074174.9156316728,9462.312542037682,2064712.6030896353,22
2021-06-16,2073864.5398676198,9462.312542037682,2064402.2273255822,22
2021-06-17,2099621.563224024,9462.312542037682,2090159.2506819863,22
2021-06-18,2085655.9923010503,9462.312542037682,2076193.6797590128,22
2021-06-21,2105086.733493974,9462.312542037682,2095624.4209519362,22
2021-06-22,2130111.335042809,9462.312542037682,2120649.0225007716,22
2021-06-23,2128071.7752439477,9462.312542037682,2118609.46270191,22
2021-06-24,2132696.52403998,9462.312542037682,2123234.2114979425,22
2021-06-25,2132840.176834062,9462.312542037682,2123377.8642920246,22
2021-06-28,2159325.1888396367,9462.312542037682,2149862.876297599,22
2021-06-29,2170396.375541832,9462.312542037682,2160934.0629997943,22
2021-06-30,2174820.9741871418,9462.312542037682,2165358.661645104,22
2021-07-01,2185884.0278393948,9462.312542037682,2176421.715297357,22
2021-07-02,2216522.813243794,9462.312542037682,2207060.500701756,22
2021-07-06,2235288.7191474973,9462.312542037682,2225826.4066054597,22
2021-07-07,2252585.488016572,9462.312542037682,2243123.1754745343,22
2021-07-08,2229424.704104698,9462.312542037682,2219962.39156266,22
2021-07-09,2252975.665630919,9462.312542037682,2243513.3530888814,22
2021-07-12,2258161.613573202,9462.312542037682,2248699.3010311644,22
2021-07-13,2262643.0567673454,9462.312542037682,2253180.744225308,22
2021-07-14,2283604.0449279714,9462.312542037682,2274141.732385934,22
2021-07-15,2264896.4289570083,9462.312542037682,2255434.1164149707,22
2021-07-16,2231432.4133126163,9462.312542037682,2221970.1007705787,22
2021-07-19,2196823.448384628,9462.312542037682,2187361.1358425906,22
2021-07-20,2232533.3869216866,9462.312542037682,2223071.074379649,22
2021-07-21,2246622.0792701608,9462.312542037682,2237159.766728123,22
2021-07-22,2263923.3654770385,9462.312542037682,2254461.052935001,22
2021-07-23,2282398.933378399,9462.312542037682,2272936.6208363613,22
2021-07-26,2280580.888435044,9462.312542037682,2271118.5758930063,22
2021-07-27,2260590.4976490703,9462.312542037682,2251128.185107033,22
2021-07-28,2248900.733385381,9462.312542037682,2239438.4208433433,22
2021-07-29,2260126.225400945,9462.312542037682,2250663.9128589076,22
2021-07-30,2251911.169875727,9462.312542037682,2242448.8573336895,22
2021-08-02,2250652.404483519,9462.312542037682,2241190.0919414815,22
2021-08-03,2271027.5941018844,9462.312542037682,2261565.281559847,22
2021-08-04,2273671.192094682,9462.312542037682,2264208.879552644,22
2021-08-05,2285511.9300154136,9462.312542037682,2276049.617473376,22
2021-08-06,2280466.248250618,9462.312542037682,2271003.9357085805,22
2021-08-09,2276846.120744933,9462.312542037682,2267383.8082028953,22
2021-08-10,2267378.412932855,9462.312542037682,2257916.1003908175,22
2021-08-11,2266367.8323345543,9462.312542037682,2256905.5197925167,22
2021-08-12,2295224.4418249396,9462.312542037682,2285762.129282902,22
2021-08-13,2302921.0553069115,9462.312542037682,2293458.742764874,22
2021-08-16,2316629.411674419,9462.312542037682,2307167.0991323814,22
2021-08-17,2297587.2736225654,9462.312542037682,2288124.961080528,22
2021-08-18,2255385.0979349026,9462.312542037682,2245922.785392865,22
2021-08-19,2274196.7702056444,9462.312542037682,2264734.457663607,22
2021-08-20,2307599.929809499,9462.312542037682,2298137.6172674615,22
2021-08-23,2343791.760942602,9462.312542037682,2334329.4484005645,22
2021-08-24,2340046.1626355345,9462.312542037682,2330583.850093497,22
2021-08-25,2337489.175040619,9462.312542037682,2328026.8624985814,22
2021-08-26,2325616.7904424015,9462.312542037682,2316154.477900364,22
2021-08-27,2348133.717278955,9462.312542037682,2338671.4047369175,22
2021-08-30,2383363.6894323123,9462.312542037682,2373901.3768902747,22
2021-08-31,2365682.0177226346,9462.312542037682,2356219.705180597,22
2021-09-01,2372355.1766104787,9462.312542037682,2362892.864068441,22
2021-09-02,2380616.233632369,9462.312542037682,2371153.9210903314,22
2021-09-03,2392715.8178170966,9462.312542037682,2383253.505275059,22
2021-09-07,2405223.5788380587,9462.312542037682,2395761.266296021,22
2021-09-08,2388380.071535226,9462.312542037682,2378917.7589931884,22
2021-09-09,2376080.0505919894,9462.312542037682,2366617.738049952,22
2021-09-10,2337111.699684984,9462.312542037682,2327649.3871429465,22
2021-09-13,2337427.7086314424,9462.312542037682,2327965.396089405,22
2021-09-14,2324219.0582481944,9462.312542037682,2314756.745706157,22
2021-09-15,2341032.3335875953,9462.312542037682,2331570.0210455577,22
2021-09-16,2339362.043923972,9462.312542037682,2329899.7313819346,22
2021-09-17,2309353.185109588,9462.312542037682,2299890.8725675503,22
2021-09-20,2259737.047966293,9462.312542037682,2250274.7354242555,22
2021-09-21,2264256.3067761934,9462.312542037682,2254793.994234156,22
2021-09-22,2292702.9984205095,9462.312542037682,2283240.685878472,22
2021-09-23,2322448.29239777,9462.312542037682,2312985.9798557325,22
2021-09-24,2317181.456361992,9462.312542037682,2307719.1438199542,22
2021-09-27,2293962.8813241944,9462.312542037682,2284500.568782157,22
2021-09-28,2234221.5341181527,9462.312542037682,2224759.221576115,22
2021-09-29,2239649.2018938274,9462.312542037682,2230186.88935179,22
2021-09-30,2221950.118939237,9462.312542037682,2212487.8063971996,22
2021-10-01,2240724.229195555,9462.312542037682,2231261.9166535176,22
2021-10-04,2183693.4031773545,9462.312542037682,2174231.090635317,22
2021-10-05,2218651.35863327,9462.312542037682,2209189.0460912324,22
2021-10-06,2234199.6548937624,9462.312542037682,2224737.342351725,22
2021-10-07,2260372.3600548385,9462.312542037682,2250910.047512801,22
2021-10-08,2253002.793383012,9462.312542037682,2243540.4808409745,22
2021-10-11,2243150.5854115775,9462.312542037682,2233688.27286954,22
2021-10-12,2233836.250162548,9462.312542037682,2224373.9376205103,22
2021-10-13,2236761.32140222,9462.312542037682,2227299.0088601825,22
2021-10-14,2287317.6076923455,9462.312542037682,2277855.295150308,22
2021-10-15,2310322.531123209,9462.312542037682,2300860.2185811712,22
2021-10-18,2331199.801692221,9462.312542037682,2321737.4891501833,22
2021-10-19,2356104.481482978,9462.312542037682,2346642.1689409404,22
2021-10-20,2358672.297644644,9462.312542037682,2349209.9851026065,22
2021-10-21,2374348.183117948,9462.312542037682,2364885.8705759104,22
2021-10-22,2374538.4623034936,9462.312542037682,2365076.149761456,22
2021-10-25,2385019.0104715005,9462.312542037682,2375556.697929463,22
2021-10-26,2416966.993426213,9462.312542037682,2407504.6808841755,22
2021-10-27,2400268.0715619866,9462.312542037682,2390805.759019949,22
2021-10-28,2440004.1987404786,9462.312542037682,2430541.886198441,22
2021-10-29,2433504.98453865,9462.312542037682,2424042.6719966126,22
2021-11-01,2425391.569530448,9462.312542037682,2415929.2569884104,22
2021-11-02,2443227.3783463906,9462.312542037682,2433765.065804353,22
2021-11-03,2465216.399749982,9462.312542037682,2455754.0872079446,22
2021-11-04,2521259.6205740497,9462.312542037682,2511797.308032012,22
2021-11-05,2526673.6873729127,9462.312542037682,2517211.374830875,22
2021-11-08,2541402.551365471,9462.312542037682,2531940.2388234334,22
2021-11-09,2540932.5928348494,9462.312542037682,2531470.280292812,22
2021-11-10,2493200.9303852906,9462.312542037682,2483738.617843253,22
2021-11-11,2503809.428464027,9462.312542037682,2494347.1159219895,22
2021-11-12,2528138.0523191285,9462.312542037682,2518675.739777091,22
2021-11-15,2519262.846838195,9462.312542037682,2509800.5342961573,22
2021-11-16,2537684.9628215414,9462.312542037682,2528222.650279504,22
2021-11-17,2537746.7846550043,9462.312542037682,2528284.4721129667,22
2021-11-18,2609346.2609526836,9462.312542037682,2599883.948410646,22
2021-11-19,2647146.6005028663,9462.312542037682,2637684.2879608287,22
2021-11-22,2626309.4398805466,9462.312542037682,2616847.127338509,22
2021-11-23,2629634.131826216,9462.312542037682,2620171.8192841783,22
2021-11-24,2652280.4251535963,9462.312542037682,2642818.1126115588,22
2021-11-26,2577735.586455105,9462.312542037682,2568273.2739130673,22
2021-11-29,2647513.9267642056,9462.312542037682,2638051.614222168,22
2021-11-30,2653779.4555778163,9462.312542037682,2644317.143035779,22
2021-12-01,2615546.649339585,9462.312542037682,2606084.3367975475,22
2021-12-02,2635256.9547446254,9462.312542037682,2625794.642202588,22
2021-12-03,2582038.570610657,9462.312542037682,2572576.2580686193,22
2021-12-06,2608704.5803862107,9462.312542037682,2599242.267844173,22
2021-12-07,2707607.7009786726,9462.312542037682,2698145.388436635,22
2021-12-08,2727091.6441535614,9462.312542037682,2717629.331611524,22
2021-12-09,2697426.445524962,9462.312542037682,2687964.1329829246,22
2021-12-10,2740434.4231071174,9462.312542037682,2730972.11056508,22
2021-12-13,2677124.114647829,9462.312542037682,2667661.8021057914,22
2021-12-14,2656561.8209009394,9462.312542037682,2647099.508358902,22
2021-12-15,2742798.9810077115,9462.312542037682,2733336.668465674,22
2021-12-16,2645224.564302622,9462.312542037682,2635762.2517605843,22
2021-12-17,2613530.942925778,9462.312542037682,2604068.6303837406,22
2021-12-20,2591099.457824833,9462.312542037682,2581637.1452827957,22
2021-12-21,2648763.558986774,9462.312542037682,2639301.2464447366,22
2021-12-22,2682624.578247666,9462.312542037682,2673162.2657056283,22
2021-12-23,2694513.3295857925,9462.312542037682,2685051.017043755,22
2021-12-27,2753888.0498515787,9462.312542037682,2744425.737309541,22
2021-12-28,2735781.5392176346,9462.312542037682,2726319.226675597,22
2021-12-29,2732610.801273651,9462.312542037682,2723148.4887316134,22
2021-12-30,2717127.9665078083,9462.312542037682,2707665.6539657707,22
2021-12-31,2707712.728633046,9462.312542037682,2698250.4160910086,22
2022-01-03,2756160.2512090392,9462.312542037682,2746697.9386670017,22
2022-01-04,2724212.69622344,9462.312542037682,2714750.3836814025,22
2022-01-05,2643628.920536721,9462.312542037682,2634166.6079946836,22
2022-01-06,2625865.5231556315,9462.312542037682,2616403.210613594,22
2022-01-07,2609489.383650095,9462.312542037682,2600027.0711080576,22
2022-01-10,2615146.159029004,9462.312542037682,2605683.8464869666,22
2022-01-11,2649601.7382433284,9462.312542037682,2640139.425701291,22
2022-01-12,2659721.434598083,9462.312542037682,2650259.1220560456,22
2022-01-13,2600089.426879404,9462.312542037682,2590627.1143373665,22
2022-01-14,2611122.088046616,9462.312542037682,2601659.7755045784,22
2022-01-18,2556387.324009221,9462.312542037682,2546925.0114671835,22
2022-01-19,2511215.053093516,9462.312542037682,2501752.740551478,22
2022-01-20,2475924.9995009005,9462.312542037682,2466462.686958863,22
2022-01-21,2431119.970048438,9462.312542037682,2421657.6575064003,22
2022-01-24,2432506.5397601677,9462.312542037682,2423044.22721813,22
2022-01-25,2391912.38282092,9462.312542037682,2382450.0702788825,22
2022-01-26,2397959.5401647342,9462.312542037682,2388497.2276226967,22
2022-01-27,2381931.0820016693,9462.312542037682,2372468.7694596318,22
2022-01-28,2503565.863652943,9462.312542037682,2494103.5511109056,22
2022-01-31,2575615.7111548022,9462.312542037682,2566153.3986127647,22
2022-02-01,2581308.1953790844,9462.312542037682,2571845.882837047,22
2022-02-02,2606212.595899722,9462.312542037682,2596750.2833576845,22
2022-02-03,2545659.5258137924,9462.312542037682,2536197.213271755,22
2022-02-04,2556051.7671775627,9462.312542037682,2546589.454635525,22
2022-02-07,2554672.4954307782,9462.312542037682,2545210.1828887407,22
2022-02-08,2592045.303245999,9462.312542037682,2582582.9907039613,22
2022-02-09,2638222.4113067095,9462.312542037682,2628760.098764672,22
2022-02-10,2575721.3635179624,9462.312542037682,2566259.050975925,22
2022-02-11,2502701.787280067,9462.312542037682,2493239.4747380293,22
2022-02-14,2507115.3801913937,9462.312542037682,2497653.067649356,22
2022-02-15,2581467.2113049994,9462.312542037682,2572004.898762962,22
2022-02-16,2580413.1549638575,9462.312542037682,2570950.84242182,22
2022-02-17,2501625.9504253664,9462.312542037682,2492163.637883329,22
2022-02-18,2468313.8489786484,9462.312542037682,2458851.536436611,22
2022-02-22,2429452.9983716523,9462.312542037682,2419990.6858296148,22
2022-02-23,2367869.6977383876,9462.312542037682,2358407.38519635,22
2022-02-24,2421851.5461873584,9462.312542037682,2412389.233645321,22
2022-02-25,2462326.281866364,9462.312542037682,2452863.9693243266,22
2022-02-28,2464204.5883643986,9462.312542037682,2454742.275822361,22
2022-03-01,2424404.9868639554,9462.312542037682,2414942.674321918,22
2022-03-02,2473848.992657301,9462.312542037682,2464386.6801152634,22
2022-03-03,2457198.724375862,9462.312542037682,2447736.4118338246,22
2022-03-04,2415914.034937877,9462.312542037682,2406451.7223958396,22
2022-03-07,2338181.311486028,9462.312542037682,2328718.9989439906,22
2022-03-08,2316015.201180097,9462.312542037682,2306552.8886380596,22
2022-03-09,2404016.629473617,9462.312542037682,2394554.3169315793,22
2022-03-10,2364770.027590946,9462.312542037682,2355307.7150489083,22
2022-03-11,2318287.9946501483,9462.312542037682,2308825.6821081107,22
2022-03-14,2277341.7870314713,9462.312542037682,2267879.4744894337,22
2022-03-15,2352654.0000569983,9462.312542037682,2343191.6875149608,22
2022-03-16,2428177.69996273,9462.312542037682,2418715.3874206925,22
2022-03-17,2451617.3395134346,9462.312542037682,2442155.026971397,22
2022-03-18,2510126.3664582325,9462.312542037682,2500664.053916195,22
2022-03-21,2523836.580143314,9462.312542037682,2514374.2676012763,22
2022-03-22,2554038.625476603,9462.312542037682,2544576.3129345654,22
2022-03-23,2526737.283682298,9462.312542037682,2517274.9711402603,22
2022-03-24,2606309.680440211,9462.312542037682,2596847.3678981736,22
2022-03-25,2606813.921027327,9462.312542037682,2597351.6084852894,22
2022-03-28,2630082.800368871,9462.312542037682,2620620.4878268335,22
2022-03-29,2671299.955343473,9462.312542037682,2661837.642801435,22
2022-03-30,2641887.8429549835,9462.312542037682,2632425.530412946,22
2022-03-31,2597136.2294159974,9462.312542037682,2587673.91687396,22
2022-04-01,2589807.537558542,9462.312542037682,2580345.2250165045,22
2022-04-04,2634837.8621329563,9462.312542037682,2625375.5495909187,22
2022-04-05,2580360.7415504456,9462.312542037682,2570898.429008408,22
2022-04-06,2525193.2667481666,9462.312542037682,2515730.954206129,22
2022-04-07,2530054.1382707376,9462.312542037682,2520591.8257287,22
2022-04-08,2502397.0367957214,9462.312542037682,2492934.724253684,22
2022-04-11,2439343.168309337,9462.312542037682,2429880.8557672994,22
2022-04-12,2440508.0986002665,9462.312542037682,2431045.786058229,22
2022-04-13,2477046.485815029,9462.312542037682,2467584.1732729916,22
2022-04-14,2413826.228064066,9462.312542037682,2404363.915522028,22
2022-04-18,2420686.3255620725,9462.312542037682,2411224.013020035,22
2022-04-19,2457113.652287109,9462.312542037682,2447651.3397450713,22
2022-04-20,2443761.084638929,9462.312542037682,2434298.7720968914,22
2022-04-21,2402474.416399197,9462.312542037682,2393012.1038571596,22
2022-04-22,2334126.0602124897,9462.312542037682,2324663.747670452,22
2022-04-25,2354855.2620220957,9462.312542037682,2345392.949480058,22
2022-04-26,2271860.5306152645,9462.312542037682,2262398.218073227,22
2022-04-27,2267921.091060699,9462.312542037682,2258458.7785186614,22
2022-04-28,2363046.073807578,9462.312542037682,2353583.7612655405,22
2022-04-29,2266135.6219025464,9462.312542037682,2256673.309360509,22
2022-05-02,2285120.1659960886,9462.312542037682,2275657.853454051,22
2022-05-03,2298610.996194938,9462.312542037682,2289148.6836529006,22
2022-05-04,2379748.7717063758,9462.312542037682,2370286.459164338,22
2022-05-05,2256959.677183109,9462.312542037682,2247497.3646410713,22
2022-05-06,2254979.9268388464,9462.312542037682,2245517.614296809,22
2022-05-09,2168069.3028435176,9462.312542037682,2158606.99030148,22
2022-05-10,2199279.2512033083,9462.312542037682,2189816.938661271,22
2022-05-11,2114877.143046042,9462.312542037682,2105414.8305040044,22
2022-05-12,2078507.836067459,9462.312542037682,2069045.5235254215,22
2022-05-13,2153468.157420551,9462.312542037682,2144005.8448785134,22
2022-05-16,2133142.192915965,9462.312542037682,2123679.8803739273,22
2022-05-17,2187995.194420854,9462.312542037682,2178532.8818788165,22
2022-05-18,2079011.305878231,9462.312542037682,2069548.9933361935,22
2022-05-19,2054323.687002598,9462.312542037682,2044861.3744605605,22
2022-05-20,2054650.1382359636,9462.312542037682,2045187.825693926,22
2022-05-23,2112877.0965215485,9462.312542037682,2103414.783979511,22
2022-05-24,2076247.615759748,9462.312542037682,2066785.3032177105,22
2022-05-25,2096731.4237143067,9462.312542037682,2087269.111172269,22
2022-05-26,2147560.4784018747,9462.312542037682,2138098.165859837,22
2022-05-27,2223218.532152465,9462.312542037682,2213756.2196104275,22
2022-05-31,2206200.469158006,9462.312542037682,2196738.1566159683,22
2022-06-01,2198508.8395017786,9462.312542037682,2189046.526959741,22
2022-06-02,2253772.598863243,9462.312542037682,2244310.2863212056,22
2022-06-03,2185939.9117583632,9462.312542037682,2176477.5992163257,22
2022-06-06,2194680.506029815,9462.312542037682,2185218.1934877774,22
2022-06-07,2222034.0971425446,9462.312542037682,2212571.784600507,22
2022-06-08,2204391.115023127,9462.312542037682,2194928.8024810893,22
2022-06-09,2140206.060434477,9462.312542037682,2130743.7478924394,22
2022-06-10,2053449.0189910904,9462.312542037682,2043986.7064490528,22
2022-06-13,1963474.9951670663,9462.312542037682,1954012.6826250288,22
2022-06-14,1965193.7841097373,9462.312542037682,1955731.4715676997,22
2022-06-15,2004193.0248692534,9462.312542037682,1994730.7123272158,22
2022-06-16,1929828.7058348986,9462.312542037682,1920366.393292861,22
2022-06-17,1943844.3966412575,9462.312542037682,1934382.0840992199,22
2022-06-21,2004098.9487016525,9462.312542037682,1994636.636159615,22
2022-06-22,1999865.3912319834,9462.312542037682,1990403.0786899459,22
2022-06-23,2028719.8766576927,9462.312542037682,2019257.5641156551,22
2022-06-24,2088521.0625226274,9462.312542037682,2079058.7499805898,22
2022-06-27,2081870.4036258266,9462.312542037682,2072408.091083789,22
2022-06-28,2020099.6289601736,9462.312542037682,2010637.316418136,22
2022-06-29,2029716.6542598903,9462.312542037682,2020254.3417178527,22
2022-06-30,1998938.5679069718,9462.312542037682,1989476.2553649342,22
2022-07-01,2014108.0319482093,9462.312542037682,2004645.7194061717,22
2022-07-05,2040499.5944781834,9462.312542037682,2031037.2819361459,22
2022-07-06,2057715.0442116365,9462.312542037682,2048252.731669599,22
2022-07-07,2103613.5669169473,9462.312542037682,2094151.2543749094,22
2022-07-08,2108084.8038198706,9462.312542037682,2098622.491277833,22
2022-07-11,2075538.1335555576,9462.312542037682,2066075.82101352,22
2022-07-12,2073949.1939936234,9462.312542037682,2064486.8814515858,22
2022-07-13,2067290.4557163804,9462.312542037682,2057828.1431743428,22
2022-07-14,2089983.9038309567,9462.312542037682,2080521.591288919,22
2022-07-15,2129167.9634393994,9462.312542037682,2119705.650897362,22
2022-07-18,2105450.8139538504,9462.312542037682,2095988.5014118126,22
2022-07-19,2169800.0642485367,9462.312542037682,2160337.751706499,22
2022-07-20,2202466.9817489856,9462.312542037682,2193004.669206948,22
2022-07-21,2230901.958904301,9462.312542037682,2221439.6463622632,22
2022-07-22,2204910.2691687667,9462.312542037682,2195447.956626729,22
2022-07-25,2192096.2978220982,9462.312542037682,2182633.9852800607,22
2022-07-26,2162897.5743586994,9462.312542037682,2153435.261816662,22
2022-07-27,2235954.7246167506,9462.312542037682,2226492.412074713,22
2022-07-28,2252664.5777878915,9462.312542037682,2243202.265245854,22
2022-07-29,2303204.794620386,9462.312542037682,2293742.4820783483,22
2022-08-01,2296983.0023096567,9462.312542037682,2287520.689767619,22
2022-08-02,2281536.334416667,9462.312542037682,2272074.0218746294,22
2022-08-03,2346894.616656059,9462.312542037682,2337432.3041140214,22
2022-08-04,2349027.0194451273,9462.312542037682,2339564.70690309,22
2022-08-05,2345268.314224407,9462.312542037682,2335806.0016823695,22
2022-08-08,2322104.7601356558,9462.312542037682,2312642.447593618,22
2022-08-09,2305071.998813663,9462.312542037682,2295609.6862716256,22
2022-08-10,2367003.6839138977,9462.312542037682,2357541.37137186,22
2022-08-11,2357001.4042304372,9462.312542037682,2347539.0916883997,22
2022-08-12,2410927.0838669203,9462.312542037682,2401464.7713248827,22
2022-08-15,2428205.642614725,9462.312542037682,2418743.3300726875,22
2022-08-16,2429306.7760716653,9462.312542037682,2419844.463529628,22
2022-08-17,2423937.704450399,9462.312542037682,2414475.3919083616,22
2022-08-18,2428543.3554086,9462.312542037682,2419081.0428665625,22
2022-08-19,2382951.813169912,9462.312542037682,2373489.5006278744,22
2022-08-22,2322531.571215784,9462.312542037682,2313069.2586737466,22
2022-08-23,2316275.97451651,9462.312542037682,2306813.6619744725,22
2022-08-24,2320610.873885765,9462.312542037682,2311148.5613437276,22
2022-08-25,2356394.915394988,9462.312542037682,2346932.6028529503,22
2022-08-26,2254936.7965457817,9462.312542037682,2245474.484003744,22
2022-08-29,2225418.1511797532,9462.312542037682,2215955.8386377157,22
2022-08-30,2196135.088185102,9462.312542037682,2186672.7756430646,22
2022-08-31,2169415.832590497,9462.312542037682,2159953.5200484595,22
2022-09-01,2159688.8283790685,9462.312542037682,2150226.515837031,22
2022-09-02,2131486.999632442,9462.312542037682,2122024.6870904043,22
2022-09-06,2116943.2355018235,9462.312542037682,2107480.922959786,22
2022-09-07,2144055.103531897,9462.312542037682,2134592.7909898595,22
2022-09-08,2145458.1593770436,9462.312542037682,2135995.846835006,22
2022-09-09,2182945.041346293,9462.312542037682,2173482.7288042554,22
2022-09-12,2236388.231789196,9462.312542037682,2226925.9192471583,22
2022-09-13,2108341.0090058153,9462.312542037682,2098878.6964637777,22
2022-09-14,2119858.5496305004,9462.312542037682,2110396.237088463,22
2022-09-15,2076287.203022343,9462.312542037682,2066824.8904803055,22
2022-09-16,2062701.3771220644,9462.312542037682,2053239.0645800268,22
2022-09-19,2096810.0654009983,9462.312542037682,2087347.7528589608,22
2022-09-20,2103331.8832107787,9462.312542037682,2093869.5706687411,22
2022-09-21,2066424.6459877654,9462.312542037682,2056962.3334457278,22
2022-09-22,2046017.31719438,9462.312542037682,2036555.0046523425,22
2022-09-23,2020114.635155733,9462.312542037682,2010652.3226136954,22
2022-09-26,2009514.0451402746,9462.312542037682,2000051.732598237,22
2022-09-27,2018837.5758376531,9462.312542037682,2009375.2632956156,22
2022-09-28,2023408.8727375038,9462.312542037682,2013946.5601954663,22
