date,portfolio_value,cash,positions,drawdown,leverage,in_protection,risk_on,universe_size
2018-10-29,278180.929302311,141125.60452769243,2,-0.10295098601554226,1.0,False,False,40
2018-10-30,283825.38882459374,141139.04506145697,2,-0.08474931826772777,1.0,False,False,40
2018-10-31,287282.44799508626,109641.82426116448,2,-0.073601352345139,1.0,False,False,40
2018-11-01,297595.36205742374,109652.26633966554,2,-0.04034533650635147,1.0,False,False,40
2018-11-02,298406.87823366455,109662.70941265028,2,-0.037728443293883474,1.0,False,False,40
2018-11-05,297266.4002186746,132936.82802259942,2,-0.04140613853123694,1.0,False,False,40
2018-11-06,295684.1021358768,132949.4886728873,2,-0.04650856930736245,1.0,False,False,40
2018-11-07,298972.0310611567,124141.97844409177,2,-0.03590599706105267,1.0,False,False,40
2018-11-08,299297.475129951,50103.2052791717,5,-0.03485653877593146,0.6961436543688179,False,True,40
2018-11-09,296832.2675089149,50107.97701300781,5,-0.04280608467493939,0.7011626472509828,False,True,40
2018-11-12,289791.96379548043,62843.89946366975,5,-0.06550892602401048,0.6707640812007848,False,True,40
2018-11-13,287964.5931756982,62849.884596952004,5,-0.07140164130385053,0.7217816749340781,False,True,40
2018-11-14,288291.72902901884,204326.31316566307,2,-0.0703467275274236,1.0,False,False,40
2018-11-15,288691.3248797285,204345.772814536,2,-0.06905815226537958,1.0,False,False,40
2018-11-16,288146.40871926857,137737.6034218175,2,-0.07081534139286845,1.0,False,False,40
2018-11-19,286480.8496926054,117193.91084317147,2,-0.07618626342677048,1.0,False,False,40
2018-11-20,283280.6544956729,117205.07216801368,2,-0.08650592104372498,1.0,False,False,40
2018-11-21,282826.1146952093,117216.2345558392,2,-0.08797167385735315,1.0,False,False,40
2018-11-23,282468.9139864579,117227.39800674928,2,-0.0891235376619052,1.0,False,False,40
2018-11-26,282515.3007555474,123720.4374431237,2,-0.0889739544191645,1.0,False,False,40
2018-11-27,288073.0821488314,120227.5012477029,2,-0.07105179731338931,1.0,False,False,40
2018-11-28,290103.6178463837,120238.95148591696,2,-0.06450393635858583,1.0,False,False,40
2018-11-29,290562.981351274,120250.4028146299,2,-0.06302262856313136,1.0,False,False,40
2018-11-30,289838.6727819444,120261.85523394558,2,-0.06535830372809397,1.0,False,False,40
2018-12-03,300844.1132850674,130552.40930957985,2,-0.02986910043672703,1.0,False,False,40
2018-12-04,298211.8732696045,126343.76444025664,2,-0.038357275080342944,1.0,False,False,40
2018-12-06,298029.55620466615,126355.79717972713,2,-0.03894519224542571,1.0,False,False,40
2018-12-07,296067.7314544455,126367.83106517282,2,-0.04527148126246764,1.0,False,False,40
2018-12-10,296988.64006464765,126379.86609670284,2,-0.04230183067274706,1.0,False,False,40
2018-12-11,298416.51947336487,127720.93120490799,2,-0.03769735322387599,1.0,False,False,40
2018-12-12,297686.6612787381,127247.20710137936,2,-0.040050924245011284,1.0,False,False,40
2018-12-13,296011.19700091786,127259.32588300806,2,-0.045453787705689044,1.0,False,False,40
2018-12-14,294182.69224392984,127271.44581880645,2,-0.05135016023358244,1.0,False,False,40
2018-12-17,288600.477387055,127283.56690888443,2,-0.06935110783904205,1.0,False,False,40
2018-12-18,291994.36581820936,125202.7541882589,2,-0.05840684836598625,1.0,False,False,40
2018-12-19,289115.98359780695,123919.26917545206,2,-0.067688756867616,1.0,False,False,40
2018-12-20,286996.088221859,123931.07101061163,2,-0.07452477564688213,1.0,False,False,40
2018-12-21,285905.6997937256,123942.8739697555,2,-0.07804094717873486,1.0,False,False,40
2018-12-24,281467.5191800841,123954.67805299071,2,-0.09235273179077576,1.0,False,False,40
2018-12-26,287236.6062439843,122865.78452141644,2,-0.07374917807039078,1.0,False,False,40
2018-12-27,288733.32008408697,123009.29292266525,2,-0.06892273048518663,1.0,False,False,40
2018-12-28,289821.90653678356,123021.00809341979,2,-0.0654123697768611,1.0,False,False,40
2018-12-31,291371.8446467577,123032.72437990487,2,-0.060414290085430256,1.0,False,False,40
2019-01-02,291022.6512953896,123095.39036032882,2,-0.06154033259424039,1.0,False,False,40
2019-01-03,282028.6073698241,120809.31703638262,2,-0.09054339278027307,1.0,False,False,40
2019-01-04,284368.4627680454,120819.38447946898,2,-0.08299806973061269,1.0,False,False,40
2019-01-07,285676.90813156567,120829.45276150893,2,-0.07877873080561107,1.0,False,False,40
2019-01-08,285337.3319018937,120839.52188257239,2,-0.07987376101765246,1.0,False,False,40
2019-01-09,287493.6116967314,121670.0437841532,2,-0.07292041353734517,1.0,False,False,40
2019-01-10,287193.36491041223,124401.308194453,2,-0.07388861823885053,1.0,False,False,40
2019-01-11,287623.3542963666,124411.67497013586,2,-0.07250203305610066,1.0,False,False,40
2019-01-14,285434.0845977216,124422.04260971671,2,-0.07956176295721604,1.0,False,False,40
2019-01-15,287432.6227498052,124432.41111326752,2,-0.07311708436895577,1.0,False,False,40
2019-01-16,286982.09613629343,122401.08991802453,2,-0.07456989587346154,1.0,False,False,40
2019-01-17,286832.85566963325,123385.47541857019,2,-0.0750511510543967,1.0,False,False,40
2019-01-18,276855.34000722185,117096.78160866727,2,-0.10722560891327437,1.0,False,False,40
2019-01-22,274994.30331182247,117106.53967380132,2,-0.11322688706265698,1.0,False,False,40
2019-01-23,276062.97934006236,117116.29855210747,2,-0.10978073142644652,1.0,False,False,40
2019-01-24,276590.3121927109,117126.05824365348,2,-0.10808024312663254,1.0,False,False,40
2019-01-25,277385.77007100213,120636.95023342596,2,-0.10551513304817753,1.0,False,False,40
2019-01-28,277355.62718992354,117711.34802596619,2,-0.10561233468532072,1.0,False,False,40
2019-01-29,276940.07273385196,117721.15730496835,2,-0.10695237160305907,1.0,False,False,40
2019-01-30,278781.8310581085,117730.96740141042,2,-0.10101326034580779,1.0,False,False,40
2019-01-31,279262.6875338821,117740.77831536054,2,-0.09946264424662869,1.0,False,False,40
2019-02-01,284211.6781294627,121146.97297081303,2,-0.0835036525748475,1.0,False,False,40
2019-02-04,285795.3922761416,122143.59544094035,2,-0.07839665542276143,1.0,False,False,40
2019-02-05,284556.95027426974,122153.77407389376,2,-0.08239025476633396,1.0,False,False,40
2019-02-06,286839.9189123486,26382.799878604183,5,-0.0750283742417329,1.3203154830849435,False,True,40
2019-02-07,284074.0613429501,26372.284536099465,5,-0.08394742491739614,1.2314632720706569,False,True,40
2019-02-08,285546.6586319261,65473.28935913511,5,-0.07919874588542503,1.2317090444698795,False,True,40
2019-02-11,285833.4653030604,219656.64882033702,2,-0.07827388147365365,1.0,False,False,40
2019-02-12,287233.87184854626,219674.95354107206,2,-0.07375799566524782,1.0,False,False,40
2019-02-13,287377.625568645,103388.79816527358,2,-0.07329443357565882,1.0,False,False,40
2019-02-14,286915.5912985028,24639.985883464196,5,-0.07478435377794442,1.2447370519312628,False,True,40
2019-02-15,287722.77847928344,24629.66049505565,5,-0.07218142026112787,1.2205271463996183,False,True,40
2019-02-19,288592.23241909436,24616.29091497219,5,-0.06937769535673412,1.2893654271672597,False,True,40
2019-02-20,287372.31713226956,24595.83689065598,5,-0.07331155167080772,1.4900752312082564,False,True,40
2019-02-21,285739.2692367569,74635.18655610531,5,-0.07857763518031757,1.453087255394508,False,True,40
2019-02-22,287552.66163537785,36388.53148482615,5,-0.07272999541856369,1.4468792334228318,False,True,40
2019-02-25,288242.00223628356,36369.44584154898,5,-0.07050708133206315,1.4754851240069928,False,True,40
2019-02-26,287394.2926025986,36347.51592109845,5,-0.07324068745290478,1.5741762201298308,False,True,40
2019-02-27,290028.3794453493,36325.13705080136,5,-0.06474655735216359,1.5820501918339158,False,True,40
2019-02-28,291680.0867451,61938.67645474457,5,-0.059420302930811374,1.8083745186675293,False,True,40
2019-03-01,287570.23039791064,38511.40067206527,5,-0.07267334149499499,1.8593802061431932,False,True,40
2019-03-04,289012.45711919863,38483.843418458695,5,-0.06802259832033451,1.8085459354185156,False,True,40
2019-03-05,288857.26127730694,38455.47068758898,5,-0.06852305777775525,1.8488817329201588,False,True,40
2019-03-06,285411.14524990396,38428.93919360876,5,-0.07963573538729186,1.7779317859487465,False,True,40
2019-03-07,282931.55684764695,51852.31679214947,5,-0.08763165493832152,1.662949552132452,False,True,40
2019-03-08,282202.50767730916,40150.606968052365,5,-0.08998261710182405,1.8109986700914327,False,True,40
2019-03-11,286494.0915977114,40129.424216406995,5,-0.07614356230434487,1.5614254084421688,False,True,40
2019-03-12,286959.4116888489,40418.510835293186,5,-0.07464304632724685,1.557029252686796,False,True,40
2019-03-13,288045.2106607539,40393.96612354956,5,-0.07114167439792173,1.686242894945796,False,True,40
2019-03-14,285069.1911330064,49267.955486386774,5,-0.080738433563476,1.6871384495453905,False,True,40
2019-03-15,292328.58229368494,64709.001205603185,5,-0.05732910173348106,1.6859752936852408,False,True,40
2019-03-18,290350.75049159746,64683.16893376141,5,-0.06370700863148258,1.8236052199143802,False,True,40
2019-03-19,291719.32605738135,54786.12885256726,5,-0.05929376806560796,1.8231140248993931,False,True,40
2019-03-20,291128.91728056816,54759.92303976046,5,-0.06119765706481564,1.7982006675904867,False,True,40
2019-03-21,295582.4916896047,65051.20510364873,5,-0.046836232137691926,1.674572065568246,False,True,40
2019-03-22,290816.55898815964,63334.390960225974,5,-0.0622049176952179,1.313845577522626,False,True,40
2019-03-25,289276.47102600674,63323.20433180319,5,-0.06717123365139627,1.3141084263980545,False,True,40
2019-03-26,291574.4091954293,59232.14602806457,5,-0.059761080934429875,1.2824339677634007,False,True,40
2019-03-27,288649.5246683408,59222.755908349,5,-0.06919294525246072,1.263320554685547,False,True,40
2019-03-28,289229.6189842543,49750.924207754826,5,-0.06732231725717248,1.260003971028259,False,True,40
2019-03-29,292467.5530956638,59575.886000263505,5,-0.05688096310226573,1.2595922780405282,False,True,40
2019-04-01,297644.87911444943,59568.72616160519,5,-0.040185659035679014,1.2063770731156584,False,True,40
2019-04-02,297729.70971469913,61540.96662112653,5,-0.03991210611276458,1.2099708558242528,False,True,40
2019-04-03,303038.95474173315,61532.01632854758,5,-0.022791403308127036,1.2424043151473163,False,True,40
2019-04-04,301162.7684298857,54412.64314566011,5,-0.02884153436964524,1.3096926739801695,False,True,40
2019-04-05,301880.8961610456,58685.652168087574,5,-0.02652579053067122,1.3203594813671053,False,True,40
2019-04-08,297922.5968926935,58669.21204089822,5,-0.03929010354319934,1.4299720702408403,False,True,40
2019-04-09,293751.8220777465,55547.26484819671,5,-0.05273958566507936,1.3928015024609712,False,True,40
2019-04-10,295043.08024532214,55531.43379910523,5,-0.04857567022728058,1.4108908300538492,False,True,40
2019-04-11,295656.91629919386,55065.12020915839,5,-0.0465962353743783,1.412049001946117,False,True,40
2019-04-12,297066.5232140109,58562.0457911761,5,-0.042050681169014,1.3991214392762055,False,True,40
2019-04-15,295903.5879758589,58546.82122779627,5,-0.045800794130849413,1.3992649073973813,False,True,40
2019-04-16,298625.12697500095,56928.56019010921,5,-0.03702465738479837,1.3998673411197573,False,True,40
2019-04-17,297952.9206816337,56912.90248466909,5,-0.0391923185331438,1.4036327713191743,False,True,40
2019-04-18,299072.90888814087,55678.658396284736,5,-0.03558069670543163,1.4947890416894525,False,True,40
2019-04-22,299864.3797398093,57787.08240070896,5,-0.03302844357698283,2.0,False,True,40
2019-04-23,300588.78404634894,57756.110629824296,5,-0.03069245968859315,2.0,False,True,40
2019-04-24,300728.7538740949,57323.21884430496,5,-0.03024109950268099,2.0,False,True,40
2019-04-25,298946.02035277133,57292.40400152757,5,-0.0359898736961932,2.0,False,True,40
2019-04-26,301836.89359195123,56829.87954180962,5,-0.026667685452504558,2.0,False,True,40
2019-04-29,303417.9786453225,58009.93180551105,5,-0.02156916632788506,2.0,False,True,40
2019-04-30,305489.35102101834,57978.395155963066,5,-0.014889619488089634,2.0,False,True,40
2019-05-01,303243.4390900791,59209.460141559925,5,-0.022132003386216324,2.0,False,True,40
2019-05-02,306989.8592711274,59177.84480588608,5,-0.010050936082969983,2.0,False,True,40
2019-05-03,309721.96418742713,57234.58751756359,5,-0.0012407274629342125,2.0,False,True,40
2019-05-06,305694.89954949636,58049.821550259,5,-0.014226787908442496,2.0,False,True,40
2019-05-07,298123.7156694236,58027.88885108867,5,-0.03864155656763214,1.605419645633803,False,True,40
2019-05-08,297649.24235673493,56654.723607464446,5,-0.0401715889044166,1.6355649414540787,False,True,40
2019-05-09,294834.00851229555,56632.03337108109,5,-0.0492498630716064,1.640560114555098,False,True,40
2019-05-10,297751.12381337467,57057.79307356525,5,-0.03984305214795673,1.6070163907013622,False,True,40
2019-05-13,289257.81559880293,68211.81736592329,5,-0.06723139173851102,1.193168501694949,False,True,40
2019-05-14,295272.5880429788,68208.72309806975,5,-0.047835577280916544,1.1426710138009584,False,True,40
2019-05-15,298085.57537894597,61188.98606026627,5,-0.03876454742128924,1.1237586752525595,False,True,40
2019-05-16,296894.85634325224,61188.43806532883,5,-0.042604254692310696,1.0868139135911796,False,True,40
2019-05-17,293788.58782129904,59511.72210109867,5,-0.05262102730780835,1.0756911612052253,False,True,40
2019-05-20,286197.05710993,51898.32932676718,5,-0.07710140831863461,1.0648920179757788,False,True,40
2019-05-21,289712.07804340683,51898.46073536601,5,-0.06576653331329795,1.0647223955628367,False,True,40
2019-05-22,280773.9933737826,55320.29545827747,5,-0.09458914189363889,1.0637764730735741,False,True,40
2019-05-23,275103.9600274433,55323.32755970028,5,-0.11287327745731433,1.0246826335645345,False,True,40
2019-05-24,272988.4177643528,57230.35309009473,5,-0.11969525876964726,1.032661954092235,False,True,40
2019-05-28,276256.659678635,53255.25455472756,5,-0.10915617115489763,1.0202505147602088,False,True,40
2019-05-29,273989.9278304963,55770.474418678925,5,-0.11646569296302371,1.0176710979621004,False,True,40
2019-05-30,275255.6844743168,60374.904074903825,5,-0.11238401219457134,1.017296553162734,False,True,40
2019-05-31,271191.7822971909,60379.935316910065,5,-0.12548886251649366,0.9817556650758126,False,True,40
2019-06-03,265743.8587109718,58137.89541557451,5,-0.14305676155809036,1.0312974202896186,False,True,40
2019-06-04,272823.18324629875,56285.19682134479,5,-0.1202280899089649,0.8800532976383106,False,True,40
2019-06-05,275000.9336858078,57211.84495095515,5,-0.11320550612018616,0.9074237707175945,False,True,40
2019-06-06,279282.5502604701,68212.05778517199,5,-0.0993985929856545,0.8965760706577137,False,True,40
2019-06-07,284544.6144716597,68217.74212332076,5,-0.0824300339833917,0.8773430962092105,False,True,40
2019-06-10,287651.1912261178,66261.59257067562,5,-0.07241226741167545,0.878137075227428,False,True,40
2019-06-11,286540.10266275523,63410.46438041231,5,-0.07599519059305077,1.05392965486517,False,True,40
2019-06-12,285381.729435204,62836.752475929105,5,-0.07973059245617263,1.0727672984593797,False,True,40
2019-06-13,286865.93557890813,56173.33142379236,5,-0.07494447839329031,1.078001735151333,False,True,40
2019-06-14,285462.2494599465,56171.50070091253,5,-0.07947093983015531,1.1059506093926579,False,True,40
2019-06-17,284285.9738580573,61025.849422086336,5,-0.08326407141360045,1.1256696960453259,False,True,40
2019-06-18,288906.507974366,61804.991213560876,5,-0.0683642521358673,1.1135817595993767,False,True,40
2019-06-19,289202.9968577351,63231.01592416182,5,-0.06740816553010812,1.1380408196154173,False,True,40
2019-06-20,292291.5470601425,66596.45911583405,5,-0.05744852911412593,1.1191875660741357,False,True,40
2019-06-21,289884.05688822886,66590.12865733793,5,-0.0652119537683927,1.2078928745216333,False,True,40
2019-06-24,290780.14365524607,64740.43320299774,5,-0.06232234608459731,1.2016865569266904,False,True,40
2019-06-25,288588.82171895617,63757.87576770962,5,-0.06938869382885669,1.1956607365331384,False,True,40
2019-06-26,292248.1326462866,63459.5556268106,5,-0.05758852741393678,1.2325913890789284,False,True,40
2019-06-27,294031.6331269521,60029.351695681515,5,-0.05183728000947108,1.231962747793455,False,True,40
2019-06-28,295067.6958617391,60013.93587180566,5,-0.04849629234005143,1.4096615829093526,False,True,40
2019-07-01,298473.0586672087,62311.66860371569,5,-0.037515031494574504,1.4176599602084747,False,True,40
2019-07-02,299300.1102302806,63312.77427460855,5,-0.03484804137764347,1.818150001944445,False,True,40
2019-07-03,299912.4188001349,63684.06398313193,5,-0.032873532196803404,1.8308868721001905,False,True,40
2019-07-05,299897.86066265457,61797.7957878245,5,-0.032920477768899045,1.8278586479119427,False,True,40
2019-07-08,299228.10119064536,61770.624827429456,5,-0.0350802486614597,1.8302291613241122,False,True,40
2019-07-09,300952.7878066747,62585.20655147321,5,-0.029518658108787427,1.8445958590776035,False,True,40
2019-07-10,301149.1622044837,63224.47399385792,5,-0.02888541031438202,1.8356777914536828,False,True,40
2019-07-11,300250.8277486758,63910.52779615021,5,-0.03178226611190872,1.8620554025108522,False,True,40
2019-07-12,303143.2138067446,62954.87210781053,5,-0.022455199486743467,1.8591574013070942,False,True,40
2019-07-15,304811.95896554185,62926.28422429373,5,-0.017074003144331322,1.8732242655295648,False,True,40
2019-07-16,303293.6596212416,63737.1572107835,5,-0.02197005742509635,1.8256778921550219,False,True,40
2019-07-17,302148.0207065862,63217.9871090394,5,-0.025664394996515696,1.8407799613944311,False,True,40
2019-07-18,300027.87437313364,63704.74423768598,5,-0.03250122303751891,1.831748952660916,False,True,40
2019-07-19,299295.59423515596,62898.01484372241,5,-0.03486260409042138,1.897936440998753,False,True,40
2019-07-22,301476.30306871433,62869.270965847514,5,-0.0278304803792922,1.8990680553612813,False,True,40
2019-07-23,302228.3596902099,63245.82557148011,5,-0.025405326173124677,1.8323430821071802,False,True,40
2019-07-24,305075.51461356663,63002.44871672028,5,-0.016224116220797,2.0,False,True,40
2019-07-25,304350.06021380465,63266.26554165276,5,-0.018563486340917455,2.0,False,True,40
2019-07-26,305607.225079624,64024.432770120125,5,-0.014509511447212317,1.9515681428974545,False,True,40
2019-07-29,304612.8539001427,63994.37095739404,5,-0.017716056512416485,1.9531839133754019,False,True,40
2019-07-30,304582.55085680063,64024.78216941151,5,-0.01781377462421846,2.0,False,True,40
2019-07-31,296332.25218732446,52064.4819168331,5,-0.04441848223337306,1.803170430863868,False,True,40
2019-08-01,291872.40526712494,55355.14687420092,5,-0.058800134104047726,1.7962562509818107,False,True,40
2019-08-02,291054.5182337548,72893.98585926989,5,-0.06143757139594072,1.7239985432517746,False,True,40
2019-08-05,281852.1644342492,60027.25319618432,5,-0.09111236766212036,1.114026462247076,False,True,40
2019-08-06,285142.34988611867,60030.50588143357,5,-0.08050251880286222,1.0264499222807002,False,True,40
2019-08-07,284614.093228585,56034.86585808797,5,-0.08220598609287295,1.0382708863408185,False,True,40
2019-08-08,299309.2224729418,55431.9294916441,5,-0.03481865716243179,0.9211087706997937,False,True,40
2019-08-09,298874.94538512104,62818.3269974733,5,-0.03621906888153382,0.9212325315654905,False,True,40
2019-08-12,291856.168142517,63905.971653372326,5,-0.05885249389972473,0.8982910826545669,False,True,40
2019-08-13,295773.9299620279,63911.297151010105,5,-0.04621890184856392,0.841624676233876,False,True,40
2019-08-14,291424.6979575341,60026.70105533434,5,-0.06024385420962561,0.7345406802092534,False,True,40
2019-08-15,296586.42602562974,57644.01116304815,5,-0.04359884879694644,0.7358476382630094,False,True,40
2019-08-16,300618.7046671553,60956.47197052129,5,-0.030595974773327938,0.7069220788917279,False,True,40
2019-08-19,302851.7783557127,70839.69055889374,5,-0.023394990307932968,0.6908197595289027,False,True,40
2019-08-20,301677.87130343233,70845.59386644031,5,-0.027180484038213524,0.6936229927169033,False,True,40
2019-08-21,305002.69750502415,66982.43504539243,5,-0.01645892928143009,0.6883274429791305,False,True,40
2019-08-22,303545.7181068834,63978.24448908294,5,-0.02115724535858098,0.6893879888690718,False,True,40
2019-08-23,296524.0166379357,62851.36975687172,5,-0.04380010011864817,0.6468555011916006,False,True,40
2019-08-26,299391.37986515055,68750.4671796647,5,-0.03455372452360123,0.6327116738000357,False,True,40
2019-08-27,297471.5443183984,68756.19638526301,5,-0.040744611111497964,0.6324973447031937,False,True,40
2019-08-28,299841.6184036899,66694.5722562002,5,-0.033101841973393824,0.6329030759101416,False,True,40
2019-08-29,302465.65555027034,66359.299026513,5,-0.02464011909072805,0.6239653124339165,False,True,40
2019-08-30,301889.9486460383,65339.41830185093,5,-0.026496599015792065,0.6279488501139983,False,True,40
2019-09-03,300454.90882952267,78616.1948606101,5,-0.031124166605210907,0.7064920345911797,False,True,40
2019-09-04,302212.8258325297,78622.74621018182,5,-0.025455418146540548,0.7129475803579046,False,True,40
2019-09-05,304161.2271987979,74864.89565488973,5,-0.01917241546608914,0.6995550322585397,False,True,40
2019-09-06,303743.830985077,71602.39285233871,5,-0.020518391492908284,0.7360688752511054,False,True,40
2019-09-09,300659.1198768956,68913.82725699987,5,-0.030465647995937137,0.7433371199992511,False,True,40
2019-09-10,297655.9889445056,62558.35853133829,5,-0.040149833207782065,0.7666335982968077,False,True,40
2019-09-11,297895.74712629366,62563.57172788256,5,-0.039376685885616144,0.7894768417149034,False,True,40
2019-09-12,300487.5536575639,67901.26333045514,5,-0.031018896948949607,0.9946744075831029,False,True,40
2019-09-13,300864.65201749874,69146.26531742571,5,-0.029802869262209587,0.9909592652322334,False,True,40
2019-09-16,299593.96121229423,68379.62986741983,5,-0.033900461202630024,1.0279867247027743,False,True,40
2019-09-17,300281.52502560377,58244.5682058225,5,-0.03168327671652015,1.0636752043197097,False,True,40
2019-09-18,299424.9129261279,58243.19539610103,5,-0.03444559058587568,1.095688059109601,False,True,40
2019-09-19,297741.2506874346,62157.403475042716,5,-0.03987488998066391,1.1108765781857024,False,True,40
2019-09-20,294527.2294504925,64410.55574040065,5,-0.05023913237770773,1.0972276324182724,False,True,40
2019-09-23,296238.8560898354,66751.49648670394,5,-0.0447196562835593,1.6126626515171107,False,True,40
2019-09-24,293565.09337487636,59877.547661474266,5,-0.053341729022686094,1.591447723005606,False,True,40
2019-09-25,296871.79826204106,59855.710403077814,5,-0.04267861000152162,1.611615713594738,False,True,40
2019-09-26,295999.21517338406,60268.6596698058,5,-0.04549242546062749,1.6257354289496335,False,True,40
2019-09-27,286035.8738816671,58628.75729377821,5,-0.07762117527874482,1.7554299270759064,False,True,40
2019-09-30,286585.2138524551,61010.15471376101,5,-0.07584972070645067,1.735585373386361,False,True,40
2019-10-01,286383.81870498095,60943.48628248349,5,-0.07649915889373415,1.578924767022632,False,True,40
2019-10-02,283604.1251222525,60929.13828312588,5,-0.0854628265104156,1.403848033060215,False,True,40
2019-10-03,284695.964740526,59574.20688689429,5,-0.08194197533108474,1.4996502377303278,False,True,40
2019-10-04,288753.1913208007,69789.89165038717,5,-0.06885865178164143,1.3331989270305764,False,True,40
2019-10-07,288380.64897564787,66120.28453756706,5,-0.07005998770436248,1.323776863929014,False,True,40
2019-10-08,286427.0749788084,64182.36912537885,5,-0.07635967054748813,1.1997036520827977,False,True,40
2019-10-09,289216.58629114326,64177.36092675118,5,-0.06736434373445167,1.1770075458645983,False,True,40
2019-10-10,290989.2084944454,63897.46825944703,5,-0.061648175470770665,1.1575578732536138,False,True,40
2019-10-11,295761.8173642778,72066.4781993741,5,-0.04625796129773523,1.1043161041837772,False,True,40
2019-10-14,294918.6526842903,70896.84826804328,5,-0.04897691132319623,1.1068500242272281,False,True,40
2019-10-15,298223.26673162275,69085.64010678709,5,-0.03832053462550676,1.070589946789051,False,True,40
2019-10-16,295230.0528274386,69086.79881363614,5,-0.047972740433170215,1.069991004487784,False,True,40
2019-10-17,296206.8752170134,68066.52233572194,5,-0.044822784885880394,1.0666345582006747,False,True,40
2019-10-18,294566.6448662901,56269.69123739909,5,-0.05011202963214672,1.0677613256294385,False,True,40
2019-10-21,298727.3093506214,62661.94230457478,5,-0.03669515025601415,1.0524364620357167,False,True,40
2019-10-22,297653.0701783529,64889.04468395619,5,-0.04015924534220082,1.0718683500416315,False,True,40
2019-10-23,295621.3661899747,64889.20600584172,5,-0.04671087368010998,1.080528567857409,False,True,40
2019-10-24,310500.9279402007,65730.82026863321,5,0.0,1.0825580488826057,False,True,40
2019-10-25,318580.18833214976,62887.67851524479,5,0.0,1.0932373440834322,False,True,40
2019-10-28,321255.2099460352,69236.37851059836,5,0.0,1.090143524590405,False,True,40
2019-10-29,315555.5261745065,69510.00445785408,5,-0.017741918559036264,1.1634464587630735,False,True,40
2019-10-30,315315.2036439226,69494.12647820407,5,-0.01848999212529629,1.405731986641983,False,True,40
2019-10-31,314334.35735139996,68240.9559656028,5,-0.02154316064102988,1.411002463054572,False,True,40
2019-11-01,317944.98426362505,65188.84961027839,5,-0.010304037350759777,1.4817743862499468,False,True,40
2019-11-04,322859.0722131737,67664.65986542829,5,0.0,1.5206743051802039,False,True,40
2019-11-05,321688.8503556644,68489.91603458018,5,-0.0036245593146494648,2.0,False,True,40
2019-11-06,321343.4237500623,68457.36517015823,5,-0.004694458336641363,2.0,False,True,40
2019-11-07,324101.14077983086,69888.56763617553,5,0.0,2.0,False,True,40
2019-11-08,323172.3610159046,66211.86389071816,5,-0.002865709641414768,2.0,False,True,40
2019-11-11,323870.82396625023,67301.19855376802,5,-0.0007106325297913498,2.0,False,True,40
2019-11-12,325592.28117844614,67979.42391022058,5,0.0,2.0,False,True,40
2019-11-13,324805.8605784011,67946.41827557817,5,-0.0024153539426631995,2.0,False,True,40
2019-11-14,325827.1222596098,70020.61714377708,5,0.0,2.0,False,True,40
2019-11-15,331020.59672190563,67922.93964211113,5,0.0,2.0,False,True,40
2019-11-18,332923.6130984057,68279.04150194209,5,0.0,2.0,False,True,40
2019-11-19,329790.0867989936,70108.9888914149,5,-0.009412147940632618,2.0,False,True,40
2019-11-20,326241.0570480197,70075.98984956028,5,-0.020072340283086968,2.0,False,True,40
2019-11-21,325726.6411039814,69167.34765768421,5,-0.02161748734925874,2.0,False,True,40
2019-11-22,323289.00259450066,67777.60408859214,5,-0.028939402688319505,2.0,False,True,40
2019-11-25,328115.80039795686,67832.22516398484,5,-0.014441188642956826,2.0,False,True,40
2019-11-26,325039.1949016198,68912.70673910753,5,-0.023682364021609437,2.0,False,True,40
2019-11-27,327163.8452391962,68879.49814218185,5,-0.017300568756914905,2.0,False,True,40
2019-11-29,325368.4881403161,68070.39537272695,5,-0.022693268548231404,2.0,False,True,40
2019-12-02,322779.9093456284,66299.29758701197,5,-0.030468562017495066,2.0,False,True,40
2019-12-03,321365.488601654,66268.79951086288,5,-0.034717046319377,2.0,False,True,40
2019-12-04,323349.6801349394,67619.84552466715,5,-0.028757146044298344,2.0,False,True,40
2019-12-05,323334.6394892958,67586.98508512246,5,-0.028802323511596697,2.0,False,True,40
2019-12-06,327713.9674151091,68324.41011704206,5,-0.01564817116699,2.0,False,True,40
2019-12-09,326884.8777125502,68617.41784319948,5,-0.01813850129059651,2.0,False,True,40
2019-12-10,328952.612826169,68415.66383429914,5,-0.01192766182993141,2.0,False,True,40
2019-12-11,330944.35189561726,68212.36742243293,5,-0.0059450910807080995,2.0,False,True,40
2019-12-12,340370.78472642694,68179.98557509575,5,0.0,1.8856478354719621,False,True,40
2019-12-13,337563.94749774254,71367.5277591229,5,-0.00824641054590038,1.8848151644154214,False,True,40
2019-12-16,345161.2511002574,71819.15270281077,5,0.0,1.8932818874159028,False,True,40
2019-12-17,346037.3211424705,71527.57572584561,5,0.0,1.8917434597028018,False,True,40
2019-12-18,348613.0396892675,70816.13443092891,5,0.0,1.893607200333848,False,True,40
2019-12-19,352808.121049406,70781.47947776415,5,0.0,1.933344933548669,False,True,40
2019-12-20,356234.3123958728,76137.12088442102,5,0.0,1.9430753958515858,False,True,40
2019-12-23,359368.1336541034,75912.67355438576,5,0.0,1.9430056922473253,False,True,40
2019-12-24,360974.75113840937,74619.99473146752,5,0.0,2.0,False,True,40
2019-12-26,363549.6106200451,73522.83372620353,5,0.0,1.9886841321660376,False,True,40
2019-12-27,362609.62789946934,73485.78921885115,5,-0.002585569322911917,2.0,False,True,40
