date,portfolio_value,cash,positions_count,closed_count
2019-10-03,1431533.748260384,4.013269361765243e-89,952,23898
2019-10-04,1452866.0596128346,2.9347213334666843e-89,954,23901
2019-10-07,1449855.9628002099,5.1635339177162256e-89,952,23908
2019-10-08,1426258.8432411025,3.869928851946981e-89,952,23913
2019-10-09,1442960.2787240462,6.087044853789581e-89,950,23920
2019-10-10,1446974.9647283144,3.3577321399300024e-89,952,23923
2019-10-11,1459234.3153441548,5.6305076341961436e-89,951,23929
2019-10-14,1458753.6126141916,5.8339277176595876e-89,950,23935
2019-10-15,1471946.541262953,4.754654800878712e-89,951,23939
2019-10-16,1468336.3519180568,6.183106474675351e-89,950,23945
2019-10-17,1469883.6540267295,3.569187244128525e-89,952,23948
2019-10-18,1459465.9827380534,5.053663069710546e-89,952,23953
2019-10-21,1475720.2325765647,5.187887892686552e-89,951,23959
2019-10-22,1468406.8154671453,4.180207382839105e-89,952,23963
2019-10-23,1470751.0271765157,5.538187210527867e-89,951,23969
2019-10-24,1484857.8092257944,5.0402011457434224e-89,951,23974
2019-10-25,1488230.8446688186,6.211196354542909e-89,950,23980
2019-10-28,1493336.90140924,4.895627961708479e-89,951,23984
2019-10-29,1481360.0500804984,3.5263300394746294e-89,953,23987
2019-10-30,1495958.232730253,5.248515771348964e-89,952,23993
2019-10-31,1500971.0654450413,4.2780530006546865e-89,952,23998
2019-11-01,1511187.1046228916,4.8706744196188344e-89,952,24003
2019-11-04,1513832.7677687723,4.564313083834313e-89,952,24008
2019-11-05,1521669.5749752899,3.860995917306064e-89,953,24012
2019-11-06,1519310.8998819026,5.8775724223244735e-89,951,24019
2019-11-07,1520533.3825719494,4.0181763556377796e-89,952,24023
2019-11-08,1521385.0651148637,4.380609031279873e-89,953,24027
2019-11-11,1517579.0153763536,6.607212341291874e-89,950,24035
2019-11-12,1522038.195102577,3.6876810528654496e-89,952,24038
2019-11-13,1526320.442165892,4.6478960278915165e-89,953,24042
2019-11-14,1528117.8126947058,4.828725952878292e-89,952,24048
2019-11-15,1530865.4052841526,4.7949819711464e-89,952,24053
2019-11-18,1540237.297522142,4.8519966739437186e-89,952,24058
2019-11-19,1540517.2795572528,5.731136448710412e-89,951,24064
2019-11-20,1538004.809905416,4.360572993560893e-89,952,24068
2019-11-21,1532144.8783763526,5.991046909206411e-89,951,24074
2019-11-22,1534869.2366776862,1.9430346650233543e-89,954,24076
2019-11-25,1556267.5955656287,6.592470438677812e-89,952,24083
2019-11-26,1563090.0005657673,2.7008849527140025e-89,953,24087
2019-11-27,1573696.0526777531,6.250714014682913e-89,952,24093
2019-11-29,1569080.39438093,3.872957020618249e-89,954,24096
2019-12-02,1548884.33571816,1.649432513974381e-89,957,24098
2019-12-03,1540790.9067001273,2.885572192415071e-89,957,24103
2019-12-04,1544291.7769687858,2.7320060460244236e-89,956,24109
2019-12-05,1544731.112211887,2.280555547760714e-89,957,24113
2019-12-06,1559636.6511721062,2.9921079573241373e-89,956,24119
2019-12-09,1554916.6421839236,2.7316092330124397e-89,956,24124
2019-12-10,1552173.7359350356,2.8322326266673524e-89,956,24129
2019-12-11,1559674.2617065865,2.2398038965464355e-89,957,24133
2019-12-12,1569607.717017401,2.5922058987931262e-89,957,24138
2019-12-13,1586987.398318818,1.4188970050395152e-89,959,24141
2019-12-16,1603670.226104068,3.4292840251227204e-89,956,24149
2019-12-17,1610435.7856663633,1.3719632931021562e-89,958,24152
2019-12-18,1608777.0568311457,3.2051774204472855e-89,957,24158
2019-12-19,1618035.0458553967,1.5667010336632159e-89,958,24162
2019-12-20,1621451.666289842,3.1630267897204884e-89,957,24168
2019-12-23,1623710.4569652954,2.259008256713538e-89,957,24173
2019-12-24,1625525.982251033,3.213276050555007e-89,956,24179
2019-12-26,1653063.8239160532,1.9949505264078724e-89,958,24182
2019-12-27,1652424.8724362229,9.974752632039362e-91,963,24182
2019-12-30,1642046.863544328,1.9167258153403187e-89,962,24188
2019-12-31,1648774.3744365417,8.929996111609268e-90,961,24194
2020-01-02,1671512.2888903501,3.8784910345749237e-90,964,24196
2020-01-03,1658266.4223483247,9.205399522364611e-91,968,24197
2020-01-06,1670328.5351224402,3.5045904650227804e-90,966,24204
2020-01-07,1669119.2640084012,1.8584945565066188e-90,967,24208
2020-01-08,1675449.5059955255,2.0790722384647064e-90,969,24211
2020-01-09,1691804.7893243537,2.6668874603314006e-90,967,24218
2020-01-10,1687401.8350220865,2.852030554525504e-90,966,24224
2020-01-13,1709009.1852632216,2.2408693449941617e-90,967,24228
2020-01-14,1697231.0230039603,3.021901705628967e-90,966,24234
2020-01-15,1695997.6258891746,1.5998597624164968e-90,968,24237
2020-01-16,1710160.9483388197,3.0132485469586597e-90,967,24243
2020-01-17,1716692.0913255003,2.215513104787686e-90,967,24248
2020-01-21,1722799.972078933,1.8033311358415367e-90,968,24252
2020-01-22,1727232.213087957,1.1150236592712984e-90,970,24255
2020-01-23,1730696.9243366562,1.3707939249527787e-90,970,24260
2020-01-24,1723688.0749220839,1.003844489553721e-90,971,24264
2020-01-27,1697887.5658925453,1.1952077109073933e-90,971,24269
2020-01-28,1724133.1231184485,1.3081590993080399e-90,970,24275
2020-01-29,1727914.804032243,1.5384254837902576e-90,969,24281
2020-01-30,1743299.0512009668,6.32037299449334e-91,972,24283
2020-01-31,1743969.8609758301,1.4970223873287374e-90,971,24289
2020-02-03,1750676.1453970068,7.13648022230665e-91,972,24293
2020-02-04,1783371.057233436,1.4434015060393264e-90,971,24299
2020-02-05,1789156.828923256,1.3171811501440024e-90,970,24305
2020-02-06,1801365.4414269715,1.6325158659420252e-90,969,24311
2020-02-07,1800467.277169346,9.438715759968866e-91,971,24314
2020-02-10,1826635.7662250581,1.3404706936956028e-90,971,24319
2020-02-11,1829790.0144871855,8.656538131112156e-91,972,24323
2020-02-12,1844522.3172304311,1.2346789469333617e-90,972,24328
2020-02-13,1844570.9749619337,9.603902541241508e-91,972,24333
2020-02-14,1858537.607303484,1.3655243073773094e-90,971,24339
2020-02-18,1862353.9876806547,1.1152247946266842e-90,972,24343
2020-02-19,1877024.3842320992,4.8220854043818403e-91,975,24345
2020-02-20,1864305.869588683,8.472785223093373e-91,975,24350
2020-02-21,1832083.4533981413,8.002023872760487e-91,974,24356
2020-02-24,1761044.2257864105,9.261719034691436e-91,973,24362
2020-02-25,1719323.4260137726,7.116202047530232e-91,974,24366
2020-02-26,1728307.4850685908,5.07871132436212e-91,976,24369
2020-02-27,1644376.8244481687,7.17970995667422e-91,975,24375
2020-02-28,1652630.741203682,5.772613295956021e-91,975,24380
2020-03-02,1739250.1305188949,4.356272627699153e-91,977,24383
2020-03-03,1692139.367830032,9.644678492384831e-91,973,24392
2020-03-04,1771467.4643779655,3.177758885480784e-91,976,24394
2020-03-05,1717505.3778625648,9.132343661027808e-91,974,24401
2020-03-06,1683175.693504963,3.382306758471814e-91,976,24404
2020-03-09,1572104.3852872571,8.491016414496909e-91,974,24411
2020-03-10,1650353.7304244367,6.863266794262618e-91,974,24416
2020-03-11,1575605.6388461061,7.347899149975041e-91,974,24421
2020-03-12,1418554.3183504373,2.6902337199641153e-91,977,24423
2020-03-13,1566325.368803608,7.37245538324534e-91,976,24429
2020-03-16,1397919.2092792208,4.7952904842158884e-91,975,24435
2020-03-17,1502835.818583304,5.276912998764152e-91,976,24439
2020-03-18,1455339.7200835934,6.982328262247272e-91,974,24446
2020-03-19,1477011.762709348,6.193803160611846e-91,974,24451
2020-03-20,1414330.654216176,4.181932197490282e-91,976,24454
2020-03-23,1419590.86478712,7.780872714527399e-91,973,24462
2020-03-24,1512981.926844798,6.025164877472689e-91,974,24466
2020-03-25,1499924.3207209546,3.442979614582806e-91,977,24468
2020-03-26,1579977.2108168197,8.981505043090191e-91,973,24477
2020-03-27,1533359.864950213,2.94462950270098e-91,976,24479
2020-03-30,1594712.7350546983,8.266012757056056e-91,975,24485
2020-03-31,1580389.6477263474,5.325388744300813e-91,975,24490
2020-04-01,1502017.0929848996,7.729174127720877e-91,974,24496
2020-04-02,1531926.1410981424,8.27173579854096e-91,973,24502
2020-04-03,1504054.2825424518,5.134688568929496e-91,975,24505
2020-04-06,1605590.5936512344,5.189643636224913e-91,977,24508
2020-04-07,1584327.3658979745,6.500793644829809e-91,976,24514
2020-04-08,1620404.7599382608,5.675080357853578e-91,976,24519
2020-04-09,1637911.0897779774,9.661628398874737e-91,973,24527
2020-04-13,1662967.6234711835,9.616879166091649e-91,973,24532
2020-04-14,1740100.7925357826,4.3728949087418007e-91,976,24534
2020-04-15,1723861.4265747159,8.182301744879674e-91,975,24540
2020-04-16,1765124.9598657747,5.117012507406669e-91,976,24544
2020-04-17,1769010.1435430152,8.114445107099321e-91,975,24550
2020-04-20,1752018.6700018616,8.500924595864322e-91,974,24556
2020-04-21,1697713.406918231,5.067265782917266e-91,976,24559
2020-04-22,1744359.8381095368,6.964554012519399e-91,976,24564
2020-04-23,1741613.3795526258,5.987049252971549e-91,976,24569
2020-04-24,1763516.915351466,8.903327225199841e-91,974,24576
2020-04-27,1770622.8167551404,8.522230261970528e-91,974,24581
2020-04-28,1730061.8215069093,3.746729062059087e-91,977,24583
2020-04-29,1769100.5038343468,8.830856020267255e-91,975,24590
2020-04-30,1791623.6044034953,7.037536005937599e-91,975,24595
2020-05-01,1722835.3525430555,6.22799978662555e-91,976,24599
2020-05-04,1743718.228831697,7.816714107769306e-91,975,24605
2020-05-05,1756175.0049551309,2.789103851199905e-91,978,24607
2020-05-06,1764269.2591647916,8.252380951006701e-91,977,24613
2020-05-07,1781290.9057047216,8.841650020242203e-91,974,24621
2020-05-08,1804600.6133744447,5.4516038782825e-91,976,24624
2020-05-11,1820598.3253563591,7.459843087684377e-91,976,24629
2020-05-12,1791198.3549334493,6.227499348711597e-91,976,24634
2020-05-13,1781968.17996658,5.671550919498497e-91,977,24638
2020-05-14,1794445.4803389949,5.897691022845376e-91,977,24643
2020-05-15,1811571.222006609,4.618691686614413e-91,978,24647
2020-05-18,1844596.0669028452,6.165859316133199e-91,978,24652
2020-05-19,1843559.8689934786,5.972425400171882e-91,977,24658
2020-05-20,1880386.5268491767,7.260450061799996e-91,976,24664
2020-05-21,1855916.835502197,6.572460186303786e-91,976,24669
2020-05-22,1867579.067674944,6.969784841898775e-91,976,24674
2020-05-26,1853792.3657786045,4.3312487239872735e-91,978,24677
2020-05-27,1859233.5735430368,2.6745306161065126e-91,980,24680
2020-05-28,1870171.0765294826,2.8503498818995144e-91,981,24684
2020-05-29,1897242.5061913903,2.7135767699293226e-91,981,24689
2020-06-01,1910167.6477433385,3.943388453008845e-91,979,24696
2020-06-02,1916169.6395156328,2.9847059865254933e-91,980,24700
2020-06-03,1925758.1577642434,1.6961523964862642e-91,983,24702
2020-06-04,1907516.8131657538,3.218641191385448e-91,982,24708
2020-06-05,1940832.3771867214,2.7197298607878614e-91,981,24714
2020-06-08,1962580.1165044715,3.6254824015132894e-91,980,24720
2020-06-09,1987989.5699406597,1.2355709764475387e-91,983,24722
2020-06-10,2017541.7212870894,3.453989679487475e-91,983,24727
2020-06-11,1927684.3380940224,3.175826778103825e-91,980,24735
2020-06-12,1949463.7961821237,1.9850784154142275e-91,982,24738
2020-06-15,1962662.9119871673,2.83498758792238e-91,982,24743
2020-06-16,1991775.5785274215,2.822290798081267e-91,981,24749
2020-06-17,2001119.740128068,3.942311741440759e-91,979,24756
2020-06-18,2010331.7761393122,2.2028379128378874e-91,981,24759
2020-06-19,2012038.4395441192,2.780896624465567e-91,982,24763
2020-06-22,2051049.1397160299,2.3227059919443847e-91,982,24768
2020-06-23,2067314.7720791765,2.262317913711493e-91,983,24772
2020-06-24,2034856.4947549491,3.159181073968488e-91,981,24779
2020-06-25,2053382.8654923935,3.2060541228012327e-91,980,24785
2020-06-26,2003534.867917277,3.7972182632709645e-91,979,24791
2020-06-29,2012232.068221264,2.228741726940263e-91,981,24794
2020-06-30,2053586.6759310027,2.737597468071435e-91,982,24798
2020-07-01,2090062.163294244,3.4383780668845225e-91,980,24805
2020-07-02,2098357.900240196,3.292971799837711e-91,980,24810
2020-07-06,2162810.672660887,1.4343960736075876e-91,983,24812
2020-07-07,2145394.1243969672,6.15457917938949e-92,986,24814
2020-07-08,2193880.0399015197,9.564700147533374e-92,987,24818
2020-07-09,2223644.058078263,8.745273405853323e-92,986,24824
2020-07-10,2244674.6169498134,1.278090532869645e-91,984,24831
2020-07-13,2187494.0488302144,4.896144228851847e-92,987,24833
2020-07-14,2198204.5469756597,1.2881341749736995e-91,985,24840
2020-07-15,2178989.587800249,5.02770027878503e-92,987,24843
2020-07-16,2172899.7858979725,1.108612079591756e-91,987,24848
2020-07-17,2177095.446339094,1.063448334863189e-91,985,24855
2020-07-20,2263872.7710851533,6.853021356258686e-92,987,24858
2020-07-21,2236744.150949668,1.2485031831389982e-91,985,24865
2020-07-22,2237651.8907675236,1.2653173822003705e-91,984,24871
2020-07-23,2176208.946974317,7.736509500108637e-92,986,24874
2020-07-24,2179264.245970348,1.195486056622486e-91,985,24880
2020-07-27,2205064.6442544064,1.0583521212594816e-91,985,24885
2020-07-28,2181115.6053708848,5.0070841473519556e-92,988,24887
2020-07-29,2207112.817724012,1.2231551781593332e-91,986,24894
2020-07-30,2219937.26920569,5.7401969620630966e-92,987,24898
2020-07-31,2287961.8318758,1.0739643290782534e-91,987,24903
2020-08-03,2297878.1456161616,9.058079389259318e-92,986,24909
2020-08-04,2317906.097034275,8.361701302587643e-92,987,24913
2020-08-05,2339841.274218027,1.0597158028606911e-91,986,24919
2020-08-06,2374134.830051258,1.1625598324529521e-91,985,24925
2020-08-07,2342617.128905346,1.1235950753977545e-91,985,24930
2020-08-10,2335324.1256602914,1.1513125587548881e-91,985,24935
2020-08-11,2287506.2860962423,7.088985668020132e-92,987,24938
2020-08-12,2350304.043994427,1.1815288815430484e-91,986,24944
2020-08-13,2361180.1584499436,1.1673276913651906e-91,985,24950
2020-08-14,2353683.7728019943,1.3892380636376425e-91,984,24956
2020-08-17,2379436.090047891,5.559357992004284e-92,987,24958
2020-08-18,2422447.7664977475,1.304830743471517e-91,986,24964
2020-08-19,2405092.9127570787,3.819598475795989e-92,988,24967
2020-08-20,2438091.047707033,1.3263773284692594e-91,987,24973
2020-08-21,2465759.5227651075,6.198355786944454e-92,987,24978
2020-08-24,2484534.2528103925,1.2946845796640953e-91,986,24984
2020-08-25,2496696.9437432913,9.11711806322049e-92,986,24989
2020-08-26,2564881.833644498,1.4714010767363414e-91,984,24996
2020-08-27,2535054.323970811,5.388801063787056e-92,987,24998
2020-08-28,2554103.3123274543,1.179953161314053e-91,988,25002
2020-08-31,2580184.100665934,8.058207889593285e-92,987,25008
2020-09-01,2633259.220692864,9.368246122330012e-92,988,25012
2020-09-02,2660750.06675814,9.995111900545915e-92,987,25018
2020-09-03,2518635.3668843256,1.1356444447035564e-91,986,25024
2020-09-04,2476331.5166946785,1.4671214525662336e-91,984,25031
2020-09-08,2367245.4082587133,1.1530205183704732e-91,985,25035
2020-09-09,2451220.6441250946,7.30622029768024e-92,987,25038
2020-09-10,2396047.3334831814,9.096097545716716e-92,987,25043
2020-09-11,2372456.8485071003,8.270421727197104e-92,987,25048
2020-09-14,2415337.258543577,7.073668902410112e-92,988,25052
2020-09-15,2454830.0410806574,7.805264127936112e-92,988,25057
2020-09-16,2379309.0077563613,5.9684668894157326e-92,989,25061
2020-09-17,2351319.2749646795,8.36320500557489e-92,988,25067
2020-09-18,2310505.64001521,1.1690251908840095e-91,985,25075
2020-09-21,2332821.4041353012,5.84512595442005e-93,990,25075
2020-09-22,2393858.5885355016,1.1351730157394503e-91,988,25082
2020-09-23,2312518.587909707,3.0001737175583946e-92,989,25086
2020-09-24,2327336.9747823733,1.0257912542000846e-91,987,25093
2020-09-25,2387892.0894161104,5.519613307779949e-92,988,25097
2020-09-28,2432648.479498394,7.343379618514432e-92,989,25101
2020-09-29,2423998.3005720517,6.108724308333821e-92,989,25106
2020-09-30,2436212.8924369332,9.397963866986957e-92,987,25113
2020-10-01,2471696.662284434,9.970777156975945e-92,986,25119
2020-10-02,2402689.6800029203,7.840838253337079e-92,987,25123
2020-10-05,2460598.785583331,7.141777090222139e-92,988,25127
2020-10-06,2419327.9046713565,4.842048808600755e-92,990,25130
2020-10-07,2476634.401424752,9.890777311883377e-92,987,25138
2020-10-08,2476692.9108171742,6.193562962558879e-92,988,25142
2020-10-09,2519506.478817031,8.379544552861787e-92,988,25147
2020-10-12,2604977.6034259815,8.852896534157259e-92,987,25153
2020-10-13,2589672.685117884,5.283430915445332e-92,989,25156
2020-10-14,2558442.0465280483,9.00613989502067e-92,988,25162
2020-10-15,2542075.389787155,6.773276709474096e-92,988,25167
2020-10-16,2526670.6280743508,6.761840864267251e-92,989,25171
2020-10-19,2476499.3961143186,5.486432703847257e-92,990,25175
2020-10-20,2490173.466449427,9.609165355572283e-92,987,25183
2020-10-21,2476166.260836693,4.3877663377560826e-92,989,25186
2020-10-22,2462380.7991571254,9.111605948605177e-92,988,25192
2020-10-23,2476494.4284314457,8.242474977372762e-92,987,25198
2020-10-26,2450587.424819723,5.4144847903011124e-92,989,25201
2020-10-27,2482312.435120804,8.494456373965264e-92,988,25207
2020-10-28,2383921.315461787,7.948121720307194e-92,987,25213
2020-10-29,2421264.8908728478,5.0412262329764315e-92,989,25216
2020-10-30,2331038.8443511995,8.011481528828735e-92,988,25222
2020-11-02,2333267.8095766893,4.885554958595648e-92,989,25226
2020-11-03,2374286.2882104265,9.262241093797235e-92,987,25233
2020-11-04,2471417.6773748677,9.455031777277841e-92,986,25239
2020-11-05,2530334.5801125406,4.199799408370554e-92,989,25241
2020-11-06,2538594.5647687316,7.638067103681494e-92,990,25245
2020-11-09,2461247.337297138,6.072440267450096e-92,989,25251
2020-11-10,2406444.9360845266,9.722804404513104e-92,987,25258
2020-11-11,2476576.106862481,6.484502990533854e-92,988,25262
2020-11-12,2459555.2829490113,8.227867705900794e-92,988,25267
2020-11-13,2472616.0126794553,4.115482717056803e-92,990,25270
2020-11-16,2480615.3097511753,9.732831948961838e-92,988,25277
2020-11-17,2476483.0842988733,6.68923327962616e-92,988,25282
2020-11-18,2449740.68297273,7.119574578787575e-92,989,25286
2020-11-19,2459989.853143355,6.682880920107846e-92,989,25291
2020-11-20,2440266.1933994903,5.7304325145558376e-92,990,25295
2020-11-23,2423755.435279466,8.890727483692537e-92,988,25302
2020-11-24,2438722.4312112825,8.846141914585552e-92,987,25308
2020-11-25,2473337.603372537,5.5586677749904005e-92,989,25311
2020-11-27,2480324.76420308,2.3934843267018626e-92,992,25313
2020-11-30,2480256.0172569533,5.523777471182344e-93,996,25314
2020-12-01,2511014.109397651,2.077564049954209e-92,995,25320
2020-12-02,2515048.8265198083,8.305708177179673e-93,996,25324
2020-12-03,2506998.102953208,1.9555469077173595e-92,995,25330
2020-12-04,2501640.812825814,1.3232261356442303e-92,995,25335
2020-12-07,2514401.6984215504,1.943257194465092e-92,994,25341
2020-12-08,2521125.5790046747,2.102114602961932e-92,993,25347
2020-12-09,2475007.906038873,8.802854116362476e-93,996,25349
2020-12-10,2472249.2049058983,2.137501941137745e-92,994,25356
2020-12-11,2476958.6229495546,8.435212970934148e-93,996,25359
2020-12-14,2493972.108664197,2.129704520159361e-92,994,25366
2020-12-15,2525667.0727705345,1.2367745832220423e-92,995,25370
2020-12-16,2544005.328843883,1.7283859038412366e-92,995,25375
2020-12-17,2558318.7906367276,1.783317998125328e-92,994,25381
2020-12-18,2545055.2817682023,1.088082372409343e-92,996,25384
2020-12-21,2550046.44464221,1.8270344605692318e-92,995,25390
2020-12-22,2567867.574201083,1.7548187489492026e-92,994,25396
2020-12-23,2547741.1783258934,1.4468123592084258e-92,995,25400
2020-12-24,2555470.5770203574,1.9109203727581942e-92,994,25406
2020-12-28,2601106.656661047,1.558449631640607e-92,995,25410
2020-12-29,2605231.393553133,3.842190851347601e-93,999,25411
2020-12-30,2594786.2140694777,1.3458836597981964e-92,998,25417
2020-12-31,2592077.5117467847,1.3190306097467321e-92,996,25424
2021-01-04,2535375.4024430783,1.321011116224274e-92,996,25429
2021-01-05,2557455.971154438,1.0542743458663899e-92,997,25433
2021-01-06,2506703.5136437467,7.124947959221143e-93,999,25436
2021-01-07,2559846.624790904,9.535860743761258e-93,999,25441
2021-01-08,2583548.058979169,1.0097774878706167e-92,998,25447
2021-01-11,2546620.4920963417,9.934203137338494e-93,998,25452
2021-01-12,2542087.858541471,1.3879301960818997e-92,996,25459
2021-01-13,2569907.7093337923,5.967979709387876e-93,999,25461
2021-01-14,2540784.1642668145,9.299158234391873e-93,1000,25465
2021-01-15,2512591.8834605594,6.720118409974622e-93,1000,25470
2021-01-19,2524729.506215968,4.134633790764047e-93,1002,25473
2021-01-20,2598619.4608395095,1.0068120055073472e-93,1006,25474
2021-01-21,2636265.4692881717,3.633742336091174e-93,1005,25480
2021-01-22,2641241.7611185107,1.4660885205372171e-93,1006,25484
2021-01-25,2667967.328968726,3.680177107972209e-93,1004,25491
2021-01-26,2667720.368950495,2.858450680941086e-93,1004,25496
2021-01-27,2590468.5216866527,2.540910139973322e-93,1005,25500
2021-01-28,2595077.7890424156,1.6989086954822946e-93,1007,25503
2021-01-29,2548493.805363263,3.7308226871205938e-93,1003,25512
2021-02-01,2608872.709467178,1.943968511126186e-93,1005,25515
2021-02-02,2649107.2089547105,2.9504162098107233e-93,1005,25520
2021-02-03,2627841.9652505335,2.419264143749779e-93,1005,25525
2021-02-04,2657927.8312223353,2.68882213628417e-93,1005,25530
2021-02-05,2665977.4345919187,3.115427313139561e-93,1004,25536
2021-02-08,2679685.6817008983,1.774090046028947e-93,1006,25539
2021-02-09,2673506.4498598403,3.2068511015929453e-93,1005,25545
2021-02-10,2673525.947986823,1.793398750544168e-93,1006,25549
2021-02-11,2680723.3859674693,3.912276001286246e-93,1003,25557
2021-02-12,2680517.560016074,3.528433483036753e-93,1003,25562
2021-02-16,2672993.87139867,3.5516238173619385e-93,1003,25567
2021-02-17,2654824.613296912,8.475164515375522e-94,1007,25568
2021-02-18,2648379.8699461897,2.894029619501051e-93,1007,25573
2021-02-19,2612191.528411265,1.8773455400486495e-93,1006,25579
2021-02-22,2548081.745474812,2.491204001604406e-93,1006,25584
2021-02-23,2545038.693196731,2.610364960663328e-93,1005,25590
2021-02-24,2548259.0036576763,2.0395053242071585e-93,1006,25594
2021-02-25,2467033.82050835,1.999713380996561e-93,1007,25598
2021-02-26,2478000.526084986,2.0131207890403804e-93,1007,25603
2021-03-01,2544737.5088985804,2.7670518709901507e-93,1005,25610
2021-03-02,2509125.92896365,1.971871686904226e-93,1006,25614
2021-03-03,2435574.714276045,2.400619125477934e-93,1006,25619
2021-03-04,2394811.693667528,2.107717085142235e-93,1006,25624
2021-03-05,2412794.4968502503,2.2875668037338353e-93,1006,25629
2021-03-08,2352181.870168128,1.3375710653456123e-93,1008,25632
2021-03-09,2443170.188916776,2.789384791794809e-93,1006,25639
2021-03-10,2440780.760913132,9.116397263653463e-94,1008,25642
2021-03-11,2485594.254257247,3.076911455189576e-93,1006,25649
2021-03-12,2471397.8011181513,3.0084091535243405e-93,1004,25656
2021-03-15,2488639.7238704725,1.3224329078261786e-93,1007,25658
2021-03-16,2499889.9836760354,2.8809448342706886e-93,1006,25664
2021-03-17,2498303.4311287175,2.5436836414564124e-93,1005,25670
2021-03-18,2426500.2913232013,2.174792461421776e-93,1006,25674
2021-03-19,2436884.8181024143,2.7343660336343523e-93,1005,25680
2021-03-22,2478872.3257446154,1.4887515117542887e-93,1007,25683
2021-03-23,2494502.881555493,2.981481545386448e-93,1005,25690
2021-03-24,2452540.4997002515,7.195033519945569e-94,1008,25692
2021-03-25,2446389.5274343304,2.9252241187511772e-93,1007,25698
2021-03-26,2481648.7790381024,1.8524234931933242e-93,1006,25704
2021-03-29,2493579.58738085,2.5503546158124558e-93,1006,25709
2021-03-30,2474515.3726206925,2.1517297112491665e-93,1006,25714
2021-03-31,2514425.33487646,1.9674934492969922e-93,1007,25718
2021-04-01,2552363.9103195206,2.160539085411059e-93,1007,25723
2021-04-05,2598457.3506191303,1.770795531702624e-93,1008,25727
2021-04-06,2600041.3815303734,1.0963111157813472e-93,1010,25730
2021-04-07,2626230.6404046137,9.382571767887091e-94,1012,25733
2021-04-08,2651310.075691514,1.2383579782511099e-93,1011,25739
2021-04-09,2686368.9930294766,8.296453699282289e-94,1012,25743
2021-04-12,2698075.246059069,1.2963593912896173e-93,1011,25749
2021-04-13,2736616.14022487,1.3056251203287554e-93,1010,25755
2021-04-14,2700898.881189544,8.078385460174678e-94,1012,25758
2021-04-15,2755496.2902046144,1.0397602829917567e-93,1013,25762
2021-04-16,2762475.9484166475,1.4302893352114493e-93,1010,25770
2021-04-19,2734308.6155718,1.277742939148928e-93,1010,25775
2021-04-20,2714141.672871217,1.095550831131435e-93,1011,25779
2021-04-21,2717141.6870361613,1.6085076174097061e-93,1009,25786
2021-04-22,2683420.1821831674,1.1964032884128832e-93,1010,25790
2021-04-23,2718732.402792975,8.884579224546995e-94,1012,25793
2021-04-26,2736661.096429366,9.516384499279007e-94,1013,25797
2021-04-27,2736078.052091483,8.978404589457379e-94,1013,25802
2021-04-28,2735543.0491826492,1.462085750638726e-93,1010,25810
2021-04-29,2744346.7876390545,6.990728365595205e-94,1012,25813
2021-04-30,2721182.6197178205,1.2724189854312124e-93,1012,25818
2021-05-03,2699850.3914972185,1.5577285523366874e-93,1009,25826
2021-05-04,2639949.259182669,1.1743895603381086e-93,1010,25830
2021-05-05,2623053.680049366,1.3217737202358512e-93,1010,25835
2021-05-06,2642467.6643489525,5.234700998007025e-94,1013,25837
2021-05-07,2656289.279646281,1.3024019615935523e-93,1013,25842
2021-05-10,2603047.011110903,1.0572332794219176e-93,1011,25849
2021-05-11,2604489.8391676345,9.873441175202223e-94,1012,25853
2021-05-12,2537657.9955319203,1.1928054516653697e-93,1011,25859
2021-05-13,2558071.5674856524,1.0627280558775552e-93,1011,25864
2021-05-14,2609084.6062664203,1.5502642380490225e-93,1009,25871
2021-05-17,2603549.0093612787,1.4543481990411912e-93,1009,25876
2021-05-18,2584292.1246567895,9.129005709836711e-94,1011,25879
2021-05-19,2584207.3157793316,1.025918921526524e-93,1012,25883
2021-05-20,2627191.449957534,9.250484799348355e-94,1012,25888
2021-05-21,2614509.783958746,1.194116172200581e-93,1011,25894
2021-05-24,2652231.081726729,8.214024593354605e-94,1012,25898
2021-05-25,2658533.013071609,1.264788471464082e-93,1011,25904
2021-05-26,2662990.8286954868,1.0099605027649352e-93,1011,25909
2021-05-27,2636582.1886943365,1.1556757750392587e-93,1011,25914
2021-05-28,2653456.2694761283,1.0578889644018447e-93,1011,25919
2021-06-01,2639053.997510298,8.644957223275364e-94,1012,25923
2021-06-02,2657005.2599725686,2.071086547051383e-94,1016,25924
2021-06-03,2640752.700870741,7.753752739417151e-94,1014,25931
2021-06-04,2677946.3289556415,4.155404700282228e-94,1015,25935
2021-06-07,2680520.119936298,5.431476767453826e-94,1016,25939
2021-06-08,2692464.5212651654,4.4944187657032694e-94,1016,25944
2021-06-09,2701316.7071134117,6.882861489550779e-94,1014,25951
2021-06-10,2736893.4492204613,3.3572773181573666e-94,1016,25954
2021-06-11,2755234.3415787374,6.085133080533603e-94,1016,25959
2021-06-14,2791349.773045583,6.32278732606622e-94,1014,25966
2021-06-15,2774850.037957593,3.8185383296248695e-94,1016,25969
2021-06-16,2777328.349873624,7.119198985072423e-94,1014,25976
2021-06-17,2827022.3421551697,5.885048435675591e-94,1014,25981
2021-06-18,2823238.075466022,7.402261445839428e-94,1013,25987
2021-06-21,2829926.5494016446,2.9110398858039827e-94,1016,25989
