symbol,strategy,entry_date,exit_date,exit_reason,pnl,return
PG,COMPASS,2001-08-23,2001-08-30,hold_expired,-473.6137559362751,-0.030543642575132125
EBAY,COMPASS,2001-08-28,2001-09-05,hold_expired,358.9597641255704,0.012411716828224352
PG,COMPASS,2001-08-30,2001-09-07,hold_expired,-97.07542993363066,-0.0032174016943133914
EBAY,COMPASS,2001-09-05,2001-09-17,position_stop,-2863.085464321393,-0.09606583751074695
PG,COMPASS,2001-09-07,2001-09-20,hold_expired,-607.4344671665699,-0.02071330633299111
HD,COMPASS,2001-09-17,2001-09-20,position_stop,-2623.2931123978415,-0.09392284245348746
PG,COMPASS,2001-09-20,2001-09-21,position_stop,-1168.2523350529868,-0.07979659022796166
EBAY,COMPASS,2001-09-20,2001-09-27,hold_expired,11.074751381407701,0.002667769842882278
AMGN,COMPASS,2001-09-27,2001-10-04,hold_expired,-649.2023135706291,-0.03364176575370835
PG,COMPASS,2001-09-21,2001-10-05,hold_expired,1605.1201435970124,0.08492591507177821
FNMA,COMPASS,2001-10-04,2001-10-11,hold_expired,-1471.8693463900688,-0.05492634398316434
PG,COMPASS,2001-10-05,2001-10-12,hold_expired,-279.58529006699064,-0.010318282892905773
PFE,COMPASS,2001-10-08,2001-10-15,hold_expired,241.3682364646046,0.009025029491501215
PG,COMPASS,2001-10-16,2001-10-23,hold_expired,83.12879580857548,0.013465409405387907
FNMA,COMPASS,2001-10-16,2001-10-23,hold_expired,-107.8633884809084,-0.013851544592975712
WMT,COMPASS,2001-10-16,2001-10-23,hold_expired,-71.86046520747134,-0.009973166884520953
AIG,COMPASS,2001-10-23,2001-10-29,regime_reduce,-250.83406440804924,-0.03364332359643731
PG,COMPASS,2001-10-23,2001-10-30,hold_expired,503.41623510697013,0.03776248103690772
MSI,COMPASS,2001-10-23,2001-10-30,position_stop,-565.9622911433528,-0.07771417480788273
MSI,COMPASS,2001-10-30,2001-11-13,hold_expired,1351.6508581261387,0.1257744774147737
PG,COMPASS,2001-10-30,2001-11-13,hold_expired,843.6649028645184,0.04932575899651448
BIIB,COMPASS,2001-12-12,2001-12-19,hold_expired,260.2350265884973,0.03938180249403759
AAPL,COMPASS,2001-12-12,2001-12-19,hold_expired,16.005212366508697,0.006048357982814295
JCI,COMPASS,2001-12-12,2001-12-19,hold_expired,290.2037564454845,0.02234143773065709
BIIB,COMPASS,2001-12-19,2001-12-27,hold_expired,24.146373348938514,0.004432335541501548
IBM,COMPASS,2001-12-19,2001-12-27,hold_expired,-29.89245751506713,-0.003148075561497906
PG,COMPASS,2001-12-19,2001-12-27,hold_expired,-168.8167999875388,-0.016081337828418224
INTC,COMPASS,2001-12-24,2002-01-02,hold_expired,841.2190544265563,0.03060580269305994
PG,COMPASS,2001-12-27,2002-01-02,universe_rotation,-31.037482498866627,-0.00187207545291522
BIIB,COMPASS,2001-12-27,2002-01-03,position_stop,-768.472001069088,-0.08982208360556605
IBM,COMPASS,2001-12-27,2002-01-04,hold_expired,255.04990958311583,0.017004019588547015
GS,COMPASS,2002-01-02,2002-01-08,trailing_stop,337.9847505689962,0.015702851853756854
JNJ,COMPASS,2002-01-02,2002-01-09,hold_expired,-848.4823041645592,-0.030494054074223495
BIIB,COMPASS,2002-01-04,2002-01-11,hold_expired,240.7058500209487,0.017291999453915782
JCI,COMPASS,2002-01-08,2002-01-11,position_stop,-1985.6726936183816,-0.08051230155144795
WMT,COMPASS,2002-01-09,2002-01-16,hold_expired,-161.51974266708794,-0.007268988857537228
JNJ,COMPASS,2002-01-09,2002-01-16,hold_expired,1291.5462536392815,0.04691608929031415
IBM,COMPASS,2002-01-14,2002-01-22,position_stop,-1349.3982645583542,-0.0639559991019694
JCI,COMPASS,2002-01-17,2002-01-24,trailing_stop,-87.94171860934834,-0.01553097469012066
CSCO,COMPASS,2002-01-17,2002-01-25,hold_expired,-103.17119662977265,-0.017967529611082587
WMT,COMPASS,2002-01-17,2002-01-25,hold_expired,392.9470981100584,0.02889341883331998
ORCL,COMPASS,2002-01-22,2002-01-29,hold_expired,958.2241442819243,0.0351317767134385
IBM,COMPASS,2002-01-24,2002-01-31,hold_expired,-215.80715606621885,-0.007634185615543246
AXP,COMPASS,2002-01-28,2002-02-04,position_stop,-2007.0521946411304,-0.07908509348941756
NVDA,COMPASS,2002-01-31,2002-02-07,hold_expired,-1799.357823912619,-0.0871616273453641
INTC,COMPASS,2002-01-31,2002-02-07,position_stop,-2072.845169830771,-0.07736745872694133
NVDA,COMPASS,2002-02-07,2002-02-14,hold_expired,426.7588453120127,0.035827913641568114
INTC,COMPASS,2002-02-07,2002-02-14,hold_expired,609.3743053738256,0.031878046002257666
NVDA,COMPASS,2002-02-14,2002-02-15,position_stop,-686.0889366052464,-0.07738038648996381
AMAT,COMPASS,2002-02-12,2002-02-20,hold_expired,771.0108172765849,0.04160195708429442
INTC,COMPASS,2002-02-14,2002-02-21,position_stop,-1183.6436296707648,-0.11577664753533935
NVDA,COMPASS,2002-02-15,2002-02-22,position_stop,-2453.7956422908737,-0.12955585316036583
HD,COMPASS,2002-02-20,2002-02-27,hold_expired,-282.4154684047585,-0.015277711656878083
INTC,COMPASS,2002-02-22,2002-02-28,trailing_stop,-591.947686368688,-0.033186462795689965
HD,COMPASS,2002-02-27,2002-03-05,position_stop,-656.0577518431575,-0.06716387121891604
WMT,COMPASS,2002-02-27,2002-03-06,hold_expired,-291.89617528629066,-0.02168689728274022
INTC,COMPASS,2002-02-28,2002-03-07,hold_expired,3012.509448101447,0.15516621644152287
HD,COMPASS,2002-03-05,2002-03-12,hold_expired,440.4279853479503,0.018948792308367986
WMT,COMPASS,2002-03-06,2002-03-13,hold_expired,458.45418881422273,0.017898465195279333
ORCL,COMPASS,2002-03-08,2002-03-15,position_stop,-1162.5957700614308,-0.1126758741439074
HD,COMPASS,2002-03-12,2002-03-19,hold_expired,562.8574296752089,0.023784681150073105
AMAT,COMPASS,2002-03-12,2002-03-19,hold_expired,383.43761601931925,0.03770184051467842
ADBE,COMPASS,2002-03-14,2002-03-21,hold_expired,1773.7910440024261,0.06923215748192157
KLAC,COMPASS,2002-03-18,2002-03-25,hold_expired,-240.93012636254116,-0.022471889055265665
AXP,COMPASS,2002-03-20,2002-03-27,hold_expired,-95.54123266213374,-0.01553530805150249
WMT,COMPASS,2002-03-20,2002-03-27,hold_expired,-185.25015942255777,-0.018675939993036867
HD,COMPASS,2002-03-20,2002-03-27,hold_expired,-60.77033526167425,-0.007655747258640791
JNJ,COMPASS,2002-03-21,2002-03-28,hold_expired,60.14371322242529,0.00231486062044642
WMT,COMPASS,2002-03-27,2002-04-04,hold_expired,-500.90820676587236,-0.04387129122532714
AXP,COMPASS,2002-03-27,2002-04-04,hold_expired,-162.91855928346538,-0.023288839575277973
XOM,COMPASS,2002-03-27,2002-04-04,hold_expired,-244.66740948194825,-0.018203080142239408
KLAC,COMPASS,2002-03-27,2002-04-04,hold_expired,93.73737078604864,0.02161055820841239
JNJ,COMPASS,2002-03-28,2002-04-05,hold_expired,-768.2224039354403,-0.029253398021998823
XOM,COMPASS,2002-04-04,2002-04-11,hold_expired,-199.699009109569,-0.017381020618083925
WMT,COMPASS,2002-04-04,2002-04-11,hold_expired,149.1679590541272,0.015013895552369047
AXP,COMPASS,2002-04-04,2002-04-11,hold_expired,3.3069726822894854,0.0004984452569501213
KLAC,COMPASS,2002-04-04,2002-04-11,hold_expired,-137.73103745598544,-0.028762986507523215
AMAT,COMPASS,2002-04-05,2002-04-12,hold_expired,-886.1333033566176,-0.034351215705183874
XOM,COMPASS,2002-04-11,2002-04-18,hold_expired,13.3651538117062,0.0014149832064916635
JNJ,COMPASS,2002-04-11,2002-04-18,hold_expired,363.497373280398,0.025359335057043107
JNJ,COMPASS,2002-04-18,2002-04-22,regime_reduce,-198.48527914100032,-0.014776853038843291
AXP,COMPASS,2002-04-11,2002-04-25,hold_expired,404.7800411815456,0.060742536096556596
XOM,COMPASS,2002-04-18,2002-04-25,hold_expired,-474.3051304275755,-0.045218707663976766
AXP,COMPASS,2002-04-25,2002-05-01,regime_reduce,-100.92857311961714,-0.02041828164163924
XOM,COMPASS,2002-04-25,2002-05-02,hold_expired,38.44608844406758,0.006413459484964636
JNJ,COMPASS,2002-04-25,2002-05-02,hold_expired,90.67484900135103,0.012618193354301825
BAC,COMPASS,2002-04-30,2002-05-07,hold_expired,119.44229736061078,0.006622051453784932
AXP,COMPASS,2002-05-02,2002-05-08,regime_reduce,138.00761383697107,0.011369611565714144
AMAT,COMPASS,2002-05-02,2002-05-09,hold_expired,790.4515961473669,0.10450401681817464
JNJ,COMPASS,2002-05-09,2002-05-16,hold_expired,-348.88959521729583,-0.013361591568567859
BAC,COMPASS,2002-05-07,2002-05-21,trailing_stop,701.3306198546593,0.027823590753587712
JNJ,COMPASS,2002-05-16,2002-05-23,hold_expired,607.9529942381479,0.02328315403511744
BAC,COMPASS,2002-05-21,2002-05-29,hold_expired,443.6938357552209,0.01706901496456014
AXP,COMPASS,2002-05-23,2002-05-31,hold_expired,-191.17319833794022,-0.0093216689399793
ADBE,COMPASS,2002-05-23,2002-05-31,hold_expired,-246.92296915344662,-0.02721661877675482
AMAT,COMPASS,2002-05-29,2002-06-03,regime_reduce,-421.97599957576784,-0.07229466704906914
BAC,COMPASS,2002-05-29,2002-06-05,hold_expired,-848.932180488733,-0.032316319572533045
KLAC,COMPASS,2002-05-31,2002-06-07,hold_expired,-675.3654955779143,-0.05256102146013066
AXP,COMPASS,2002-05-31,2002-06-07,position_stop,-1741.7285929612121,-0.07880498046234105
BAC,COMPASS,2002-06-05,2002-06-12,hold_expired,-722.4265769381477,-0.028138617391193346
AXP,COMPASS,2002-06-07,2002-06-13,position_stop,-713.8222840847881,-0.08273757896820576
JNJ,COMPASS,2002-06-07,2002-06-14,hold_expired,-406.116596227865,-0.025552828506757524
AXP,COMPASS,2002-06-13,2002-06-21,trailing_stop,671.1326415776932,0.03841829041013095
BAC,COMPASS,2002-06-14,2002-06-21,hold_expired,-234.91167161881378,-0.011814699263275143
BAC,COMPASS,2002-06-21,2002-06-28,hold_expired,14.85120335052848,0.0014236219230694884
JNJ,COMPASS,2002-06-21,2002-06-28,hold_expired,-213.82929384114502,-0.013962020251677214
BAC,COMPASS,2002-06-28,2002-07-08,hold_expired,234.01306466356436,0.022455363759310454
AXP,COMPASS,2002-06-28,2002-07-08,hold_expired,174.09628525370678,0.02092394978178339
EBAY,COMPASS,2002-07-08,2002-07-15,hold_expired,880.1966237108966,0.08108090978175926
JPM,COMPASS,2002-07-08,2002-07-15,hold_expired,-724.8032384537858,-0.06815338569072886
BAC,COMPASS,2002-07-15,2002-07-18,position_stop,-624.2966174031045,-0.07641243988483278
XOM,COMPASS,2002-07-15,2002-07-19,position_stop,-914.8348329254833,-0.09370577920154767
BAC,COMPASS,2002-07-18,2002-07-23,position_stop,-1326.9187275337297,-0.07522751668656154
EBAY,COMPASS,2002-07-19,2002-07-26,hold_expired,-731.0978394257411,-0.03425849526820738
BAC,COMPASS,2002-07-23,2002-07-30,hold_expired,2354.72670714962,0.11019010783413906
QCOM,COMPASS,2002-10-25,2002-11-01,hold_expired,-167.3254709234372,-0.023275243027987204
AMGN,COMPASS,2002-10-25,2002-11-01,hold_expired,-686.0973691305826,-0.06406916781278807
BIIB,COMPASS,2002-10-30,2002-11-06,hold_expired,412.4938583495472,0.020824010487086275
AMGN,COMPASS,2002-11-01,2002-11-06,trailing_stop,-138.25849580962904,-0.008368993074602408
QCOM,COMPASS,2002-11-01,2002-11-08,hold_expired,-241.43097602262014,-0.026071483971278793
BIIB,COMPASS,2002-11-06,2002-11-11,regime_reduce,-991.9094797360922,-0.07567450650125992
AMGN,COMPASS,2002-11-06,2002-11-13,hold_expired,-433.7075044230679,-0.027266562780098303
QCOM,COMPASS,2002-11-08,2002-11-15,hold_expired,3219.3112580702955,0.13528985339615937
BIIB,COMPASS,2002-11-13,2002-11-18,regime_reduce,-1652.0497691307157,-0.06733049151351957
JNJ,COMPASS,2002-11-15,2002-11-20,regime_reduce,-44.93770514869202,-0.002493669237306213
AMGN,COMPASS,2002-11-19,2002-11-26,hold_expired,695.8026225291084,0.028208744884807107
JNJ,COMPASS,2002-11-21,2002-11-29,hold_expired,-1055.9699687194627,-0.04135874345079983
MRK,COMPASS,2002-11-15,2002-12-02,hold_expired,1094.5717832399005,0.08271622977624266
TWX,COMPASS,2002-12-02,2002-12-03,position_stop,-1503.0138377992864,-0.14242591147206418
PFE,COMPASS,2002-11-27,2002-12-05,hold_expired,-759.6536792523724,-0.03001572583429425
MRK,COMPASS,2002-12-02,2002-12-09,hold_expired,-238.12608287784266,-0.01398167151178971
QCOM,COMPASS,2002-12-05,2002-12-12,hold_expired,-663.0154593358731,-0.027033780381350524
TWX,COMPASS,2002-12-06,2002-12-13,hold_expired,-1213.4057943985151,-0.05142884080306688
QCOM,COMPASS,2002-12-12,2002-12-16,regime_reduce,153.5812788865277,0.02285086201547809
MRK,COMPASS,2002-12-12,2002-12-19,hold_expired,-244.06668682520686,-0.015395307302405209
EBAY,COMPASS,2002-12-13,2002-12-20,hold_expired,766.9207024703112,0.036048193987014726
QCOM,COMPASS,2002-12-19,2002-12-27,hold_expired,-197.54297488505014,-0.009830240630619642
MRK,COMPASS,2002-12-20,2002-12-30,hold_expired,192.8130415350895,0.007984084704195213
EBAY,COMPASS,2002-12-23,2002-12-31,hold_expired,-801.6597843050112,-0.03252485911485381
QCOM,COMPASS,2002-12-30,2003-01-07,hold_expired,68.82588745508413,0.012500245782888574
MRK,COMPASS,2002-12-30,2003-01-14,hold_expired,683.072314678886,0.0528077700787668
EBAY,COMPASS,2002-12-31,2003-01-15,hold_expired,1423.4372763538488,0.08375098125267721
QCOM,COMPASS,2003-01-07,2003-01-17,trailing_stop,-305.56108421743824,-0.01234591876392395
AMZN,COMPASS,2003-01-14,2003-01-22,hold_expired,-657.6385782072801,-0.06904126266651163
MRK,COMPASS,2003-01-14,2003-01-22,position_stop,-1697.0651914601062,-0.07005528504311198
ORCL,COMPASS,2003-01-17,2003-01-27,hold_expired,484.26550707399275,0.042832159720722705
IBM,COMPASS,2003-01-17,2003-01-27,hold_expired,-640.3654487237255,-0.035424600888617236
MRK,COMPASS,2003-01-23,2003-01-27,position_stop,-802.7203684838267,-0.06485926369498123
AMZN,COMPASS,2003-01-23,2003-01-30,hold_expired,2.238346299115764,0.0013767880300081363
FMCC,COMPASS,2003-01-27,2003-01-31,regime_reduce,-58.306126279347694,-0.010953986060981349
MRK,COMPASS,2003-01-27,2003-02-03,hold_expired,496.13642769771855,0.07921157906769409
EBAY,COMPASS,2003-01-27,2003-02-03,hold_expired,24.318726809328055,0.004749785763827536
EBAY,COMPASS,2003-02-03,2003-02-10,hold_expired,-58.24110639442904,-0.006482981948861596
IBM,COMPASS,2003-02-03,2003-02-10,hold_expired,-12.604262066970978,-0.0015150463472964695
QCOM,COMPASS,2003-02-06,2003-02-13,position_stop,-1236.9048807331437,-0.07299085811898645
EBAY,COMPASS,2003-02-10,2003-02-18,hold_expired,357.1817214327155,0.03983129318081316
IBM,COMPASS,2003-02-10,2003-02-18,hold_expired,167.06683686486505,0.018226009548115055
EBAY,COMPASS,2003-02-18,2003-02-25,hold_expired,147.81401384620884,0.015165260516897597
IBM,COMPASS,2003-02-18,2003-02-25,hold_expired,-29.11575228603675,-0.0032777167614704743
BAC,COMPASS,2003-02-13,2003-02-28,hold_expired,459.6498355611726,0.024260643268091915
EBAY,COMPASS,2003-02-25,2003-03-04,hold_expired,78.74921486309744,0.00553786422690934
CSCO,COMPASS,2003-02-25,2003-03-04,hold_expired,-241.02342268025717,-0.03196062821919945
ORCL,COMPASS,2003-02-28,2003-03-05,position_stop,-1539.4550571149764,-0.06605415378478109
CSCO,COMPASS,2003-03-04,2003-03-10,regime_reduce,-348.1828245356041,-0.045487241495573934
EBAY,COMPASS,2003-03-04,2003-03-11,hold_expired,154.27761354765073,0.010117597109816977
JPM,COMPASS,2003-03-07,2003-03-11,position_stop,-1539.7268875457546,-0.06908913821742252
ORCL,COMPASS,2003-03-05,2003-03-12,hold_expired,-344.35478503251215,-0.015218894409042493
AMGN,COMPASS,2003-03-12,2003-03-13,regime_reduce,185.2062267732271,0.03335795037609068
AMGN,COMPASS,2003-03-14,2003-03-17,regime_reduce,274.4659253576446,0.016828700050360957
CSCO,COMPASS,2003-03-12,2003-03-19,hold_expired,411.7169731069955,0.12056747885177392
EBAY,COMPASS,2003-03-12,2003-03-24,trailing_stop,770.0790614651787,0.10738740047812238
AMZN,COMPASS,2003-03-19,2003-03-24,trailing_stop,-211.49896212587032,-0.011680533842007538
AMGN,COMPASS,2003-03-18,2003-03-25,hold_expired,-115.5048213072651,-0.006964343092189026
EBAY,COMPASS,2003-03-24,2003-03-31,hold_expired,-514.0367801482668,-0.025585470831152212
AMGN,COMPASS,2003-03-25,2003-04-01,hold_expired,10.900286964853816,0.0010260845035964087
AMZN,COMPASS,2003-03-25,2003-04-01,hold_expired,-289.24626752508976,-0.05055767788462987
AMGN,COMPASS,2003-04-01,2003-04-08,hold_expired,24.527895019711774,0.0022212255019971564
AMZN,COMPASS,2003-04-01,2003-04-08,hold_expired,193.97562584078148,0.03837120336601491
EBAY,COMPASS,2003-03-31,2003-04-14,hold_expired,461.9074259381276,0.02848408614783083
UNH,COMPASS,2003-04-07,2003-04-14,hold_expired,306.3326972707233,0.018500349253646974
AMGN,COMPASS,2003-04-08,2003-04-15,hold_expired,262.5982136526966,0.02557565882787133
XOM,COMPASS,2003-04-08,2003-04-15,hold_expired,141.87116158170286,0.013592049075220254
EBAY,COMPASS,2003-04-14,2003-04-22,hold_expired,172.657642922169,0.016867837402307306
UNH,COMPASS,2003-04-14,2003-04-22,hold_expired,-442.8296843802847,-0.03016770756677663
AMZN,COMPASS,2003-04-15,2003-04-23,hold_expired,82.21081387616456,0.011937911362177459
MMM,COMPASS,2003-04-22,2003-04-25,regime_reduce,-523.470609946243,-0.052793904367187804
AMGN,COMPASS,2003-04-15,2003-04-29,trailing_stop,501.62879543323123,0.03241867928156725
EBAY,COMPASS,2003-04-22,2003-04-29,hold_expired,260.8879598625982,0.039004861838494546
UNH,COMPASS,2003-04-22,2003-04-29,hold_expired,-59.67651695714355,-0.008653314312428051
LOW,COMPASS,2003-04-23,2003-04-30,hold_expired,-667.3466362342451,-0.02812221170550185
EBAY,COMPASS,2003-04-29,2003-05-06,hold_expired,145.0006644580322,0.028478913771469737
AMGN,COMPASS,2003-04-29,2003-05-06,hold_expired,-105.72869469805539,-0.018195853701176774
UNH,COMPASS,2003-04-29,2003-05-06,hold_expired,244.04921725919036,0.03944338933417159
JPM,COMPASS,2003-04-29,2003-05-06,hold_expired,224.02317006120106,0.05387786874724468
LOW,COMPASS,2003-04-30,2003-05-07,hold_expired,311.03929163365035,0.018910637982562303
EBAY,COMPASS,2003-05-06,2003-05-13,hold_expired,88.76328353803717,0.02244601845045924
AMGN,COMPASS,2003-05-06,2003-05-13,hold_expired,36.57398865896437,0.008692893224934255
GE,COMPASS,2003-05-06,2003-05-13,hold_expired,-99.19134423013725,-0.01957423172691294
WMT,COMPASS,2003-05-06,2003-05-13,hold_expired,-31.861393092206658,-0.007512280758164817
EBAY,COMPASS,2003-05-13,2003-05-20,hold_expired,15.774877475460135,0.0027697798019311252
AMGN,COMPASS,2003-05-13,2003-05-20,hold_expired,-46.10985829559234,-0.007642797391130349
EA,COMPASS,2003-05-13,2003-05-20,hold_expired,42.363207582000165,0.00680734111009657
IAC,COMPASS,2003-05-13,2003-05-20,hold_expired,-175.19635175863604,-0.054468017542938035
AMZN,COMPASS,2003-05-07,2003-05-21,hold_expired,557.9521019047562,0.03420196135397836
EBAY,COMPASS,2003-05-20,2003-05-28,hold_expired,182.90846847792676,0.03508949232290376
HD,COMPASS,2003-05-20,2003-05-28,hold_expired,129.52364507784654,0.035538965942538116
AMGN,COMPASS,2003-05-20,2003-06-04,hold_expired,290.09092843487565,0.056693537119001554
IAC,COMPASS,2003-05-20,2003-06-04,hold_expired,409.55635722898785,0.1497148247079445
EBAY,COMPASS,2003-05-28,2003-06-04,hold_expired,156.02240831452346,0.01452869805391542
HD,COMPASS,2003-05-28,2003-06-04,hold_expired,153.6919439619582,0.022985556587186012
AMZN,COMPASS,2003-05-21,2003-06-05,hold_expired,1983.599966225044,0.11874018869986029
AMZN,COMPASS,2003-06-05,2003-06-06,position_stop,-1523.3173204327302,-0.06109234370293046
HD,COMPASS,2003-06-04,2003-06-11,hold_expired,80.37879502195587,0.014180890913903668
IAC,COMPASS,2003-06-04,2003-06-11,hold_expired,-80.34078050830529,-0.014091650167191497
MTCH,COMPASS,2003-06-04,2003-06-11,hold_expired,-80.00122756892404,-0.014091843675263914
EA,COMPASS,2003-06-04,2003-06-11,hold_expired,527.0351376371713,0.06823206416054473
AMZN,COMPASS,2003-06-06,2003-06-13,hold_expired,548.1912419670977,0.023388326168622773
HD,COMPASS,2003-06-11,2003-06-18,hold_expired,69.66015113773494,0.0164187732172357
JPM,COMPASS,2003-06-11,2003-06-18,hold_expired,89.20768289311759,0.01534465536513527
MTCH,COMPASS,2003-06-11,2003-06-18,hold_expired,114.35889337151842,0.025939663974898174
IAC,COMPASS,2003-06-11,2003-06-18,hold_expired,114.08604609286945,0.025939294502402822
EA,COMPASS,2003-06-13,2003-06-19,trailing_stop,400.4602348959324,0.022887378469616512
JPM,COMPASS,2003-06-18,2003-06-25,hold_expired,-118.77806111856279,-0.030796096674953557
HD,COMPASS,2003-06-18,2003-06-25,hold_expired,-157.51499715204508,-0.029315295027342057
GE,COMPASS,2003-06-18,2003-06-25,hold_expired,-310.32653509243283,-0.04783583419043346
GS,COMPASS,2003-06-18,2003-06-25,hold_expired,-212.9064451058651,-0.04634426331173498
MU,COMPASS,2003-06-19,2003-06-26,hold_expired,-1221.8686426322151,-0.06200927161138286
JPM,COMPASS,2003-06-25,2003-07-02,hold_expired,75.77905775015533,0.02133960630597074
HD,COMPASS,2003-06-25,2003-07-02,hold_expired,154.92849070106203,0.030508207368040097
GE,COMPASS,2003-06-25,2003-07-02,hold_expired,-80.94385775488466,-0.015823942331682776
MU,COMPASS,2003-06-26,2003-07-03,hold_expired,1265.1276619906798,0.07196632083137881
TWX,COMPASS,2003-06-25,2003-07-10,hold_expired,235.08602662486493,0.06352300505400273
JPM,COMPASS,2003-07-02,2003-07-10,hold_expired,107.2540357477265,0.01862122433461317
HD,COMPASS,2003-07-02,2003-07-10,hold_expired,-228.07382360034805,-0.03020280975747558
EA,COMPASS,2003-07-02,2003-07-10,hold_expired,131.3952467423751,0.02784284359263579
AMZN,COMPASS,2003-07-03,2003-07-10,trailing_stop,147.00962694577805,0.008702529506656512
JPM,COMPASS,2003-07-10,2003-07-17,trailing_stop,5.64026785285029,0.0008564265985636983
HD,COMPASS,2003-07-10,2003-07-17,hold_expired,137.89859934828553,0.02065930188961724
AMZN,COMPASS,2003-07-10,2003-07-17,hold_expired,-244.3610357464987,-0.05045753615563167
TWX,COMPASS,2003-07-10,2003-07-17,hold_expired,64.55006847399831,0.00985217221850148
MU,COMPASS,2003-07-10,2003-07-17,hold_expired,-162.98922954549323,-0.04322777407564496
JPM,COMPASS,2003-07-17,2003-07-24,hold_expired,-56.244136489732476,-0.013126706398306539
MU,COMPASS,2003-07-17,2003-07-24,hold_expired,304.68154866292986,0.11822289588924906
IAC,COMPASS,2003-07-17,2003-07-24,hold_expired,33.00704712921314,0.011633985289721606
MTCH,COMPASS,2003-07-17,2003-07-24,hold_expired,33.17486994197921,0.011633768310166222
HD,COMPASS,2003-07-17,2003-07-24,hold_expired,-260.828187317596,-0.04894246562346202
JPM,COMPASS,2003-07-24,2003-07-31,hold_expired,46.251837146718124,0.013590908376747087
JCI,COMPASS,2003-07-24,2003-07-31,hold_expired,-42.983407630372014,-0.01168964139920521
HD,COMPASS,2003-07-24,2003-07-31,hold_expired,-34.92144726107793,-0.008894444005518004
TWX,COMPASS,2003-07-24,2003-07-31,hold_expired,21.120853765058303,0.007838170336670502
AXP,COMPASS,2003-07-24,2003-07-31,hold_expired,-23.032694959509143,-0.005180059594864642
JPM,COMPASS,2003-07-31,2003-08-05,position_stop,-228.19025304079932,-0.0653351633054064
MU,COMPASS,2003-07-31,2003-08-07,hold_expired,-133.661442086061,-0.07103831521173086
JCI,COMPASS,2003-07-31,2003-08-07,hold_expired,-75.94273814034447,-0.024730909493320047
EBAY,COMPASS,2003-07-31,2003-08-07,hold_expired,-221.3622578293996,-0.0544265519080767
BAC,COMPASS,2003-07-31,2003-08-07,hold_expired,-155.97650435826887,-0.02470682880039605
JPM,COMPASS,2003-08-05,2003-08-12,hold_expired,483.8667972532267,0.026861763878233833
MU,COMPASS,2003-08-07,2003-08-14,hold_expired,-139.33908701208873,-0.051470545430501745
CSCO,COMPASS,2003-08-07,2003-08-14,hold_expired,64.50654408647073,0.01540188876541654
BAC,COMPASS,2003-08-07,2003-08-14,hold_expired,77.82407670217583,0.011052270631706365
IAC,COMPASS,2003-08-12,2003-08-19,hold_expired,1892.9776220557937,0.10350869490217693
INTC,COMPASS,2003-08-07,2003-08-21,hold_expired,409.64347065882527,0.10004147777199966
MU,COMPASS,2003-08-14,2003-08-21,hold_expired,296.97342557066,0.066666636358794
EA,COMPASS,2003-08-14,2003-08-21,hold_expired,245.17142043373596,0.027161154610515215
AXP,COMPASS,2003-08-14,2003-08-21,hold_expired,81.44732313146082,0.008342583174463613
HD,COMPASS,2003-08-19,2003-08-26,hold_expired,64.7984969208823,0.0024873645840982747
JCI,COMPASS,2003-08-21,2003-08-28,hold_expired,23.853236961747044,0.002941632858713532
EA,COMPASS,2003-08-21,2003-08-28,hold_expired,27.59325078359208,0.002137794553250519
AXP,COMPASS,2003-08-21,2003-08-28,hold_expired,-247.98961046842646,-0.021336470100808115
INTC,COMPASS,2003-08-21,2003-08-28,hold_expired,650.9456526254176,0.07237620337026766
AMZN,COMPASS,2003-08-27,2003-09-04,hold_expired,808.4338372395339,0.0307324054824635
EA,COMPASS,2003-08-29,2003-09-08,hold_expired,66.28482010051839,0.007891236183090927
JCI,COMPASS,2003-08-29,2003-09-08,hold_expired,61.83382233407569,0.008260511834239537
INTC,COMPASS,2003-08-29,2003-09-08,hold_expired,133.26156798438635,0.020636739008265154
AXP,COMPASS,2003-08-29,2003-09-08,hold_expired,131.3627414067496,0.014429169964769652
MU,COMPASS,2003-09-08,2003-09-10,position_stop,-849.5882385003011,-0.11764710822509368
KLAC,COMPASS,2003-09-04,2003-09-11,hold_expired,-681.0824393027342,-0.02503870140071018
EA,COMPASS,2003-09-08,2003-09-15,hold_expired,-338.19658498496267,-0.02073192913529048
INTC,COMPASS,2003-09-08,2003-09-15,hold_expired,-627.8544958277693,-0.04078200414921366
AMZN,COMPASS,2003-09-08,2003-09-15,hold_expired,-385.44513807174764,-0.037436556606509006
MU,COMPASS,2003-09-12,2003-09-19,hold_expired,548.920266323369,0.06446877633777079
JCI,COMPASS,2003-09-12,2003-09-19,hold_expired,2271.007063972731,0.08955208805707497
AMAT,COMPASS,2003-09-16,2003-09-22,position_stop,-566.6391248449237,-0.07998120527899594
INTC,COMPASS,2003-09-16,2003-09-23,hold_expired,9.861591901705946,0.0010377395894205724
EA,COMPASS,2003-09-16,2003-09-23,hold_expired,350.90186399819333,0.03178017216044843
GS,COMPASS,2003-09-19,2003-09-24,position_stop,-2262.519572255652,-0.08439090168066939
QCOM,COMPASS,2003-09-19,2003-09-26,position_stop,-1251.0919995179063,-0.07547181618792818
AMAT,COMPASS,2003-09-23,2003-09-26,position_stop,-533.352012298892,-0.06449977472607293
EA,COMPASS,2003-09-23,2003-09-30,hold_expired,-527.9317540632262,-0.04079087524070413
