date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size,overlay_scalar,damped_scalar,bso_scalar,m2_scalar,fomc_scalar,fed_emergency,cash_rate_daily,v_recovery_boost
2022-03-24,765497.6325996185,417269.8716369939,3,-0.13051558992918097,0.3,True,False,0.49922108625238504,40,1.0,1.0,1.0,1.0,1.0,0,1.984126984126984e-05,0.1
2022-03-25,771360.2125453925,298353.9015115602,4,-0.1238566250303171,0.3,True,True,0.608841471418091,40,1.0,1.0,1.0,1.0,1.0,0,2.1031746031746032e-05,0.2
2022-03-28,766522.3178772391,259002.215362465,5,-0.12935170928974057,0.3,True,True,0.6656461906550253,40,1.0,1.0,1.0,1.0,1.0,0,2.380952380952381e-05,0.2
2022-03-29,763349.2578281832,274575.43318842526,5,-0.13295580436120844,0.3,True,True,0.7028191952284293,40,1.0,1.0,1.0,1.0,1.0,0,2.2222222222222227e-05,0.2
2022-03-30,769568.0181583007,261879.32365479707,5,-0.12589227479986742,0.6606956136919807,True,True,0.5951706687313641,40,1.0,1.0,1.0,1.0,1.0,0,2.1825396825396827e-05,0.1
2022-03-31,762102.8702877716,300798.02394428937,4,-0.13437150375614212,0.639618669092669,True,False,0.44259721920689044,40,1.0,1.0,1.0,1.0,1.0,0,2.023809523809524e-05,0.0
2022-04-01,763786.2088539689,417447.679181043,3,-0.132459497006743,0.6481982131446873,True,False,0.4618775444833253,40,1.0,1.0,1.0,1.0,1.0,0,2.0634920634920633e-05,0.0
2022-04-04,762498.4072202441,288328.12832817016,3,-0.13392223627085398,0.7555888283059705,True,False,0.48849883169626407,40,1.0,1.0,1.0,1.0,1.0,0,2.6587301587301588e-05,0.0
2022-04-05,761132.7648080466,238620.26881394454,3,-0.13547339036535427,0.7376474270654421,True,False,0.4597821412546769,40,1.0,1.0,1.0,1.0,1.0,0,2.5793650793650796e-05,0.0
2022-04-06,764710.3584445172,247762.39583112797,3,-0.13140980902949043,0.7862334251922537,True,False,0.44277913125443913,40,1.0,1.0,1.0,1.0,1.0,0,2.6587301587301588e-05,0.0
2022-04-07,770985.0152422665,247769.08148307897,3,-0.12428278990905198,0.7928594846744162,True,False,0.47642214670154026,40,1.0,1.0,1.0,1.0,1.0,0,2.6984126984126987e-05,0.0
2022-04-08,780876.150556159,247775.86563650053,3,-0.11304802237081106,0.8269020626056238,True,False,0.48468771771889707,40,1.0,1.0,1.0,1.0,1.0,0,2.738095238095238e-05,0.0
2022-04-11,769370.1141929517,264834.8123320583,3,-0.1261170624481032,0.7809788892300149,True,False,0.45349798262290797,40,1.0,1.0,1.0,1.0,1.0,0,3.095238095238095e-05,0.0
2022-04-12,775457.9565437906,255720.5836946692,3,-0.11920223503440182,0.8359247824283318,True,False,0.47968109219370914,40,1.0,1.0,1.0,1.0,1.0,0,2.9365079365079366e-05,0.0
2022-04-13,778975.0334725978,256283.05693259346,3,-0.1152073911206035,0.8996055334550612,True,False,0.43644324818947855,40,1.0,1.0,1.0,1.0,1.0,0,2.9761904761904762e-05,0.0
2022-04-14,779979.018113102,256290.98950340328,3,-0.11406702313552644,0.8950412734703919,True,False,0.4135555986110411,40,1.0,1.0,1.0,1.0,1.0,0,3.095238095238095e-05,0.0
2022-04-18,784987.6556806816,256299.3291308395,3,-0.10837800190901235,0.9235755977061711,True,False,0.4102975398551205,40,1.0,1.0,1.0,1.0,1.0,0,3.2539682539682536e-05,0.0
2022-04-19,782146.1576723116,263728.9986443457,3,-0.11160549486824553,0.8666698118808003,True,False,0.39912211916205975,40,1.0,1.0,1.0,1.0,1.0,0,3.2539682539682536e-05,0.0
2022-04-20,783417.8646433133,260261.1194237769,3,-0.11016103659904186,0.8950351075815709,True,False,0.4119300665348462,40,1.0,1.0,1.0,1.0,1.0,0,3.2539682539682536e-05,0.0
2022-04-21,770863.9586061775,258932.0691321074,3,-0.1244202911283014,0.8835325045452479,True,False,0.3786035627294637,40,1.0,1.0,1.0,1.0,1.0,0,3.2539682539682536e-05,0.0
2022-04-22,759871.2625451704,423626.72096212197,2,-0.1369062576978306,0.8144007077683204,True,False,0.27603004607839343,40,1.0,1.0,1.0,1.0,1.0,0,3.2539682539682536e-05,0.0
2022-04-25,762271.5675825253,423642.3548053956,2,-0.13417989027288238,0.8120713416451232,True,False,0.2643628916310812,40,1.0,1.0,1.0,1.0,1.0,0,3.690476190476191e-05,0.0
2022-04-26,757231.6923660145,423656.47621722246,2,-0.13990439253499515,0.7394641593053076,True,False,0.19308576967197724,40,1.0,1.0,1.0,1.0,1.0,0,3.333333333333333e-05,0.0
2022-04-27,756573.4071037464,352562.5923133608,2,-0.1406521006251922,0.769216120347738,True,False,0.18950675559020896,40,1.0,1.0,1.0,1.0,1.0,0,3.2539682539682536e-05,0.0
2022-04-28,773282.0964252022,317936.59877876675,2,-0.12167366847983614,0.6744588860830932,True,False,0.20401021661976734,40,1.0,1.0,1.0,1.0,1.0,0,3.214285714285715e-05,0.0
2022-04-29,760846.1642462292,317947.07050007576,2,-0.13579892333868498,0.6015011555671189,True,False,0.1609779600839596,40,1.0,1.0,1.0,1.0,1.0,0,3.2936507936507936e-05,0.0
2022-05-02,768309.7203487181,317958.4257525936,2,-0.12732150237950454,0.5979326359698203,True,False,0.16454720669019407,40,1.0,1.0,1.0,1.0,1.0,0,3.571428571428572e-05,0.0
2022-05-03,776769.7605593314,317969.78141065623,2,-0.11771223285541722,0.6035207072275096,True,False,0.16759784293193594,40,1.0,1.0,1.0,1.0,1.0,0,3.571428571428572e-05,0.0
2022-05-04,792985.2973229276,317980.88511730864,2,-0.09929394412864923,0.5445596597840835,False,False,0.20578653134473313,40,1.0,1.0,1.0,1.0,1.0,0,3.4920634920634925e-05,0.0
2022-05-05,787616.8446740471,322502.0090507907,2,-0.10539165845933016,0.502017668782494,True,False,0.16895580194240528,40,0.75,0.9375,1.0,1.0,0.75,0,3.333333333333333e-05,0.0
2022-05-06,797571.7133898293,322512.75911775907,2,-0.0940844998424184,0.50486385931248,False,False,0.16148119188024154,40,0.75,0.75,1.0,1.0,0.75,0,3.333333333333333e-05,0.0
2022-05-09,763159.8197934586,432750.15985598764,2,-0.1331709760493405,0.479272980053303,True,False,0.13152353326075086,40,0.8035714285714286,0.9508928571428572,1.0,1.0,0.8035714285714286,0,3.650793650793651e-05,0.0
2022-05-10,765855.701745087,432765.44349258573,2,-0.1301088799323715,0.4821075525286246,True,False,0.142007502312536,40,0.8214285714285714,0.9553571428571428,1.0,1.0,0.8214285714285714,0,3.531746031746032e-05,0.0
2022-05-11,771783.1632467394,432780.8994012819,2,-0.12337621983324178,0.478278560219245,True,False,0.12988752141279267,40,0.8392857142857143,0.9598214285714286,1.0,1.0,0.8392857142857143,0,3.571428571428572e-05,0.0
2022-05-12,774193.3103681189,432797.2145542355,2,-0.12063867335527298,0.4872292173912095,True,False,0.1298187668857357,40,0.8571428571428572,0.9642857142857143,1.0,1.0,0.8571428571428572,0,3.76984126984127e-05,0.0
2022-05-13,782512.445690487,432814.56079180294,2,-0.11118944953010688,0.46263130572534633,True,False,0.15382546178115608,40,0.875,0.96875,1.0,1.0,0.875,0,4.0079365079365075e-05,0.0
2022-05-16,792015.0558203105,432832.9382354556,2,-0.10039598523838382,0.46325308400734855,True,False,0.1505946378533722,40,0.9285714285714286,0.9821428571428572,1.0,1.0,0.9285714285714286,0,4.2460317460317464e-05,0.0
2022-05-17,795360.2125071427,432851.1447003179,2,-0.09659641556686528,0.45750811515471873,False,False,0.15832374040419564,40,0.9464285714285714,0.9464285714285714,1.0,1.0,0.9464285714285714,0,4.2063492063492065e-05,0.0
2022-05-18,787698.3387987814,432868.6648656986,2,-0.1052990940045869,0.42647785222408574,True,False,0.12660933867162122,40,0.9642857142857143,0.9910714285714286,1.0,1.0,0.9642857142857143,0,4.047619047619048e-05,0.0
2022-05-19,787386.41043951,432886.5292867883,2,-0.10565339535562358,0.42838340147075293,True,False,0.13631747163581592,40,0.9821428571428572,0.9955357142857143,1.0,1.0,0.9821428571428572,0,4.1269841269841266e-05,0.0
2022-05-20,789823.1676283041,432903.8791040335,2,-0.10288562404379169,0.4399003458241215,True,False,0.14698870544793582,40,1.0,1.0,1.0,1.0,1.0,0,4.0079365079365075e-05,0.0
2022-05-23,797932.3947349219,472145.86320744595,2,-0.0936748227993995,0.42978487951607636,False,False,0.1641919895575644,40,1.0,1.0,1.0,1.0,1.0,0,4.2460317460317464e-05,0.0
2022-05-24,799701.5707364395,472165.5359517463,2,-0.0916653182804017,0.4458532474941161,False,False,0.1731994289177774,40,1.0,1.0,1.0,1.0,1.0,0,4.166666666666667e-05,0.0
2022-05-25,805630.2588002919,472185.2095157443,2,-0.0849312650003326,0.44329604300999803,False,False,0.18272621259019972,40,1.0,1.0,1.0,1.0,1.0,0,4.166666666666667e-05,0.0
2022-05-26,807371.2451931639,472205.07127455727,2,-0.08295377942456815,0.45022432475991536,False,False,0.18382173031384502,40,1.0,1.0,1.0,1.0,1.0,0,4.2063492063492065e-05,0.0
2022-05-27,810641.5085969757,472224.93386882514,2,-0.07923927669412437,0.46868545209985935,False,False,0.23910973123301546,40,1.0,1.0,1.0,1.0,1.0,0,4.2063492063492065e-05,0.0
2022-05-31,804453.3152993299,446326.3022542109,2,-0.08626808693424949,0.4686194557407263,False,False,0.22615761776648505,40,1.0,1.0,1.0,1.0,1.0,0,4.484126984126984e-05,0.0
2022-06-01,803257.6004116405,446346.13897875557,2,-0.08762623019878828,0.46751448220409997,False,False,0.21955394111298038,40,0.4,0.4,1.0,0.4,1.0,0,4.444444444444445e-05,0.0
2022-06-02,800081.4891071294,363893.82676165894,3,-0.09123379101454651,0.48621499034438936,False,False,0.40324396265230256,40,0.4,0.4,1.0,0.4,1.0,0,4.484126984126984e-05,0.1
2022-06-03,802140.7540551331,363910.72183218715,3,-0.08889479126818021,0.5226855620494408,False,False,0.36747186473839877,40,0.4,0.4,1.0,0.4,1.0,0,4.642857142857142e-05,0.1
2022-06-06,801245.4402913674,363928.48414122895,3,-0.08991172630045784,0.5237867224758255,False,False,0.37938132884526543,40,0.4,0.4,1.0,0.4,1.0,0,4.880952380952381e-05,0.1
2022-06-07,809029.1491178845,564286.7317739476,2,-0.08107066241081018,0.57414670399687,False,False,0.3277591447412112,40,0.4,0.4,1.0,0.4,1.0,0,4.9206349206349204e-05,0.0
2022-06-08,808331.1319444871,564314.72218723,2,-0.08186349967690286,0.5651812021502567,False,False,0.30241365367965967,40,0.4,0.4,1.0,0.4,1.0,0,4.96031746031746e-05,0.0
2022-06-09,803875.0457831331,564342.9379233394,2,-0.08692490977437353,0.548112090263442,False,False,0.24814513308653902,40,0.4,0.4,1.0,0.4,1.0,0,5e-05,0.0
2022-06-10,800897.1638022736,564372.9466351179,2,-0.09030731338625048,0.5102257353078712,False,False,0.20681431957585164,40,0.4,0.4,1.0,0.4,1.0,0,5.3174603174603176e-05,0.0
2022-06-13,793240.4634773019,646698.1825161773,2,-0.09900411567751125,0.48624397331332897,False,False,0.15438263755202025,40,0.4,0.4,1.0,0.4,1.0,0,6.706349206349206e-05,0.0
2022-06-14,793550.0131687755,646743.861990974,2,-0.09865251611741267,0.4862656789503962,False,False,0.14889521519846077,40,0.4,0.4,1.0,0.4,1.0,0,7.063492063492064e-05,0.0
2022-06-15,792598.7725428438,646787.2348928298,2,-0.09973297523217806,0.4954070023171157,False,False,0.13372591173752116,40,0.4,0.4,1.0,0.4,1.0,0,6.706349206349206e-05,0.0
2022-06-16,789890.0238135877,422734.2573023925,2,-0.10280968597638904,0.5136199087309282,True,False,0.1385429259154734,40,0.25,0.8125,1.0,0.4,0.5,0,6.111111111111111e-05,0.0
2022-06-17,776962.0614698717,422760.7620693186,2,-0.11749380939251326,0.5129822053630939,True,False,0.13872631177273098,40,0.25,0.8125,1.0,0.4,0.5,0,6.26984126984127e-05,0.0
2022-06-21,791675.0521573201,422788.6105957089,2,-0.1007821757003101,0.48589980474330974,True,False,0.13349719877124666,40,0.2571428571428571,0.8142857142857143,1.0,0.4,0.6428571428571428,0,6.587301587301587e-05,0.0
2022-06-22,780892.8455449247,422814.950997242,2,-0.11302905950033315,0.5011141903828034,True,False,0.12516173734391728,40,0.27142857142857146,0.8178571428571428,1.0,0.4,0.6785714285714286,0,6.230158730158731e-05,0.0
2022-06-23,774198.2737167012,414536.3193683196,2,-0.12063303577518096,0.4970495717128929,True,False,0.13129522410639807,40,0.28571428571428575,0.8214285714285714,1.0,0.4,0.7142857142857143,0,6.30952380952381e-05,0.0
2022-06-24,779727.7205227229,414563.62612586527,2,-0.11435245750895605,0.46489468938330447,True,False,0.14673061620482655,40,0.30000000000000004,0.825,1.0,0.4,0.75,0,6.587301587301587e-05,0.0
2022-06-27,786268.636330172,414592.4152665684,2,-0.10692301020570447,0.4784158226946493,True,False,0.1361946705908894,40,0.3428571428571429,0.8357142857142857,1.0,0.4,0.8571428571428572,0,6.944444444444444e-05,0.0
2022-06-28,788011.06081557,310337.4459802675,2,-0.10494389118395875,0.49326520233642784,True,False,0.12870237091939787,40,0.35714285714285715,0.8392857142857143,1.0,0.4,0.8928571428571428,0,6.944444444444444e-05,0.0
2022-06-29,783934.5902551832,310358.75089223357,2,-0.10957411791416055,0.493055160938743,True,False,0.13345489993229143,40,0.37142857142857144,0.8428571428571429,1.0,0.4,0.9285714285714286,0,6.865079365079365e-05,0.0
2022-06-30,776964.9080386711,346430.1075322033,2,-0.11749057613993621,0.4930440081632567,True,False,0.13350598390589305,40,0.6894770741147139,0.9223692685286785,1.0,0.7150132620448885,0.9642857142857143,0,6.587301587301587e-05,0.0
2022-07-01,782333.5892945469,346452.92792817566,2,-0.1113926021478143,0.5046487225573245,True,False,0.17614203146120838,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,6.587301587301587e-05,0.0
2022-07-05,781042.5499153011,346478.4994538085,2,-0.1128590189794765,0.5096885099349533,True,False,0.18571549504171916,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,7.380952380952382e-05,0.0
2022-07-06,782349.0278884326,330231.2375486742,2,-0.11137506634348858,0.5095219028609321,True,False,0.2311207642437444,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,7.341269841269842e-05,0.0
2022-07-07,782345.9252387788,330256.0048914904,2,-0.11137859046347144,0.503193824311615,True,False,0.22433384031985712,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,7.500000000000001e-05,0.0
2022-07-08,781540.7479004633,337328.2966551165,2,-0.11229314475233342,0.505597470075828,True,False,0.2365472814791891,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,7.579365079365079e-05,0.0
2022-07-11,783630.6750304139,337356.80892780994,2,-0.10991931760997498,0.5208343374993388,True,False,0.3357558489861902,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,8.452380952380952e-05,0.0
2022-07-12,781355.6287772504,337385.72522571805,2,-0.11250341083910492,0.5531601166328142,True,False,0.3385398287263164,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,8.571428571428571e-05,0.0
2022-07-13,780164.6900884606,251943.1890965325,3,-0.11385612909603329,0.6409393637058501,True,False,0.42428670484659614,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.246031746031747e-05,0.0
2022-07-14,778022.1556753502,251966.48384377832,3,-0.11628970980341354,0.6412630847838584,True,False,0.4205893626952288,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.246031746031747e-05,0.0
2022-07-15,783547.144035709,284618.9505362216,3,-0.1100141956273073,0.6297452650201691,True,False,0.3858362853184115,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.087301587301587e-05,0.0
2022-07-18,775787.131652002,284646.5088790513,3,-0.11882834410047279,0.7321113505353716,True,False,0.4010708714562954,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.682539682539682e-05,0.0
2022-07-19,779994.708745046,284674.2958001562,3,-0.11404920105577261,0.6732090483179226,True,False,0.3598883277759326,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.761904761904762e-05,0.0
2022-07-20,770718.7186071144,349087.74852198246,2,-0.12458526082843645,0.7205838748190287,True,False,0.3459714286324649,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.682539682539682e-05,0.0
2022-07-21,757619.4925834088,240936.53443563686,3,-0.13946391273612052,0.7173218097075451,True,False,0.36888061245376014,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.523809523809524e-05,0.0
2022-07-22,754959.0947996031,359668.5505222315,2,-0.14248570444271344,0.7071454951294684,True,False,0.33864155441767185,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.563492063492063e-05,0.0
2022-07-25,756383.4397662182,359704.9455541296,2,-0.14086787351771252,0.8276733584989026,True,False,0.3340046907401646,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,0.00010119047619047618,0.0
2022-07-26,759536.6308907208,359740.34508845396,2,-0.13728634640649462,0.8060940045997492,True,False,0.3212402927127927,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.841269841269841e-05,0.0
2022-07-27,758966.2375945679,267851.54247013025,3,-0.13793422310459694,0.7888048775833575,True,False,0.4149912989606651,40,0.6088756567656178,0.9022189141914044,1.0,0.6088756567656178,1.0,0,9.404761904761906e-05,0.1
2022-07-28,758949.2017799936,258724.05459451073,3,-0.13795357309936432,0.7780169810630192,True,False,0.4359564795504888,40,0.3044378283828089,0.8261094570957022,1.0,0.6088756567656178,0.5,0,9.325396825396825e-05,0.1
2022-07-29,767417.0984544881,258748.0789710088,3,-0.12833537987313595,0.7823911928423354,True,False,0.47138431985609797,40,0.3044378283828089,0.8261094570957022,1.0,0.6088756567656178,0.5,0,9.285714285714285e-05,0.1
2022-08-01,760885.8106731076,258773.54306766944,3,-0.13575389125939727,0.7811062451061521,True,False,0.4871989999190247,40,0.41960452408961557,0.854901131022404,1.0,0.6911133337946609,0.6071428571428572,0,9.841269841269841e-05,0.1
2022-08-02,755325.845672172,258799.00967032055,3,-0.14206913337508567,0.7673005318704703,True,False,0.40325481885266323,40,0.44428714315371054,0.8610717857884276,1.0,0.6911133337946609,0.6428571428571428,0,9.841269841269841e-05,0.0
2022-08-03,749773.8039525148,222240.2624505465,3,-0.14837537589462285,0.7489166890694542,True,False,0.41627737060001746,40,0.4689697622178056,0.8672424405544514,1.0,0.6911133337946609,0.6785714285714286,0,9.682539682539682e-05,0.0
2022-08-04,739858.5373502243,230755.76114338715,3,-0.1596375527652554,0.7614497889389784,True,False,0.40873083984052316,40,0.49365238128190064,0.8734130953204752,1.0,0.6911133337946609,0.7142857142857143,0,9.563492063492063e-05,0.0
2022-08-05,744197.8651321798,230778.47044051555,3,-0.15470876174628845,0.7620421671528732,True,False,0.4176790940503181,40,0.5183350003459957,0.8795837500864989,1.0,0.6911133337946609,0.75,0,9.841269841269841e-05,0.0
2022-08-08,745400.6799254455,230802.00618135015,3,-0.15334255411035438,0.7866297835585825,True,False,0.4240240519826151,40,0.5923828575382808,0.8980957143845703,1.0,0.6911133337946609,0.8571428571428572,0,0.00010198412698412697,0.0
2022-08-09,751699.1998971018,138495.19887980347,4,-0.14618843019324057,0.8043355973693711,True,True,0.5528689926109883,40,0.6170654766023758,0.9042663691505939,1.0,0.6911133337946609,0.8928571428571428,0,0.00010238095238095239,0.1
2022-08-10,751821.7979083996,189030.75941581384,5,-0.1460491782151945,0.7790589409814931,True,True,0.6721297814635233,40,0.6417480956664708,0.9104370239166177,1.0,0.6911133337946609,0.9285714285714286,0,0.00010158730158730159,0.15
2022-08-11,752818.9194306993,213041.06813844776,5,-0.1449166056484559,0.7835064615122148,True,True,0.6820138769324705,40,0.6664307147305659,0.9166076786826415,1.0,0.6911133337946609,0.9642857142857143,0,0.0001,0.15
2022-08-12,760232.4341492984,213062.456785368,5,-0.13649602379797765,0.7914682420735016,True,True,0.6857891554755657,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.0001003968253968254,0.15
2022-08-15,761710.9063391557,213084.69306558013,5,-0.13481671289607622,0.8206027898716387,True,True,0.7045581277821479,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010436507936507936,0.15
2022-08-16,761723.8787089327,184174.14470988844,5,-0.13480197833282956,0.8607920866686818,True,True,0.6669569822858278,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010357142857142856,0.1
2022-08-17,761325.232937975,186741.60059770005,4,-0.13525477696763563,0.8589808921294575,True,True,0.5566926261034094,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010277777777777778,0.0
2022-08-18,766917.4894555807,199318.24080812625,4,-0.12890285678904206,0.8843885728438318,True,True,0.5635097076905544,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010357142857142856,0.0
2022-08-19,758312.101730492,199339.1217666871,4,-0.1386772181337922,0.8452911274648313,True,True,0.502302616652098,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010476190476190476,0.0
2022-08-22,746275.8610746637,323663.2974980638,3,-0.15234848654851368,0.7755475330391665,True,False,0.4012186467747747,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010873015873015873,0.0
2022-08-23,749795.6379088752,273155.48372184194,3,-0.14835057596859155,0.8017436041545564,True,False,0.4106294864791797,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010753968253968253,0.0
2022-08-24,751598.7585338008,204767.6455573781,3,-0.14630251571852157,0.8147899371259137,True,False,0.4661665552144383,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00010833333333333334,0.0
2022-08-25,760414.0874664964,204790.23500399117,3,-0.13628969431945925,0.854841222722163,True,False,0.43953914144330086,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.0001103174603174603,0.0
2022-08-26,739189.676222427,381694.6563434383,2,-0.16039727336837098,0.7409797800735386,True,False,0.3009249536213144,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.0001103174603174603,0.0
2022-08-29,736305.6235094075,381738.430056011,2,-0.16367310175111469,0.7375398885606174,True,False,0.3126321919761412,40,0.6911133337946609,0.9227783334486652,1.0,0.6911133337946609,1.0,0,0.00011468253968253969,0.0
2022-08-30,733577.026561591,381782.05730516027,2,-0.166772356936838,0.7296337008756848,True,False,0.316567659438715,40,0.7504405256520006,0.9376101314130001,1.0,0.7504405256520006,1.0,0,0.00011428571428571428,0.0
2022-08-31,733302.7401566793,278486.7931392869,2,-0.1670839029727874,0.7316643881088504,True,False,0.30010481842620934,40,0.7504405256520006,0.9376101314130001,1.0,0.7504405256520006,1.0,0,0.00011388888888888889,0.0
2022-09-01,736583.7789878255,278518.62020135997,2,-0.16335716105873277,0.746571355765069,True,False,0.30423821253585825,40,0.4,0.85,1.0,0.4,1.0,0,0.00011428571428571428,0.0
2022-09-02,736360.24930537,278550.1193310256,2,-0.1636110554743472,0.7455557781026112,True,False,0.3045373353081593,40,0.4,0.85,1.0,0.4,1.0,0,0.0001130952380952381,0.0
2022-09-06,735963.2780145949,278582.83791647083,2,-0.16406195216412858,0.7437521913434857,True,False,0.3317696064968496,40,0.4,0.85,1.0,0.4,1.0,0,0.00011746031746031746,0.0
2022-09-07,736173.8136332264,278615.7814425419,2,-0.16382281695277193,0.7050900092969816,True,False,0.2725119325863847,40,0.4,0.85,1.0,0.4,1.0,0,0.00011825396825396825,0.0
2022-09-08,739397.8640359037,339788.4609537894,2,-0.16016080489286444,0.7573828785322462,True,False,0.2636623282254872,40,0.4,0.85,1.0,0.4,1.0,0,0.00011785714285714286,0.0
2022-09-09,745510.2238532044,339828.6422876641,2,-0.15321812950948283,0.7215343535013559,True,False,0.2837391328884487,40,0.4,0.85,1.0,0.4,1.0,0,0.00011825396825396825,0.0
2022-09-12,749249.9776166365,203921.91589896282,3,-0.14897035988050913,0.7437789243237188,True,False,0.4388646237782734,40,0.4,0.85,1.0,0.4,1.0,0,0.0001226190476190476,0.0
2022-09-13,731123.93197402,335471.0375455813,2,-0.16955868495339724,0.6039255357533215,True,False,0.19464053832950895,40,0.4,0.85,1.0,0.4,1.0,0,0.00012658730158730157,0.0
2022-09-14,734654.212478837,335512.8383018469,2,-0.16554884386258775,0.6022287100137144,True,False,0.2056797296609018,40,0.4,0.85,1.0,0.4,1.0,0,0.00012460317460317462,0.0
2022-09-15,732460.9996592166,377889.1522536058,2,-0.1680399872357571,0.5995154882398793,True,False,0.19258098932185158,40,0.4,0.85,1.0,0.4,1.0,0,0.0001238095238095238,0.0
2022-09-16,735457.2738375925,377935.6386175735,2,-0.1646366929923141,0.6025466758690831,True,False,0.18514217082448142,40,0.4,0.85,1.0,0.4,1.0,0,0.00012301587301587303,0.0
2022-09-19,739142.7072911368,377984.9802148374,2,-0.16045062265617455,0.5984853364641165,True,False,0.2014549652715957,40,0.4,0.85,1.0,0.4,1.0,0,0.00013055555555555555,0.0
2022-09-20,732723.8779213715,378033.8782718017,2,-0.16774139904820917,0.6139052966933555,True,False,0.1988104215653477,40,0.4,0.85,1.0,0.4,1.0,0,0.00012936507936507936,0.0
2022-09-21,728769.4785023341,378082.0325872482,2,-0.17223297224141387,0.6015623028119477,True,False,0.20588474760395298,40,0.4,0.85,1.0,0.4,1.0,0,0.00012738095238095236,0.0
2022-09-22,725123.9368236486,386950.26185206755,2,-0.1763737318217094,0.6042414537515126,True,False,0.2000404386612359,40,0.25,0.8125,1.0,0.4,0.5,0,0.00012658730158730157,0.0
2022-09-23,710881.5437144696,386998.16997972544,2,-0.19255084098986824,0.6215392595107826,True,False,0.20174174698710343,40,0.25,0.8125,1.0,0.4,0.5,0,0.0001238095238095238,0.0
2022-09-26,702359.9944258482,304396.9042539402,2,-0.20222997511200047,0.5955400497759991,True,False,0.2643195219763147,40,0.25,0.8125,1.0,0.4,0.6071428571428572,0,0.00013095238095238096,0.0
2022-09-27,705358.7913123557,264708.31083722034,3,-0.19882381547054945,0.6047047381178022,True,False,0.45029923371714536,40,0.2571428571428571,0.8142857142857143,1.0,0.4,0.6428571428571428,0,0.00012936507936507936,0.0
2022-09-28,716445.2620684959,264742.86997780186,3,-0.18623133565786304,0.6408464874855427,True,False,0.3714369037648769,40,0.27142857142857146,0.8178571428571428,1.0,0.4,0.6785714285714286,0,0.00013055555555555555,0.0
2022-09-29,693046.0257437638,461973.30941841926,2,-0.21280917251259648,0.574381654974807,True,False,0.3330460500626036,40,0.4950911271997536,0.8737727817999383,1.0,0.6931275780796551,0.7142857142857143,0,0.00012936507936507936,0.0
2022-09-30,687850.0785387241,462032.33934128936,2,-0.21871094790410314,0.5625781041917937,True,False,0.31000855335908306,40,0.5198456835597414,0.8799614208899353,1.0,0.6931275780796551,0.75,0,0.00012777777777777776,0.0
2022-10-03,693371.6273599258,462093.5769608687,2,-0.21243934050124813,0.562775198319426,True,False,0.22210106843473532,40,0.3428571428571429,0.8357142857142857,1.0,0.4,0.8571428571428572,0,0.00013253968253968253,0.0
2022-10-04,701688.0699989938,357076.13144071435,2,-0.20299317513903609,0.5127374331370461,True,False,0.20011077040313632,40,0.35714285714285715,0.8392857142857143,1.0,0.4,0.8928571428571428,0,0.00013174603174603174,0.0
