date,value
2015-04-22,539128.9608628392
2015-04-23,541455.6535935717
2015-04-24,545420.2541271325
2015-04-27,541533.9383578529
2015-04-28,539284.9375231911
2015-04-29,537562.0282401192
2015-04-30,530518.7524557642
2015-05-01,538140.866704098
2015-05-04,538271.7425120837
2015-05-05,533831.3842579465
2015-05-06,532576.1005856142
2015-05-07,533394.2747277602
2015-05-08,540148.6104992961
2015-05-11,537254.1796862569
2015-05-12,537283.8480373261
2015-05-13,537572.1553533478
2015-05-14,542223.402092995
2015-05-15,541838.799646487
2015-05-18,542076.9573643679
2015-05-19,541844.9310564238
2015-05-20,542127.91626989
2015-05-21,545010.2443119059
2015-05-22,542668.011108155
2015-05-26,538657.9282529904
2015-05-27,541242.9979176639
2015-05-28,540198.3695728935
2015-05-29,538011.3754763636
2015-06-01,539196.8775947494
2015-06-02,539810.4726038639
2015-06-03,542132.1110512584
2015-06-04,538271.3147658374
2015-06-05,538100.131275376
2015-06-08,535587.6881767559
2015-06-09,534229.267096474
2015-06-10,539887.5201010181
2015-06-11,541463.1925239699
2015-06-12,539172.5061880249
2015-06-15,537750.1975369004
2015-06-16,539751.2255758634
2015-06-17,539161.8656570272
2015-06-18,543782.7921250849
2015-06-19,540670.8008689444
2015-06-22,545770.4200097932
2015-06-23,548627.361060331
2015-06-24,544466.1127282557
2015-06-25,543216.6964346202
2015-06-26,542938.0831665719
2015-06-29,531963.5352852789
2015-06-30,533937.0334025157
2015-07-01,535920.4694722926
2015-07-02,534318.7483387033
2015-07-06,533419.3273175451
2015-07-07,529413.6661270396
2015-07-08,520838.6366891972
2015-07-09,522731.3098927153
2015-07-10,529053.187089722
2015-07-13,532185.2246885976
2015-07-14,537255.7576816534
2015-07-15,536525.3224867295
2015-07-16,539729.1578878394
2015-07-17,541325.9055722692
2015-07-20,544138.8003386201
2015-07-21,539270.1074186591
2015-07-22,540428.3181746843
2015-07-23,538664.9295925256
2015-07-24,534528.7255109018
2015-07-27,530402.2003405056
2015-07-28,534489.2108545249
2015-07-29,537069.3373250563
2015-07-30,537786.6258467218
2015-07-31,537095.9743104617
2015-08-03,536951.1911419723
2015-08-04,538387.6516662618
2015-08-05,532231.4990802989
2015-08-06,525371.2818533407
2015-08-07,523360.5705833118
2015-08-10,526474.2533757483
2015-08-11,522217.61882794695
2015-08-12,519517.2185312105
2015-08-13,520959.3578629626
2015-08-14,522089.057675961
2015-08-17,524939.235646866
2015-08-18,524518.7153609155
2015-08-19,522073.9111686539
2015-08-20,513733.28241680935
2015-08-21,500660.15167377127
2015-08-24,481905.74432690605
2015-08-25,481014.4705628182
2015-08-26,495816.5678783759
2015-08-27,503510.1551459997
2015-08-28,503640.66589989676
2015-08-31,500278.54323745647
2015-09-01,493693.4452896635
2015-09-02,498212.00290787074
2015-09-03,495731.51808484225
2015-09-04,493774.05395162886
2015-09-08,497538.9162847903
2015-09-09,497644.64575283625
2015-09-10,499906.76590043295
2015-09-11,501848.2354689129
2015-09-14,500111.47562767804
2015-09-15,502592.0990769992
2015-09-16,503696.4283304992
