date,hydra_value,tlt_blend_value,ief_blend_value
2020-01-30,1133528.3329401352,1359604.89287965,1278917.5959816356
2020-01-31,1113205.5267405238,1338594.5696413254,1259022.871185772
2020-02-03,1118407.3068989925,1343560.0062452804,1263691.8252108465
2020-02-04,1131724.1526657518,1356467.9375241548,1276074.6522158666
2020-02-05,1147146.6772264792,1372651.7018121465,1291509.941577722
2020-02-06,1143328.5040384238,1369687.041360281,1288597.924546251
2020-02-07,1138672.9307322572,1365138.3014571597,1284070.8435185512
2020-02-10,1155347.9436491332,1382812.8602803012,1300669.255110771
2020-02-11,1168014.0547599124,1395462.543705832,1312654.0378274464
2020-02-12,1177826.2925194276,1405510.3806231455,1322187.8052078076
2020-02-13,1182278.4069068772,1410477.055135944,1326762.4971075128
2020-02-14,1187051.121868242,1415908.7219798276,1331808.7738417094
2020-02-18,1202528.6474994542,1432888.4085823353,1347604.8100166037
2020-02-19,1217512.6082423804,1448979.9068345302,1362734.9241472187
2020-02-20,1202892.2881323618,1434553.5833283062,1348999.4774933679
2020-02-21,1176144.6062033058,1408854.38454445,1324654.290542402
2020-02-24,1131830.3249170512,1363932.9684152605,1282102.3475492809
2020-02-25,1101888.4692313056,1330096.078219901,1250186.7560359745
2020-02-26,1102035.9790402618,1330333.966534144,1250609.4117397382
2020-02-27,1057581.5526444043,1285467.3959095706,1208056.7276029063
2020-02-28,1061475.1293087762,1286250.511901498,1208105.694301012
2020-03-02,1075166.3108366083,1302486.0216377394,1223623.60949632
2020-03-03,1070318.4179030764,1302599.4161238999,1223491.2059085888
2020-03-04,1101326.6297964095,1336230.8740265388,1255423.6894359
2020-03-05,1093982.5680252267,1333206.412134952,1251577.5322795715
2020-03-06,1098016.5767200585,1340905.1549514378,1256183.3835989095
2020-03-09,1077748.503151166,1321904.8147162457,1237244.560632741
2020-03-10,1085486.893708523,1323795.195255188,1241049.295721828
2020-03-11,1075523.7931727776,1310560.4729772331,1230305.9177639838
2020-03-12,1033396.6996836684,1262105.6925994444,1184468.420911171
2020-03-13,1052679.7676253873,1276845.9868745198,1199254.5353674886
2020-03-16,1030397.7559067502,1256546.3494914684,1177889.0148095887
2020-03-17,1038745.9466134585,1262713.5261979138,1186120.759165543
2020-03-18,1016056.9958131346,1230888.5847749056,1161271.0108267786
2020-03-19,1021224.7114795446,1238397.506933974,1165574.686752916
2020-03-20,1028759.9228076818,1256405.2347494597,1176728.5037419396
2020-03-23,1045170.6551761572,1281580.5437484705,1198579.0331221637
2020-03-24,1071180.3214784055,1313716.2409946418,1229341.332844787
2020-03-25,1062155.700120741,1302360.8866906874,1218890.791414606
2020-03-26,1075942.779692907,1318720.5440676303,1234049.5408444959
2020-03-27,1072608.6411048074,1316155.1150972603,1230459.1057435328
2020-03-30,1080607.2385371372,1324535.333249164,1238942.3148794528
2020-03-31,1073687.5007719444,1312570.0913675474,1228365.475720038
2020-04-01,1054925.6100986137,1295235.02100487,1211532.0460033861
2020-04-02,1067718.3746128385,1311120.2051208722,1226016.2216096355
2020-04-03,1054731.3345872683,1298368.0382895754,1213991.2237361
2020-04-06,1089921.3866093676,1338617.2897641445,1251509.5474951705
2020-04-07,1083086.43721113,1330064.3194176126,1243890.0260172477
2020-04-08,1090497.5456992562,1336131.4857364192,1249939.4797206428
2020-04-09,1089886.6040247448,1339107.0813668964,1252744.164517587
2020-04-13,1103462.7867252438,1354969.5870222396,1268020.870309144
2020-04-14,1125152.5516064644,1378657.5044688408,1290288.296005835
2020-04-15,1124533.9007502375,1379135.7887151537,1289603.4490551574
2020-04-16,1138891.6775182495,1394766.8508993294,1303556.2008590891
2020-04-17,1135269.0979277128,1387352.7543383427,1297329.7626641
2020-04-20,1125609.2844892405,1378865.4043984467,1289041.810300787
2020-04-21,1108878.8600552136,1361371.901079025,1272055.868412383
2020-04-22,1128814.3975819328,1384158.0616750629,1293799.4278636514
2020-04-23,1130163.508730624,1387309.4891725574,1296444.15323819
2020-04-24,1131503.5528679506,1388275.988530126,1297211.1132678576
2020-04-27,1131562.960229047,1386123.965551073,1296062.4229438407
2020-04-28,1126109.7079017423,1380626.0424584716,1290458.4090222178
2020-04-29,1115950.261298247,1370444.5134235339,1281244.9279507778
2020-04-30,1105907.5564073313,1356678.5907134255,1268970.716403062
2020-05-01,1092423.139260024,1344035.9659859266,1256689.7733705495
2020-05-04,1108990.890691131,1361517.0811269775,1273340.7403684286
2020-05-05,1106929.9201379567,1359508.0344198376,1271822.2369013291
2020-05-06,1104498.3655840454,1354125.000178369,1267577.285824341
2020-05-07,1110183.0610491897,1363258.9173264077,1275455.5406268465
2020-05-08,1116673.4162695922,1368327.7361239363,1280817.8272045632
2020-05-11,1119452.88838224,1369835.7141158131,1282550.0856019047
2020-05-12,1112434.8858187054,1363771.912126519,1276426.1211633286
2020-05-13,1112356.1640803695,1365479.287361882,1277708.8374971095
2020-05-14,1118788.625030875,1374067.7622586063,1285219.5946081795
2020-05-15,1130519.2686977305,1386912.6852469926,1297357.1666473136
2020-05-18,1134862.8668063162,1388870.5079729774,1300213.7924623997
2020-05-19,1139877.3942684722,1395686.9869272648,1306534.2703205266
2020-05-20,1146009.7294208184,1402609.5621766527,1312835.1813732334
2020-05-21,1136000.5924833743,1390327.5381340468,1301218.5187675823
2020-05-22,1143189.462305624,1399046.932110441,1309110.6619559433
2020-05-26,1135333.850371349,1389167.1644594441,1300336.5981228207
2020-05-27,1136078.1668031362,1390753.8686179924,1301937.113715873
2020-05-28,1137751.7066100263,1392627.4196474592,1303811.4987219456
2020-05-29,1151723.3933133993,1408556.0465851838,1318553.3667210578
2020-06-01,1149663.8710405708,1406829.1409395165,1317215.347349571
2020-06-02,1149231.8400754451,1405838.2367114702,1316375.1084921483
2020-06-03,1146904.1385040672,1402312.476480267,1313316.4169347275
2020-06-04,1145584.5275994404,1401371.5389857746,1312895.1564999986
2020-06-05,1151632.7526153054,1406780.8462122236,1318033.1449873988
2020-06-08,1154937.7732585932,1412372.0159095363,1323180.710186337
2020-06-09,1164643.016626241,1423160.6142940794,1333030.9151519614
2020-06-10,1176129.2738996088,1436871.0356349181,1345628.1491738462
2020-06-11,1142037.9994203558,1398749.6083458227,1309238.7866562286
2020-06-12,1148211.147313617,1405450.1856021269,1315834.5086308669
2020-06-15,1153775.141961328,1411493.6138386377,1321432.0958734234
2020-06-16,1155934.4292515996,1413865.1743264133,1324236.964677708
2020-06-17,1159891.865255574,1418203.479214574,1328187.330580671
2020-06-18,1160012.0209606497,1418614.410989382,1328202.051936307
2020-06-19,1166633.2194983049,1426569.039317198,1335628.808443498
2020-06-22,1173460.6723641688,1434744.5777159033,1343237.394746508
2020-06-23,1174575.903617976,1436927.0250052642,1345499.1018417587
2020-06-24,1161928.5857091695,1422650.3690176327,1331734.7673869587
2020-06-25,1169229.9598078053,1430822.7421785337,1339264.2237569522
2020-06-26,1155285.2663607278,1416227.7314997218,1325246.4223590177
2020-06-29,1168275.6221949805,1430372.6107894417,1338665.0703478323
2020-06-30,1179295.0716600774,1442749.022129934,1350384.2877911667
2020-07-01,1180229.8063948983,1443425.7675630776,1351034.8961365514
2020-07-02,1182117.7238568051,1445963.2569820748,1353418.6676622618
2020-07-06,1199766.693565527,1465963.7280759995,1372227.6026826191
2020-07-07,1197314.8157891794,1464370.9719865262,1370240.5375766112
2020-07-08,1212279.518698243,1481051.8302137803,1385932.608863986
2020-07-09,1214514.3764680002,1483543.853678665,1387677.0198716803
2020-07-10,1217562.9515954338,1487009.7821109956,1391025.1199484759
2020-07-13,1212442.612451615,1481582.8298205934,1385844.6073991642
2020-07-14,1245393.1085145122,1517403.7284262767,1419298.1517294848
2020-07-15,1253192.921296581,1526182.0167274582,1427662.841506949
2020-07-16,1247966.6765251842,1519499.5195069632,1421268.544319126
2020-07-17,1258137.0677329646,1531217.3075022765,1432294.4884246509
2020-07-20,1270004.9971856198,1544638.5039806215,1444784.0756760167
2020-07-21,1266051.191071157,1542130.9818521126,1442455.503274606
2020-07-22,1274426.571116748,1552997.9607316267,1452524.1147043058
2020-07-23,1254710.9225663573,1533285.9140110726,1433698.8200647794
2020-07-24,1255569.5587040936,1534704.2926650743,1435009.6189099373
2020-07-27,1272401.297216965,1555106.4598354553,1454163.8957627
2020-07-28,1261621.5559244263,1544654.3927906745,1444225.0836980685
2020-07-29,1269763.3326154826,1554812.9911977265,1453831.8530422107
2020-07-30,1267135.3613558458,1550758.3644482014,1449851.502976666
2020-07-31,1263949.0001184293,1547956.6447999594,1447264.2368398951
2020-08-03,1268824.2949946178,1553992.1170684565,1453071.5914723016
2020-08-04,1267360.2167706443,1555683.1852233123,1454430.983706277
2020-08-05,1268462.9851962388,1557946.8732023013,1456744.0677072427
2020-08-06,1270052.9365305027,1561678.390616157,1460071.3523296823
2020-08-07,1276521.946347316,1566187.9522011857,1464453.5128096833
2020-08-10,1279120.595607292,1568562.8288407084,1466799.0779608947
2020-08-11,1273984.0180221107,1556243.560366239,1455589.038208991
2020-08-12,1288988.4427609204,1572328.9731987922,1470857.698765383
2020-08-13,1286863.8385133422,1572245.967121057,1471097.4847307655
2020-08-14,1279845.8663185344,1564056.113315269,1463596.398005954
2020-08-17,1289738.6868461587,1577641.7627157783,1476284.0929103503
2020-08-18,1286129.4633150762,1575228.7316169993,1473865.8944432023
2020-08-19,1276955.338087991,1561635.689985546,1461293.120362766
2020-08-20,1281780.2084817789,1567639.086463136,1466730.6387659304
2020-08-21,1290210.3702164248,1575635.0459884524,1474019.2268013305
2020-08-24,1301069.9312322808,1587133.3944593237,1484782.8903100993
2020-08-25,1299674.350854844,1585970.1186469516,1483851.2765256213
2020-08-26,1303159.6357984263,1591347.9882839662,1488984.2209775914
2020-08-27,1297960.5180578146,1583749.3401061296,1482275.5936396313
2020-08-28,1307909.9680457937,1596612.1834079588,1494385.279452352
2020-08-31,1309912.3887253888,1598785.6414492822,1496253.0993994677
2020-09-01,1329049.069901779,1619520.7613479698,1515414.2684368545
2020-09-02,1348731.4325426463,1639198.648680226,1533580.9459172024
2020-09-03,1303212.361129943,1589174.698871078,1486733.2720419855
2020-09-04,1293123.499484803,1578023.1629333063,1476799.425542569
2020-09-08,1259370.8759020872,1541465.9401061945,1442439.373949202
2020-09-09,1312687.9629385537,1599436.3095085209,1496764.7290636078
2020-09-10,1290652.464628419,1575268.8395448555,1474004.5776134548
2020-09-11,1283198.1736828485,1568025.8090610274,1467206.0513793281
2020-09-14,1321888.58821699,1609866.3312358006,1506325.4857546443
2020-09-15,1333595.956848896,1622061.5053440162,1517809.3750038184
2020-09-16,1318395.3109362028,1607042.2069723813,1503828.6152706137
2020-09-17,1312423.3400824368,1600461.4375424033,1497588.443654927
2020-09-18,1293235.5680506802,1580136.574156682,1478636.0499955812
2020-09-21,1299482.7950670207,1583004.2208043828,1481198.738996429
2020-09-22,1305477.9140241046,1588995.803430942,1486834.2656930045
2020-09-23,1278295.5270384206,1557098.1541222436,1456937.640307619
2020-09-24,1284034.3321819005,1563690.0523411091,1462983.9505682257
2020-09-25,1300079.2578413435,1580726.914104009,1478953.5722686348
2020-09-28,1321603.675903573,1605265.159956359,1501991.3068951308
2020-09-29,1322257.3945325236,1606739.1786954873,1503354.8466341908
2020-09-30,1327368.4288600932,1611496.1181906073,1508012.6790524544
2020-10-01,1331883.0584461028,1617792.398288706,1513863.8078455098
2020-10-02,1325724.7857597114,1610708.422410455,1507338.946069289
2020-10-05,1353542.398130317,1641250.9824227754,1536319.679699218
2020-10-06,1344642.9668653507,1630214.0009774724,1525893.8922531886
2020-10-07,1361029.6490281692,1647782.7939189053,1542472.8630779558
2020-10-08,1361006.2901940702,1649193.270903645,1543682.761484867
2020-10-09,1359303.9792320295,1650182.2089720496,1544598.9293141656
2020-10-12,1379725.4788838413,1671403.9648498436,1564397.6081502675
2020-10-13,1376427.7793800046,1665890.8208681992,1559083.1450551078
2020-10-14,1374695.406983365,1664506.9353996096,1557726.9214287067
2020-10-15,1367018.4251409466,1656638.8835867124,1550384.0709413365
2020-10-16,1364529.930393956,1653492.5893562026,1547507.8920553308
2020-10-19,1353663.5080042672,1641633.1184706672,1536474.531191818
2020-10-20,1358527.822416597,1648072.506374389,1542242.7270198646
2020-10-21,1349203.847103821,1638776.3989415397,1533559.2640787116
2020-10-22,1344710.1906002683,1633311.9450399668,1528342.9762744599
2020-10-23,1351412.5030243034,1640200.079671003,1534821.324304943
2020-10-26,1339177.730470867,1625432.6080746315,1521478.0437856019
2020-10-27,1332088.5099128175,1618493.3930099688,1514846.5268216296
2020-10-28,1302475.9045412457,1583178.5266182073,1481762.3875693204
2020-10-29,1316749.5130018585,1598164.5494140275,1495499.603756675
2020-10-30,1295196.5873980362,1575705.0542445094,1474499.5479662132
2020-11-02,1301983.80568902,1585541.6681513493,1483370.6871306673
2020-11-03,1322666.8298283936,1609611.1663511686,1505409.008672442
2020-11-04,1358018.5846583815,1648234.761249863,1541132.6806540135
2020-11-05,1395312.158165494,1691003.583871275,1581063.7146897996
2020-11-06,1408696.0509714286,1704890.3018287367,1593944.2258607822
2020-11-09,1413006.3037410714,1705961.744992473,1594945.9446472304
2020-11-10,1399824.2107718843,1694012.641366783,1583774.4313199795
2020-11-11,1420533.3529564398,1715405.7240138089,1603775.354852721
2020-11-12,1415246.799652378,1709369.4313211967,1598525.7049557914
2020-11-13,1417117.647510401,1713221.6531287564,1602128.1301938605
2020-11-16,1436231.8208216142,1734220.384485892,1621765.202924182
2020-11-17,1431337.4340314069,1728572.0221389893,1616624.3600109546
2020-11-18,1424007.556088258,1719621.5079204687,1608253.5087331585
2020-11-19,1435325.7525138322,1731480.0292871373,1619303.5298943063
2020-11-20,1432259.5490047722,1728786.0625564235,1616805.451539514
2020-11-23,1441379.7419105298,1735920.625966011,1623477.8798201527
2020-11-24,1447169.0671996444,1742122.0043981434,1629277.5693672241
2020-11-25,1449865.2741406185,1745072.3104584725,1632036.771922916
2020-11-27,1453127.008153211,1747961.9372440223,1634759.110201744
2020-11-30,1464531.5286898173,1757181.3066697412,1643381.4078833356
2020-12-01,1483274.0892205746,1780459.0250286811,1665151.5971198278
2020-12-02,1492570.761440762,1791240.813088675,1675235.1269037367
2020-12-03,1498618.9383892345,1798595.0257256192,1682113.060484808
2020-12-04,1516337.3766439154,1817249.687038714,1699559.5945766156
2020-12-07,1512771.1388257733,1815186.6462629067,1697630.1620008205
2020-12-08,1515165.822210604,1818458.9870031916,1700690.5769462967
2020-12-09,1516658.5220750738,1817337.970604543,1699642.160655685
2020-12-10,1513201.067175388,1814281.8545077117,1696783.9670505046
2020-12-11,1497201.5229897103,1797911.1752123868,1681473.4980133933
2020-12-14,1494468.5222778453,1794331.5531560883,1678125.7021358472
2020-12-15,1512767.5257362905,1816299.2814429882,1698670.7398636525
2020-12-16,1514680.269867309,1819502.8039974226,1701666.7934784442
2020-12-17,1519025.1683552037,1826483.4154529027,1708195.3213190546
2020-12-18,1513908.6032218807,1820757.6175312449,1702840.3418334243
2020-12-21,1508495.453598497,1813580.3475818927,1696127.8916443887
2020-12-22,1501470.5548346569,1804637.4812879425,1687764.1899905633
2020-12-23,1508551.1683589818,1813861.7388770096,1696391.059264588
2020-12-24,1508404.029687066,1814573.3138387064,1697056.5506728617
2020-12-28,1508642.6497497454,1814803.3621764048,1697271.700446908
2020-12-29,1507487.0377068005,1814448.3433420362,1696939.6736095888
2020-12-30,1517236.694844531,1825871.8581232992,1707623.3701256798
2020-12-31,1528901.524854608,1838383.8244958157,1719325.0271115627
2021-01-04,1518551.0740614212,1830237.5756904841,1711706.351804775
2021-01-05,1540606.3210509454,1855311.3987490598,1735156.325056035
2021-01-06,1568393.099244608,1882366.0121702203,1760458.8072330563
2021-01-07,1589851.0708086952,1904895.2471256189,1781528.9869117297
2021-01-08,1596996.5182657137,1908378.5484393197,1784786.7000431314
2021-01-11,1584212.5223234838,1893823.0195088584,1771173.827236305
2021-01-12,1601998.806486453,1913948.4219525536,1789995.8532142735
2021-01-13,1599116.8242461872,1910344.4150227765,1786625.2516947845
2021-01-14,1612012.7659128553,1924014.6356996046,1799410.1512476592
2021-01-15,1587930.126751896,1896010.680052116,1773219.808860343
2021-01-19,1605778.226384868,1916089.7007399013,1791998.4568925991
2021-01-20,1607770.4111773004,1921470.2479034849,1797030.5450096931
2021-01-21,1600279.283546134,1913820.7518281122,1789876.4513585554
2021-01-22,1590648.6235681218,1901692.8467390996,1778533.9827901693
2021-01-25,1588224.6936017645,1899987.304986442,1776938.8966166212
2021-01-26,1580805.6071582278,1892180.0405133802,1769637.2520835511
2021-01-27,1544673.6239858747,1851669.1773112847,1731749.9839052872
2021-01-28,1537328.3830127204,1844913.0245838324,1725431.3782275622
2021-01-29,1498886.584358053,1803239.5004307139,1686456.7462221673
2021-02-01,1529670.4439426912,1838134.8623256173,1719092.188416877
2021-02-02,1562251.9533788413,1872255.8395870684,1751003.39725881
2021-02-03,1567333.0115146767,1877931.2946914332,1756311.2942665846
2021-02-04,1579011.514849499,1888901.3360843062,1766570.8855792906
2021-02-05,1581489.8410532947,1893310.590031082,1770694.5841021826
2021-02-08,1632324.736954439,1947882.392710249,1821732.166608446
2021-02-09,1623771.3639633406,1940076.8111095107,1814432.095960255
2021-02-10,1619419.5691509005,1935641.9878385623,1810284.4840530138
2021-02-11,1620595.9393532593,1936417.4957026998,1811009.7678929642
2021-02-12,1635090.3539755424,1952321.5473748217,1825883.829396336
2021-02-16,1645263.5281875145,1962535.2427513625,1835436.0577428818
2021-02-17,1638708.7065715848,1954604.9765833467,1828019.3774432358
2021-02-18,1621622.7918659654,1936439.5183055885,1811030.3642514634
2021-02-19,1639079.9642310508,1954594.2253398492,1828009.3224798646
2021-02-22,1641305.9484891118,1959109.2225857014,1832231.916074683
2021-02-23,1622368.704267936,1940119.1375645986,1814471.68123759
2021-02-24,1646384.8398590244,1966369.51624108,1839022.0131259854
2021-02-25,1596973.221856722,1911128.9969447097,1787359.021931567
2021-02-26,1593726.5671676237,1902945.9152694885,1779705.8991529413
2021-03-01,1634720.4409719508,1946584.882568212,1820518.6867951388
2021-03-02,1633223.4510240953,1945298.5304853362,1819315.642414365
2021-03-03,1632097.877188536,1942221.2851422126,1816437.6879510495
2021-03-04,1607119.3911592597,1915589.1169775457,1791530.2923127564
2021-03-05,1620651.65023493,1932260.6067139816,1807122.0904787076
2021-03-08,1597309.491358345,1906168.1982017641,1782719.4981718604
2021-03-09,1670261.8707700789,1983956.8661773724,1855470.3578639678
2021-03-10,1666554.3530462978,1981836.4361880457,1853487.2527581083
2021-03-11,1703946.0475899533,2021561.5018797112,1890639.6138359497
2021-03-12,1706626.1868627768,2024196.4722336167,1893103.9362558934
2021-03-15,1720192.9232244403,2038542.0481825257,1906520.453214235
2021-03-16,1692878.5436786583,2010878.4085238331,1880648.38701542
2021-03-17,1714958.0438002895,2034512.7719301106,1902752.1239841713
2021-03-18,1683662.298318131,1997543.4173241372,1868177.0065558811
2021-03-19,1690361.4445044922,2006232.747023937,1876303.591343357
2021-03-22,1683208.2170468962,1999344.8400449671,1869861.7641821506
2021-03-23,1655441.0413758603,1967267.5691846835,1839861.9056887005
2021-03-24,1656819.8048520407,1970063.7372836068,1842476.9862439313
2021-03-25,1673423.9016908458,1985858.0905747463,1857248.4537354633
2021-03-26,1693235.0911376968,2009624.6055681661,1879475.7837907718
2021-03-29,1678569.4362260131,1993417.8916799992,1864318.6613096688
2021-03-30,1694005.7287593938,2005964.3304007212,1876052.5581195883
2021-03-31,1696119.5609919268,2009959.0086806598,1879788.5300371181
2021-04-01,1706683.0338584385,2024595.6417208258,1893477.254428232
2021-04-05,1707964.6415520457,2026803.5913981425,1895542.2112061533
2021-04-06,1709757.7905404202,2028910.5346956754,1897512.7030555073
2021-04-07,1709362.58532905,2028647.0108521366,1897266.2457415343
2021-04-08,1711140.5576222818,2032600.3564479032,1900963.5617933043
2021-04-09,1711170.750945656,2032325.1168065553,1900706.1474288406
2021-04-12,1700827.014061618,2020958.2194948022,1890075.401679071
2021-04-13,1695029.514322887,2017131.598459841,1886496.603156687
2021-04-14,1714323.311386795,2037576.899133286,1905617.809874395
2021-04-15,1712064.9071807335,2038667.4011554397,1906637.687983537
2021-04-16,1705004.7869365287,2032740.4454435087,1901094.5782399015
2021-04-19,1690495.2621018214,2017380.7830507022,1886729.6498674606
2021-04-20,1656087.1434901329,1981022.936458832,1852726.4375108522
2021-04-21,1694666.537978211,2022270.508731292,1891302.7034519885
2021-04-22,1675941.355574953,2002326.4800329062,1872650.3049562771
2021-04-23,1698633.682937768,2026927.5665188427,1895658.1573567446
2021-04-26,1705953.3735105628,2035271.6944853074,1903461.8966254464
2021-04-27,1710956.4004726603,2040424.4791181528,1908280.9727403033
2021-04-28,1709002.4776298618,2039011.0688303695,1906959.0987937518
2021-04-29,1713422.022436991,2043985.172160243,1911611.0654987113
2021-04-30,1703732.856859774,2031949.865449429,1900355.1983826365
2021-05-03,1712413.1779384937,2043716.3115193876,1911359.6170131075
2021-05-04,1699618.7756161245,2029611.6876353147,1898168.4474005634
2021-05-05,1718272.568151519,2050166.683555417,1917392.2451987737
2021-05-06,1729414.8882641646,2064619.0185161603,1930908.6071614448
2021-05-07,1742393.893273031,2080665.940141169,1945916.285966246
2021-05-10,1713385.4620342855,2049998.020634238,1917234.5053526843
2021-05-11,1698182.017717635,2033781.8959506864,1902068.5815452128
2021-05-12,1665591.1262863262,1997000.2613522583,1867669.0268600024
2021-05-13,1672631.4563464297,2004038.925791522,1874251.848013352
2021-05-14,1706883.580981278,2042528.0661704354,1910248.3257040891
2021-05-17,1718655.673780413,2056696.7771917915,1923499.4319944798
2021-05-18,1710416.9048200308,2048035.4362752128,1915399.023359573
2021-05-19,1698691.6057089765,2034573.491967606,1902808.9116248821
2021-05-20,1713349.432285091,2050879.0600768304,1918058.4862555503
2021-05-21,1714238.4442041814,2052366.872210503,1919449.9435796295
2021-05-24,1730423.3553861522,2070652.639822755,1936551.4745421926
2021-05-25,1731400.0849068924,2072784.27355464,1938545.0578053994
2021-05-26,1745125.818316249,2086636.1455089888,1951499.8443989926
2021-05-27,1757027.9274232956,2099742.54736456,1963757.4395896187
2021-05-28,1751963.5923201237,2095240.7435111108,1959547.1849467913
2021-06-01,1764474.4609545292,2108606.9133254844,1972047.7248080892
2021-06-02,1777862.8630416263,2123516.7807160276,1985991.9881408599
2021-06-03,1757090.2349788852,2098404.817595821,1962506.3448833562
2021-06-04,1757531.1923705614,2102060.071551318,1965924.8745301007
2021-06-07,1762320.858840327,2107766.5584155377,1971261.7935955343
2021-06-08,1763528.8794518916,2109015.273267267,1972429.6382358626
2021-06-09,1749316.8794145936,2093799.0402872125,1958198.8503925551
2021-06-10,1734657.6096857062,2080137.527269693,1945422.0945670009
2021-06-11,1739532.2692992033,2083397.1052013596,1948470.5732584796
2021-06-14,1720600.2279525064,2063116.5573389272,1929503.4495061932
2021-06-15,1718873.1306216791,2060524.7902615103,1927079.5323996178
2021-06-16,1722643.2402267368,2061422.802752313,1927919.3871293664
2021-06-17,1689307.5951609146,2022067.5993305393,1891112.9350226205
2021-06-18,1671281.7072670662,2001556.7451448045,1871930.4202185418
2021-06-21,1697523.0350558483,2032149.9322948533,1900542.3083483845
2021-06-22,1696624.204563761,2031287.748456091,1899735.961908537
2021-06-23,1697379.5948537015,2031903.9934363675,1900312.2971674222
2021-06-24,1707043.8081919143,2042977.7681229038,1910668.903720125
2021-06-25,1718883.061930184,2055461.172679272,1922343.848631702
2021-06-28,1691958.6678774608,2027753.0991385865,1896430.2262114147
2021-06-29,1683644.5670029507,2018592.3238325506,1887862.727933011
2021-06-30,1685335.6070127538,2020980.932604888,1890096.6438256209
2021-07-01,1701352.6172236404,2038434.7521622851,1906420.1059796421
2021-07-02,1708759.8058902137,2048031.16652275,1915395.0301280336
2021-07-06,1701394.3476878968,2038608.273290138,1906582.3894015667
2021-07-07,1704640.9833698769,2042594.65767052,1909838.5250329522
2021-07-08,1692286.7217135546,2029507.7862904156,1897537.9107162822
2021-07-09,1714764.4930875425,2055417.8345117436,1921763.143603081
2021-07-12,1722288.8280137926,2063602.264284679,1929415.376265921
2021-07-13,1712933.4627983463,2054187.2792553056,1920612.6058884214
2021-07-14,1707495.6229177692,2049332.4319810444,1916073.447765512
2021-07-15,1701400.1643659389,2042765.408579048,1909606.5724426277
2021-07-16,1687747.749819843,2026969.188368519,1894921.8532618703
2021-07-19,1676631.8792228848,2013160.528927773,1881379.0062086321
2021-07-20,1701654.0149442272,2039914.5353780824,1906775.2877374946
2021-07-21,1726564.057361417,2066479.8223809758,1931935.3862212964
2021-07-22,1725576.9611469444,2066703.8991440993,1931799.649944894
2021-07-23,1730118.005608505,2071821.3303288862,1936832.0488030068
2021-07-26,1731724.193937892,2073634.6694900505,1938637.6640629852
2021-07-27,1725103.6580954064,2066881.0247534635,1932013.3405671983
2021-07-28,1722195.3587189922,2064887.7658879503,1930188.0102946565
2021-07-29,1733273.6937611068,2078740.4412112513,1943233.0977335484
2021-07-30,1730396.7442385673,2074421.7551252139,1939103.9851918144
2021-08-02,1726700.554951222,2070583.3505508262,1935296.2289202132
2021-08-03,1740224.1391035784,2084870.8947588757,1948636.8242348996
2021-08-04,1739891.4565264727,2083410.4799099956,1947159.3283364351
2021-08-05,1746528.076154394,2090843.2954200944,1954177.0213589005
2021-08-06,1740239.0631087096,2080413.7367618151,1944958.7460634348
2021-08-09,1738444.1627649076,2075751.4929766806,1940670.5822577353
2021-08-10,1737095.489909971,2075297.587916628,1940378.853030331
2021-08-11,1739720.7591237198,2080307.9410328823,1945147.3608686663
2021-08-12,1740619.7780658195,2081083.62868546,1945902.3380991803
2021-08-13,1748811.535100576,2091832.3621533397,1955464.0261325263
2021-08-16,1751585.079196924,2095017.052915592,1958431.0583883778
2021-08-17,1737606.5727903557,2079214.8920678748,1943653.853959729
2021-08-18,1723122.0778621994,2063360.4857212042,1928645.077596669
2021-08-19,1714763.7667372492,2053779.065499956,1919440.8571371066
2021-08-20,1723184.8943886978,2061846.9823543944,1926904.2976289156
2021-08-23,1751555.7745696846,2094728.15230431,1957677.7722818141
2021-08-24,1759786.907981753,2103933.6248079925,1966528.3495833972
2021-08-25,1766462.7863076995,2110153.2264857315,1972557.2605685468
2021-08-26,1758018.0333771326,2100843.309714528,1963717.8205761218
2021-08-27,1774672.7737168488,2121547.6248047706,1982931.3278594478
2021-08-30,1771398.74100153,2118249.05996014,1979816.26361432
2021-08-31,1765400.9755385974,2111880.3836410535,1974059.119557867
2021-09-01,1765874.821462877,2112648.293773433,1974727.6280917895
2021-09-02,1767022.9697983458,2114751.7124632574,1976537.175753503
2021-09-03,1765434.5770318343,2114559.3858377375,1976622.5747670068
2021-09-07,1760631.2260229678,2106400.631021979,1969218.5933671815
2021-09-08,1757162.3573357677,2102872.560385841,1965720.39576453
2021-09-09,1759474.8081698045,2105628.3761611683,1967840.6427101446
2021-09-10,1756820.0145762097,2102088.300001356,1964810.5973786912
2021-09-13,1761909.3272997506,2108891.217937286,1970930.2502420535
2021-09-14,1754048.1383189603,2101680.713886201,1963779.4429024127
2021-09-15,1762202.41838353,2110640.8880027733,1972240.2590171166
2021-09-16,1758317.4701814956,2103514.1569379587,1965651.1401020782
2021-09-17,1745642.2069987769,2088576.074799761,1951785.1079819058
2021-09-20,1732155.3995445862,2073801.526880139,1937620.2076467688
2021-09-21,1739095.013949098,2082027.1102433219,1945318.363670891
2021-09-22,1756497.5125218164,2101019.526965087,1962819.3688487755
2021-09-23,1771006.390554052,2115386.03089044,1976905.5928551226
2021-09-24,1774037.5963767169,2117642.177464802,1979444.5174262663
2021-09-27,1773163.0573248323,2117313.8323308052,1979485.6286421476
2021-09-28,1736739.974205813,2075796.057069722,1940670.4855076799
