symbol,entry_date,exit_date,pnl,return
HD,2018-05-31,2018-06-04,1557.4945352094794,0.02577725556358173
AAPL,2018-06-01,2018-06-04,232.97051035726105,0.008335215053557731
WFC,2018-06-01,2018-06-04,70.9221267614418,0.0025374506743611755
AMD,2018-06-04,2018-06-06,4127.630887142561,0.05515149318421508
T,2018-06-04,2018-06-06,2234.6028462434824,0.02985772880707889
NVDA,2018-06-05,2018-06-07,-149.61356386103805,-0.008338883836942501
PFE,2018-06-05,2018-06-07,23.87515428865801,0.001330709148718071
DIS,2018-06-06,2018-06-08,1290.885767922789,0.02030168349340621
COST,2018-06-06,2018-06-08,1961.9520496576392,0.030855502888905782
AVGO,2018-06-07,2018-06-11,-420.73173157382917,-0.014593061530202412
T,2018-06-07,2018-06-11,313.542161155347,0.010875196013709065
GILD,2018-06-08,2018-06-11,-63.86553342482517,-0.0011311259546724025
WMT,2018-06-08,2018-06-11,-42.41116640971941,-0.0007511464873370438
MRK,2018-06-11,2018-06-13,324.83155720105964,0.004149930965890613
T,2018-06-11,2018-06-13,-4493.78989079862,-0.05741104091831924
TSLA,2018-06-12,2018-06-14,817.6611303626383,0.04357145938293986
QCOM,2018-06-12,2018-06-14,-103.95751118189979,-0.0055396793461427755
C,2018-06-13,2018-06-15,-882.038811448139,-0.0141373531973016
BAC,2018-06-13,2018-06-15,-1173.384324423916,-0.018807050682183482
SBUX,2018-06-14,2018-06-18,102.82119946673623,0.0034867577413895392
NKE,2018-06-14,2018-06-18,358.79434973414027,0.012167033481330478
AAPL,2018-06-15,2018-06-18,-29.62567841116695,-0.0005517280367940667
META,2018-06-15,2018-06-18,674.1766433065313,0.012555397068096198
T,2018-06-18,2018-06-20,-457.10904023833285,-0.005974428448611026
GS,2018-06-18,2018-06-20,-1180.8560727274569,-0.015433823209752366
WFC,2018-06-19,2018-06-21,-236.87373187470723,-0.012913060794793015
JNJ,2018-06-19,2018-06-21,-167.8028999773615,-0.009147696672826435
CMCSA,2018-06-20,2018-06-22,776.3466490174409,0.012539597538987245
CSCO,2018-06-20,2018-06-22,-766.1340859400055,-0.012374643608942417
VZ,2018-06-21,2018-06-25,570.125452601128,0.019914760705265527
IBM,2018-06-21,2018-06-25,-498.8864392138182,-0.017426347149942224
AAPL,2018-06-22,2018-06-25,-802.9737555256819,-0.014894581021214376
GILD,2018-06-22,2018-06-25,52.084174337110056,0.0009661236737174138
CMCSA,2018-06-25,2018-06-27,-1892.3518745407284,-0.025100041417630996
CSCO,2018-06-25,2018-06-27,69.07030820702359,0.0009161444127010412
DIS,2018-06-26,2018-06-28,88.2357199424154,0.0048814395183634715
T,2018-06-26,2018-06-28,324.5253399106365,0.017953622636999747
MRK,2018-06-27,2018-06-29,832.9990021078049,0.013672155708385049
HD,2018-06-27,2018-06-29,24.61876647346144,0.0004040720429698346
PFE,2018-06-28,2018-07-02,-24.68723107210902,-0.0008662245796697178
COST,2018-06-28,2018-07-02,-98.46300770103588,-0.0034548660888586076
MRK,2018-06-29,2018-07-02,-212.50624877682898,-0.003975555483667075
XOM,2018-06-29,2018-07-02,-627.6398996117172,-0.011741853517399651
BRK-B,2018-07-02,2018-07-05,-131.6921653428324,-0.001762241536644449
BAC,2018-07-02,2018-07-05,-954.4543132201558,-0.012772050874912238
MSFT,2018-07-03,2018-07-05,128.24160447802134,0.0071572636430705695
AAPL,2018-07-03,2018-07-05,143.7751958954338,0.008024205456148192
BAC,2018-07-05,2018-07-09,3007.4337348079503,0.04042978657548025
DIS,2018-07-05,2018-07-09,1081.2465959828796,0.014535505339685856
XOM,2018-07-06,2018-07-09,123.16672080737311,0.006905895837320144
TSLA,2018-07-06,2018-07-09,553.9883710794984,0.031061848206099623
INTC,2018-07-09,2018-07-11,-971.0068297590955,-0.012749102562183343
NKE,2018-07-09,2018-07-11,77.73844502368463,0.001020688401210829
JNJ,2018-07-10,2018-07-12,54.30140083489641,0.0029735763618538003
QCOM,2018-07-10,2018-07-12,-16.02001653539797,-0.0008772654435012845
GILD,2018-07-11,2018-07-13,1106.4959994989706,0.017872580225036277
AMZN,2018-07-11,2018-07-13,2046.3874866749727,0.03305409558070691
INTC,2018-07-12,2018-07-16,-187.26480936985584,-0.0065171512181607235
XOM,2018-07-12,2018-07-16,-69.99116652805256,-0.0024358181215878437
PFE,2018-07-13,2018-07-16,-222.55193450774664,-0.00403694210105302
WMT,2018-07-13,2018-07-16,-39.84084244838289,-0.0007226860309124778
PG,2018-07-16,2018-07-18,182.19929466211264,0.0023739033852990315
SBUX,2018-07-16,2018-07-18,314.639380799171,0.004099486184140876
C,2018-07-17,2018-07-19,-95.87448456489238,-0.005209928038468343
AMD,2018-07-17,2018-07-19,-175.62519630469717,-0.009543672006601892
PG,2018-07-18,2018-07-20,-258.2373443507471,-0.004104301547992186
AMZN,2018-07-18,2018-07-20,-998.2802617995086,-0.015866191755243376
DIS,2018-07-19,2018-07-23,-268.927772957646,-0.009284334560658839
COST,2018-07-19,2018-07-23,172.9597660003101,0.0059711807204570425
MU,2018-07-20,2018-07-23,-721.1345765412763,-0.013286506563021536
XOM,2018-07-20,2018-07-23,-0.9421439571048422,-1.7358482420053634e-05
GE,2018-07-23,2018-07-25,700.436744993291,0.009220943747570032
PG,2018-07-23,2018-07-25,927.6659045486643,0.012212316363362459
GILD,2018-07-24,2018-07-26,119.30981980638671,0.006550751301196409
NVDA,2018-07-24,2018-07-26,445.9444908273993,0.024484752875241364
T,2018-07-25,2018-07-27,1715.7512995454883,0.027363328306482068
MRK,2018-07-25,2018-07-27,-973.565360509087,-0.015526719166400044
V,2018-07-26,2018-07-30,-1228.9880357472582,-0.042253000606897975
MSFT,2018-07-26,2018-07-30,-1127.9785192258344,-0.03878026121583698
AMD,2018-07-27,2018-07-30,1388.4360648568982,0.02529036582522786
TSLA,2018-07-27,2018-07-30,-1297.7679999818142,-0.02363884683389951
INTC,2018-07-30,2018-08-01,1785.9415712925427,0.023460488897144388
T,2018-07-30,2018-08-01,-243.2661992432028,-0.003195593886235165
TSLA,2018-07-31,2018-08-02,3145.5443859854367,0.1723519954613623
MRK,2018-07-31,2018-08-02,-180.46303328299643,-0.009888006677607464
C,2018-08-01,2018-08-03,798.928250418535,0.012720868478147171
T,2018-08-01,2018-08-03,723.9946443735421,0.011527744381468547
META,2018-08-02,2018-08-06,1587.8392963544713,0.05283769513272968
MSFT,2018-08-02,2018-08-06,156.14499820422094,0.005195955176671375
CSCO,2018-08-03,2018-08-06,607.4682257041957,0.010944358401843319
TSLA,2018-08-03,2018-08-06,-987.6019216654948,-0.01779297900976899
PFE,2018-08-06,2018-08-08,707.9583863978281,0.008979271521351723
INTC,2018-08-06,2018-08-08,1053.6202404238127,0.013363415704833468
ORCL,2018-08-07,2018-08-09,22.965856911290167,0.0012149031666473745
C,2018-08-07,2018-08-09,-112.59744240032518,-0.005956450475893242
MSFT,2018-08-08,2018-08-10,-292.02448241963447,-0.004485112350671318
JNJ,2018-08-08,2018-08-10,-209.0880580851991,-0.0032113178454271805
WFC,2018-08-09,2018-08-13,-425.8689044391341,-0.014223569407609852
HD,2018-08-09,2018-08-13,-595.7340767545669,-0.01989688587467179
AAPL,2018-08-10,2018-08-13,363.43168033086386,0.006436831346710114
IBM,2018-08-10,2018-08-13,-692.2696202120198,-0.01226096411765514
NVDA,2018-08-13,2018-08-15,896.9802890731961,0.011399564282081548
GILD,2018-08-13,2018-08-15,-2377.1227562893146,-0.03021043382649808
AAPL,2018-08-14,2018-08-16,320.6540502386409,0.017000033198408444
HD,2018-08-14,2018-08-16,223.56754653543413,0.011852823035793675
MSFT,2018-08-15,2018-08-17,-48.00184370169877,-0.000752992035716163
WMT,2018-08-15,2018-08-17,5388.887455907958,0.08453403083610773
GS,2018-08-16,2018-08-20,355.67853660896907,0.011926423402281693
JPM,2018-08-16,2018-08-20,-39.302919497431624,-0.001317884580107502
MSFT,2018-08-17,2018-08-20,-380.84747641908444,-0.0066098845290342234
META,2018-08-17,2018-08-20,-431.31871021989735,-0.0074858494444329515
BRK-B,2018-08-20,2018-08-22,-434.45930241529726,-0.0054255245437314055
AMZN,2018-08-20,2018-08-22,1201.9795323234187,0.015010311477805032
BA,2018-08-21,2018-08-23,-341.4416305024857,-0.017782965181857072
AMD,2018-08-21,2018-08-23,1777.928903717769,0.09259810452551195
JNJ,2018-08-22,2018-08-24,653.8259614307692,0.009945588750172384
C,2018-08-22,2018-08-24,-417.1650767207983,-0.006345652419368615
MRK,2018-08-23,2018-08-27,8.372425039486327,0.00027097352182297506
NVDA,2018-08-23,2018-08-27,1044.388172865914,0.03380162139607544
QCOM,2018-08-24,2018-08-27,161.4907671479116,0.0028110649660565254
CMCSA,2018-08-24,2018-08-27,-112.22590660439427,-0.001953513008273699
T,2018-08-27,2018-08-29,-1492.0077413596598,-0.018345052424096647
JPM,2018-08-27,2018-08-29,-662.8727867609083,-0.008150384000390072
SBUX,2018-08-28,2018-08-30,17.94787351067296,0.0009204453361764511
GE,2018-08-28,2018-08-30,14.947983015995883,0.0007665978503880331
CMCSA,2018-08-29,2018-08-31,426.4417007161419,0.006495285468472695
NVDA,2018-08-29,2018-08-31,506.76956261153674,0.0077187877507458365
AMZN,2018-08-30,2018-09-04,566.4916359272613,0.018532932382255677
CSCO,2018-08-30,2018-09-04,375.19401369626985,0.01227457714301172
T,2018-08-31,2018-09-04,-148.2607165474675,-0.002575330018521035
AAPL,2018-08-31,2018-09-04,183.55695098423712,0.0031884354600873193
COST,2018-09-04,2018-09-06,691.2167984759734,0.008517566113598914
JPM,2018-09-04,2018-09-06,-740.847895167936,-0.009129148685515974
PFE,2018-09-05,2018-09-07,162.04288196073648,0.008327708983334983
V,2018-09-05,2018-09-07,72.1396021879713,0.0037073989670249516
BA,2018-09-06,2018-09-10,-1776.4996774483834,-0.02679141474049471
BRK-B,2018-09-06,2018-09-10,694.2947000541886,0.0104706674014128
TSLA,2018-09-07,2018-09-10,2600.495345537738,0.08450459079840517
C,2018-09-07,2018-09-10,-4.9891049635353255,-0.00016212383310636717
GILD,2018-09-10,2018-09-12,1644.0147315491663,0.020116609934087534
VZ,2018-09-10,2018-09-12,1281.2531307408153,0.01567776064491465
IBM,2018-09-11,2018-09-13,328.85072091110015,0.016782810174539146
BAC,2018-09-11,2018-09-13,-451.71826400104857,-0.023053322967023063
PG,2018-09-12,2018-09-14,407.5453779981988,0.006001584998701067
CMCSA,2018-09-12,2018-09-14,1634.5277493398103,0.024070343451280115
QCOM,2018-09-13,2018-09-17,-572.0013854443891,-0.0183786775243191
IBM,2018-09-13,2018-09-17,-211.3361808154047,-0.006790332358041347
VZ,2018-09-14,2018-09-17,162.87392732033348,0.002722015791771123
TSLA,2018-09-14,2018-09-17,-76.0114035205059,-0.001270333712347795
T,2018-09-17,2018-09-19,-624.3332776489707,-0.007503579944911477
NVDA,2018-09-17,2018-09-19,-604.5410660884086,-0.007265706285044224
AMD,2018-09-18,2018-09-20,-469.09248240889224,-0.023520200213661274
BRK-B,2018-09-18,2018-09-20,308.70991285761716,0.015478651290821542
COST,2018-09-19,2018-09-21,262.51375372564513,0.003886966365093172
TSLA,2018-09-19,2018-09-21,14.679647797045906,0.00021735736291426683
BAC,2018-09-20,2018-09-24,-452.58174335405715,-0.014465902439027943
BA,2018-09-20,2018-09-24,45.03986275263003,0.00143961233526172
DIS,2018-09-21,2018-09-24,1264.3702084219647,0.021457826261475296
GE,2018-09-21,2018-09-24,-2082.9768209966865,-0.035350528218638905
QCOM,2018-09-24,2018-09-26,-2034.9679970219377,-0.024751349658932255
AMZN,2018-09-24,2018-09-26,1720.1018262725504,0.020921627177108312
NKE,2018-09-25,2018-09-27,-58.38617379048053,-0.002961794465839635
MSFT,2018-09-25,2018-09-27,-7.0726175489441285,-0.0003587773980640323
GS,2018-09-26,2018-09-28,-1360.1896915315076,-0.020277749318298743
AAPL,2018-09-26,2018-09-28,1617.7034049019446,0.024116771594574392
PG,2018-09-27,2018-10-01,302.94852746222307,0.009760825676310191
INTC,2018-09-27,2018-10-01,384.80736380003765,0.012398269859492921
GE,2018-09-28,2018-10-01,4144.669902097245,0.07083994070142191
JPM,2018-09-28,2018-10-01,341.5682818792726,0.005838022666550713
XOM,2018-10-01,2018-10-03,331.63751276759797,0.003946050725975753
TSLA,2018-10-01,2018-10-03,-4304.930663338722,-0.05122301945753458
MU,2018-10-02,2018-10-04,-705.000618007356,-0.034987530431451204
SBUX,2018-10-02,2018-10-04,108.32436984160559,0.0053758849134248644
MRK,2018-10-03,2018-10-05,-321.26306683112693,-0.004782092109032143
JPM,2018-10-03,2018-10-05,222.74141043406445,0.0033155692364455315
COST,2018-10-04,2018-10-08,-1043.5669410226185,-0.033456371545556945
BRK-B,2018-10-04,2018-10-08,440.02185427806455,0.014106938487784815
CSCO,2018-10-05,2018-10-08,-742.7845389167433,-0.012699813120388597
XOM,2018-10-05,2018-10-08,540.4911240415724,0.009241086625964526
IBM,2018-10-08,2018-10-10,-3145.563892628513,-0.03842209055156755
DIS,2018-10-08,2018-10-10,-2230.565045320471,-0.027245662487831057
MSFT,2018-10-09,2018-10-11,-1110.5595807083212,-0.05657454653738858
HD,2018-10-09,2018-10-11,-602.8116114328337,-0.030708657290168497
INTC,2018-10-10,2018-10-12,114.15662035052813,0.0017597479880963405
V,2018-10-10,2018-10-12,2172.719601910653,0.03349292346269136
WFC,2018-10-11,2018-10-15,1042.7213671231957,0.03496857875740171
XOM,2018-10-11,2018-10-15,-285.54089141179065,-0.009575865101277998
NKE,2018-10-12,2018-10-15,-695.411436019686,-0.012134304548260156
JNJ,2018-10-12,2018-10-15,33.72648737181542,0.0005884968925087873
WFC,2018-10-15,2018-10-17,1831.1262898335526,0.022891897667304272
PG,2018-10-15,2018-10-17,1725.7496872412808,0.021574527906155928
MRK,2018-10-16,2018-10-18,266.2436168522968,0.01388212431540414
XOM,2018-10-16,2018-10-18,153.19846646553162,0.007987872841975463
CSCO,2018-10-17,2018-10-19,-873.3220429853601,-0.013087588069745786
AMZN,2018-10-17,2018-10-19,-2467.0080131937207,-0.03697053670038034
ORCL,2018-10-18,2018-10-22,362.50171989723043,0.01179565286127143
PG,2018-10-18,2018-10-22,2435.424038047458,0.0792476695860863
QCOM,2018-10-19,2018-10-22,659.4561877324434,0.011609697262091424
GILD,2018-10-19,2018-10-22,-721.9870526355406,-0.012710550396183537
IBM,2018-10-22,2018-10-24,-1755.338260739522,-0.021622977709369523
GOOGL,2018-10-22,2018-10-24,-3964.1210524522976,-0.048831671405775885
V,2018-10-23,2018-10-25,195.7115114991945,0.010054880496327304
CSCO,2018-10-23,2018-10-25,20.89801756876052,0.0010736571786422503
ORCL,2018-10-24,2018-10-26,767.0517561697087,0.011952143091882994
IBM,2018-10-24,2018-10-26,-1221.6204916471256,-0.019035199127961405
JPM,2018-10-25,2018-10-29,-3.2401281764312566,-0.00010707823037659758
MSFT,2018-10-25,2018-10-29,-1243.6550790123104,-0.041099727482441825
GS,2018-10-26,2018-10-29,559.8341366300702,0.010024498496823646
NVDA,2018-10-26,2018-10-29,-3579.770381150304,-0.06410006188766505
JNJ,2018-10-29,2018-10-31,1368.773972832251,0.017729982653526617
T,2018-10-29,2018-10-31,2703.0532826100675,0.035013149550958106
QCOM,2018-10-30,2018-11-01,154.91310414897413,0.008369778713385019
C,2018-10-30,2018-11-01,372.49647056890456,0.02012556037338506
PFE,2018-10-31,2018-11-02,-197.40596357356162,-0.0030537059292284306
MU,2018-10-31,2018-11-02,4454.136376115798,0.06890178196804234
BRK-B,2018-11-01,2018-11-05,1500.5617084227442,0.050417783212085523
SBUX,2018-11-01,2018-11-05,2969.063733663148,0.09975838436130584
AMZN,2018-11-02,2018-11-05,-1311.7040090663531,-0.022665428639668823
INTC,2018-11-02,2018-11-05,1055.042971800176,0.018230485707016974
AAPL,2018-11-05,2018-11-07,3401.930940255242,0.04144946024573596
BRK-B,2018-11-05,2018-11-07,1897.377326971885,0.023117831451211428
ORCL,2018-11-06,2018-11-08,471.0518316110084,0.02393683753735676
JPM,2018-11-06,2018-11-08,498.9353886013677,0.02535376053574355
PFE,2018-11-07,2018-11-09,342.71698627332444,0.004960126209885291
CMCSA,2018-11-07,2018-11-09,69.81790566842025,0.0010104711400241004
AMD,2018-11-08,2018-11-12,-3265.4185469535582,-0.10240566029078428
WMT,2018-11-08,2018-11-12,-308.09115679212067,-0.009661940081305413
GILD,2018-11-09,2018-11-12,-585.6903934002144,-0.009712618706239446
ORCL,2018-11-09,2018-11-12,-1657.5271221448284,-0.02748709747342973
GE,2018-11-12,2018-11-14,3397.181965756544,0.041274549857659
INTC,2018-11-12,2018-11-14,774.2565975485704,0.009406941653484002
AMZN,2018-11-13,2018-11-15,-142.1487315965737,-0.007203443655381517
WFC,2018-11-13,2018-11-15,29.478267065532854,0.001493822937987952
PFE,2018-11-14,2018-11-16,960.4111142546603,0.013948125406181847
VZ,2018-11-14,2018-11-16,1481.9192523863837,0.021522028709717454
DIS,2018-11-15,2018-11-19,-454.2824974255194,-0.014439950429814375
QCOM,2018-11-15,2018-11-19,-278.9896246006738,-0.008868042181895302
GOOGL,2018-11-16,2018-11-19,-2325.7218568815833,-0.038258195962215226
UNH,2018-11-16,2018-11-19,-1134.8565671676788,-0.018668425378228094
VZ,2018-11-19,2018-11-21,-2003.16956765514,-0.024109152721788592
COST,2018-11-19,2018-11-21,-3694.5529408821762,-0.04446580186156065
UNH,2018-11-20,2018-11-23,9.054469633273989,0.00045448792005067237
PFE,2018-11-20,2018-11-23,-179.16620803543162,-0.008993224399820055
AMZN,2018-11-21,2018-11-23,-636.763453048899,-0.00968537879417411
JPM,2018-11-21,2018-11-23,-605.3954794383728,-0.009208261734504742
BRK-B,2018-11-23,2018-11-26,1380.681898527285,0.01718741214424776
CMCSA,2018-11-23,2018-11-26,813.6361990892611,0.010128546411843898
SBUX,2018-11-26,2018-11-28,1394.4389431034497,0.017184339325207763
GS,2018-11-26,2018-11-28,1673.8740737707965,0.02062795234858215
TSLA,2018-11-27,2018-11-29,-156.42337941458703,-0.008039621741345785
AVGO,2018-11-27,2018-11-29,-5.127152604287601,-0.0002635179453537897
DIS,2018-11-28,2018-11-30,-355.19715897130277,-0.005263135390118251
XOM,2018-11-28,2018-11-30,902.0858813412146,0.013366661323427268
QCOM,2018-11-29,2018-12-03,547.1369394012238,0.017704427548066632
SBUX,2018-11-29,2018-12-03,285.9519180049467,0.009252921252382812
HD,2018-11-30,2018-12-03,463.4093915590049,0.007868128895084632
BAC,2018-11-30,2018-12-03,287.86374216150205,0.004887576878682476
CSCO,2018-12-03,2018-12-06,-597.9233428027679,-0.007206770131780686
TSLA,2018-12-03,2018-12-06,1054.1895686542796,0.012706147013762742
IBM,2018-12-04,2018-12-06,377.6473949406809,0.01898488840404506
VZ,2018-12-04,2018-12-06,-3.9350461286418508,-0.00019782054005369114
COST,2018-12-06,2018-12-10,-3762.7875609349476,-0.04520202871026976
BRK-B,2018-12-06,2018-12-10,-1881.7560846201663,-0.02260536668235151
NKE,2018-12-07,2018-12-10,-226.18322584908356,-0.011331606322727908
HD,2018-12-07,2018-12-10,-127.20955015325947,-0.006373100999938226
PFE,2018-12-10,2018-12-12,-440.1206129076028,-0.0054383811922843455
V,2018-12-10,2018-12-12,-47.564837171547204,-0.0005877382433394798
PG,2018-12-11,2018-12-13,532.8447121887301,0.02746048010234139
TSLA,2018-12-11,2018-12-13,529.8606168055323,0.027306692910652478
XOM,2018-12-12,2018-12-14,-382.9560518737827,-0.0058059378618153315
WMT,2018-12-12,2018-12-14,-894.9526320965265,-0.013568239347038852
AVGO,2018-12-13,2018-12-17,-501.3105169262143,-0.01619113010877261
AAPL,2018-12-13,2018-12-17,-1270.3839994230568,-0.0410303632744036
V,2018-12-14,2018-12-17,-1558.9564187046253,-0.027323224657101193
BAC,2018-12-14,2018-12-17,-26.061668866242716,-0.00045677276466972786
PG,2018-12-17,2018-12-19,-864.3122884647877,-0.010900211394664882
GILD,2018-12-17,2018-12-19,-1121.8527885775895,-0.014148164630298674
MRK,2018-12-18,2018-12-20,-215.18751845543179,-0.011318447147063725
SBUX,2018-12-18,2018-12-20,-811.5477345359951,-0.04268584073368268
GILD,2018-12-19,2018-12-21,-1577.6953645726562,-0.024630858142964597
QCOM,2018-12-19,2018-12-21,-2080.3363656787087,-0.03247805061946296
BAC,2018-12-20,2018-12-24,-1685.035532167028,-0.05728709577596269
IBM,2018-12-20,2018-12-24,-1418.7538857624295,-0.04823416965674709
NVDA,2018-12-21,2018-12-24,-1061.0476584093649,-0.019528708765201012
TSLA,2018-12-21,2018-12-24,-4145.000361347677,-0.07628922626318226
WMT,2018-12-24,2018-12-26,3928.5580642049367,0.05344535369722675
IBM,2018-12-24,2018-12-26,2609.3539423215548,0.03549848114485029
C,2018-12-26,2018-12-28,574.0928511903799,0.007556593602585443
GS,2018-12-26,2018-12-28,46.097269330106364,0.0006067630519945708
IBM,2018-12-27,2018-12-31,-17.845432983621816,-0.0009796711531743062
INTC,2018-12-27,2018-12-31,223.5060031951573,0.012269939546579747
JPM,2018-12-28,2018-12-31,507.75775005885123,0.00814633267852386
UNH,2018-12-28,2018-12-31,728.708605009728,0.011691210466850071
AMD,2018-12-31,2019-01-02,1533.2611043849452,0.019989212217446848
BRK-B,2018-12-31,2019-01-02,-518.7972574489429,-0.006763589350384196
WFC,2019-01-02,2019-01-04,1656.3519949178128,0.021491142826776312
ADBE,2019-01-02,2019-01-04,555.6315659835091,0.007209311414636533
V,2019-01-03,2019-01-07,1143.566124445747,0.06188221780758469
CVX,2019-01-03,2019-01-07,627.843411800786,0.033974723391656886
GS,2019-01-04,2019-01-07,353.2782909020084,0.0055344415527493135
PG,2019-01-04,2019-01-07,-256.1589755705727,-0.004012974799237555
MRK,2019-01-07,2019-01-09,-22.1814172111772,-0.00028231519920691057
AMD,2019-01-07,2019-01-09,-1455.273979472082,-0.01852207906752997
UNH,2019-01-08,2019-01-10,122.2507741406333,0.006489753919356716
CAT,2019-01-08,2019-01-10,462.8955785003784,0.024573082795941493
ADBE,2019-01-09,2019-01-11,572.93660732751,0.009000596533572188
PFE,2019-01-09,2019-01-11,-677.8015877547607,-0.010647981893933867
MA,2019-01-10,2019-01-14,-230.12838677278813,-0.007722886028153048
CMCSA,2019-01-10,2019-01-14,-42.65987608219434,-0.0014316241710902054
MSFT,2019-01-11,2019-01-14,-405.29698389712564,-0.007306289562550225
NVDA,2019-01-11,2019-01-14,585.0456693093951,0.010546619484282716
NVDA,2019-01-14,2019-01-16,-851.1398930750036,-0.010903568695812263
C,2019-01-14,2019-01-16,4316.607889514409,0.05529811378733954
BA,2019-01-15,2019-01-17,363.7727274606162,0.019444060680562352
META,2019-01-15,2019-01-17,-81.76527257055105,-0.004370445614553773
WFC,2019-01-16,2019-01-18,1422.030713675817,0.02183852386301578
CAT,2019-01-16,2019-01-18,2877.2351695357493,0.04418650617397228
BA,2019-01-17,2019-01-22,-99.28833273425398,-0.003316774983126527
ORCL,2019-01-17,2019-01-22,221.15533288918633,0.00738780131876271
MSFT,2019-01-18,2019-01-22,-1099.1303703095143,-0.018856875684937
AMZN,2019-01-18,2019-01-22,-2201.007637625688,-0.037760877622385176
BRK-B,2019-01-22,2019-01-24,118.8938575265169,0.001489652500694445
MU,2019-01-22,2019-01-24,6407.136193616618,0.0802766993322779
META,2019-01-23,2019-01-25,624.4943061225478,0.03263353573110609
CRM,2019-01-23,2019-01-25,-1.4062722913737895,-7.348607764440601e-05
DIS,2019-01-24,2019-01-28,158.61879724048939,0.0023425292693461976
ADBE,2019-01-24,2019-01-28,-198.47912109138989,-0.0029311983106628087
INTC,2019-01-25,2019-01-28,-218.33525659653515,-0.007040081925729553
CRM,2019-01-25,2019-01-28,-499.35383631873725,-0.01610134786480034
CMCSA,2019-01-28,2019-01-30,136.41541390172537,0.0016601894050133712
INTC,2019-01-28,2019-01-30,1458.038530738132,0.017744476607141634
MRK,2019-01-29,2019-01-31,322.4766699445976,0.016368957526402064
ORCL,2019-01-29,2019-01-31,245.76202723769515,0.012474912328223432
GOOGL,2019-01-30,2019-02-01,1271.9621934028753,0.018770540949229298
XOM,2019-01-30,2019-02-01,3401.416770952307,0.05019522837683364
BA,2019-01-31,2019-02-04,927.5138228018442,0.029508282907884178
JPM,2019-01-31,2019-02-04,227.40421023712554,0.007234725354119788
ORCL,2019-02-01,2019-02-04,261.9059161028224,0.004307563394203338
AAPL,2019-02-01,2019-02-04,1725.501600514211,0.02837930368894859
WMT,2019-02-04,2019-02-06,785.2039461746645,0.0091447162223416
GOOGL,2019-02-04,2019-02-06,-1395.4550787548458,-0.016251880493478556
V,2019-02-05,2019-02-07,-341.02869292033,-0.01656538698086216
ADBE,2019-02-05,2019-02-07,-87.33377650496928,-0.00424221725132941
CAT,2019-02-06,2019-02-08,-1040.1052221681884,-0.014869906214386913
CMCSA,2019-02-06,2019-02-08,806.7562120955401,0.011533822690292064
AVGO,2019-02-07,2019-02-11,793.1703066499642,0.024593907862498883
PG,2019-02-07,2019-02-11,374.75311783080565,0.011620005910259622
GS,2019-02-08,2019-02-11,-108.2107775303198,-0.0017800220556838083
AMD,2019-02-08,2019-02-11,-240.00281701659884,-0.003947946013012338
CSCO,2019-02-11,2019-02-13,-146.14294066291524,-0.0017073970850267411
CAT,2019-02-11,2019-02-13,2767.626318140442,0.032334350784248275
MU,2019-02-12,2019-02-14,929.0899670066043,0.04527178923997731
BA,2019-02-12,2019-02-14,-45.020835220295425,-0.002193731324069367
META,2019-02-13,2019-02-15,-679.4003396461317,-0.009575244877201078
CRM,2019-02-13,2019-02-15,-597.6310123252332,-0.008422814878491598
GE,2019-02-14,2019-02-19,294.5987820565828,0.008942763585949066
AAPL,2019-02-14,2019-02-19,24.26815531317388,0.0007366777761868835
JPM,2019-02-15,2019-02-19,-215.68316568977494,-0.003516967842995111
CMCSA,2019-02-15,2019-02-19,-359.2987923274761,-0.005858789649166479
MRK,2019-02-19,2019-02-21,640.7332828019082,0.007429162753404241
META,2019-02-19,2019-02-21,-1196.2505429663802,-0.013870264298870543
BA,2019-02-20,2019-02-22,122.58820457665557,0.005928042924219893
T,2019-02-20,2019-02-22,199.64063919342684,0.009654095862194395
BRK-B,2019-02-21,2019-02-25,-1034.0145918877297,-0.014712921860033963
XOM,2019-02-21,2019-02-25,612.8530477633747,0.00872024348028274
MSFT,2019-02-22,2019-02-25,182.3096353485827,0.0055775259201657
C,2019-02-22,2019-02-25,198.09622833534664,0.0060604961779166236
UNH,2019-02-25,2019-02-27,-4723.142361177919,-0.05487933344499493
CSCO,2019-02-25,2019-02-27,1353.5449492127325,0.015727166136510217
HD,2019-02-26,2019-02-28,-346.4377382319024,-0.01678829835938314
CMCSA,2019-02-26,2019-02-28,-69.82503927674415,-0.0033837064007990313
CRM,2019-02-27,2019-03-01,596.5437345892127,0.008637787398519699
PFE,2019-02-27,2019-03-01,689.4168573464871,0.009982564391218104
META,2019-02-28,2019-03-04,1176.1059251517954,0.03666138441611095
ADBE,2019-02-28,2019-03-04,-530.5150255889562,-0.01653712890625
WMT,2019-03-01,2019-03-04,-51.60199376485437,-0.0008507262508803694
AMD,2019-03-01,2019-03-04,-796.6262033092972,-0.013133423223580245
TSLA,2019-03-04,2019-03-06,-2719.117522216902,-0.03201218441245812
JNJ,2019-03-04,2019-03-06,373.42018311524293,0.00439627771420226
META,2019-03-05,2019-03-07,-253.40526827452487,-0.012442988674337453
GE,2019-03-05,2019-03-07,-906.4685281020692,-0.04451043068527749
MSFT,2019-03-06,2019-03-08,-761.1037450640994,-0.011105759878226215
BA,2019-03-06,2019-03-08,-310.15405929850743,-0.004525659649114283
CRM,2019-03-07,2019-03-11,414.3530257451465,0.01316819938959735
