symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,pnl,return
MS,2009-03-05,2009-03-09,position_stop,12.943320062838296,12.434405039014267,-1030.7793669736782,-0.03939599896691509
MA,2009-03-06,2009-03-13,hold_expired,12.850665334599539,14.645642865143108,3403.7699024683575,0.1396019181756611
MS,2009-03-09,2009-03-16,trailing_stop,12.446845664365958,15.612867625998854,6130.583281728542,0.25428305668592244
AMZN,2009-03-09,2009-03-16,trailing_stop,3.126062286257744,3.366815744280815,1814.412947644959,0.07669503550106281
GILD,2009-03-13,2009-03-20,hold_expired,15.796119811341255,15.544232392909962,-405.139042731102,-0.016009464441370327
MCD,2009-03-16,2009-03-20,trailing_stop,32.572190897703884,33.96834359785377,1097.9529943151424,0.04283263304367507
AMZN,2009-03-16,2009-03-23,hold_expired,3.370184244275093,3.7406288167238237,3242.288932071681,0.10962147635587087
MS,2009-03-20,2009-03-27,trailing_stop,15.474643837543185,15.88530016537513,951.1069716037576,0.026472746780644662
GS,2009-03-20,2009-03-27,trailing_stop,76.87683199787688,78.00632668185696,317.9719166469388,0.014679255825880679
AMZN,2009-03-23,2009-03-30,hold_expired,3.7443713167905806,3.6286848281621933,-814.1237057328563,-0.031163172334201874
MS,2009-03-27,2009-04-03,hold_expired,15.901193412163897,16.122813107810757,525.6029485155851,0.013874411179609497
GS,2009-03-27,2009-04-03,hold_expired,78.08437203121349,86.91515131532003,2720.883834576725,0.11307998072363214
AMZN,2009-03-30,2009-04-06,hold_expired,3.6323153282403946,3.846575763344765,1442.0316060503967,0.0587119828078583
MS,2009-04-03,2009-04-13,hold_expired,16.138943986357837,17.841275811022673,4052.353380007123,0.10541779103409503
GS,2009-04-03,2009-04-13,hold_expired,87.00210994595065,92.72944619637781,1673.992136758045,0.06581836065797252
AMZN,2009-04-06,2009-04-14,hold_expired,3.850424263358116,3.773112595319748,-521.912527243598,-0.02033845173468474
MS,2009-04-13,2009-04-15,position_stop,17.859126011934148,16.472091597400848,-3336.19425479049,-0.07772129574570237
GS,2009-04-13,2009-04-20,hold_expired,92.82222203049122,85.23676738826497,-2130.2325075208364,-0.08173101738217575
MS,2009-04-15,2009-04-20,trailing_stop,16.48857192916413,16.108837061504286,-721.5760444178518,-0.023090833414531265
AMZN,2009-04-14,2009-04-21,hold_expired,3.7768875954151153,3.906545706152916,875.2609092144179,0.034064585584697556
MS,2009-04-20,2009-04-22,trailing_stop,16.124953957013542,15.864347321894643,-394.56412582461047,-0.016223713619046534
GS,2009-04-20,2009-04-27,hold_expired,85.32204679535677,90.03957064035298,2240.6820592617964,0.05527907524662057
AMZN,2009-04-21,2009-04-28,hold_expired,3.910454206109047,4.1474251432418825,1521.8301465038273,0.06034361347696994
MS,2009-04-22,2009-04-29,hold_expired,15.880219605358269,16.66431872820633,1218.0002942062952,0.04931286482863426
GS,2009-04-27,2009-05-04,hold_expired,90.12965525329979,99.57777288006241,3346.729372697302,0.1048169728399882
AMZN,2009-04-28,2009-05-05,hold_expired,4.151574643135071,4.1419280533790594,-76.55986702374423,-0.0025644702724100335
MS,2009-04-29,2009-05-06,hold_expired,16.680991383262064,20.14014003746395,5862.060091583371,0.20731073919694246
GS,2009-05-04,2009-05-11,hold_expired,99.6774004667358,102.67221141347115,933.371794467906,0.030035002244409775
AMZN,2009-05-05,2009-05-12,hold_expired,4.146072053432464,3.8105937500000002,-2479.8577764834745,-0.08115592278573619
AAPL,2009-05-06,2009-05-13,position_stop,3.9669856083527826,3.587173919155681,-3070.5724073270517,-0.09599522831524128
MS,2009-05-11,2009-05-18,hold_expired,18.68018890746808,19.964945183859747,2198.6554518338457,0.06872287441795841
AMZN,2009-05-12,2009-05-19,hold_expired,3.8144062499999998,3.923037452340126,858.5325648381302,0.02821702652676976
GS,2009-05-13,2009-05-20,trailing_stop,96.84232331111002,100.69773435740714,1186.8244859917606,0.039800894015260914
AAPL,2009-05-18,2009-05-26,hold_expired,3.8018079448990916,3.9465513485778305,1193.5772707750248,0.03780922281242543
AMZN,2009-05-19,2009-05-27,hold_expired,3.9269624522924422,3.8830574904680253,-359.65147589545415,-0.011435037225324827
GS,2009-05-20,2009-05-28,hold_expired,100.79848246581875,109.53177235627851,2708.9840799812005,0.08663116424814153
MS,2009-05-26,2009-06-02,hold_expired,20.377750495647856,20.94603080528377,887.1292237915424,0.027838220404017067
AMZN,2009-05-27,2009-06-03,hold_expired,3.8869424904584884,4.268864408493042,3092.5727627807587,0.09800039979228542
GS,2009-05-28,2009-06-04,hold_expired,109.6413589219176,113.46803356251269,1134.801115787764,0.034892623351372234
BAC,2009-06-02,2009-06-09,hold_expired,8.812091951884156,9.383975950368368,803.1490196712055,0.06478416267117468
WFC,2009-06-02,2009-06-09,hold_expired,15.90416180910805,16.83632626071458,680.8374583625218,0.05854847698250063
MS,2009-06-02,2009-06-09,hold_expired,20.966987314343584,21.843013052973948,841.542674785235,0.04173349873835982
V,2009-06-03,2009-06-10,hold_expired,15.18629941537367,15.370597705736444,347.5922332080463,0.01206997737560831
GS,2009-06-04,2009-06-11,hold_expired,113.58155835847316,108.45753977549478,-1387.1028570462022,-0.04512192522313684
AMZN,2009-06-09,2009-06-16,hold_expired,4.3811896870136255,4.1229375,-1286.8909037132225,-0.05917392432975006
BAC,2009-06-09,2009-06-16,trailing_stop,9.393364620653879,9.724648266559747,443.1776001112915,0.035161378190265234
AAPL,2009-06-09,2009-06-16,hold_expired,4.265268658718669,4.092994386349629,-894.885166129546,-0.040624468523184055
MS,2009-06-10,2009-06-17,hold_expired,20.74952073447698,19.2992221342923,-1829.2614602661938,-0.06994371671309171
GS,2009-06-11,2009-06-18,hold_expired,108.56605157116809,107.56367139158876,-253.54146813720567,-0.009242117264636722
BAC,2009-06-16,2009-06-22,trailing_stop,9.734377779582818,9.376231374077005,-844.371779140152,-0.0368946442842087
AIG,2009-06-16,2009-06-23,hold_expired,18.73995947980837,18.092999734389387,-666.1499604015886,-0.03457636854109186
AXP,2009-06-16,2009-06-23,hold_expired,19.249420629996674,18.470377026723916,-869.4041761685721,-0.04052296525003996
AAPL,2009-06-17,2009-06-24,hold_expired,4.080301932958784,4.065443963283483,-87.84217480618335,-0.0038864696622589985
GS,2009-06-18,2009-06-25,hold_expired,107.67128887172039,108.54025069275863,196.94372538371198,0.00806121882754028
BAC,2009-06-22,2009-06-29,hold_expired,9.385612295911997,10.266628544193123,2201.107572284385,0.0937622629761115
AIG,2009-06-23,2009-06-30,position_stop,18.111101785149152,12.34470065288436,-6419.547148069865,-0.31844562526803205
AXP,2009-06-23,2009-06-30,hold_expired,18.488856643559053,18.5389274080285,57.57837295581892,0.002654072418617651
WFC,2009-06-24,2009-07-01,hold_expired,15.099130858115931,15.515568756120036,605.9118639381927,0.02751402725811884
AIG,2009-06-30,2009-07-01,position_stop,12.357051528975287,11.220174185181566,-1746.78995510559,-0.09208324017469559
USB,2009-06-25,2009-07-02,hold_expired,10.908756573526565,10.425632976517404,-1023.5592099428773,-0.044379356505583334
BAC,2009-06-29,2009-07-06,position_stop,10.27690030861953,9.407199336051942,-2042.5533343009986,-0.08472408473567711
AIG,2009-07-01,2009-07-06,position_stop,11.231399972260284,9.913454976099048,-1842.172191345958,-0.11743371257535246
AIG,2009-07-06,2009-07-07,position_stop,9.923373390282238,8.349164493119419,-2942.860283951896,-0.15873723936513262
AXP,2009-06-30,2009-07-08,hold_expired,18.557475609537278,18.19955037436082,-407.5636144645968,-0.0193412747901981
WFC,2009-07-01,2009-07-09,portfolio_stop,15.531092086541364,15.084040855159033,-643.5544648892561,-0.028848662340402575
JPM,2009-07-02,2009-07-09,portfolio_stop,21.206095800691287,22.031499040871783,863.0583724059204,0.03887576704023101
BAC,2009-07-06,2009-07-09,portfolio_stop,9.416611241340636,9.190411818602032,-489.0094024892504,-0.024127514337764906
AIG,2009-07-07,2009-07-09,portfolio_stop,8.35751783428312,5.534697808665528,-6216.409199284975,-0.3378778342576891
C,2009-07-08,2009-07-09,portfolio_stop,19.718598916567192,19.772665521207077,51.95112256596264,0.002691195498443852
BAC,2009-07-09,2009-07-16,hold_expired,9.199606827925296,10.258885671496941,2783.3062971620893,0.11503522524019752
AIG,2009-07-09,2009-07-16,trailing_stop,5.540235275207464,7.909404475990562,4885.732044723658,0.4274492116572465
C,2009-07-16,2009-07-20,position_stop,23.48507571836147,20.658018058920806,-2321.64952047624,-0.12041935454479229
BAC,2009-07-16,2009-07-21,position_stop,10.269149689177276,9.26009337496586,-1822.6650747070466,-0.0983583202877956
WFC,2009-07-20,2009-07-24,position_stop,16.872807462493906,15.378263523845426,-2824.599637709659,-0.08863634234983617
BAC,2009-07-21,2009-07-28,hold_expired,9.269358100703693,10.25113884441316,2914.674826245729,0.1058089171929835
AXP,2009-07-24,2009-07-31,hold_expired,23.29757158745692,22.80863775339585,-588.2468338828614,-0.021029394940236687
WFC,2009-07-28,2009-08-04,hold_expired,15.897615626877494,17.496966958282798,2883.6817190979154,0.10054031805266644
AXP,2009-07-31,2009-08-07,hold_expired,22.83145780117313,25.657751035357737,3503.4904828846556,0.12374563458840714
BAC,2009-08-04,2009-08-11,hold_expired,12.423731657187448,12.024188493882505,-942.6781360139561,-0.03224016538325809
AXP,2009-08-07,2009-08-14,hold_expired,25.683421621686254,24.260813211345656,-1661.3930990419585,-0.055429079166716175
BAC,2009-08-11,2009-08-17,trailing_stop,12.036218697478184,12.992007526549138,2339.765066087295,0.07932631111721163
AXP,2009-08-14,2009-08-21,hold_expired,24.285086161031842,26.596923536257687,2774.5123300584496,0.09515458828941051
BAC,2009-08-17,2009-08-24,hold_expired,13.005006033329074,13.59592738099647,1357.239883445739,0.04536109757700625
AXP,2009-08-21,2009-08-28,hold_expired,26.62353376490827,26.69163789176941,76.85991611578092,0.0025204815954818238
BAC,2009-08-24,2009-08-31,hold_expired,13.609530109741838,13.704326779657114,211.70380571771295,0.0068919844519933285
BAC,2009-08-31,2009-09-02,position_stop,13.718037962027955,12.852705690370833,-1941.8081123656473,-0.06315278278534893
AXP,2009-08-28,2009-09-04,hold_expired,26.71834288215637,26.38382584874982,-385.21208265231894,-0.012557553995260104
BAC,2009-09-02,2009-09-10,hold_expired,12.86556482562883,13.356276530163813,1149.3000054742408,0.03806375477269782
AIG,2009-09-04,2009-09-14,hold_expired,24.343081403217663,26.523838882611145,2706.10630930883,0.08954320298601808
BAC,2009-09-10,2009-09-17,hold_expired,13.36963948817298,13.735890086466553,834.3676259886357,0.027319405180422335
C,2009-09-14,2009-09-21,hold_expired,32.790497702171514,33.64304796696959,810.7900628145081,0.025969421767626386
MRK,2009-09-17,2009-09-24,hold_expired,17.74973786122044,17.03221068872752,-1265.649841853648,-0.04048100192300606
BAC,2009-09-21,2009-09-28,hold_expired,13.710866175831436,13.456993787348326,-585.2506783101707,-0.01858908001978616
CAT,2009-09-24,2009-10-01,hold_expired,34.69364948016791,32.340402393939584,-2107.710397425482,-0.06785815621888087
BAC,2009-09-28,2009-10-05,hold_expired,13.470457512998498,13.333034677561637,-318.7049229368307,-0.010276030736393984
CAT,2009-10-01,2009-10-08,hold_expired,32.37275897462386,34.88484221694761,2360.1334212375314,0.07756778606025264
BAC,2009-10-05,2009-10-12,hold_expired,13.346374382091463,13.898589041458187,1259.8142216073336,0.04130070411529585
C,2009-10-07,2009-10-14,hold_expired,34.78449432421019,35.41372059968648,552.8337509893402,0.018060526325922054
CAT,2009-10-08,2009-10-15,hold_expired,34.91974451031124,35.94778799193356,925.8920691020261,0.02941154054890206
BAC,2009-10-12,2009-10-19,hold_expired,13.91249458327055,13.34078419847086,-1300.5558944028828,-0.04116518294917154
AIG,2009-10-14,2009-10-20,position_stop,28.09106575335663,25.00352183545714,-3454.6293610808116,-0.1099475521867816
CAT,2009-10-15,2009-10-22,hold_expired,35.98375376281093,39.21941787951143,2859.8988782052156,0.08989234803078043
BAC,2009-10-19,2009-10-26,position_stop,13.354131656398295,11.95402393816547,-3274.1141023475107,-0.10491941777146695
AIG,2009-10-20,2009-10-26,position_stop,25.028537865307516,22.40892838535216,-3131.6422917559116,-0.10470485707388562
C,2009-10-22,2009-10-28,position_stop,33.529012748366,30.91323727982127,-2483.020108464627,-0.07804510941564347
CAT,2009-10-26,2009-11-02,hold_expired,38.11325606426429,36.790366620098,-1423.2185020253594,-0.03473566892143851
AXP,2009-10-26,2009-11-02,hold_expired,27.750112812017527,27.96041407800005,185.41577053149308,0.007542357301404628
AAPL,2009-10-28,2009-11-04,hold_expired,5.845708489220987,5.761999603724337,-383.755133341605,-0.014490781682467936
CAT,2009-11-02,2009-11-09,hold_expired,36.827175391103594,40.035781093082214,3624.6639254744,0.08709887923561704
AMZN,2009-11-02,2009-11-09,hold_expired,5.886441849231719,6.336830152511597,1906.1956476349637,0.07634294447986957
AXP,2009-11-04,2009-11-11,hold_expired,28.790546968047362,31.776787720857154,2635.6959206141055,0.10368822642108551
AIG,2009-11-09,2009-11-16,position_stop,24.500293270195932,22.515732604999055,-2659.2038936227523,-0.08104232236322934
CAT,2009-11-09,2009-11-16,hold_expired,40.07583690207979,40.18300179063822,82.04846660212132,0.0026490997260476415
AXP,2009-11-11,2009-11-18,hold_expired,31.80858040492004,32.768574546188695,898.599280686532,0.030148913565483156
AIG,2009-11-16,2009-11-23,hold_expired,22.5382596011021,22.13880000144855,-522.8184250632034,-0.017767991262021318
CAT,2009-11-16,2009-11-23,hold_expired,40.22320489398053,38.8848467475321,-1018.7862859074106,-0.03329814593289321
AXP,2009-11-18,2009-11-25,hold_expired,32.801359513218394,32.30044724895808,-468.8263528094053,-0.015301568950459275
AIG,2009-11-23,2009-11-30,position_stop,22.16094987638747,18.58302006598019,-4818.265533232009,-0.1614971303292661
CAT,2009-11-23,2009-12-01,hold_expired,38.92375104642908,40.0491655513482,862.0238176044436,0.02888761937609495
C,2009-11-25,2009-12-03,hold_expired,29.393274107899312,30.39679751620211,1022.2773873687213,0.03410723843225664
AIG,2009-11-30,2009-12-03,trailing_stop,18.601612382204276,19.34317412789748,1114.3308189911363,0.03981169645281298
AMZN,2009-12-01,2009-12-08,hold_expired,6.960978730916977,6.72663501906395,-982.9831262311236,-0.03380899740545884
AIG,2009-12-03,2009-12-10,hold_expired,19.36252697845065,18.243773314899396,-1803.9646989917753,-0.057830967249133995
AXP,2009-12-03,2009-12-10,hold_expired,31.51472669115324,32.006882550523926,452.0396678323695,0.015584963315216164
AMZN,2009-12-08,2009-12-15,hold_expired,6.733365019083022,6.543226955890656,-812.9842065411522,-0.02838670748587994
AIG,2009-12-10,2009-12-17,hold_expired,18.26202621466418,17.8354270849201,-704.934891485002,-0.023414659727118516
AXP,2009-12-10,2009-12-17,hold_expired,32.03890544452145,32.292511210695274,226.10507199954932,0.007884344445263241
AMZN,2009-12-15,2009-12-22,hold_expired,6.5497734560966485,6.7366297712326055,804.100041262128,0.028375991380733722
MSFT,2009-12-17,2009-12-24,hold_expired,22.311662067088267,23.155837012745707,1523.8420387350925,0.03779077251717607
GOOGL,2009-12-17,2009-12-24,hold_expired,14.811212729609888,15.432673342892937,1013.4820292351021,0.04189127687313896
AMZN,2009-12-22,2009-12-30,hold_expired,6.743369771003723,6.851072566986084,414.1315949443092,0.015823364223801015
V,2009-12-24,2010-01-04,hold_expired,19.234486081303814,19.40867895221591,259.803208068499,0.009004288972422482
GOOGL,2009-12-24,2010-01-04,hold_expired,15.448113736432596,15.569707082475063,241.85253818386957,0.007806347629229386
AMZN,2009-12-30,2010-01-07,hold_expired,6.857927066802978,6.524735877990723,-1424.0589691299665,-0.048730642008423676
GOOGL,2010-01-04,2010-01-11,hold_expired,15.585284578305451,14.836626557977041,-2004.1947805916377,-0.04810037420631548
AXP,2010-01-04,2010-01-11,hold_expired,32.42807880020141,32.88745059022578,353.3627828899292,0.014135027636035082
AMZN,2010-01-07,2010-01-14,hold_expired,6.531263877868652,6.455770610570908,-223.83632908276616,-0.011711862930074389
MA,2010-01-07,2010-01-14,hold_expired,23.193619752062286,24.040953206371892,673.9270795751298,0.036489925391415164
MSFT,2010-01-07,2010-01-14,hold_expired,22.640659476917655,23.215601245657428,280.9036989468305,0.025350046420905346
GOOGL,2010-01-11,2010-01-19,hold_expired,14.851470606559307,14.546919201318659,-671.6559311019706,-0.02057381476455929
AAPL,2010-01-11,2010-01-19,hold_expired,6.271093064791491,6.43612866985399,512.3404704890502,0.02615741839065712
AMZN,2010-01-14,2010-01-22,hold_expired,6.462229610681534,6.10194751906395,-1259.9434857780477,-0.0559067246729231
AXP,2010-01-14,2010-01-22,position_stop,33.91746539699776,31.15819751232462,-1829.5811765247702,-0.08138190316890458
DIS,2010-01-14,2010-01-22,hold_expired,26.402371815446507,25.70403896276486,-357.27904378590074,-0.026487501106719102
CAT,2010-01-19,2010-01-22,position_stop,40.57857722044142,37.16265367713249,-2434.9075586853223,-0.08420510962586573
GOOGL,2010-01-19,2010-01-26,hold_expired,14.561473397618126,13.436995459185072,-1340.9723183571002,-0.07729148745463857
AMZN,2010-01-22,2010-01-29,hold_expired,6.108052519083023,6.155920419931412,188.28616613170732,0.007673133245328719
CAT,2010-01-22,2010-01-29,hold_expired,37.199834921431766,35.58614485091809,-797.7969370520648,-0.04340583967439632
AXP,2010-01-22,2010-01-29,hold_expired,31.189371296729142,30.154135550227842,-692.9164837181122,-0.03322400238987732
MSFT,2010-01-22,2010-01-29,hold_expired,21.863036874355004,21.206256032004344,-526.8237384613009,-0.030086435207097247
MRK,2010-01-26,2010-02-02,hold_expired,21.44729372470278,21.93242240504133,381.69497944338576,0.02257294960160559
AMZN,2010-01-29,2010-02-05,hold_expired,6.1620794198513025,5.966015362739563,-680.5171399688962,-0.03198012289112861
ABT,2010-01-29,2010-02-05,hold_expired,18.007288415395045,18.239941658643787,429.8571481642435,0.012864415669085019
QCOM,2010-01-29,2010-02-05,hold_expired,26.240765546401903,25.453140226446443,-329.9839647979973,-0.030053441793110904
AXP,2010-01-29,2010-02-05,hold_expired,30.184304770388145,30.09038766361766,-49.23095168851334,-0.0031445848262042432
MRK,2010-02-02,2010-02-09,hold_expired,21.954365799143417,20.318110935038113,-1216.3075574628272,-0.07457536596976916
AMZN,2010-02-05,2010-02-12,hold_expired,5.9719843626022335,5.999998282670975,80.83580701619715,0.0045234411928317
MA,2010-02-05,2010-02-12,hold_expired,20.313832253147247,20.80775595029849,339.2103215927921,0.024265421266086946
USB,2010-02-05,2010-02-12,hold_expired,14.750332747742938,14.48917580272922,-392.9565491860368,-0.017772951261308543
PFE,2010-02-05,2010-02-12,hold_expired,8.791668848703509,8.807403596699034,34.323781325072616,0.0016759898773596458
MRK,2010-02-09,2010-02-17,hold_expired,20.338439210110685,20.752299296195016,371.9756451938084,0.020299497017405774
AMZN,2010-02-12,2010-02-22,hold_expired,6.0060012824535365,5.8975495707988745,-260.4486387983552,-0.018223724322940765
V,2010-02-12,2010-02-22,hold_expired,18.995944364595093,19.3755098982828,365.8680418385316,0.01992875565551153
ORCL,2010-02-12,2010-02-22,hold_expired,19.130741134246087,20.015171300270644,919.8024620579782,0.046178564637159955
MSFT,2010-02-12,2010-02-22,hold_expired,21.131431345235683,21.523064156349314,357.1335112598683,0.018485866136167036
MRK,2010-02-17,2010-02-24,hold_expired,20.773061976831524,20.2847120723724,-459.7336359384487,-0.02355694625110648
AMZN,2010-02-22,2010-03-01,hold_expired,5.9034500706195825,6.247374952077866,890.3624369612296,0.05808889333458744
V,2010-02-22,2010-03-01,hold_expired,19.39489510078233,19.330982470890575,-81.18119623378573,-0.0033468925485002905
MCD,2010-02-22,2010-03-01,hold_expired,41.870673848333624,41.949923466585574,47.062340073425034,0.0018688406720032804
AXP,2010-02-22,2010-03-01,hold_expired,30.902218779371484,30.377263812523328,-257.1606257449989,-0.017019974216196193
MRK,2010-02-24,2010-03-03,hold_expired,20.305006931874523,20.75787095035188,371.3701270838159,0.0222538224189437
AMZN,2010-03-01,2010-03-08,hold_expired,6.253625452280044,6.476260066986084,431.538908801947,0.0354409800198752
V,2010-03-01,2010-03-08,hold_expired,19.350323123687865,20.094684411790514,1120.923647490835,0.03841596253204975
AXP,2010-03-01,2010-03-08,hold_expired,30.40765627256587,31.508838784130774,569.2619569702986,0.03618110194692975
PG,2010-03-01,2010-03-08,hold_expired,40.0744789456239,39.63231535388174,-214.1508966437645,-0.011058499159614361
HD,2010-03-03,2010-03-10,hold_expired,21.54179439142489,21.70784510017252,141.30644718436017,0.007661883023697006
MRK,2010-03-08,2010-03-15,hold_expired,20.734057853671885,21.245222399248394,751.6060091380525,0.02460514720162035
V,2010-03-08,2010-03-15,hold_expired,20.11478914857069,20.635743375630454,780.2568880338615,0.02584935010848529
PG,2010-03-08,2010-03-15,hold_expired,39.67196749530633,40.034417469838694,165.00203399031176,0.00911096669392876
ORCL,2010-03-08,2010-03-15,hold_expired,19.865615159316537,20.47501305727178,332.7779008612012,0.03062567622880375
HD,2010-03-10,2010-03-17,hold_expired,21.729563804624917,22.305881573659388,369.2282149925939,0.026476268654413604
DIS,2010-03-15,2010-03-22,hold_expired,28.72673967870371,28.919169111393092,286.8954383824743,0.006663806433672596
MRK,2010-03-15,2010-03-22,hold_expired,21.266478249572803,21.69521352732328,559.7002025710614,0.020113122291842978
V,2010-03-15,2010-03-22,hold_expired,20.656389442039284,19.92770355754635,-589.7869214784637,-0.03532494807673877
ORCL,2010-03-15,2010-03-22,hold_expired,20.49549831295689,20.70897620846097,103.84990741464998,0.010367051937925122
HD,2010-03-17,2010-03-24,hold_expired,22.32819861375309,22.340249016300405,5.803211894218175,0.0004949079295858037
V,2010-03-22,2010-03-29,hold_expired,19.94764122994009,20.143674923798102,380.5827239566812,0.009777281013320014
DIS,2010-03-22,2010-03-29,hold_expired,28.948102747322448,29.88031234908765,985.3648120805124,0.03216824293783238
ORCL,2010-03-22,2010-03-29,hold_expired,20.72969554433737,20.555693970730502,-155.15293238265158,-0.00844207157951596
MRK,2010-03-22,2010-03-29,hold_expired,21.716919593883883,21.352090408773467,-185.74980541716243,-0.01684535339042487
HD,2010-03-24,2010-03-31,hold_expired,22.362600441029066,22.278374950482846,-43.05182043647241,-0.0038110724542507043
MRK,2010-03-29,2010-04-06,hold_expired,21.373453180568138,21.0258564513899,-762.5569872616318,-0.01630979918093763
USB,2010-03-29,2010-04-06,hold_expired,16.05144971486324,16.751386790341723,1221.4767671240068,0.04354354827098801
GE,2010-03-29,2010-04-06,hold_expired,64.51266409791872,64.79712398687582,73.95052190634486,0.004393864257827892
ORCL,2010-03-29,2010-04-06,hold_expired,20.576259947689707,20.781573236153765,100.27012259533272,0.009929563923836338
HD,2010-03-31,2010-04-08,hold_expired,22.30066447019318,22.704564901889032,190.56897517670455,0.01806674560008581
DIS,2010-04-06,2010-04-13,hold_expired,30.13156349695506,30.52674154587634,618.2220475818085,0.01308189828785733
INTC,2010-04-06,2010-04-13,hold_expired,14.646511593814358,15.375531654135989,1409.3683327449198,0.04970603789567848
GE,2010-04-06,2010-04-13,hold_expired,64.86195352563206,67.0303178951679,568.4453907718,0.033415033802201795
ORCL,2010-04-06,2010-04-13,hold_expired,20.802365205374524,21.290220423735377,238.88052450417197,0.023403839590080276
HD,2010-04-08,2010-04-15,hold_expired,22.727280824752352,24.05185236498745,606.0835544508695,0.05823712702109054
AAPL,2010-04-13,2010-04-20,hold_expired,7.353001791706905,7.750547773405582,2615.149001352311,0.053929808931356724
WFC,2010-04-13,2010-04-20,hold_expired,21.36042452001675,21.424541138319807,85.96333817901191,0.0029548391345832455
DIS,2010-04-13,2010-04-20,hold_expired,30.557283558428487,30.95200995770317,224.90386358563273,0.012884862573659018
BAC,2010-04-13,2010-04-20,hold_expired,14.737230847978442,14.482038345433644,-182.05785858870826,-0.017384032671235568
AIG,2010-04-15,2010-04-22,hold_expired,25.19203940861578,27.472460931989072,966.0133348446415,0.09048181794260453
AAPL,2010-04-20,2010-04-27,hold_expired,7.75830219839148,7.883816691358824,797.5645238857378,0.01604919346827707
HD,2010-04-20,2010-04-27,hold_expired,24.186006220063362,24.35430200164416,206.22787928038346,0.006917048646172082
GE,2010-04-20,2010-04-27,hold_expired,66.71317267733977,65.1460425549082,-420.47127083197296,-0.023505554592881856
GS,2010-04-20,2010-04-27,hold_expired,122.36397520368332,118.45356446041484,-343.07777310080127,-0.03196537818224417
BAC,2010-04-22,2010-04-29,hold_expired,14.286887157651488,14.179517584355803,-84.10121244869542,-0.007585247374033226
AIG,2010-04-27,2010-05-04,hold_expired,24.24875747557414,23.24447609583754,-610.3320606759296,-0.04145702643730194
C,2010-04-27,2010-05-04,hold_expired,32.6427790341467,30.691905571330288,-1388.750752921361,-0.05979495375606991
WFC,2010-04-27,2010-05-04,hold_expired,21.103788201453398,21.48344231469888,624.5821653490792,0.01794247125828363
USB,2010-04-27,2010-05-04,hold_expired,16.422146843278483,16.1526806957902,-343.9757564800161,-0.01646959743262708
AAPL,2010-04-29,2010-05-06,position_stop,8.07337076008508,7.298635226229619,-1626.7312735588182,-0.09608570656642132
C,2010-05-04,2010-05-11,hold_expired,30.72261283053122,31.208356487292754,202.2553088410069,0.015778073936465825
GE,2010-05-04,2010-05-11,hold_expired,63.63947925486152,63.12223607195977,-206.00629017813282,-0.008143422745907554
CAT,2010-05-04,2010-05-11,hold_expired,44.692939752359166,45.19063573456101,218.19661866691274,0.011113522291306169
HD,2010-05-04,2010-05-11,hold_expired,24.241056411226545,24.51928700282618,272.4931971827282,0.011436407180309296
AIG,2010-05-06,2010-05-12,trailing_stop,23.940610159534103,26.102924610390257,1843.220203407978,0.09027816903803654
C,2010-05-11,2010-05-17,position_stop,31.239580455764276,29.142553291999434,-782.878758858542,-0.06715926184526329
GE,2010-05-11,2010-05-18,hold_expired,63.18538988493821,59.563104847252646,-944.8910360250438,-0.057343715759032826
AAPL,2010-05-11,2010-05-18,hold_expired,7.771495768956922,7.472032535862167,-564.6626952539523,-0.03866221407402027
WFC,2010-05-11,2010-05-18,hold_expired,21.867416736498253,19.718939810507464,-1598.796295622679,-0.09829587792156358
HD,2010-05-12,2010-05-19,hold_expired,24.667659984196096,23.137624824779287,-1885.3518850765329,-0.062066493554625825
AIG,2010-05-17,2010-05-20,position_stop,24.808429152533336,21.516848328107574,-2996.1842830596065,-0.1327202461784863
WFC,2010-05-18,2010-05-24,regime_reduce,19.738668614720076,18.244141638291474,-1045.9549519906536,-0.07576635514886328
HD,2010-05-19,2010-05-24,regime_reduce,23.160774024203775,22.367743731475176,-910.2943007130959,-0.034283409177034006
C,2010-05-18,2010-05-25,hold_expired,27.54695926230754,29.290116150424282,883.3711688750794,0.06324316493619439
AAPL,2010-05-18,2010-05-25,hold_expired,7.479508306283239,7.489403104712045,14.790122723297335,0.001189222347855893
AIG,2010-05-20,2010-05-27,hold_expired,21.538375940241746,23.238195762740876,1874.2398130552838,0.07887409093482758
HD,2010-05-25,2010-06-02,hold_expired,23.773160684168204,23.46615421667247,-525.2216287603333,-0.012956058791999412
AIG,2010-05-27,2010-06-04,hold_expired,23.26144558341395,21.837244347964138,-2118.5157893285173,-0.06126881626247763
HD,2010-06-02,2010-06-09,hold_expired,23.489632109835725,22.317069544407953,-1836.1357552100114,-0.049960874650581265
AIG,2010-06-04,2010-06-11,hold_expired,21.859092516396316,22.126225874627526,426.5369923755189,0.01217494999079148
AAPL,2010-06-09,2010-06-16,hold_expired,7.339809081046126,8.103935340787727,3637.538434659567,0.1039708596388769
AIG,2010-06-11,2010-06-18,hold_expired,22.14836316914941,24.10515078209444,3106.015701832301,0.08830393460719753
C,2010-06-16,2010-06-23,hold_expired,29.61482320877565,28.47854079474426,-1403.7475975292778,-0.03840247183020107
AAPL,2010-06-17,2010-06-24,hold_expired,8.161507186543263,8.087763227773765,-76.79900314147152,-0.009158107327619113
