date,cols_lab,ok_lab,bad_lab,ok_all,bad_all,reg_a,reg_b,reg_c,reg_d,br_a,br_b,br_c,br_d,agg_a,agg_b,n_a,n_b,n_c,n_d,same_list,added,removed
2005-02-11,248,248,0,493,716,0.732,0.732,0.687,0.732,0.76,0.76,0.314,0.763,1.166,1.166,22,22,22,22,True,0,0
2005-02-18,248,248,0,493,716,0.747,0.747,0.712,0.748,0.607,0.607,0.256,0.619,1.166,1.166,22,22,22,22,True,0,0
2005-02-28,247,247,0,493,716,0.686,0.686,0.652,0.687,0.584,0.584,0.247,0.597,1.166,1.166,22,22,18,22,True,0,0
2005-03-07,247,247,0,493,716,0.717,0.717,0.672,0.716,0.753,0.753,0.307,0.742,1.166,1.166,22,22,18,22,True,0,0
2005-03-14,248,248,0,494,715,0.664,0.664,0.619,0.663,0.756,0.756,0.308,0.746,1.1,1.1,18,18,15,18,True,0,0
2005-03-21,248,248,0,494,715,0.617,0.617,0.586,0.619,0.54,0.54,0.232,0.56,1.04,1.04,15,15,15,15,True,0,0
2005-03-29,247,247,0,495,714,0.567,0.567,0.542,0.568,0.433,0.433,0.182,0.441,1.04,1.04,15,15,15,15,True,0,0
2005-04-05,247,247,0,495,714,0.607,0.607,0.57,0.606,0.626,0.626,0.255,0.613,1.04,1.04,15,15,15,15,True,0,0
2005-04-12,247,247,0,496,713,0.658,0.658,0.617,0.655,0.684,0.684,0.276,0.663,1.1,1.1,18,18,15,18,True,0,0
2005-04-19,247,247,0,496,713,0.592,0.592,0.562,0.594,0.53,0.53,0.228,0.546,1.04,1.04,15,15,15,15,True,0,0
2005-04-26,248,248,0,497,712,0.507,0.507,0.487,0.51,0.359,0.359,0.162,0.388,1.04,1.04,15,15,11,15,True,0,0
2005-05-03,248,248,0,497,712,0.53,0.53,0.501,0.531,0.51,0.51,0.215,0.515,1.04,1.04,15,15,15,15,True,0,0
2005-05-10,248,248,0,497,712,0.532,0.532,0.508,0.534,0.423,0.423,0.184,0.444,1.04,1.04,15,15,15,15,True,0,0
2005-05-17,248,248,0,498,711,0.654,0.654,0.614,0.652,0.673,0.673,0.272,0.653,1.1,1.1,18,18,15,18,True,0,0
2005-05-24,247,247,0,498,711,0.691,0.691,0.653,0.689,0.634,0.634,0.257,0.616,1.166,1.166,22,22,18,22,True,0,0
2005-06-01,247,247,0,499,710,0.714,0.714,0.666,0.711,0.789,0.789,0.314,0.757,1.166,1.166,22,22,18,22,True,0,0
2005-06-08,246,246,0,501,708,0.715,0.715,0.68,0.715,0.607,0.607,0.255,0.61,1.166,1.166,22,22,22,22,True,0,0
2005-06-15,247,247,0,501,708,0.74,0.74,0.702,0.742,0.672,0.672,0.291,0.696,1.166,1.166,22,22,22,22,True,0,0
2005-06-22,247,247,0,501,708,0.742,0.742,0.704,0.745,0.67,0.67,0.29,0.694,1.166,1.166,22,22,22,22,True,0,0
2005-06-29,246,246,0,501,708,0.685,0.685,0.652,0.689,0.604,0.604,0.267,0.639,1.166,1.166,22,22,18,22,True,0,0
2005-07-07,248,248,0,501,708,0.694,0.694,0.659,0.699,0.628,0.628,0.279,0.67,1.166,1.166,22,22,18,22,True,0,0
2005-07-14,249,249,0,501,708,0.742,0.742,0.702,0.743,0.693,0.693,0.292,0.702,1.166,1.166,22,22,22,22,True,0,0
2005-07-21,249,249,0,501,708,0.723,0.723,0.689,0.725,0.594,0.594,0.259,0.618,1.166,1.166,22,22,22,22,True,0,0
2005-07-28,251,251,0,501,708,0.808,0.808,0.761,0.808,0.81,0.81,0.341,0.816,1.166,1.166,22,22,22,22,True,0,0
2005-08-04,251,251,0,501,708,0.742,0.742,0.71,0.744,0.571,0.571,0.247,0.592,1.166,1.166,22,22,22,22,True,0,0
2005-08-11,251,251,0,501,708,0.734,0.734,0.691,0.733,0.735,0.735,0.304,0.729,1.166,1.166,22,22,22,22,True,0,0
2005-08-18,253,253,0,502,707,0.656,0.656,0.625,0.656,0.53,0.53,0.22,0.526,1.1,1.1,18,18,18,18,True,0,0
2005-08-25,252,252,0,503,706,0.644,0.644,0.611,0.647,0.595,0.595,0.259,0.617,1.1,1.1,18,18,15,18,True,0,0
2005-09-01,252,252,0,503,706,0.654,0.654,0.623,0.657,0.564,0.564,0.25,0.596,1.1,1.1,18,18,18,18,True,0,0
2005-09-09,253,253,0,505,704,0.684,0.684,0.644,0.685,0.706,0.706,0.302,0.717,1.166,1.166,22,22,18,22,True,0,0
2005-09-16,253,253,0,505,704,0.698,0.698,0.66,0.699,0.66,0.66,0.28,0.665,1.166,1.166,22,22,18,22,True,0,0
2005-09-23,253,253,0,505,704,0.667,0.667,0.637,0.669,0.539,0.539,0.238,0.565,1.1,1.1,18,18,18,18,True,0,0
2005-09-30,253,253,0,506,703,0.696,0.696,0.664,0.702,0.6,0.6,0.274,0.651,1.166,1.166,22,22,18,22,True,0,0
2005-10-07,255,255,0,506,703,0.585,0.585,0.556,0.587,0.508,0.508,0.225,0.531,1.04,1.04,15,15,15,15,True,0,0
2005-10-14,255,254,1,506,703,0.383,0.383,0.354,0.385,0.523,0.525,0.232,0.549,0.93,0.93,11,11,9,11,True,0,0
2005-10-21,255,254,1,506,703,0.342,0.342,0.316,0.346,0.486,0.487,0.221,0.524,0.82,0.82,9,9,9,9,True,0,0
2005-10-28,257,256,1,506,703,0.527,0.528,0.49,0.526,0.636,0.637,0.263,0.624,1.04,1.04,15,15,11,15,True,0,0
2005-11-04,255,254,1,507,702,0.626,0.627,0.594,0.628,0.56,0.562,0.242,0.573,1.1,1.1,18,18,15,18,True,0,0
2005-11-11,255,254,1,507,702,0.676,0.676,0.64,0.679,0.641,0.643,0.282,0.666,1.1,1.1,18,18,18,18,True,0,0
2005-11-18,255,254,1,507,702,0.76,0.76,0.72,0.761,0.698,0.701,0.3,0.712,1.166,1.166,22,22,22,22,True,0,0
2005-11-28,255,254,1,507,702,0.784,0.784,0.747,0.782,0.626,0.626,0.257,0.607,1.166,1.166,22,22,22,22,True,0,0
2005-12-05,256,255,1,507,702,0.757,0.757,0.719,0.757,0.663,0.663,0.279,0.66,1.166,1.166,22,22,22,22,True,0,0
2005-12-12,256,255,1,507,702,0.744,0.744,0.703,0.745,0.711,0.713,0.305,0.721,1.166,1.166,22,22,22,22,True,0,0
2005-12-19,257,256,1,507,702,0.712,0.712,0.677,0.71,0.598,0.6,0.248,0.586,1.166,1.166,22,22,18,22,True,0,0
2005-12-27,258,257,1,507,702,0.699,0.699,0.664,0.698,0.594,0.595,0.247,0.582,1.166,1.166,22,22,18,22,True,0,0
2006-01-04,259,258,1,507,702,0.738,0.738,0.695,0.739,0.761,0.762,0.325,0.766,1.166,1.166,22,22,22,22,True,0,0
2006-01-11,259,258,1,507,702,0.76,0.76,0.717,0.76,0.746,0.747,0.316,0.745,1.166,1.166,22,22,22,22,True,0,0
2006-01-19,259,258,1,507,702,0.752,0.752,0.71,0.753,0.751,0.751,0.323,0.762,1.166,1.166,22,22,22,22,True,0,0
2006-01-26,259,258,1,507,702,0.706,0.706,0.668,0.711,0.69,0.69,0.313,0.737,1.166,1.166,22,22,18,22,True,0,0
2006-02-02,260,259,1,508,701,0.654,0.654,0.625,0.657,0.525,0.525,0.237,0.557,1.1,1.1,18,18,18,18,True,0,0
2006-02-09,260,259,1,508,701,0.61,0.61,0.578,0.613,0.58,0.58,0.262,0.616,1.04,1.04,15,15,15,15,True,0,0
2006-02-16,261,260,1,508,701,0.685,0.685,0.642,0.686,0.744,0.745,0.32,0.756,1.166,1.166,22,22,18,22,True,0,0
2006-02-24,260,259,1,508,701,0.681,0.682,0.643,0.684,0.684,0.685,0.301,0.71,1.166,1.166,22,22,18,22,True,0,0
2006-03-03,261,260,1,508,701,0.703,0.703,0.669,0.706,0.61,0.611,0.27,0.637,1.166,1.166,22,22,18,22,True,0,0
2006-03-10,260,259,1,508,701,0.708,0.708,0.669,0.711,0.699,0.702,0.31,0.73,1.166,1.166,22,22,18,22,True,0,0
2006-03-17,261,260,1,509,700,0.731,0.731,0.692,0.733,0.698,0.7,0.304,0.714,1.166,1.166,22,22,22,22,True,0,0
2006-03-24,260,259,1,509,700,0.711,0.711,0.674,0.714,0.68,0.68,0.303,0.71,1.166,1.166,22,22,18,22,True,0,0
2006-03-31,260,259,1,509,700,0.72,0.72,0.69,0.728,0.578,0.578,0.282,0.66,1.166,1.166,22,22,22,22,True,0,0
2006-04-07,263,262,1,509,700,0.694,0.694,0.667,0.698,0.503,0.503,0.231,0.542,1.166,1.166,22,22,18,22,True,0,0
2006-04-17,263,262,1,510,699,0.665,0.665,0.636,0.668,0.523,0.524,0.24,0.56,1.1,1.1,18,18,18,18,True,0,0
2006-04-24,263,262,1,511,698,0.69,0.69,0.656,0.691,0.609,0.61,0.266,0.617,1.166,1.166,22,22,18,22,True,0,0
2006-05-01,263,262,1,511,698,0.683,0.684,0.653,0.686,0.548,0.549,0.248,0.575,1.166,1.166,22,22,18,22,True,0,0
2006-05-08,264,263,1,512,697,0.726,0.726,0.69,0.728,0.646,0.646,0.287,0.667,1.166,1.166,22,22,22,22,True,0,0
2006-05-15,263,262,1,512,697,0.625,0.625,0.59,0.623,0.606,0.606,0.249,0.58,1.1,1.1,18,18,15,18,True,0,0
2006-05-22,263,262,1,512,697,0.537,0.537,0.512,0.537,0.438,0.44,0.185,0.432,1.04,1.04,15,15,15,15,True,0,0
2006-05-30,263,262,1,513,696,0.481,0.481,0.463,0.482,0.325,0.325,0.146,0.338,0.93,0.93,11,11,11,11,True,0,0
2006-06-06,263,262,1,513,696,0.475,0.475,0.447,0.473,0.481,0.483,0.197,0.458,0.93,0.93,11,11,11,11,True,0,0
2006-06-13,263,262,1,513,696,0.254,0.254,0.235,0.252,0.321,0.322,0.129,0.299,0.82,0.82,9,9,9,9,True,0,0
2006-06-20,264,263,1,513,696,0.341,0.341,0.316,0.339,0.419,0.421,0.174,0.403,0.82,0.82,9,9,9,9,True,0,0
2006-06-27,264,263,1,513,696,0.326,0.326,0.306,0.325,0.332,0.333,0.142,0.329,0.82,0.82,9,9,9,9,True,0,0
2006-07-05,266,266,0,514,695,0.596,0.596,0.57,0.595,0.459,0.459,0.194,0.45,1.04,1.04,15,15,15,15,True,0,0
2006-07-12,265,265,0,514,695,0.614,0.614,0.591,0.615,0.413,0.413,0.18,0.418,1.04,1.04,15,15,15,15,True,0,0
2006-07-19,265,265,0,515,694,0.619,0.619,0.581,0.618,0.662,0.662,0.28,0.649,1.04,1.04,15,15,15,15,True,0,0
2006-07-26,266,266,0,515,694,0.606,0.606,0.576,0.605,0.519,0.519,0.22,0.512,1.04,1.04,15,15,15,15,True,0,0
2006-08-02,265,265,0,515,694,0.618,0.618,0.583,0.617,0.609,0.609,0.261,0.605,1.04,1.04,15,15,15,15,True,0,0
2006-08-09,265,265,0,515,694,0.647,0.647,0.619,0.646,0.477,0.477,0.2,0.466,1.1,1.1,18,18,15,18,True,0,0
2006-08-16,267,267,0,515,694,0.742,0.742,0.704,0.743,0.676,0.676,0.293,0.681,1.166,1.166,22,22,22,22,True,0,0
2006-08-23,267,267,0,515,694,0.725,0.725,0.695,0.723,0.522,0.522,0.216,0.502,1.166,1.166,22,22,22,22,True,0,0
2006-08-30,266,266,0,515,694,0.734,0.734,0.7,0.735,0.611,0.611,0.268,0.621,1.166,1.166,22,22,22,22,True,0,0
2006-09-07,266,266,0,517,692,0.735,0.735,0.706,0.735,0.516,0.516,0.22,0.509,1.166,1.166,22,22,22,22,True,0,0
2006-09-14,267,267,0,517,692,0.743,0.743,0.706,0.742,0.632,0.632,0.267,0.62,1.166,1.166,22,22,22,22,True,0,0
2006-09-21,267,267,0,518,691,0.746,0.746,0.713,0.745,0.573,0.573,0.242,0.558,1.166,1.166,22,22,22,22,True,0,0
2006-09-28,267,267,0,518,691,0.766,0.766,0.724,0.763,0.711,0.711,0.295,0.682,1.166,1.166,22,22,22,22,True,0,0
2006-10-05,267,267,0,518,691,0.809,0.809,0.769,0.811,0.717,0.717,0.318,0.734,1.166,1.166,22,22,22,22,True,0,0
2006-10-12,267,267,0,520,689,0.803,0.803,0.759,0.804,0.795,0.795,0.35,0.807,1.166,1.166,22,22,22,22,True,0,0
2006-10-19,267,267,0,520,689,0.799,0.799,0.761,0.801,0.689,0.689,0.309,0.71,1.166,1.166,22,22,22,22,True,0,0
2006-10-26,267,267,0,520,689,0.805,0.805,0.762,0.807,0.77,0.77,0.343,0.79,1.166,1.166,22,22,22,22,True,0,0
2006-11-02,268,267,1,520,689,0.749,0.749,0.712,0.749,0.648,0.65,0.282,0.65,1.166,1.166,22,22,22,22,True,0,0
2006-11-09,268,267,1,521,688,0.736,0.736,0.703,0.738,0.601,0.602,0.268,0.618,1.166,1.166,22,22,22,22,True,0,0
2006-11-16,269,268,1,522,687,0.787,0.787,0.742,0.785,0.783,0.786,0.334,0.77,1.166,1.166,22,22,22,22,True,0,0
2006-11-24,270,269,1,523,686,0.754,0.754,0.721,0.759,0.626,0.628,0.292,0.672,1.166,1.166,22,22,22,22,True,0,0
2006-12-01,270,269,1,523,686,0.759,0.76,0.725,0.761,0.622,0.623,0.276,0.634,1.166,1.166,22,22,22,22,True,0,0
2006-12-08,270,269,1,524,685,0.77,0.77,0.728,0.77,0.739,0.741,0.32,0.735,1.166,1.166,22,22,22,22,True,0,0
2006-12-15,270,269,1,524,685,0.767,0.767,0.726,0.764,0.718,0.719,0.3,0.686,1.166,1.166,22,22,22,22,True,0,0
2006-12-22,271,270,1,524,685,0.735,0.735,0.703,0.735,0.575,0.577,0.249,0.571,1.166,1.166,22,22,22,22,True,0,0
2007-01-03,270,269,1,525,684,0.73,0.73,0.69,0.729,0.691,0.691,0.299,0.684,1.166,1.166,22,22,22,22,True,0,0
2007-01-10,270,269,1,525,684,0.718,0.719,0.68,0.719,0.676,0.678,0.296,0.679,1.166,1.166,22,22,22,22,True,0,0
2007-01-18,270,269,1,525,684,0.715,0.716,0.681,0.715,0.608,0.61,0.264,0.607,1.166,1.166,22,22,22,22,True,0,0
2007-01-25,270,269,1,525,684,0.703,0.703,0.672,0.704,0.56,0.562,0.249,0.57,1.166,1.166,22,22,18,22,True,0,0
2007-02-01,270,269,1,526,683,0.768,0.768,0.722,0.768,0.811,0.812,0.352,0.806,1.166,1.166,22,22,22,22,True,0,0
2007-02-08,271,270,1,526,683,0.754,0.754,0.714,0.755,0.707,0.71,0.313,0.716,1.166,1.166,22,22,22,22,True,0,0
2007-02-15,271,270,1,526,683,0.753,0.753,0.709,0.752,0.772,0.773,0.337,0.769,1.166,1.166,22,22,22,22,True,0,0
2007-02-23,271,270,1,526,683,0.756,0.756,0.718,0.757,0.694,0.695,0.307,0.702,1.166,1.166,22,22,22,22,True,0,0
2007-03-02,272,271,1,526,683,0.468,0.468,0.444,0.469,0.429,0.431,0.194,0.444,0.93,0.93,11,11,11,11,True,0,0
2007-03-09,272,271,1,526,683,0.5,0.5,0.465,0.501,0.625,0.627,0.276,0.632,0.946,0.946,13,13,10,13,True,0,0
2007-03-16,272,271,1,527,682,0.417,0.417,0.392,0.419,0.462,0.463,0.211,0.479,0.846,0.846,10,10,10,10,True,0,0
2007-03-23,273,272,1,527,682,0.499,0.499,0.46,0.498,0.696,0.696,0.302,0.689,0.846,0.846,10,10,10,10,True,0,0
2007-03-30,274,273,1,527,682,0.663,0.664,0.632,0.666,0.59,0.591,0.271,0.618,1.1,1.1,18,18,18,18,True,0,0
2007-04-09,274,273,1,527,682,0.686,0.686,0.648,0.686,0.669,0.669,0.293,0.667,1.166,1.166,22,22,18,22,True,0,0
2007-04-16,276,275,1,527,682,0.776,0.776,0.731,0.776,0.803,0.804,0.354,0.805,1.166,1.166,22,22,22,22,True,0,0
2007-04-23,275,274,1,527,682,0.773,0.773,0.732,0.772,0.726,0.728,0.318,0.723,1.166,1.166,22,22,22,22,True,0,0
2007-04-30,275,274,1,528,681,0.765,0.765,0.731,0.763,0.597,0.599,0.255,0.58,1.166,1.166,22,22,22,22,True,0,0
2007-05-07,276,275,1,528,681,0.796,0.797,0.752,0.794,0.776,0.777,0.328,0.747,1.166,1.166,22,22,22,22,True,0,0
2007-05-14,276,275,1,528,681,0.732,0.732,0.694,0.73,0.662,0.664,0.283,0.642,1.166,1.166,22,22,22,22,True,0,0
2007-05-21,276,275,1,528,681,0.758,0.758,0.717,0.758,0.738,0.74,0.328,0.744,1.166,1.166,22,22,22,22,True,0,0
2007-05-29,276,275,1,528,681,0.782,0.783,0.741,0.782,0.734,0.737,0.321,0.73,1.166,1.166,22,22,22,22,True,0,0
2007-06-05,276,275,1,528,681,0.744,0.744,0.71,0.744,0.609,0.61,0.269,0.61,1.166,1.166,22,22,22,22,True,0,0
2007-06-12,276,275,1,528,681,0.623,0.623,0.598,0.624,0.459,0.46,0.208,0.471,1.1,1.1,18,18,15,18,True,0,0
2007-06-19,276,275,1,528,681,0.663,0.663,0.624,0.661,0.682,0.683,0.29,0.66,1.1,1.1,18,18,18,18,True,0,0
2007-06-26,276,275,1,528,681,0.539,0.539,0.513,0.542,0.484,0.486,0.226,0.514,1.04,1.04,15,15,15,15,True,0,0
2007-07-03,275,274,1,528,681,0.616,0.616,0.579,0.615,0.66,0.663,0.289,0.655,1.04,1.04,15,15,15,15,True,0,0
2007-07-11,275,274,1,528,681,0.641,0.641,0.603,0.64,0.672,0.673,0.292,0.665,1.1,1.1,18,18,15,18,True,0,0
2007-07-18,277,275,2,528,681,0.666,0.667,0.634,0.667,0.579,0.583,0.257,0.584,1.1,1.1,18,18,18,18,True,0,0
2007-07-25,277,276,1,529,680,0.635,0.635,0.605,0.635,0.531,0.532,0.238,0.538,1.1,1.1,18,18,15,18,True,0,0
2007-08-01,277,276,1,529,680,0.473,0.473,0.446,0.474,0.49,0.492,0.222,0.501,0.846,0.846,10,10,10,10,True,0,0
2007-08-08,277,276,1,530,679,0.468,0.468,0.438,0.47,0.551,0.553,0.253,0.571,0.846,0.846,10,10,10,10,True,0,0
2007-08-15,277,276,1,530,679,0.135,0.135,0.125,0.139,0.202,0.201,0.109,0.246,0.612,0.612,6,6,6,6,True,0,0
2007-08-22,277,276,1,530,679,0.463,0.463,0.434,0.466,0.554,0.555,0.258,0.582,0.846,0.846,10,10,10,10,True,0,0
2007-08-29,278,277,1,530,679,0.49,0.49,0.46,0.494,0.567,0.568,0.267,0.603,0.846,0.846,10,10,10,10,True,0,0
2007-09-06,278,277,1,531,678,0.572,0.572,0.545,0.576,0.51,0.511,0.244,0.55,0.946,0.946,13,13,13,13,True,0,0
2007-09-13,279,278,1,531,678,0.672,0.672,0.643,0.673,0.537,0.537,0.244,0.548,1.1,1.1,18,18,18,18,True,0,0
2007-09-20,278,277,1,532,677,0.649,0.649,0.623,0.652,0.486,0.486,0.232,0.519,1.001,1.001,15,15,15,15,True,0,0
2007-09-27,280,279,1,532,677,0.735,0.735,0.7,0.737,0.646,0.647,0.298,0.669,1.1,1.1,18,18,18,18,True,0,0
2007-10-04,281,280,1,533,676,0.751,0.751,0.713,0.75,0.668,0.669,0.297,0.665,1.1,1.1,18,18,18,18,True,0,0
2007-10-11,283,282,1,533,676,0.737,0.737,0.705,0.738,0.587,0.588,0.264,0.592,1.166,1.166,22,22,22,22,True,0,0
2007-10-18,284,283,1,533,676,0.722,0.722,0.691,0.724,0.579,0.58,0.27,0.605,1.166,1.166,22,22,22,22,True,0,0
2007-10-25,284,283,1,533,676,0.66,0.66,0.632,0.662,0.516,0.518,0.24,0.537,1.1,1.1,18,18,18,18,True,0,0
2007-11-01,285,283,2,533,676,0.568,0.568,0.552,0.573,0.333,0.334,0.17,0.383,1.04,1.04,15,15,15,15,True,0,0
2007-11-08,285,283,2,533,676,0.328,0.328,0.303,0.331,0.465,0.467,0.222,0.497,0.746,0.746,7,7,7,7,True,0,0
2007-11-15,284,282,2,534,675,0.315,0.315,0.299,0.319,0.32,0.322,0.16,0.357,0.746,0.746,7,7,7,7,True,0,0
2007-11-23,287,285,2,534,675,0.27,0.27,0.241,0.27,0.531,0.531,0.239,0.533,0.746,0.746,7,7,6,7,True,0,0
2007-11-30,287,285,2,534,675,0.532,0.532,0.501,0.531,0.544,0.545,0.242,0.539,0.946,0.946,13,13,13,13,True,0,0
2007-12-07,287,285,2,534,675,0.634,0.635,0.607,0.637,0.522,0.525,0.243,0.543,1.001,1.001,15,15,13,15,True,0,0
2007-12-14,287,285,2,534,675,0.369,0.369,0.351,0.37,0.337,0.336,0.158,0.35,0.746,0.746,7,7,7,7,True,0,0
2007-12-21,288,286,2,534,675,0.668,0.668,0.634,0.667,0.613,0.613,0.274,0.607,1.001,1.001,15,15,15,15,True,0,0
2007-12-31,288,286,2,534,675,0.399,0.399,0.378,0.401,0.39,0.39,0.185,0.411,0.846,0.846,10,10,7,10,True,0,0
2008-01-08,287,285,2,535,674,0.269,0.27,0.257,0.27,0.241,0.241,0.112,0.248,0.746,0.746,7,7,7,7,True,0,0
2008-01-15,288,286,2,536,673,0.317,0.317,0.307,0.319,0.186,0.188,0.094,0.207,0.746,0.746,7,7,7,7,True,0,0
2008-01-23,288,286,2,536,673,0.249,0.249,0.229,0.25,0.366,0.369,0.169,0.374,0.612,0.612,6,6,6,6,True,0,0
2008-01-30,288,286,2,536,673,0.261,0.261,0.247,0.262,0.26,0.26,0.12,0.263,0.746,0.746,7,7,6,7,True,0,0
2008-02-06,288,286,2,537,672,0.262,0.262,0.25,0.264,0.236,0.237,0.117,0.258,0.612,0.612,6,6,6,6,True,0,0
2008-02-13,288,286,2,537,672,0.375,0.375,0.351,0.377,0.454,0.454,0.213,0.471,0.746,0.746,7,7,7,7,True,0,0
2008-02-21,288,286,2,539,670,0.407,0.408,0.397,0.41,0.219,0.221,0.111,0.245,0.846,0.846,10,10,10,10,True,0,0
2008-02-28,288,286,2,540,669,0.407,0.407,0.391,0.409,0.301,0.302,0.144,0.318,0.846,0.846,10,10,10,10,True,0,0
2008-03-06,288,286,2,540,669,0.37,0.37,0.363,0.373,0.158,0.158,0.083,0.182,0.672,0.672,6,6,6,6,True,0,0
2008-03-13,287,285,2,540,669,0.348,0.348,0.329,0.351,0.37,0.373,0.181,0.4,0.746,0.746,7,7,7,7,True,0,0
2008-03-20,287,285,2,540,669,0.308,0.308,0.28,0.306,0.498,0.5,0.219,0.483,0.746,0.746,7,7,7,7,True,0,0
2008-03-28,287,285,2,540,669,0.3,0.3,0.285,0.3,0.287,0.287,0.133,0.291,0.746,0.746,7,7,7,7,True,0,0
2008-04-04,288,287,1,541,668,0.474,0.475,0.446,0.474,0.524,0.526,0.236,0.519,0.846,0.846,10,10,10,10,True,0,0
2008-04-11,288,287,1,542,667,0.431,0.431,0.415,0.431,0.286,0.287,0.131,0.29,0.846,0.846,10,10,10,10,True,0,0
2008-04-18,288,286,2,542,667,0.537,0.537,0.502,0.537,0.644,0.646,0.292,0.643,0.946,0.946,13,13,13,13,True,0,0
2008-04-25,289,287,2,542,667,0.591,0.591,0.559,0.593,0.61,0.613,0.284,0.628,0.946,0.946,13,13,13,13,True,0,0
2008-05-02,290,288,2,542,667,0.587,0.587,0.554,0.586,0.603,0.605,0.267,0.591,1.04,1.04,15,15,15,15,True,0,0
2008-05-09,289,287,2,542,667,0.577,0.577,0.553,0.58,0.463,0.464,0.226,0.497,1.04,1.04,15,15,15,15,True,0,0
2008-05-16,290,288,2,544,665,0.757,0.757,0.726,0.759,0.583,0.584,0.274,0.6,1.166,1.166,22,22,22,22,True,0,0
2008-05-23,289,287,2,544,665,0.47,0.471,0.453,0.475,0.354,0.355,0.18,0.397,0.93,0.93,11,11,11,11,True,0,0
2008-06-02,290,288,2,544,665,0.495,0.495,0.477,0.499,0.377,0.378,0.192,0.42,0.93,0.93,11,11,11,11,True,0,0
2008-06-09,290,288,2,544,665,0.449,0.449,0.425,0.449,0.435,0.436,0.201,0.441,0.846,0.846,10,10,10,10,True,0,0
2008-06-16,290,288,2,544,665,0.385,0.386,0.363,0.391,0.45,0.452,0.23,0.506,0.846,0.846,10,10,7,10,True,0,0
2008-06-23,288,286,2,544,665,0.373,0.373,0.357,0.376,0.318,0.318,0.159,0.349,0.746,0.746,7,7,7,7,True,0,0
2008-06-30,288,286,2,544,665,0.307,0.307,0.293,0.308,0.274,0.276,0.132,0.291,0.746,0.746,7,7,7,7,True,0,0
2008-07-08,287,285,2,544,665,0.349,0.349,0.328,0.351,0.397,0.397,0.19,0.415,0.82,0.82,9,9,9,9,True,0,0
2008-07-15,280,278,2,544,665,0.288,0.288,0.276,0.29,0.234,0.235,0.115,0.251,0.672,0.672,6,6,6,6,True,0,0
2008-07-22,287,286,1,545,664,0.359,0.359,0.337,0.363,0.429,0.428,0.214,0.469,0.746,0.746,7,7,7,7,True,0,0
2008-07-29,285,284,1,545,664,0.368,0.368,0.345,0.372,0.457,0.457,0.228,0.498,0.746,0.746,7,7,7,7,True,0,0
2008-08-05,286,285,1,545,664,0.45,0.45,0.42,0.451,0.565,0.565,0.262,0.575,0.846,0.846,10,10,10,10,True,0,0
2008-08-12,288,287,1,547,662,0.459,0.459,0.438,0.462,0.411,0.411,0.201,0.439,0.846,0.846,10,10,10,10,True,0,0
2008-08-19,285,284,1,547,662,0.379,0.379,0.361,0.382,0.364,0.364,0.176,0.385,0.746,0.746,7,7,7,10,True,0,0
2008-08-26,288,287,1,547,662,0.409,0.409,0.382,0.41,0.507,0.508,0.235,0.515,0.846,0.846,10,10,10,10,True,0,0
2008-09-03,289,288,1,548,661,0.443,0.443,0.416,0.444,0.498,0.499,0.233,0.509,0.846,0.846,10,10,10,10,True,0,0
2008-09-10,287,286,1,549,660,0.344,0.344,0.32,0.346,0.466,0.466,0.222,0.483,0.746,0.746,7,7,7,7,True,0,0
2008-09-17,284,283,1,549,660,0.192,0.192,0.183,0.194,0.185,0.186,0.095,0.208,0.612,0.612,6,6,6,6,True,0,0
2008-09-24,287,286,1,549,660,0.189,0.189,0.172,0.189,0.323,0.323,0.144,0.315,0.612,0.612,6,6,6,6,True,0,0
2008-10-01,287,286,1,549,660,0.144,0.144,0.13,0.144,0.259,0.258,0.119,0.258,0.612,0.612,6,6,6,6,True,0,0
2008-10-08,283,282,1,549,660,0.02,0.02,0.013,0.02,0.128,0.129,0.061,0.134,0.612,0.612,6,6,6,6,True,0,0
2008-10-15,277,276,1,551,658,0.004,0.004,0.003,0.004,0.013,0.013,0.009,0.019,0.612,0.612,6,6,6,6,True,0,0
2008-10-22,279,278,1,551,658,0.003,0.003,0.002,0.004,0.028,0.028,0.015,0.034,0.612,0.612,6,6,6,6,True,0,0
2008-10-29,277,276,1,551,658,0.041,0.041,0.035,0.045,0.142,0.142,0.085,0.184,0.612,0.612,6,6,6,6,True,0,0
2008-11-05,282,281,1,552,657,0.235,0.235,0.233,0.235,0.043,0.043,0.023,0.05,0.612,0.612,6,6,6,6,True,0,0
2008-11-12,268,267,1,552,657,0.13,0.13,0.129,0.131,0.018,0.018,0.011,0.023,0.612,0.612,6,6,6,6,True,0,0
2008-11-19,263,262,1,552,657,0.109,0.109,0.108,0.11,0.016,0.016,0.01,0.022,0.612,0.612,6,6,6,6,True,0,0
2008-11-26,275,274,1,552,657,0.2,0.2,0.182,0.2,0.338,0.338,0.156,0.339,0.612,0.612,6,6,6,6,True,0,0
2008-12-04,267,266,1,552,657,0.182,0.182,0.176,0.182,0.112,0.113,0.052,0.112,0.612,0.612,6,6,6,6,True,0,0
2008-12-11,273,272,1,552,657,0.224,0.224,0.217,0.224,0.125,0.124,0.056,0.119,0.612,0.612,6,6,6,6,True,0,0
2008-12-18,274,273,1,552,657,0.465,0.465,0.45,0.465,0.269,0.269,0.123,0.267,0.694,0.694,6,6,6,6,True,0,0
