date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions
2006-12-01,253374.70804074378,163362.74529698462,2,1.0,-0.013999576048787939,1.0,False,5
2006-12-04,253531.45058561987,163397.23298765844,2,1.0,-0.01338956223513948,1.0,False,5
2006-12-05,252070.79840400943,252070.79840400943,0,1.0,-0.01891556330063915,1.0,False,5
2006-12-06,252124.01335033917,252124.01335033917,0,1.0,-0.0189401958863631,1.0,False,5
2006-12-07,252164.62553093536,201737.66853783233,1,1.0,-0.018733083261050207,1.0,False,5
2006-12-08,253071.67539827895,201780.25760119033,1,1.0,-0.015210538283272937,1.0,False,5
2006-12-11,253892.26171102325,201822.8556555728,1,1.0,-0.01201685051141031,1.0,False,5
2006-12-12,253704.37039483344,201865.46270287788,1,1.0,-0.012748158705845575,1.0,False,5
2006-12-13,253833.43492328774,201908.07874500405,1,1.0,-0.012245874437506687,1.0,False,5
2006-12-14,253876.0599621339,201950.70378385021,1,1.0,-0.01208001275814868,1.0,False,5
2006-12-15,252938.97198421851,201993.33782131568,1,1.0,-0.01572719514522199,1.0,False,5
2006-12-18,253644.36612846522,202035.98085930018,1,1.0,-0.01298183544742395,1.0,False,5
2006-12-19,251340.36034181196,251340.36034181196,0,1.0,-0.021899969652204702,1.0,False,5
2006-12-20,251393.4210845508,251393.4210845508,0,1.0,-0.0217830615683611,1.0,False,5
2006-12-21,251446.49302900198,251446.49302900198,0,1.0,-0.02157654910358107,1.0,False,5
2006-12-22,251499.57617753034,251499.57617753034,0,1.0,-0.021369993041725124,1.0,False,5
2006-12-26,251552.67053250116,251552.67053250116,0,1.0,-0.021163393373589447,1.0,False,5
2006-12-27,251605.77609628023,251605.77609628023,0,1.0,-0.020956750089968293,1.0,False,5
2006-12-28,251658.8928712339,251658.8928712339,0,1.0,-0.020750063181654003,1.0,False,5
2006-12-29,251712.02085972895,251712.02085972895,0,1.0,-0.02054333263943676,1.0,False,5
2007-01-03,251765.95914991316,251765.95914991316,0,1.0,-0.020336558454105043,1.0,False,5
2007-01-04,251819.90899830242,251819.90899830242,0,1.0,-0.020126630573773816,1.0,False,5
2007-01-05,251531.08390737348,201156.73163361126,1,1.0,-0.019916657708896824,1.0,False,5
2007-01-08,251948.36280586556,201199.83664753273,1,1.0,-0.019584480117118726,1.0,False,5
2007-01-09,251003.73435736986,201242.9508982429,1,1.0,-0.023261010950325817,1.0,False,5
2007-01-10,253501.1973192015,201286.0743877211,1,1.0,-0.013540918516593477,1.0,False,5
2007-01-11,253349.75636038394,201329.20711794705,1,1.0,-0.014130362847548423,1.0,False,5
2007-01-12,253753.54495954892,253753.54495954892,0,1.0,-0.011224727773944149,1.0,False,5
2007-01-16,253807.9207191831,253807.9207191831,0,1.0,-0.012390944578385299,1.0,False,5
2007-01-17,253862.3081307658,253862.3081307658,0,1.0,-0.012179314066509237,1.0,False,5
2007-01-18,253483.0606967938,151918.1612992716,2,1.0,-0.01196763820523774,1.0,False,5
2007-01-19,253495.07430648975,151950.71519097858,2,1.0,-0.01352361240301338,1.0,False,5
2007-01-22,252546.51412479818,121592.77088929951,3,1.0,-0.017191325799875503,1.0,False,5
2007-01-23,251405.98800914545,121618.82648306151,3,1.0,-0.021629047017718058,1.0,False,5
2007-01-24,254562.13627107878,121644.88766016503,3,1.0,-0.009345336498218585,1.0,False,5
2007-01-25,251721.39440046565,121670.95442180648,3,1.0,-0.02040152848686785,1.0,False,5
2007-01-26,250983.7202686583,121697.02676918259,3,1.0,-0.02327257869884199,1.0,False,5
2007-01-29,249101.52435565426,121723.10470349027,3,1.0,-0.030598108853547478,1.0,False,5
2007-01-30,249446.8844348422,219383.2544261447,1,1.0,-0.027566236202960087,1.0,False,5
2007-01-31,249917.6582929248,219430.26512352173,1,1.0,-0.02750318507367197,1.0,False,5
2007-02-01,249924.01235641006,249924.01235641006,0,1.0,-0.027454044414795802,1.0,False,5
2007-02-02,249977.46832571964,249977.46832571964,0,1.0,-0.027295489370045826,1.0,False,5
2007-02-05,250030.9357286671,250030.9357286671,0,1.0,-0.02708743868304992,1.0,False,5
2007-02-06,250084.41456769797,250084.41456769797,0,1.0,-0.026879343496323756,1.0,False,5
2007-02-07,250137.90484525828,250137.90484525828,0,1.0,-0.026671203800349305,1.0,False,5
2007-02-08,250191.40656379462,250191.40656379462,0,1.0,-0.02646301958560661,1.0,False,5
2007-02-09,250244.9197257541,250244.9197257541,0,1.0,-0.02625479084257356,1.0,False,5
2007-02-12,250298.44433358434,250298.44433358434,0,1.0,-0.026046517561726008,1.0,False,5
2007-02-13,250351.98038973348,250351.98038973348,0,1.0,-0.025838199733537768,1.0,False,5
2007-02-14,250405.52789665016,250405.52789665016,0,1.0,-0.02562983734848073,1.0,False,5
2007-02-15,250459.0868567836,250459.0868567836,0,1.0,-0.025421430397024738,1.0,False,5
2007-02-16,250512.6572725835,250512.6572725835,0,1.0,-0.02521297886963749,1.0,False,5
2007-02-20,250566.23914650016,250566.23914650016,0,1.0,-0.025004482756784643,1.0,False,5
2007-02-21,250619.83248098427,250619.83248098427,0,1.0,-0.02479594204892982,1.0,False,5
2007-02-22,250673.43727848714,250673.43727848714,0,1.0,-0.02458735673653471,1.0,False,5
2007-02-23,250727.0535414606,250727.0535414606,0,1.0,-0.024378726810058968,1.0,False,5
2007-02-26,250780.68127235697,250780.68127235697,0,1.0,-0.02417005225995998,1.0,False,5
2007-02-27,250762.6299736291,50225.58098528682,4,1.0,-0.02396133307669333,1.0,False,5
2007-02-28,254447.18989565712,50236.32367899756,4,1.0,-0.009733088355462523,1.0,False,5
2007-03-01,252779.47095533443,50246.88925500942,4,1.0,-0.01622316282744691,1.0,False,5
2007-03-02,249191.40176052094,40129.044598790424,5,1.0,-0.02988696226773591,1.0,False,5
2007-03-05,245877.96205128252,40137.48443753541,5,1.0,-0.04307556913935318,1.0,False,5
2007-03-06,251171.59070543174,40145.92605132584,5,1.0,-0.02247276793450872,1.0,False,5
2007-03-07,250337.97128302787,40154.36944053505,5,1.0,-0.025717222485448308,1.0,False,5
2007-03-08,255392.14937690136,40162.81460553643,5,1.0,-0.006046363107975165,1.0,False,5
2007-03-09,256251.38458531437,245950.4678810769,1,1.0,-0.0024232062155550875,1.0,False,5
2007-03-12,256242.3435643311,246002.19555884556,1,1.0,-0.002905862048377728,1.0,False,5
2007-03-13,255861.92544706768,246053.934115848,1,1.0,-0.004386492090198415,1.0,False,5
2007-03-14,255789.06467247207,255789.06467247207,0,1.0,-0.004369130481264648,1.0,False,5
2007-03-15,255842.86157893096,255842.86157893096,0,1.0,-0.004468699782583235,1.0,False,5
2007-03-16,255896.6697998186,255896.6697998186,0,1.0,-0.004259322167855006,1.0,False,5
2007-03-19,255950.4893375146,255950.4893375146,0,1.0,-0.0040499005173585175,1.0,False,5
2007-03-20,256004.32019439907,256004.32019439907,0,1.0,-0.0038404348218324127,1.0,False,5
2007-03-21,256058.16237285265,256058.16237285265,0,1.0,-0.0036309250720131824,1.0,False,5
2007-03-22,256112.01587525647,256112.01587525647,0,1.0,-0.003421371258635506,1.0,False,5
2007-03-23,256165.88070399215,256165.88070399215,0,1.0,-0.00321177337243191,1.0,False,5
2007-03-26,256219.7568614418,256219.7568614418,0,1.0,-0.003002131404133223,1.0,False,5
2007-03-27,256273.64434998806,256273.64434998806,0,1.0,-0.0027924453444682328,1.0,False,5
2007-03-28,256322.66417201405,205071.51054652577,1,1.0,-0.0025827151841636893,1.0,False,5
2007-03-29,257808.58939627613,205114.64066580738,1,1.0,0.0,1.0,False,5
2007-03-30,257934.32291640888,205157.77985610615,1,1.0,0.0,1.0,False,5
2007-04-02,255956.55830731813,205200.92811932985,1,1.0,-0.007834990122541345,1.0,False,5
2007-04-03,257097.6055074355,205244.08545738668,1,1.0,-0.0034112356086683088,1.0,False,5
2007-04-04,257267.08296501974,205287.25187218527,1,1.0,-0.0027542141664409574,1.0,False,5
2007-04-05,257587.16110739484,205330.4273656346,1,1.0,-0.001513320515276527,1.0,False,5
2007-04-09,258140.4289486162,205373.61193964403,1,1.0,0.0,1.0,False,5
2007-04-10,258314.73284001986,258314.73284001986,0,1.0,0.0,1.0,False,5
2007-04-11,258369.06093859335,258369.06093859335,0,1.0,0.0,1.0,False,5
2007-04-12,258423.40046331455,258423.40046331455,0,1.0,0.0,1.0,False,5
2007-04-13,258477.7514165866,258477.7514165866,0,1.0,0.0,1.0,False,5
2007-04-16,258532.1138008131,258532.1138008131,0,1.0,0.0,1.0,False,5
2007-04-17,258586.48761839818,258586.48761839818,0,1.0,0.0,1.0,False,5
2007-04-18,258640.87287174648,258640.87287174648,0,1.0,0.0,1.0,False,5
2007-04-19,258695.26956326317,258695.26956326317,0,1.0,0.0,1.0,False,5
2007-04-20,258749.67769535386,258749.67769535386,0,1.0,0.0,1.0,False,5
2007-04-23,258804.0972704247,258804.0972704247,0,1.0,0.0,1.0,False,5
2007-04-24,258858.5282908824,258858.5282908824,0,1.0,0.0,1.0,False,5
2007-04-25,258912.97075913404,258912.97075913404,0,1.0,0.0,1.0,False,5
2007-04-26,258967.42467758735,258967.42467758735,0,1.0,0.0,1.0,False,5
2007-04-27,259021.8900486505,259021.8900486505,0,1.0,0.0,1.0,False,5
2007-04-30,259076.36687473216,259076.36687473216,0,1.0,0.0,1.0,False,5
2007-05-01,259132.60289563713,259132.60289563713,0,1.0,0.0,1.0,False,5
2007-05-02,259188.85112332916,259188.85112332916,0,1.0,0.0,1.0,False,5
2007-05-03,259245.1115604579,259245.1115604579,0,1.0,0.0,1.0,False,5
2007-05-04,259301.38420967362,259301.38420967362,0,1.0,0.0,1.0,False,5
2007-05-07,259357.66907362707,259357.66907362707,0,1.0,0.0,1.0,False,5
2007-05-08,259413.96615496965,259413.96615496965,0,1.0,0.0,1.0,False,5
2007-05-09,259470.2754563533,259470.2754563533,0,1.0,0.0,1.0,False,5
2007-05-10,259526.59698043054,259526.59698043054,0,1.0,0.0,1.0,False,5
2007-05-11,259582.93072985447,259582.93072985447,0,1.0,0.0,1.0,False,5
2007-05-14,259639.27670727877,259639.27670727877,0,1.0,0.0,1.0,False,5
2007-05-15,259695.6349153577,259695.6349153577,0,1.0,0.0,1.0,False,5
2007-05-16,259752.00535674606,259752.00535674606,0,1.0,0.0,1.0,False,5
2007-05-17,259808.38803409928,259808.38803409928,0,1.0,0.0,1.0,False,5
2007-05-18,259864.78295007334,259864.78295007334,0,1.0,0.0,1.0,False,5
2007-05-21,259921.1901073248,259921.1901073248,0,1.0,0.0,1.0,False,5
2007-05-22,259977.6095085108,259977.6095085108,0,1.0,0.0,1.0,False,5
2007-05-23,260034.04115628902,260034.04115628902,0,1.0,0.0,1.0,False,5
2007-05-24,260090.4850533178,260090.4850533178,0,1.0,0.0,1.0,False,5
2007-05-25,260146.94120225596,260146.94120225596,0,1.0,0.0,1.0,False,5
2007-05-29,260203.40960576295,260203.40960576295,0,1.0,0.0,1.0,False,5
2007-05-30,260259.8902664988,260259.8902664988,0,1.0,0.0,1.0,False,5
2007-05-31,260316.38318712413,260316.38318712413,0,1.0,0.0,1.0,False,5
2007-06-01,260376.19397516592,260376.19397516592,0,1.0,0.0,1.0,False,5
2007-06-04,260436.0185054483,260436.0185054483,0,1.0,0.0,1.0,False,5
2007-06-05,260495.8567811287,260495.8567811287,0,1.0,0.0,1.0,False,5
2007-06-06,260555.7088053653,260555.7088053653,0,1.0,0.0,1.0,False,5
2007-06-07,260586.125581317,156345.69679408555,2,1.0,0.0,1.0,False,5
2007-06-08,261777.38028485552,156381.6190791823,2,1.0,0.0,1.0,False,5
2007-06-11,264594.633073708,210805.91255368845,1,1.0,0.0,1.0,False,5
2007-06-12,263517.50502454827,210854.34772169185,1,1.0,-0.004253915523863019,1.0,False,5
2007-06-13,264646.76603363256,210902.7940182517,1,1.0,0.0,1.0,False,5
2007-06-14,265202.0406739523,265202.0406739523,0,1.0,0.0,1.0,False,5
2007-06-15,265262.9739999643,265262.9739999643,0,1.0,0.0,1.0,False,5
2007-06-18,265323.92132613336,265323.92132613336,0,1.0,0.0,1.0,False,5
2007-06-19,265384.88265567616,265384.88265567616,0,1.0,0.0,1.0,False,5
2007-06-20,265445.85799181013,265445.85799181013,0,1.0,0.0,1.0,False,5
2007-06-21,265506.8473377535,265506.8473377535,0,1.0,0.0,1.0,False,5
2007-06-22,265567.8506967252,265567.8506967252,0,1.0,0.0,1.0,False,5
2007-06-25,265628.8680719448,265628.8680719448,0,1.0,0.0,1.0,False,5
2007-06-26,265689.89946663275,265689.89946663275,0,1.0,0.0,1.0,False,5
2007-06-27,265750.9448840102,265750.9448840102,0,1.0,0.0,1.0,False,5
2007-06-28,265812.004327299,265812.004327299,0,1.0,0.0,1.0,False,5
2007-06-29,265873.07779972185,265873.07779972185,0,1.0,0.0,1.0,False,5
2007-07-02,265934.165304502,265934.165304502,0,1.0,0.0,1.0,False,5
2007-07-03,265995.26684486365,265995.26684486365,0,1.0,0.0,1.0,False,5
2007-07-05,266056.38242403156,266056.38242403156,0,1.0,0.0,1.0,False,5
2007-07-06,266117.51204523136,266117.51204523136,0,1.0,0.0,1.0,False,5
2007-07-09,266178.6557116894,266178.6557116894,0,1.0,0.0,1.0,False,5
2007-07-10,266239.81342663267,266239.81342663267,0,1.0,0.0,1.0,False,5
2007-07-11,266300.985193289,266300.985193289,0,1.0,0.0,1.0,False,5
2007-07-12,266362.171014887,266362.171014887,0,1.0,0.0,1.0,False,5
2007-07-13,266423.3708946559,266423.3708946559,0,1.0,0.0,1.0,False,5
2007-07-16,266484.5848358257,266484.5848358257,0,1.0,0.0,1.0,False,5
2007-07-17,266545.8128416273,266545.8128416273,0,1.0,0.0,1.0,False,5
2007-07-18,266607.0549152921,266607.0549152921,0,1.0,0.0,1.0,False,5
2007-07-19,266668.31106005237,266668.31106005237,0,1.0,0.0,1.0,False,5
2007-07-20,266729.5812791412,266729.5812791412,0,1.0,0.0,1.0,False,5
2007-07-23,266790.8655757922,266790.8655757922,0,1.0,0.0,1.0,False,5
2007-07-24,266852.16395324,266852.16395324,0,1.0,0.0,1.0,False,5
2007-07-25,266913.4764147197,266913.4764147197,0,1.0,0.0,1.0,False,5
2007-07-26,266954.0584634674,53402.41074694515,4,1.0,0.0,1.0,False,5
2007-07-27,263432.75915433676,42755.54896833215,5,1.0,-0.013231938368249504,1.0,False,5
2007-07-30,266548.21267357375,42765.37256470226,5,1.0,-0.001557082101153763,1.0,False,5
2007-07-31,265303.8442883693,42775.19841816058,5,1.0,-0.006218448365652184,1.0,False,5
2007-08-01,268556.82122948207,78844.99889328514,5,1.0,0.0,1.0,False,5
2007-08-02,272188.98512451793,78863.11447041182,5,1.0,0.0,1.0,False,5
2007-08-03,266518.99509790767,78881.234209808,5,1.0,-0.02089764860765522,0.0,False,2
2007-08-06,270510.5849810595,78899.35811243001,5,1.0,-0.006232890156463795,1.0,False,5
2007-08-07,273014.7206886567,242131.76406271828,2,1.0,0.0,1.0,False,5
2007-08-08,272902.41519097885,253068.51550225815,1,1.0,-0.0006105482245491761,1.0,False,5
2007-08-09,272024.710432494,253126.6610064152,1,1.0,-0.00383919137281625,1.0,False,5
2007-08-10,272253.7202884756,253184.81987019407,1,1.0,-0.0030004215959258565,1.0,False,5
2007-08-13,272316.9920674818,272316.9920674818,0,1.0,-0.00270333718923054,1.0,False,5
2007-08-14,272328.2571382782,217854.55684473726,1,1.0,-0.002555644689835444,0.0,False,2
2007-08-15,270560.6571724631,174360.03652264847,2,1.0,-0.009158292592532737,0.0,False,2
2007-08-16,269841.8071856546,180603.1114420938,2,1.0,-0.011555938409290993,0.0,False,2
2007-08-17,271874.5071436027,182745.1918474296,2,1.0,-0.0042709776125023444,1.0,False,5
2007-08-20,274080.9979520165,230957.05830434192,1,1.0,0.0,0.0,False,2
2007-08-21,275883.4198094361,231010.12343797612,1,1.0,0.0,1.0,False,5
2007-08-22,276662.2860155434,276662.2860155434,0,1.0,0.0,1.0,False,5
2007-08-23,276725.8524693541,276725.8524693541,0,1.0,0.0,1.0,False,5
2007-08-24,276789.43352831434,276789.43352831434,0,1.0,0.0,1.0,False,5
2007-08-27,276853.02919577976,276853.02919577976,0,1.0,0.0,1.0,False,5
2007-08-28,276916.6394751069,276916.6394751069,0,1.0,0.0,0.0,False,2
2007-08-29,276980.26436965296,276980.26436965296,0,1.0,0.0,1.0,False,5
2007-08-30,277043.903882776,277043.903882776,0,1.0,0.0,1.0,False,5
2007-08-31,277107.5580178348,277107.5580178348,0,1.0,0.0,1.0,False,5
2007-09-04,277171.2267781889,277171.2267781889,0,1.0,0.0,1.0,False,5
2007-09-05,277234.9101671986,277234.9101671986,0,1.0,0.0,1.0,False,5
2007-09-06,277298.60818822513,277298.60818822513,0,1.0,0.0,1.0,False,5
2007-09-07,277362.3208446303,277362.3208446303,0,1.0,0.0,1.0,False,5
2007-09-10,277426.04813977674,277426.04813977674,0,1.0,0.0,1.0,False,5
2007-09-11,277489.7900770279,277489.7900770279,0,1.0,0.0,1.0,False,5
2007-09-12,277553.546659748,277553.546659748,0,1.0,0.0,1.0,False,5
2007-09-13,277617.317891302,277617.317891302,0,1.0,0.0,1.0,False,5
2007-09-14,277681.1037750556,277681.1037750556,0,1.0,0.0,1.0,False,5
2007-09-17,277744.90431437537,277744.90431437537,0,1.0,0.0,1.0,False,5
2007-09-18,277808.71951262857,277808.71951262857,0,1.0,0.0,1.0,False,5
2007-09-19,277872.5493731832,277872.5493731832,0,1.0,0.0,1.0,False,5
2007-09-20,277936.3938994082,277936.3938994082,0,1.0,0.0,1.0,False,5
2007-09-21,278000.2530946732,278000.2530946732,0,1.0,0.0,1.0,False,5
2007-09-24,278064.1269623485,278064.1269623485,0,1.0,0.0,1.0,False,5
2007-09-25,278128.0155058054,278128.0155058054,0,1.0,0.0,1.0,False,5
2007-09-26,278191.9187284156,278191.9187284156,0,1.0,0.0,1.0,False,5
2007-09-27,278255.83663355204,278255.83663355204,0,1.0,0.0,1.0,False,5
2007-09-28,278319.76922458806,278319.76922458806,0,1.0,0.0,1.0,False,5
2007-10-01,278382.28072831075,278382.28072831075,0,1.0,0.0,1.0,False,5
2007-10-02,278444.8062723156,278444.8062723156,0,1.0,0.0,1.0,False,5
2007-10-03,278507.34585975617,278507.34585975617,0,1.0,0.0,1.0,False,5
2007-10-04,278569.89949378656,278569.89949378656,0,1.0,0.0,1.0,False,5
2007-10-05,278632.4671775618,278632.4671775618,0,1.0,0.0,1.0,False,5
2007-10-08,278695.04891423736,278695.04891423736,0,1.0,0.0,1.0,False,5
2007-10-09,278757.6447069697,278757.6447069697,0,1.0,0.0,1.0,False,5
2007-10-10,278820.25455891574,278820.25455891574,0,1.0,0.0,1.0,False,5
2007-10-11,278882.8784732333,278882.8784732333,0,1.0,0.0,1.0,False,5
2007-10-12,278945.51645308087,278945.51645308087,0,1.0,0.0,1.0,False,5
2007-10-15,279008.16850161756,279008.16850161756,0,1.0,0.0,1.0,False,5
2007-10-16,279070.83462200325,279070.83462200325,0,1.0,0.0,1.0,False,5
2007-10-17,279133.5148173985,279133.5148173985,0,1.0,0.0,1.0,False,5
2007-10-18,279196.20909096464,279196.20909096464,0,1.0,0.0,1.0,False,5
2007-10-19,279208.33544586366,167506.24983070558,2,1.0,0.0,1.0,False,5
2007-10-22,278826.54418123775,167543.87226618343,2,1.0,-0.00150215321986718,1.0,False,5
2007-10-23,280707.0503939444,167581.50315177973,2,1.0,0.0,1.0,False,5
2007-10-24,280453.96298690524,167619.1424893924,2,1.0,-0.0010356944873446835,1.0,False,5
2007-10-25,280404.2708569162,133977.91418069528,3,1.0,-0.0006870893633945875,1.0,False,5
2007-10-26,280637.3886426358,134008.00604554696,3,1.0,-0.00035536555287889356,1.0,False,5
2007-10-29,280402.9914550405,192512.31884261183,2,1.0,-0.0010269017542644512,1.0,False,5
2007-10-30,281488.1893003089,154017.07215572422,3,1.0,0.0,1.0,False,5
2007-10-31,282823.89932014357,209730.41636546265,2,1.0,0.0,1.0,False,5
2007-11-01,282214.5761223786,209775.69150296377,2,1.0,-0.002314508557585292,1.0,False,5
2007-11-02,282697.7101611685,245176.04002567043,1,1.0,-8.456700517240221e-05,1.0,False,5
2007-11-05,282046.9686154589,196249.30482761716,2,1.0,-0.002930410399746964,1.0,False,5
2007-11-06,284424.66915037646,196291.6697569133,2,1.0,0.0,1.0,False,5
2007-11-07,282352.7303016862,196334.04383165448,2,1.0,-0.007433648177379265,1.0,False,5
2007-11-08,279903.70421098045,232820.19018815333,1,1.0,-0.01593673352981892,0.0,False,2
2007-11-09,280232.7875834714,186265.67930996526,2,1.0,-0.014799154644675573,0.0,False,2
2007-11-12,277495.04758541926,183427.1138600622,2,1.0,-0.023568503459731063,0.0,False,2
2007-11-13,285389.10126119456,114128.3407822212,3,1.0,0.0,1.0,False,5
2007-11-14,284693.5704891409,114152.97801134245,3,1.0,-0.0034612724698161825,1.0,False,5
2007-11-15,283125.5939629073,114177.62055897665,3,1.0,-0.008950296559869807,0.0,False,2
2007-11-16,286209.5126617875,114202.26842627191,3,1.0,0.0,0.0,False,2
2007-11-19,283881.9912907758,114226.92161437662,3,1.0,-0.008218366109640518,0.0,False,2
2007-11-20,284655.40724235936,114251.58012443941,3,1.0,-0.005516112706416602,0.0,False,2
2007-11-21,281809.5344975109,167769.22227026173,2,1.0,-0.015423657503176032,0.0,False,2
2007-11-23,283383.9351147191,167805.43911824387,2,1.0,-0.009998949260754751,0.0,False,2
2007-11-26,281105.5876034588,224826.71968878215,1,1.0,-0.01672078848827852,0.0,False,2
2007-11-27,283284.210609675,283284.210609675,0,1.0,-0.009373273617606133,0.0,False,2
2007-11-28,283345.3640265685,283345.3640265685,0,1.0,-0.010220841455990826,0.0,False,2
2007-11-29,283406.5306448345,283406.5306448345,0,1.0,-0.010007174843987724,0.0,False,2
2007-11-30,283467.7104673229,283467.7104673229,0,1.0,-0.009793462107128741,1.0,False,5
2007-12-03,283528.9034968841,283528.9034968841,0,1.0,-0.00957970323545667,1.0,False,5
2007-12-04,283590.10973636917,283590.10973636917,0,1.0,-0.009365898219012273,0.0,False,2
2007-12-05,283651.3291886297,283651.3291886297,0,1.0,-0.009152047047834072,1.0,False,5
2007-12-06,283712.56185651803,283712.56185651803,0,1.0,-0.008938149711958759,1.0,False,5
2007-12-07,283773.80774288706,283773.80774288706,0,1.0,-0.008724206201420386,1.0,False,5
2007-12-10,283835.0668505903,283835.0668505903,0,1.0,-0.008510216506251167,1.0,False,5
2007-12-11,283896.33918248187,283896.33918248187,0,1.0,-0.008296180616481087,1.0,False,5
2007-12-12,283957.6247414165,283957.6247414165,0,1.0,-0.00808209852213789,1.0,False,5
2007-12-13,284018.92353024957,284018.92353024957,0,1.0,-0.007867970213247488,1.0,False,5
2007-12-14,284080.2355518371,284080.2355518371,0,1.0,-0.007653795679833153,0.0,False,2
2007-12-17,284094.8113090355,227267.4559809525,1,1.0,-0.007439574911916324,0.0,False,2
2007-12-18,285346.0042582844,227316.5168920849,1,1.0,-0.003188466051140349,0.0,False,2
2007-12-19,287011.27005983936,287011.27005983936,0,1.0,0.0,0.0,False,2
2007-12-20,287073.2280482967,287073.2280482967,0,1.0,0.0,0.0,False,2
2007-12-21,287135.1994118119,287135.1994118119,0,1.0,0.0,1.0,False,5
2007-12-24,287197.1841532722,287197.1841532722,0,1.0,0.0,1.0,False,5
2007-12-26,287259.1822755656,287259.1822755656,0,1.0,0.0,1.0,False,5
2007-12-27,287321.1937815806,287321.1937815806,0,1.0,0.0,1.0,False,5
2007-12-28,287383.21867420647,287383.21867420647,0,1.0,0.0,0.0,False,2
2007-12-31,287445.25695633295,287445.25695633295,0,1.0,0.0,0.0,False,2
2008-01-02,287506.05390949076,287506.05390949076,0,1.0,0.0,0.0,False,2
2008-01-03,287285.32022168674,172273.03528370892,2,1.0,0.0,0.0,False,2
2008-01-04,277230.83874959755,166214.04994530487,2,1.0,-0.03377861489191211,0.0,False,2
2008-01-07,270493.9310621219,172587.02912511397,2,1.0,-0.05827408922445089,0.0,False,2
2008-01-08,266253.2137977258,170777.92856661236,2,1.0,-0.07397306195457888,0.0,False,2
2008-01-09,268513.20791164064,170814.0494538846,2,1.0,-0.06618631721442926,0.0,False,2
2008-01-10,269099.2280555885,170850.17798101116,2,1.0,-0.06414805577219192,0.0,False,2
2008-01-11,266626.0953972237,170886.31414960793,2,1.0,-0.07275010176811211,0.0,False,2
2008-01-14,269460.4250304402,170922.45796129116,2,1.0,-0.06289179808514962,0.0,False,2
2008-01-15,265324.4789738374,178434.13233706524,2,1.0,-0.07711818965391073,0.0,False,2
2008-01-16,265606.49408747244,178471.87257219842,2,1.0,-0.07630204567468868,0.0,False,2
2008-01-17,265340.61386506166,178509.62078969087,2,1.0,-0.07722685473924427,0.0,False,2
2008-01-18,263477.7686847581,175207.55162753002,2,1.0,-0.08365784163224775,0.0,False,2
2008-01-22,269241.9743754099,161530.27293841346,2,1.0,-0.06343146369894288,0.0,False,2
2008-01-23,263559.07608483813,167710.92338918228,2,1.0,-0.08321460168938612,0.0,False,2
2008-01-24,263645.4015467047,167746.39558051818,2,1.0,-0.08311520480763379,0.0,False,2
2008-01-25,262047.32334026182,167781.87527450407,2,1.0,-0.08867364675124585,0.0,False,2
2008-01-28,263726.3552047749,167817.36247272682,2,1.0,-0.08283368499237191,0.0,False,2
2008-01-29,263261.0433282781,167852.85717677363,2,1.0,-0.08445215311154142,0.0,False,2
2008-01-30,262608.7137793301,167888.35938823206,2,1.0,-0.08672110379097686,0.0,False,2
2008-01-31,264918.9192938935,167923.86910868998,2,1.0,-0.07868580166724747,0.0,False,2
2008-02-01,265820.8573322832,265820.8573322832,0,1.0,-0.07545878857981471,0.0,False,2
2008-02-04,265879.19024264225,265879.19024264225,0,1.0,-0.07542518246949405,0.0,False,2
2008-02-05,265937.53595383436,265937.53595383436,0,1.0,-0.07522228966231377,0.0,False,2
2008-02-06,265995.8944686687,265995.8944686687,0,1.0,-0.07501935233143418,0.0,False,2
2008-02-07,266054.26578995486,266054.26578995486,0,1.0,-0.0748163704670847,0.0,False,2
2008-02-08,266112.6499205032,266112.6499205032,0,1.0,-0.07461334405949271,0.0,False,2
2008-02-11,266171.04686312465,266171.04686312465,0,1.0,-0.0744102730988836,0.0,False,2
2008-02-12,266229.45662063075,266229.45662063075,0,1.0,-0.07420715757548028,0.0,False,2
2008-02-13,266287.87919583364,266287.87919583364,0,1.0,-0.0740039974795037,0.0,False,2
2008-02-14,266346.3145915461,266346.3145915461,0,1.0,-0.07380079280117272,0.0,False,2
2008-02-15,266404.7628105814,266404.7628105814,0,1.0,-0.07359754353070401,0.0,False,2
2008-02-19,266463.2238557537,266463.2238557537,0,1.0,-0.07339424965831222,0.0,False,2
2008-02-20,266521.6977298776,266521.6977298776,0,1.0,-0.07319091117420955,0.0,False,2
2008-02-21,266580.18443576834,266580.18443576834,0,1.0,-0.07298752806860617,0.0,False,2
2008-02-22,266638.68397624174,266638.68397624174,0,1.0,-0.07278410033171005,0.0,False,2
2008-02-25,266697.1963541143,266697.1963541143,0,1.0,-0.07258062795372733,0.0,False,2
2008-02-26,266755.7215722031,266755.7215722031,0,1.0,-0.07237711092486171,0.0,False,2
2008-02-27,266803.5601333259,213443.16473613965,1,1.0,-0.07217354923531466,0.0,False,2
2008-02-28,267830.00251606584,213490.00365284563,1,1.0,-0.06859991308683824,0.0,False,2
2008-02-29,266565.1045608907,213536.85284809166,1,1.0,-0.07299950125729593,0.0,False,2
2008-03-03,266210.07857512514,213583.71232413332,1,1.0,-0.0742343840075319,0.0,False,2
2008-03-04,267348.22843790194,213630.58208322668,1,1.0,-0.0702757210011402,0.0,False,2
2008-03-05,266984.85587305063,213677.46212762827,1,1.0,-0.07153963473519324,0.0,False,2
