symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
EFA,2013-02-01,2013-02-04,EFA_LIQUIDATED_FOR_CAPITAL,40.35330581665039,39.62702560424805,1570.0,-1141.8299334716796,-0.017998035048287675,International Equity
BLK,2013-01-29,2013-02-05,hold_expired,172.3030242919922,172.9183807373047,253.79488310204312,155.92052222107267,0.0035655581080886014,Financials
THC,2013-01-29,2013-02-05,hold_expired,37.7599983215332,38.84000015258789,802.8036694084997,866.2266292691932,0.028575261626517887,Healthcare
DAL,2013-01-30,2013-02-06,hold_expired,11.927034378051758,12.469955444335938,4342.7104662785005,2353.4062864491125,0.045436363232207004,Industrials
BBBY,2013-01-31,2013-02-07,hold_expired,13.4399995803833,13.100000381469727,3246.8413707743525,-1107.1703064335054,-0.025371964997029345,Unknown
EFA,2013-02-04,2013-02-08,EFA_LIQUIDATED_FOR_CAPITAL,39.62702560424805,39.72883605957031,1660.0,167.34535583496094,0.002569217693476178,International Equity
MCK,2013-02-04,2013-02-11,hold_expired,92.68730163574219,94.06836700439453,356.73605787444643,492.3190792220817,0.014889476166605341,Healthcare
BLK,2013-02-05,2013-02-12,hold_expired,172.9183807373047,172.9183807373047,190.56123417102424,-0.19056123417102425,-5.783075204244405e-06,Financials
GNW,2013-02-05,2013-02-12,hold_expired,9.170000076293945,9.140000343322754,2156.0357292810654,-66.83653188406096,-0.003380559728819539,Financials
RHI,2013-02-06,2013-02-13,hold_expired,25.819028854370117,25.34383773803711,1298.3876160344098,-618.2806483123784,-0.018443417024665044,Industrials
R,2013-02-07,2013-02-14,hold_expired,40.347293853759766,40.370582580566406,920.2254925543306,20.51065460404978,0.0005524218523162154,Industrials
EFA,2013-02-08,2013-02-15,EFA_LIQUIDATED_FOR_CAPITAL,39.72883605957031,39.66095733642578,862.0,-59.37345935058594,-0.0017085505108368482,International Equity
THC,2013-02-11,2013-02-19,hold_expired,39.560001373291016,40.70000076293945,1223.1794178214452,1393.2006103291571,0.02879169236878324,Healthcare
EFA,2013-02-15,2013-02-19,EFA_LIQUIDATED_FOR_CAPITAL,39.66095733642578,40.129310607910156,1535.0,717.3872717285157,0.011808925021943972,International Equity
