date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions,rebalance_today,n_trend_holdings
2022-09-08,732794.6521931081,732794.6521931081,0,1.0,-0.1946926204946922,1.0,False,4,True,0
2022-09-09,732812.0340047575,15.882883618003689,1,1.0,-0.19454593950771087,1.0,False,4,True,1
2022-09-12,742913.6615162416,15.88577657180554,1,1.0,-0.1834235946694355,1.0,False,4,False,1
2022-09-13,739161.6161404505,15.888670052538261,1,1.0,-0.18754766977623674,1.0,False,4,False,1
2022-09-14,742336.3755766641,15.891564060297831,1,1.0,-0.18405812073148464,1.0,False,4,False,1
2022-09-15,720690.1213434371,15.894458595180243,1,1.0,-0.2078506843300943,1.0,False,4,False,1
2022-09-16,717976.5679233595,717976.5679233595,0,1.0,-0.21070569459069594,1.0,False,4,True,0
2022-09-19,718107.3422268026,718107.3422268026,0,1.0,-0.21083329382732283,1.0,False,4,True,0
2022-09-20,718238.1403498511,718238.1403498511,0,1.0,-0.21068955274869858,1.0,False,4,True,0
2022-09-21,718368.9622968434,718368.9622968434,0,1.0,-0.21054578548866346,1.0,False,4,True,0
2022-09-22,718499.8080721189,718499.8080721189,0,1.0,-0.2104019920424489,1.0,False,4,True,0
2022-09-23,718630.6776800178,718630.6776800178,0,1.0,-0.2102581724052852,1.0,False,4,True,0
2022-09-26,718761.5711248809,718761.5711248809,0,1.0,-0.21011432657240184,1.0,False,4,True,0
2022-09-27,718892.48841105,718892.48841105,0,1.0,-0.20997045453902752,1.0,False,4,True,0
2022-09-28,719023.4295428678,719023.4295428678,0,1.0,-0.20982655630039004,1.0,False,4,True,0
2022-09-29,719154.3945246774,719154.3945246774,0,1.0,-0.20968263185171615,1.0,False,4,True,0
2022-09-30,719285.383360823,719285.383360823,0,1.0,-0.209538681188232,1.0,False,4,True,0
2022-10-03,719416.3960556495,719416.3960556495,0,1.0,-0.20939470430516263,1.0,False,4,True,0
2022-10-04,719547.4326135025,719547.4326135025,0,1.0,-0.20925070119773248,1.0,False,4,True,0
2022-10-05,719565.2575387285,11.034024171647616,1,1.0,-0.20910667186116494,1.0,False,4,True,1
2022-10-06,724069.4827540637,11.036033940336022,1,1.0,-0.20413624526513607,1.0,False,4,False,1
2022-10-07,731670.3614235917,11.03804407508944,1,1.0,-0.19578171024081048,1.0,False,4,False,1
2022-10-10,723506.5205824538,11.040054575974546,1,1.0,-0.20475502730217654,1.0,False,4,False,1
2022-10-11,713090.3830135479,11.042065443058027,1,1.0,-0.2162039649748352,1.0,False,4,False,1
2022-10-12,712977.1495247813,712977.1495247813,0,1.0,-0.216203962764583,1.0,False,4,True,0
2022-10-13,712995.3352198733,6.5326533450279385,1,1.0,-0.21632842378928865,1.0,False,4,True,1
2022-10-14,698835.5406410117,6.533843221172925,1,1.0,-0.23187222889434414,1.0,False,4,False,1
2022-10-17,697169.6906653331,6.535033314045354,1,1.0,-0.23370325430267685,1.0,False,4,False,1
2022-10-18,689673.3007499909,6.536223623684697,1,1.0,-0.24194294011158649,1.0,False,4,False,1
2022-10-19,689395.6600795554,6.53741415013044,1,1.0,-0.242248109922618,1.0,False,4,False,1
2022-10-20,689839.3278519027,689839.3278519027,0,1.0,-0.2416376994811649,1.0,False,4,True,0
2022-10-21,689964.9771580471,689964.9771580471,0,1.0,-0.24176044947559974,1.0,False,4,True,0
2022-10-24,690090.6493503152,690090.6493503152,0,1.0,-0.24162234155746853,1.0,False,4,True,0
2022-10-25,690216.3444328754,690216.3444328754,0,1.0,-0.24148420848396648,1.0,False,4,True,0
2022-10-26,690342.0624098971,690342.0624098971,0,1.0,-0.24134605025051184,1.0,False,4,True,0
2022-10-27,690467.8032855503,690467.8032855503,0,1.0,-0.24120786685252177,1.0,False,4,True,0
2022-10-28,690593.5670640059,690593.5670640059,0,1.0,-0.24106965828541277,1.0,False,4,True,0
2022-10-31,690719.3537494354,690719.3537494354,0,1.0,-0.24093142454460048,1.0,False,4,True,0
2022-11-01,690853.6602904422,690853.6602904422,0,1.0,-0.24079316562549968,1.0,False,4,True,0
2022-11-02,690987.9929466097,690987.9929466097,0,1.0,-0.24064554207437136,1.0,False,4,True,0
2022-11-03,691122.351723016,691122.351723016,0,1.0,-0.24049788981866363,1.0,False,4,True,0
2022-11-04,691152.1461247399,10.134751220000908,1,1.0,-0.24035020885279507,1.0,False,4,True,1
2022-11-07,685171.6494801211,10.136721866071463,1,1.0,-0.2468909482771899,1.0,False,4,False,1
2022-11-08,676850.843730966,10.1386928953232,1,1.0,-0.2560367939209529,1.0,False,4,False,1
2022-11-09,661249.4879696057,10.140664307830624,1,1.0,-0.2731850841136735,1.0,False,4,False,1
2022-11-10,667229.9885566664,10.142636103668258,1,1.0,-0.2666115938911405,1.0,False,4,False,1
2022-11-11,679971.1667907475,10.144608282910637,1,1.0,-0.2526070788294184,1.0,False,4,True,1
2022-11-14,669830.2662879531,10.146580845632315,1,1.0,-0.2637534886222404,1.0,False,4,False,1
2022-11-15,677630.9186286363,10.148553791907855,1,1.0,-0.2551793715988985,1.0,False,4,False,1
2022-11-16,670090.291913154,10.150527121811837,1,1.0,-0.26346768045701263,1.0,False,4,False,1
2022-11-17,658909.3046958122,10.152500835418856,1,1.0,-0.2757573055625955,1.0,False,4,False,1
2022-11-18,654124.2689519683,654124.2689519683,0,1.0,-0.28090183495509663,1.0,False,4,True,0
2022-11-21,654251.4597820423,654251.4597820423,0,1.0,-0.28101679383561934,1.0,False,4,True,0
2022-11-22,654378.6753436666,654378.6753436666,0,1.0,-0.2808769915455318,1.0,False,4,True,0
2022-11-23,654505.9156416501,654505.9156416501,0,1.0,-0.28073716207166566,1.0,False,4,True,0
2022-11-25,654633.1806808027,654633.1806808027,0,1.0,-0.2805973054087351,1.0,False,4,True,0
2022-11-28,654760.4704659351,654760.4704659351,0,1.0,-0.2804574215514534,1.0,False,4,True,0
2022-11-29,654887.785001859,654887.785001859,0,1.0,-0.2803175104945329,1.0,False,4,True,0
2022-11-30,655015.124293387,655015.124293387,0,1.0,-0.28017757223268464,1.0,False,4,True,0
2022-12-01,655116.6112934117,37.105586624587886,1,1.0,-0.28003760676061884,1.0,False,4,True,1
2022-12-02,652852.8706697318,37.112109551125464,1,1.0,-0.2824142633173946,1.0,False,4,False,1
2022-12-05,641651.2862514223,37.11863362435211,1,1.0,-0.29472652791648263,1.0,False,4,False,1
2022-12-06,643407.6308656316,37.125158844469404,1,1.0,-0.2927960349796398,1.0,False,4,False,1
2022-12-07,649223.1288318181,37.13168521167897,1,1.0,-0.28640390802332666,1.0,False,4,False,1
2022-12-08,649755.8924771305,649755.8924771305,0,1.0,-0.28580330382356683,1.0,False,4,True,0
2022-12-09,649870.1154375938,649870.1154375938,0,1.0,-0.2858183116399412,1.0,False,4,True,0
2022-12-12,649984.3584777282,649984.3584777282,0,1.0,-0.2856927630336144,1.0,False,4,True,0
